iteration,rmse,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,n_estimators,num_leaves,subsample,state
1,2690.0027,2023-01-19 02:01:20.519070,2023-01-19 02:05:20.620273,0 days 00:04:00.101203,9.0,0.7984244668696676,0.025790877150311753,0.0010372579472183506,0.007957417097096353,11.0,541.0,934.0,361.0,0.9032047249646911,COMPLETE
16,2690.082,2023-01-19 03:51:30.665685,2023-01-19 03:55:14.810410,0 days 00:03:44.144725,8.0,0.7913896590606201,0.02284549713845471,0.0011516097656827564,0.00776808569408052,11.0,547.0,928.0,357.0,0.9478246824564491,COMPLETE
27,2691.1882,2023-01-19 04:32:57.539789,2023-01-19 04:36:38.159089,0 days 00:03:40.619300,8.0,0.7859158623144132,0.02287397584951384,0.001056112997098435,0.0077074993327262776,11.0,545.0,933.0,356.0,0.9325169143177187,COMPLETE
31,2691.1963,2023-01-19 04:47:07.677354,2023-01-19 04:50:45.056327,0 days 00:03:37.378973,9.0,0.7956625820915789,0.02078894640330886,0.0013057880993388024,0.0077523639033459536,11.0,550.0,934.0,353.0,0.9360361689329034,COMPLETE
29,2691.3966,2023-01-19 04:40:15.881148,2023-01-19 04:43:58.584150,0 days 00:03:42.703002,9.0,0.7845792382959054,0.024739816604184266,0.0010534095120757828,0.007809874316017095,11.0,546.0,932.0,359.0,0.9255277201288451,COMPLETE
48,2691.5982,2023-01-19 05:52:20.760753,2023-01-19 05:56:03.630033,0 days 00:03:42.869280,9.0,0.8054854987956699,0.020000649141855027,0.001242833346749038,0.007970945948261463,11.0,541.0,928.0,361.0,0.8980904977294991,COMPLETE
24,2693.087,2023-01-19 04:22:21.811474,2023-01-19 04:25:57.611115,0 days 00:03:35.799641,8.0,0.7946820625121842,0.023245410147710047,0.00100284117977643,0.007687085696316307,11.0,545.0,933.0,356.0,0.9245688864089784,COMPLETE
6,2694.4116,2023-01-19 03:15:36.866824,2023-01-19 03:19:16.604441,0 days 00:03:39.737617,9.0,0.7766358206878496,0.023346968497525777,0.0013907632430365177,0.007625045157385808,11.0,548.0,926.0,358.0,0.9356314578591087,COMPLETE
20,2696.001,2023-01-19 04:06:24.051148,2023-01-19 04:10:17.495838,0 days 00:03:53.444690,8.0,0.7865730871512573,0.021511885918917683,0.0012126692684880723,0.007602552330068841,11.0,546.0,928.0,351.0,0.92503275866905,COMPLETE
9,2696.2907,2023-01-19 03:26:19.472796,2023-01-19 03:29:42.548736,0 days 00:03:23.075940,9.0,0.8043492903006455,0.029368787270788833,0.0015071766081474365,0.00784302063270812,11.0,542.0,931.0,359.0,0.8786135694214219,COMPLETE
5,2696.8976,2023-01-19 03:11:35.969843,2023-01-19 03:15:26.373695,0 days 00:03:50.403852,9.0,0.800479314331749,0.021232221625551384,0.0010300103025441057,0.007651349669742891,11.0,541.0,932.0,365.0,0.8894866345894811,COMPLETE
11,2697.9916,2023-01-19 03:33:23.170170,2023-01-19 03:36:41.396332,0 days 00:03:18.226162,8.0,0.8089575659716416,0.029709983762249495,0.001987809540427137,0.007997772539396514,11.0,540.0,927.0,360.0,0.856907137693991,COMPLETE
50,2707.3467,2023-01-19 06:00:05.339028,2023-01-19 06:03:22.428723,0 days 00:03:17.089695,9.0,0.7988994173486447,0.020538780719010996,0.001127145238544362,0.007997206262171121,10.0,541.0,931.0,362.0,0.9441544903985166,COMPLETE
61,2709.5351,2023-01-19 07:35:24.237794,2023-01-19 07:40:21.942290,0 days 00:04:57.704496,9.0,0.8077340377907827,0.02104094130908731,0.001323941374731888,0.007954887208891441,10.0,542.0,926.0,365.0,0.9464215030430829,COMPLETE
25,2710.5345,2023-01-19 04:26:04.481005,2023-01-19 04:29:16.651387,0 days 00:03:12.170382,8.0,0.7887320604148909,0.024648074133088817,0.0011521863313911109,0.007780257870591025,10.0,543.0,935.0,358.0,0.94995431568207,COMPLETE
81,2710.8516,2023-01-19 09:35:07.764993,2023-01-19 09:41:09.160127,0 days 00:06:01.395134,9.0,0.8055332870558395,0.02150277221317139,0.0013367074481769417,0.007986352811790205,10.0,544.0,927.0,365.0,0.9388910438005286,COMPLETE
39,2713.0762,2023-01-19 05:18:24.736894,2023-01-19 05:21:50.893457,0 days 00:03:26.156563,10.0,0.798880399124813,0.021308245341750524,0.0010566389800696291,0.007954354380805273,10.0,540.0,929.0,364.0,0.9106022812049033,COMPLETE
28,2713.4339,2023-01-19 04:36:44.410504,2023-01-19 04:40:09.113295,0 days 00:03:24.702791,8.0,0.7893936882436087,0.02381848131321451,0.0011443607605792726,0.007664565354307473,10.0,544.0,935.0,355.0,0.9421185170378908,COMPLETE
17,2713.5344,2023-01-19 03:55:20.883958,2023-01-19 03:58:36.167577,0 days 00:03:15.283619,8.0,0.785265491581664,0.024381140087876733,0.0010986995322317665,0.0077857092111718075,10.0,544.0,934.0,357.0,0.9293674656256259,COMPLETE
19,2713.9638,2023-01-19 04:02:39.820178,2023-01-19 04:06:09.965176,0 days 00:03:30.144998,8.0,0.7815830628528307,0.0241826542591241,0.00109022566605173,0.007684905973425912,10.0,543.0,933.0,356.0,0.9360485970285973,COMPLETE
15,2714.4917,2023-01-19 03:48:12.406664,2023-01-19 03:51:15.693068,0 days 00:03:03.286404,8.0,0.7829496053552064,0.020225035351555405,0.0010095639675669382,0.007721163984573924,10.0,544.0,935.0,352.0,0.9310839945280566,COMPLETE
8,2719.0127,2023-01-19 03:22:43.807331,2023-01-19 03:26:06.489583,0 days 00:03:22.682252,9.0,0.8048508694073903,0.025524994150493644,0.0015975588115501572,0.007590170970802523,10.0,545.0,931.0,365.0,0.9161655349356222,COMPLETE
10,2721.3678,2023-01-19 03:29:52.724503,2023-01-19 03:33:10.342655,0 days 00:03:17.618152,9.0,0.7743406701123545,0.026352756655217788,0.001223643073244729,0.00767358112852707,10.0,549.0,931.0,354.0,0.9031970696561757,COMPLETE
7,2728.5219,2023-01-19 03:19:26.829275,2023-01-19 03:22:31.190951,0 days 00:03:04.361676,10.0,0.7906232270814104,0.02532518627080147,0.0013448893563913803,0.007529732184084399,10.0,546.0,932.0,355.0,0.868766292705042,COMPLETE
72,2741.6658,2023-01-19 08:41:38.803021,2023-01-19 08:45:36.204635,0 days 00:03:57.401614,9.0,0.8062430160237712,0.021138196546062894,0.0014344481835334955,0.007956338848202911,9.0,543.0,926.0,363.0,0.9475753520081329,COMPLETE
30,2744.5632,2023-01-19 04:44:05.720401,2023-01-19 04:47:01.066980,0 days 00:02:55.346579,8.0,0.7818894851892861,0.023774610436332312,0.0012758686392181084,0.007865954530250161,9.0,549.0,933.0,350.0,0.9432873054128699,COMPLETE
40,2744.9671,2023-01-19 05:21:57.672809,2023-01-19 05:25:03.698118,0 days 00:03:06.025309,10.0,0.7959840452869845,0.02105662993841506,0.0011333237385762604,0.00789337963792613,9.0,541.0,929.0,364.0,0.9320548428001588,COMPLETE
4,2745.5615,2023-01-19 03:08:22.436582,2023-01-19 03:11:19.260059,0 days 00:02:56.823477,10.0,0.7969154094756781,0.02704358203084528,0.001690503493956936,0.007990408958834835,9.0,543.0,930.0,365.0,0.913481220605601,COMPLETE
0,2745.6842,2023-01-19 01:57:55.423304,2023-01-19 02:01:10.553440,0 days 00:03:15.130136,9.0,0.7831511936048919,0.02388038445505125,0.0012908763835408833,0.007835563861403147,9.0,550.0,933.0,350.0,0.9425804850995395,COMPLETE
3,2748.6525,2023-01-19 03:05:21.901863,2023-01-19 03:08:07.523465,0 days 00:02:45.621602,10.0,0.7700414703546434,0.02780811974843481,0.0015144036114441213,0.007841019984389087,9.0,548.0,930.0,363.0,0.9162898737140639,COMPLETE
2,,2023-01-19 02:05:31.868063,,,,,,,,,,,,,RUNNING
55,,2023-01-19 06:18:47.071440,,,,,,,,,,,,,RUNNING
