iteration,rmse,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,max_depth,min_child_samples,n_estimators,num_leaves,subsample,state
143,2549.195249559812,2023-01-28 04:55:07.795834,2023-01-28 04:55:22.299109,0 days 00:00:14.503275,9,0.79,9,600,750,325,0.95,COMPLETE
101,2549.1955462993074,2023-01-28 04:41:01.331307,2023-01-28 04:41:16.717733,0 days 00:00:15.386426,9,0.79,9,600,750,325,0.95,COMPLETE
121,2549.1957602743737,2023-01-28 04:48:05.682395,2023-01-28 04:48:20.639365,0 days 00:00:14.956970,9,0.79,9,600,750,325,0.95,COMPLETE
386,2549.1970529129535,2023-01-28 06:19:54.383266,2023-01-28 06:20:10.055932,0 days 00:00:15.672666,9,0.79,9,600,750,300,0.95,COMPLETE
375,2549.1994405185733,2023-01-28 06:15:50.190607,2023-01-28 06:16:04.765611,0 days 00:00:14.575004,9,0.79,9,600,750,300,0.95,COMPLETE
357,2549.203273503931,2023-01-28 06:08:37.682461,2023-01-28 06:08:52.712249,0 days 00:00:15.029788,9,0.79,9,600,750,325,0.95,COMPLETE
306,2549.203850362038,2023-01-28 05:50:53.517309,2023-01-28 05:51:08.296632,0 days 00:00:14.779323,9,0.79,9,600,750,325,0.95,COMPLETE
374,2549.205504664931,2023-01-28 06:15:29.051747,2023-01-28 06:15:43.809222,0 days 00:00:14.757475,9,0.79,9,600,750,325,0.95,COMPLETE
496,2549.535331358202,2023-01-28 06:58:20.913465,2023-01-28 06:58:39.022213,0 days 00:00:18.108748,9,0.79,9,600,750,325,0.95,COMPLETE
415,2549.535771588853,2023-01-28 06:30:00.885384,2023-01-28 06:30:21.166499,0 days 00:00:20.281115,9,0.79,9,600,750,300,0.95,COMPLETE
448,2549.547113583753,2023-01-28 06:42:05.061021,2023-01-28 06:42:19.941587,0 days 00:00:14.880566,9,0.79,9,600,750,325,0.95,COMPLETE
390,2549.6368907621654,2023-01-28 06:21:14.345222,2023-01-28 06:21:25.995095,0 days 00:00:11.649873,9,0.79,9,550,750,300,0.95,COMPLETE
275,2550.0166232334545,2023-01-28 05:39:26.311560,2023-01-28 05:39:38.988414,0 days 00:00:12.676854,9,0.77,9,600,750,325,0.95,COMPLETE
265,2550.0554923011723,2023-01-28 05:35:40.850312,2023-01-28 05:35:53.237366,0 days 00:00:12.387054,9,0.77,9,600,750,325,0.95,COMPLETE
268,2550.181588310016,2023-01-28 05:36:36.854427,2023-01-28 05:36:49.826176,0 days 00:00:12.971749,9,0.77,9,600,750,325,0.95,COMPLETE
253,2550.2157807831736,2023-01-28 05:31:22.147829,2023-01-28 05:31:35.819193,0 days 00:00:13.671364,9,0.77,9,600,750,375,0.95,COMPLETE
246,2550.219313437511,2023-01-28 05:28:38.339437,2023-01-28 05:28:51.455450,0 days 00:00:13.116013,9,0.77,9,600,750,325,0.95,COMPLETE
467,2550.2394813835513,2023-01-28 06:48:35.698918,2023-01-28 06:48:48.583778,0 days 00:00:12.884860,9,0.77,9,600,750,325,0.95,COMPLETE
235,2550.349117383943,2023-01-28 05:24:32.823060,2023-01-28 05:24:45.995631,0 days 00:00:13.172571,9,0.79,9,600,750,325,0.95,COMPLETE
154,2550.3522786935314,2023-01-28 04:58:43.658249,2023-01-28 04:58:57.173639,0 days 00:00:13.515390,9,0.79,9,600,750,325,0.95,COMPLETE
369,2550.352574496647,2023-01-28 06:13:57.740507,2023-01-28 06:14:10.520960,0 days 00:00:12.780453,9,0.79,9,600,750,325,0.95,COMPLETE
138,2550.3575884131637,2023-01-28 04:53:30.271420,2023-01-28 04:53:43.177085,0 days 00:00:12.905665,9,0.79,9,600,750,325,0.95,COMPLETE
236,2550.359482511328,2023-01-28 05:24:52.358693,2023-01-28 05:25:06.285449,0 days 00:00:13.926756,9,0.79,9,600,750,325,0.95,COMPLETE
211,2550.3654688615065,2023-01-28 05:16:41.958959,2023-01-28 05:16:54.819278,0 days 00:00:12.860319,9,0.79,9,600,750,325,0.95,COMPLETE
107,2550.3668626024973,2023-01-28 04:43:20.839554,2023-01-28 04:43:33.507258,0 days 00:00:12.667704,9,0.79,9,600,750,325,0.95,COMPLETE
185,2550.3673040768094,2023-01-28 05:08:04.325831,2023-01-28 05:08:17.332404,0 days 00:00:13.006573,9,0.79,9,600,750,325,0.95,COMPLETE
426,2550.3685855618637,2023-01-28 06:34:19.714062,2023-01-28 06:34:32.571225,0 days 00:00:12.857163,9,0.79,9,600,750,350,0.95,COMPLETE
433,2550.369073966086,2023-01-28 06:36:43.255140,2023-01-28 06:36:56.828630,0 days 00:00:13.573490,9,0.79,9,600,750,300,0.95,COMPLETE
440,2550.3705527453303,2023-01-28 06:38:56.684750,2023-01-28 06:39:09.440920,0 days 00:00:12.756170,9,0.79,9,600,750,325,0.95,COMPLETE
360,2550.373109342797,2023-01-28 06:09:40.241919,2023-01-28 06:09:53.250451,0 days 00:00:13.008532,9,0.79,9,600,750,325,0.95,COMPLETE
319,2550.3733123437737,2023-01-28 05:55:19.401390,2023-01-28 05:55:32.059751,0 days 00:00:12.658361,9,0.79,9,600,750,325,0.95,COMPLETE
165,2550.375790855183,2023-01-28 05:02:04.893629,2023-01-28 05:02:17.595943,0 days 00:00:12.702314,9,0.79,9,600,750,325,0.95,COMPLETE
204,2550.376675304617,2023-01-28 05:14:29.974500,2023-01-28 05:14:42.851837,0 days 00:00:12.877337,9,0.79,9,600,750,325,0.95,COMPLETE
144,2550.3855247195233,2023-01-28 04:55:26.989111,2023-01-28 04:55:39.689298,0 days 00:00:12.700187,9,0.79,9,600,750,325,0.95,COMPLETE
326,2550.38562863841,2023-01-28 05:57:37.848549,2023-01-28 05:57:51.800185,0 days 00:00:13.951636,9,0.79,9,600,750,325,0.95,COMPLETE
281,2550.5174918265307,2023-01-28 05:41:28.101983,2023-01-28 05:41:41.562371,0 days 00:00:13.460388,9,0.77,9,600,750,325,0.95,COMPLETE
258,2550.5238019470494,2023-01-28 05:33:30.875618,2023-01-28 05:33:45.179237,0 days 00:00:14.303619,9,0.77,9,600,750,375,0.95,COMPLETE
284,2550.5755982573105,2023-01-28 05:42:25.502077,2023-01-28 05:42:57.489339,0 days 00:00:31.987262,9,0.77,9,600,750,325,0.95,COMPLETE
271,2550.899842227072,2023-01-28 05:37:40.459184,2023-01-28 05:38:02.625851,0 days 00:00:22.166667,9,0.77,9,600,750,325,0.95,COMPLETE
457,2550.948769420713,2023-01-28 06:45:14.099799,2023-01-28 06:45:28.390757,0 days 00:00:14.290958,9,0.79,9,575,750,325,0.95,COMPLETE
427,2550.9689572053667,2023-01-28 06:34:38.978208,2023-01-28 06:34:52.059914,0 days 00:00:13.081706,9,0.79,9,575,750,325,0.95,COMPLETE
292,2551.031416303817,2023-01-28 05:46:09.467462,2023-01-28 05:46:20.965510,0 days 00:00:11.498048,9,0.77,9,600,750,325,0.9,COMPLETE
162,2551.092132265458,2023-01-28 05:01:11.983841,2023-01-28 05:01:25.007773,0 days 00:00:13.023932,9,0.79,9,600,750,325,0.95,COMPLETE
110,2551.0927822171643,2023-01-28 04:44:13.557043,2023-01-28 04:44:27.841033,0 days 00:00:14.283990,9,0.79,9,600,750,325,0.95,COMPLETE
63,2551.093644318624,2023-01-28 04:27:50.545504,2023-01-28 04:28:03.813702,0 days 00:00:13.268198,9,0.79,9,600,750,325,0.95,COMPLETE
31,2551.094958252039,2023-01-28 04:18:08.411894,2023-01-28 04:18:22.185672,0 days 00:00:13.773778,9,0.79,9,600,750,325,0.95,COMPLETE
372,2551.095268228935,2023-01-28 06:14:53.544013,2023-01-28 06:15:07.063726,0 days 00:00:13.519713,9,0.79,9,600,750,325,0.95,COMPLETE
486,2551.0954159973157,2023-01-28 06:54:40.783496,2023-01-28 06:54:54.698975,0 days 00:00:13.915479,9,0.79,9,600,750,325,0.95,COMPLETE
242,2551.0954687458066,2023-01-28 05:26:58.159528,2023-01-28 05:27:11.914468,0 days 00:00:13.754940,9,0.79,9,600,750,325,0.95,COMPLETE
226,2551.095473205842,2023-01-28 05:21:36.271261,2023-01-28 05:21:49.305212,0 days 00:00:13.033951,9,0.79,9,600,750,325,0.95,COMPLETE
125,2551.095521765818,2023-01-28 04:49:36.495933,2023-01-28 04:49:50.425646,0 days 00:00:13.929713,9,0.79,9,600,750,325,0.95,COMPLETE
198,2551.0955583131054,2023-01-28 05:12:33.264853,2023-01-28 05:12:46.550083,0 days 00:00:13.285230,9,0.79,9,600,750,325,0.95,COMPLETE
394,2551.0960316265428,2023-01-28 06:22:29.627143,2023-01-28 06:22:43.641350,0 days 00:00:14.014207,9,0.79,9,600,750,300,0.95,COMPLETE
414,2551.0960917708912,2023-01-28 06:29:39.711219,2023-01-28 06:29:54.688429,0 days 00:00:14.977210,9,0.79,9,600,750,325,0.95,COMPLETE
84,2551.0961821291557,2023-01-28 04:35:29.575279,2023-01-28 04:35:47.555433,0 days 00:00:17.980154,9,0.79,9,600,750,325,0.95,COMPLETE
147,2551.096266901059,2023-01-28 04:56:22.437582,2023-01-28 04:56:37.356225,0 days 00:00:14.918643,9,0.79,9,600,750,325,0.95,COMPLETE
67,2551.0968333606484,2023-01-28 04:29:02.525481,2023-01-28 04:29:15.609801,0 days 00:00:13.084320,9,0.79,9,600,750,350,0.95,COMPLETE
495,2551.096986828541,2023-01-28 06:58:00.467502,2023-01-28 06:58:14.312559,0 days 00:00:13.845057,9,0.79,9,600,750,325,0.95,COMPLETE
91,2551.097338041703,2023-01-28 04:37:59.506583,2023-01-28 04:38:12.979665,0 days 00:00:13.473082,9,0.79,9,600,750,325,0.95,COMPLETE
367,2551.0978460936826,2023-01-28 06:13:19.101522,2023-01-28 06:13:32.546920,0 days 00:00:13.445398,9,0.79,9,600,750,325,0.95,COMPLETE
434,2551.098192407266,2023-01-28 06:37:04.396348,2023-01-28 06:37:18.211291,0 days 00:00:13.814943,9,0.79,9,600,750,325,0.95,COMPLETE
454,2551.0997021711796,2023-01-28 06:44:11.594573,2023-01-28 06:44:25.855374,0 days 00:00:14.260801,9,0.79,9,600,750,325,0.95,COMPLETE
239,2551.099737906813,2023-01-28 05:25:57.450544,2023-01-28 05:26:11.867806,0 days 00:00:14.417262,9,0.79,9,600,750,325,0.95,COMPLETE
412,2551.0998706764935,2023-01-28 06:28:59.312829,2023-01-28 06:29:12.674895,0 days 00:00:13.362066,9,0.79,9,600,750,325,0.95,COMPLETE
41,2551.0999411132343,2023-01-28 04:21:09.138804,2023-01-28 04:21:23.117235,0 days 00:00:13.978431,9,0.79,9,600,750,325,0.95,COMPLETE
424,2551.1002783685417,2023-01-28 06:33:31.715520,2023-01-28 06:33:50.543791,0 days 00:00:18.828271,9,0.79,9,600,750,325,0.95,COMPLETE
322,2551.1006058672715,2023-01-28 05:56:18.296584,2023-01-28 05:56:32.129214,0 days 00:00:13.832630,9,0.79,9,600,750,325,0.95,COMPLETE
174,2551.1006178158914,2023-01-28 05:04:50.845249,2023-01-28 05:05:04.149170,0 days 00:00:13.303921,9,0.79,9,600,750,325,0.95,COMPLETE
163,2551.1009776255983,2023-01-28 05:01:29.131018,2023-01-28 05:01:42.342181,0 days 00:00:13.211163,9,0.79,9,600,750,325,0.95,COMPLETE
409,2551.101274899157,2023-01-28 06:27:59.308414,2023-01-28 06:28:13.443066,0 days 00:00:14.134652,9,0.79,9,600,750,325,0.95,COMPLETE
152,2551.101314291011,2023-01-28 04:57:58.641455,2023-01-28 04:58:12.293416,0 days 00:00:13.651961,9,0.79,9,600,750,325,0.95,COMPLETE
482,2551.1013421349107,2023-01-28 06:53:23.850964,2023-01-28 06:53:37.419260,0 days 00:00:13.568296,9,0.79,9,600,750,325,0.95,COMPLETE
232,2551.101437404607,2023-01-28 05:23:34.120777,2023-01-28 05:23:47.555412,0 days 00:00:13.434635,9,0.79,9,600,750,325,0.95,COMPLETE
44,2551.1016772073426,2023-01-28 04:22:05.988995,2023-01-28 04:22:19.552042,0 days 00:00:13.563047,9,0.79,9,600,750,350,0.95,COMPLETE
76,2551.1017740505004,2023-01-28 04:32:40.064142,2023-01-28 04:32:53.414988,0 days 00:00:13.350846,9,0.79,9,600,750,325,0.95,COMPLETE
57,2551.10188376547,2023-01-28 04:26:03.936147,2023-01-28 04:26:16.997954,0 days 00:00:13.061807,9,0.79,9,600,750,325,0.95,COMPLETE
340,2551.1020210862175,2023-01-28 06:02:18.862057,2023-01-28 06:02:32.662527,0 days 00:00:13.800470,9,0.79,9,600,750,325,0.95,COMPLETE
130,2551.1020530148276,2023-01-28 04:51:09.041548,2023-01-28 04:51:22.398793,0 days 00:00:13.357245,9,0.79,9,600,750,325,0.95,COMPLETE
222,2551.1022676909574,2023-01-28 05:20:16.478543,2023-01-28 05:20:30.477700,0 days 00:00:13.999157,9,0.79,9,600,750,325,0.95,COMPLETE
309,2551.1027144767645,2023-01-28 05:51:57.185555,2023-01-28 05:52:10.977258,0 days 00:00:13.791703,9,0.79,9,600,750,325,0.95,COMPLETE
245,2551.102841824732,2023-01-28 05:28:18.608499,2023-01-28 05:28:32.460207,0 days 00:00:13.851708,9,0.79,9,600,750,325,0.95,COMPLETE
145,2551.103585733572,2023-01-28 04:55:46.156263,2023-01-28 04:55:59.545156,0 days 00:00:13.388893,9,0.79,9,600,750,325,0.95,COMPLETE
149,2551.1041716399836,2023-01-28 04:57:04.074655,2023-01-28 04:57:17.692825,0 days 00:00:13.618170,9,0.79,9,600,750,325,0.95,COMPLETE
137,2551.1043184092273,2023-01-28 04:53:12.815458,2023-01-28 04:53:26.090476,0 days 00:00:13.275018,9,0.79,9,600,750,325,0.95,COMPLETE
208,2551.1048640042027,2023-01-28 05:15:43.345463,2023-01-28 05:15:56.804350,0 days 00:00:13.458887,9,0.79,9,600,750,325,0.95,COMPLETE
425,2551.1048857671744,2023-01-28 06:33:59.109823,2023-01-28 06:34:13.730387,0 days 00:00:14.620564,9,0.79,9,600,750,300,0.95,COMPLETE
53,2551.105117013459,2023-01-28 04:24:51.105174,2023-01-28 04:25:04.526863,0 days 00:00:13.421689,9,0.79,9,600,750,325,0.95,COMPLETE
249,2551.1052709967644,2023-01-28 05:29:40.351932,2023-01-28 05:30:09.880587,0 days 00:00:29.528655,9,0.79,9,600,750,325,0.95,COMPLETE
86,2551.105531455838,2023-01-28 04:36:12.937411,2023-01-28 04:36:28.703776,0 days 00:00:15.766365,9,0.79,9,600,750,350,0.95,COMPLETE
396,2551.105670794486,2023-01-28 06:23:05.634156,2023-01-28 06:23:19.439799,0 days 00:00:13.805643,9,0.79,9,600,750,300,0.95,COMPLETE
164,2551.1060128413733,2023-01-28 05:01:47.149962,2023-01-28 05:02:00.429637,0 days 00:00:13.279675,9,0.79,9,600,750,325,0.95,COMPLETE
52,2551.106123121246,2023-01-28 04:24:32.942933,2023-01-28 04:24:46.654264,0 days 00:00:13.711331,9,0.79,9,600,750,325,0.95,COMPLETE
197,2551.106210925431,2023-01-28 05:12:12.667336,2023-01-28 05:12:26.410712,0 days 00:00:13.743376,9,0.79,9,600,750,325,0.95,COMPLETE
127,2551.1062589430617,2023-01-28 04:50:13.009557,2023-01-28 04:50:26.785966,0 days 00:00:13.776409,9,0.79,9,600,750,325,0.95,COMPLETE
463,2551.1065437309762,2023-01-28 06:47:18.993962,2023-01-28 06:47:32.652837,0 days 00:00:13.658875,9,0.79,9,600,750,325,0.95,COMPLETE
323,2551.1076630528178,2023-01-28 05:56:38.155139,2023-01-28 05:56:52.633798,0 days 00:00:14.478659,9,0.79,9,600,750,325,0.95,COMPLETE
435,2551.1077779807483,2023-01-28 06:37:24.563458,2023-01-28 06:37:38.047745,0 days 00:00:13.484287,9,0.79,9,600,750,325,0.95,COMPLETE
116,2551.1078141843122,2023-01-28 04:46:19.419918,2023-01-28 04:46:33.396134,0 days 00:00:13.976216,9,0.79,9,600,750,325,0.95,COMPLETE
42,2551.1078205627578,2023-01-28 04:21:27.325885,2023-01-28 04:21:41.224692,0 days 00:00:13.898807,9,0.79,9,600,750,300,0.95,COMPLETE
115,2551.108181760644,2023-01-28 04:45:59.198010,2023-01-28 04:46:12.910668,0 days 00:00:13.712658,9,0.79,9,600,750,325,0.95,COMPLETE
150,2551.108444904143,2023-01-28 04:57:22.196620,2023-01-28 04:57:36.346392,0 days 00:00:14.149772,9,0.79,9,600,750,325,0.95,COMPLETE
368,2551.1085446101397,2023-01-28 06:13:39.348660,2023-01-28 06:13:53.351335,0 days 00:00:14.002675,9,0.79,9,600,750,325,0.95,COMPLETE
358,2551.1085648687617,2023-01-28 06:09:00.616455,2023-01-28 06:09:14.204438,0 days 00:00:13.587983,9,0.79,9,600,750,325,0.95,COMPLETE
421,2551.1090689693165,2023-01-28 06:32:25.955068,2023-01-28 06:32:44.956870,0 days 00:00:19.001802,9,0.79,9,600,750,325,0.95,COMPLETE
359,2551.1092797964725,2023-01-28 06:09:19.036891,2023-01-28 06:09:32.852879,0 days 00:00:13.815988,9,0.79,9,600,750,325,0.95,COMPLETE
430,2551.1092905995492,2023-01-28 06:35:37.921138,2023-01-28 06:35:56.654097,0 days 00:00:18.732959,9,0.79,9,600,750,300,0.95,COMPLETE
334,2551.109369038956,2023-01-28 06:00:17.064371,2023-01-28 06:00:33.698857,0 days 00:00:16.634486,9,0.79,9,600,750,325,0.95,COMPLETE
212,2551.1094736469317,2023-01-28 05:17:01.128103,2023-01-28 05:17:15.547524,0 days 00:00:14.419421,9,0.79,9,600,750,325,0.95,COMPLETE
229,2551.1098526525,2023-01-28 05:22:34.340542,2023-01-28 05:22:47.761630,0 days 00:00:13.421088,9,0.79,9,600,750,325,0.95,COMPLETE
389,2551.1105550889965,2023-01-28 06:20:55.992392,2023-01-28 06:21:09.627708,0 days 00:00:13.635316,9,0.79,9,600,750,300,0.95,COMPLETE
148,2551.1106501292934,2023-01-28 04:56:43.864139,2023-01-28 04:56:57.369985,0 days 00:00:13.505846,9,0.79,9,600,750,325,0.95,COMPLETE
181,2551.1109030388243,2023-01-28 05:06:55.617642,2023-01-28 05:07:09.218659,0 days 00:00:13.601017,9,0.79,9,600,750,325,0.95,COMPLETE
364,2551.111254218038,2023-01-28 06:11:01.647314,2023-01-28 06:11:15.084292,0 days 00:00:13.436978,9,0.79,9,600,750,325,0.95,COMPLETE
397,2551.111270340362,2023-01-28 06:23:23.776591,2023-01-28 06:23:37.577077,0 days 00:00:13.800486,9,0.79,9,600,750,300,0.95,COMPLETE
450,2551.111571699298,2023-01-28 06:42:40.973593,2023-01-28 06:42:55.481342,0 days 00:00:14.507749,9,0.79,9,600,750,325,0.95,COMPLETE
191,2551.111628211223,2023-01-28 05:10:01.542890,2023-01-28 05:10:22.225284,0 days 00:00:20.682394,9,0.79,9,600,750,325,0.95,COMPLETE
180,2551.112688145313,2023-01-28 05:06:35.644540,2023-01-28 05:06:50.248965,0 days 00:00:14.604425,9,0.79,9,600,750,325,0.95,COMPLETE
94,2551.114099046236,2023-01-28 04:38:55.607753,2023-01-28 04:39:08.770087,0 days 00:00:13.162334,9,0.79,9,600,750,350,0.95,COMPLETE
324,2551.116305858674,2023-01-28 05:56:59.027091,2023-01-28 05:57:13.882830,0 days 00:00:14.855739,9,0.79,9,600,750,325,0.95,COMPLETE
417,2551.1163462939303,2023-01-28 06:31:00.252200,2023-01-28 06:31:14.374340,0 days 00:00:14.122140,9,0.79,9,600,750,325,0.95,COMPLETE
118,2551.1169846908324,2023-01-28 04:47:01.567389,2023-01-28 04:47:15.171801,0 days 00:00:13.604412,9,0.79,9,600,750,325,0.95,COMPLETE
160,2551.1171472552537,2023-01-28 05:00:36.171518,2023-01-28 05:00:49.867072,0 days 00:00:13.695554,9,0.79,9,600,750,325,0.95,COMPLETE
379,2551.117654462432,2023-01-28 06:17:08.191688,2023-01-28 06:17:22.022226,0 days 00:00:13.830538,9,0.79,9,600,750,300,0.95,COMPLETE
126,2551.1187462275243,2023-01-28 04:49:54.575803,2023-01-28 04:50:08.516506,0 days 00:00:13.940703,9,0.79,9,600,750,325,0.95,COMPLETE
356,2551.122396082287,2023-01-28 06:08:15.049761,2023-01-28 06:08:31.163797,0 days 00:00:16.114036,9,0.79,9,600,750,325,0.95,COMPLETE
92,2551.1242917802397,2023-01-28 04:38:17.709064,2023-01-28 04:38:31.233990,0 days 00:00:13.524926,9,0.79,9,600,750,325,0.95,COMPLETE
343,2551.340793161212,2023-01-28 06:03:15.812925,2023-01-28 06:03:29.800465,0 days 00:00:13.987540,9,0.77,9,600,500,325,0.95,COMPLETE
274,2551.600959946168,2023-01-28 05:39:07.051154,2023-01-28 05:39:19.821007,0 days 00:00:12.769853,9,0.77,9,600,750,325,0.95,COMPLETE
298,2551.6068130719777,2023-01-28 05:48:07.993306,2023-01-28 05:48:21.056745,0 days 00:00:13.063439,9,0.77,9,600,750,325,0.95,COMPLETE
439,2551.6172024641055,2023-01-28 06:38:40.540200,2023-01-28 06:38:52.259344,0 days 00:00:11.719144,9,0.77,9,600,500,325,0.95,COMPLETE
266,2551.677908443801,2023-01-28 05:35:57.893561,2023-01-28 05:36:11.431408,0 days 00:00:13.537847,9,0.77,9,600,750,325,0.95,COMPLETE
187,2551.89971272483,2023-01-28 05:08:39.896914,2023-01-28 05:08:54.804061,0 days 00:00:14.907147,9,0.79,9,600,750,325,0.95,COMPLETE
407,2551.900227887647,2023-01-28 06:27:15.370189,2023-01-28 06:27:29.946704,0 days 00:00:14.576515,9,0.79,9,600,750,300,0.95,COMPLETE
262,2551.900663234596,2023-01-28 05:34:44.766864,2023-01-28 05:34:58.833543,0 days 00:00:14.066679,9,0.79,9,600,750,300,0.95,COMPLETE
188,2551.901346484094,2023-01-28 05:09:05.792486,2023-01-28 05:09:19.464373,0 days 00:00:13.671887,9,0.79,9,600,750,325,0.95,COMPLETE
352,2551.9020368504453,2023-01-28 06:06:47.150607,2023-01-28 06:07:02.105993,0 days 00:00:14.955386,9,0.79,9,600,750,325,0.95,COMPLETE
132,2551.9024009089076,2023-01-28 04:51:44.256171,2023-01-28 04:51:58.156953,0 days 00:00:13.900782,9,0.79,9,600,750,325,0.95,COMPLETE
77,2551.9028965082675,2023-01-28 04:33:00.233768,2023-01-28 04:33:14.422089,0 days 00:00:14.188321,9,0.79,9,600,750,325,0.95,COMPLETE
89,2551.903374335615,2023-01-28 04:37:21.819129,2023-01-28 04:37:35.517377,0 days 00:00:13.698248,9,0.79,9,600,750,325,0.95,COMPLETE
429,2551.9033828061706,2023-01-28 06:35:17.688020,2023-01-28 06:35:31.867485,0 days 00:00:14.179465,9,0.79,9,600,750,325,0.95,COMPLETE
321,2551.9034558174917,2023-01-28 05:55:57.035586,2023-01-28 05:56:11.846554,0 days 00:00:14.810968,9,0.79,9,600,750,325,0.95,COMPLETE
377,2551.9036987961676,2023-01-28 06:16:29.679519,2023-01-28 06:16:43.905386,0 days 00:00:14.225867,9,0.79,9,600,750,300,0.95,COMPLETE
190,2551.9038183348284,2023-01-28 05:09:41.122666,2023-01-28 05:09:55.194046,0 days 00:00:14.071380,9,0.79,9,600,750,325,0.95,COMPLETE
217,2551.9039977085167,2023-01-28 05:18:40.303642,2023-01-28 05:18:54.670760,0 days 00:00:14.367118,9,0.79,9,600,750,325,0.95,COMPLETE
102,2551.904557430774,2023-01-28 04:41:21.623310,2023-01-28 04:41:35.406027,0 days 00:00:13.782717,9,0.79,9,600,750,325,0.95,COMPLETE
224,2551.9046133457136,2023-01-28 05:20:55.840487,2023-01-28 05:21:09.785549,0 days 00:00:13.945062,9,0.79,9,600,750,325,0.95,COMPLETE
