iteration,rmse,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,n_estimators,num_leaves,subsample,state
93,2665.822710646012,2023-01-20 21:32:40.109313,2023-01-20 21:37:12.639507,0 days 00:04:32.530194,8.0,0.7977796306125468,0.027573098144261537,0.0017545589804414568,0.007992731646593311,11.0,542.0,935.0,364.0,0.9420251694290137,COMPLETE
87,2666.298840069562,2023-01-20 20:09:06.922795,2023-01-20 20:13:37.855283,0 days 00:04:30.932488,8.0,0.7957698499211322,0.02709918284263254,0.001732350638007959,0.00799798322419134,11.0,542.0,934.0,365.0,0.9437235474178448,COMPLETE
83,2666.3987292457673,2023-01-20 19:49:56.755938,2023-01-20 19:54:32.098193,0 days 00:04:35.342255,8.0,0.7968324873919035,0.02712751907923256,0.001713636065094103,0.007981965832298394,11.0,542.0,934.0,364.0,0.9472140143791326,COMPLETE
42,2666.5235318621803,2023-01-20 16:23:40.603202,2023-01-20 16:28:15.733265,0 days 00:04:35.130063,8.0,0.7967075552184071,0.028098572451416122,0.0016495019350809413,0.00788569139344744,11.0,540.0,935.0,362.0,0.9486212414396782,COMPLETE
44,2666.7976675823206,2023-01-20 16:33:13.711260,2023-01-20 16:37:43.468160,0 days 00:04:29.756900,8.0,0.7974447803278061,0.02760493761071271,0.001665011855850891,0.007889395629154985,11.0,540.0,935.0,363.0,0.94904997540399,COMPLETE
89,2666.9840224780005,2023-01-20 20:18:09.557756,2023-01-20 20:22:32.005462,0 days 00:04:22.447706,8.0,0.7990373315544853,0.027419453200903453,0.001643362436406128,0.007984380038806697,11.0,542.0,934.0,365.0,0.9394285258517303,COMPLETE
85,2667.2616214363084,2023-01-20 19:59:28.089936,2023-01-20 20:04:25.062753,0 days 00:04:56.972817,8.0,0.7945080148734139,0.027841935997039394,0.0017283655449561576,0.007973270491287442,11.0,542.0,934.0,365.0,0.9410878964213523,COMPLETE
95,2667.3728923707495,2023-01-20 21:41:39.260767,2023-01-20 21:45:56.241984,0 days 00:04:16.981217,8.0,0.7979258863513073,0.02702604389476114,0.0017392343939263003,0.007990508198879497,11.0,542.0,934.0,365.0,0.9420344911375516,COMPLETE
84,2667.418168836123,2023-01-20 19:54:37.364711,2023-01-20 19:59:20.881620,0 days 00:04:43.516909,8.0,0.7940379965468439,0.02715299913592856,0.0018149737118713046,0.00796686448087575,11.0,542.0,934.0,365.0,0.9467349531186893,COMPLETE
46,2667.518938431164,2023-01-20 16:42:23.111094,2023-01-20 16:47:23.501687,0 days 00:05:00.390593,8.0,0.7965027587971504,0.02704203531480423,0.001667330580771269,0.007892601380304395,11.0,542.0,935.0,364.0,0.9475594942345194,COMPLETE
56,2667.666602321924,2023-01-20 17:29:35.781580,2023-01-20 17:34:23.504272,0 days 00:04:47.722692,8.0,0.7946164751033258,0.02952558232414727,0.001924622117429176,0.007957234596006339,11.0,543.0,933.0,364.0,0.9442617199592133,COMPLETE
55,2667.6704726554226,2023-01-20 17:24:57.214531,2023-01-20 17:29:30.509463,0 days 00:04:33.294932,8.0,0.7945537899825569,0.028061302062019455,0.0018542906445013305,0.007957253256606277,11.0,542.0,935.0,363.0,0.9435043352932143,COMPLETE
61,2667.6795264598118,2023-01-20 17:52:54.514462,2023-01-20 17:57:16.420031,0 days 00:04:21.905569,8.0,0.7889879896726173,0.02897964690643517,0.0019268283311336056,0.007970377794329103,11.0,540.0,931.0,363.0,0.9442175156005016,COMPLETE
96,2667.742426080255,2023-01-20 21:46:02.055652,2023-01-20 21:50:29.014423,0 days 00:04:26.958771,8.0,0.7978787567009676,0.027191704532476855,0.0017391059518543548,0.007999121140140328,11.0,542.0,934.0,365.0,0.9418953280881442,COMPLETE
98,2667.7706958872236,2023-01-20 21:55:01.710106,2023-01-20 21:59:22.991511,0 days 00:04:21.281405,8.0,0.8010193495912772,0.026586982015199472,0.0016610497275713727,0.007971837780051444,11.0,542.0,934.0,364.0,0.9475012332405812,COMPLETE
99,2667.789260322335,2023-01-20 21:59:28.834006,2023-01-20 22:03:43.434863,0 days 00:04:14.600857,8.0,0.7965662111419098,0.02748367136950796,0.0016310373220584347,0.007989825225544851,11.0,544.0,935.0,364.0,0.9478155254354345,COMPLETE
66,2668.0747693313947,2023-01-20 18:33:56.242921,2023-01-20 18:38:29.120778,0 days 00:04:32.877857,8.0,0.7910114028690172,0.029509761724934046,0.0018479530286654893,0.007946739291485174,11.0,541.0,932.0,365.0,0.9466864422555846,COMPLETE
71,2668.0926591664465,2023-01-20 18:55:56.283463,2023-01-20 19:00:08.071092,0 days 00:04:11.787629,9.0,0.7906663632528265,0.029592193071653637,0.0019832591481673185,0.007989618140835875,11.0,541.0,933.0,362.0,0.9465861788756964,COMPLETE
45,2668.242138539825,2023-01-20 16:37:48.434704,2023-01-20 16:42:18.354092,0 days 00:04:29.919388,8.0,0.7969631912125836,0.027686303230434847,0.0017016779383061255,0.007884865342922225,11.0,542.0,935.0,364.0,0.9494861791749712,COMPLETE
76,2668.2432188540447,2023-01-20 19:18:27.422619,2023-01-20 19:22:58.386515,0 days 00:04:30.963896,8.0,0.7918979878968454,0.02967115092465896,0.0019213352181850283,0.007964479290680745,11.0,540.0,932.0,364.0,0.9366439400899728,COMPLETE
72,2668.2665609211895,2023-01-20 19:00:14.841432,2023-01-20 19:04:53.264826,0 days 00:04:38.423394,10.0,0.7931233395924447,0.029615231500577422,0.0019762106777040864,0.007985379174888925,11.0,541.0,933.0,362.0,0.9468443636507641,COMPLETE
60,2668.272043914531,2023-01-20 17:48:14.312277,2023-01-20 17:52:49.206240,0 days 00:04:34.893963,8.0,0.7925344085453119,0.028875856456528907,0.0018674830213998375,0.007971465093417836,11.0,540.0,933.0,365.0,0.9317102966655434,COMPLETE
97,2668.339580218476,2023-01-20 21:50:34.539746,2023-01-20 21:54:56.262039,0 days 00:04:21.722293,8.0,0.8000662933487854,0.02698119174987597,0.0016902976303763498,0.007985140971915727,11.0,542.0,935.0,365.0,0.9359870440500265,COMPLETE
53,2668.3513685421394,2023-01-20 17:15:30.411891,2023-01-20 17:20:04.292054,0 days 00:04:33.880163,8.0,0.797379286933284,0.027405513792843905,0.0018033315048809413,0.007957646888514594,11.0,542.0,935.0,364.0,0.9451679298248213,COMPLETE
91,2668.361631277561,2023-01-20 21:24:01.021868,2023-01-20 21:28:14.796882,0 days 00:04:13.775014,8.0,0.7991788227643418,0.027416842996926486,0.0016806829152226199,0.007980676924588589,11.0,542.0,934.0,365.0,0.9395595388693754,COMPLETE
74,2668.421942798028,2023-01-20 19:09:19.767088,2023-01-20 19:13:47.872277,0 days 00:04:28.105189,10.0,0.7909450323148352,0.029105433546280424,0.001981544862176453,0.007985844022786242,11.0,541.0,933.0,364.0,0.9460370111064941,COMPLETE
82,2668.491846346318,2023-01-20 19:45:22.244472,2023-01-20 19:49:52.042724,0 days 00:04:29.798252,8.0,0.7977070011083911,0.028306452129008057,0.0016419894737772017,0.007894826061957043,11.0,542.0,935.0,364.0,0.9499393904965255,COMPLETE
62,2668.6137526770235,2023-01-20 17:57:21.983624,2023-01-20 18:01:57.441705,0 days 00:04:35.458081,8.0,0.7881983577635815,0.029378160119775957,0.001930956489667833,0.007891715842755033,11.0,540.0,931.0,363.0,0.9449954978020051,COMPLETE
70,2668.650619076303,2023-01-20 18:51:36.644763,2023-01-20 18:55:51.518870,0 days 00:04:14.874107,8.0,0.7925386218590974,0.028083580151353843,0.0019153939188365744,0.007978925694384449,11.0,540.0,931.0,359.0,0.9383348856586115,COMPLETE
51,2668.726194257223,2023-01-20 17:05:54.253930,2023-01-20 17:10:47.065701,0 days 00:04:52.811771,8.0,0.7971195126651693,0.027624972030674624,0.0016887171771708006,0.007877331144862524,11.0,542.0,935.0,363.0,0.949582222120574,COMPLETE
69,2668.7879380336185,2023-01-20 18:47:11.018316,2023-01-20 18:51:30.832184,0 days 00:04:19.813868,8.0,0.7997294309405399,0.0288878710383302,0.0018451766273023978,0.007927277191318818,11.0,541.0,930.0,365.0,0.9434000298338385,COMPLETE
48,2668.801360279898,2023-01-20 16:52:00.344674,2023-01-20 16:57:03.342708,0 days 00:05:02.998034,8.0,0.795920836036683,0.02683567497060363,0.0017337801356966751,0.00790735704012488,11.0,544.0,935.0,364.0,0.9464854044846691,COMPLETE
63,2668.811973576292,2023-01-20 18:02:03.557234,2023-01-20 18:06:22.514510,0 days 00:04:18.957276,8.0,0.7895864507469279,0.02889888466131678,0.0019389609311597068,0.007916562381546536,11.0,542.0,931.0,364.0,0.9375696890160169,COMPLETE
54,2668.9976429271615,2023-01-20 17:20:09.323426,2023-01-20 17:24:52.471980,0 days 00:04:43.148554,8.0,0.7972304015875269,0.027464658361943662,0.0018045302441850673,0.00796369576712294,11.0,542.0,935.0,365.0,0.9308770999191098,COMPLETE
58,2669.124834464793,2023-01-20 17:38:56.053877,2023-01-20 17:43:23.735183,0 days 00:04:27.681306,8.0,0.7949244682455647,0.02944331786196572,0.0018878847985052529,0.007917549185828517,11.0,543.0,934.0,364.0,0.9347057136723839,COMPLETE
52,2669.127917939597,2023-01-20 17:10:51.697550,2023-01-20 17:15:24.884773,0 days 00:04:33.187223,8.0,0.7961385612070013,0.02676579089490869,0.0017027322546903938,0.007902423189477953,11.0,543.0,935.0,363.0,0.9495898644194911,COMPLETE
94,2669.2083333003156,2023-01-20 21:37:17.764069,2023-01-20 21:41:32.966054,0 days 00:04:15.201985,8.0,0.7984573244779494,0.02764374101626873,0.001758704964478749,0.007981747224389112,11.0,542.0,935.0,364.0,0.9386498160183411,COMPLETE
81,2669.2965963316146,2023-01-20 19:40:38.601720,2023-01-20 19:45:17.643116,0 days 00:04:39.041396,8.0,0.7874827808936696,0.028054686871423297,0.0019958215299776174,0.0079419039491006,11.0,541.0,932.0,363.0,0.9432809677509296,COMPLETE
43,2669.302485018367,2023-01-20 16:28:20.728911,2023-01-20 16:33:07.493640,0 days 00:04:46.764729,8.0,0.7981227850015705,0.027716190424472598,0.0016588733182447402,0.00787756597930309,11.0,541.0,935.0,361.0,0.9486602121984985,COMPLETE
100,2669.3087279118895,2023-01-20 22:03:48.291761,2023-01-20 22:08:15.305807,0 days 00:04:27.014046,8.0,0.7990897138020457,0.027801761785835395,0.0017867268117620556,0.007962394989657277,11.0,542.0,934.0,365.0,0.9410278788822358,COMPLETE
