iteration,rmse,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,n_estimators,num_leaves,subsample,state
68,2665.9917463847464,2023-01-19 17:27:40.430412,2023-01-19 17:31:45.926620,0 days 00:04:05.496208,8.0,0.7956219126001296,0.02492318962109757,0.0011435365417320647,0.007984853295875446,11.0,542.0,935.0,355.0,0.9438207911781291,COMPLETE
65,2666.1210053848,2023-01-19 17:15:13.913028,2023-01-19 17:19:15.702591,0 days 00:04:01.789563,8.0,0.8023376202690494,0.0250474318896266,0.001113102857321172,0.007988528028160276,11.0,541.0,935.0,355.0,0.9433829421284194,COMPLETE
85,2666.4337346853426,2023-01-19 18:40:00.356354,2023-01-19 18:44:05.790380,0 days 00:04:05.434026,8.0,0.7989210764979149,0.023722294616400755,0.0012335855630205535,0.00795665689536922,11.0,541.0,934.0,357.0,0.9408007954504525,COMPLETE
98,2666.9412562406606,2023-01-19 20:45:13.393011,2023-01-19 20:49:10.375167,0 days 00:03:56.982156,8.0,0.8038198903627529,0.023220255035229388,0.0012568890565601597,0.007988573081049938,11.0,540.0,935.0,355.0,0.9411309566066489,COMPLETE
83,2666.948846962183,2023-01-19 18:31:12.398431,2023-01-19 18:35:36.100633,0 days 00:04:23.702202,8.0,0.7982064642962623,0.024285828594383045,0.0012228523406099272,0.007986049374944964,11.0,540.0,935.0,356.0,0.9336700431607168,COMPLETE
72,2667.001941640047,2023-01-19 17:44:22.521007,2023-01-19 17:48:29.033236,0 days 00:04:06.512229,8.0,0.7982780643859555,0.024598822066564236,0.0011851313622056327,0.007996442397492963,11.0,540.0,935.0,355.0,0.9399632888063089,COMPLETE
71,2667.042810366625,2023-01-19 17:40:01.019622,2023-01-19 17:44:17.270386,0 days 00:04:16.250764,8.0,0.7977498072707351,0.024590726878717575,0.0011891670751554132,0.007998344806496142,11.0,540.0,935.0,355.0,0.9433943734281584,COMPLETE
84,2667.11856066085,2023-01-19 18:35:46.073252,2023-01-19 18:39:54.335545,0 days 00:04:08.262293,8.0,0.799365563827117,0.023665452143202755,0.0012382031945865598,0.007972389935217278,11.0,540.0,934.0,357.0,0.9341322447200499,COMPLETE
93,2667.242759356195,2023-01-19 20:25:06.674768,2023-01-19 20:28:57.844356,0 days 00:03:51.169588,8.0,0.8033744437152168,0.024531803539912658,0.0011785075629271585,0.007975565544046116,11.0,541.0,935.0,358.0,0.9366192337794218,COMPLETE
91,2667.338186397687,2023-01-19 20:17:07.509470,2023-01-19 20:21:05.555399,0 days 00:03:58.045929,8.0,0.8036394681241129,0.024079529150469545,0.001168044709761333,0.00798754509018053,11.0,540.0,935.0,357.0,0.9405688903040949,COMPLETE
74,2667.339699464767,2023-01-19 17:52:47.214275,2023-01-19 17:56:59.762057,0 days 00:04:12.547782,8.0,0.7992871792530508,0.024387515093083394,0.001193015468842732,0.007999414773098757,11.0,540.0,935.0,356.0,0.938857103865284,COMPLETE
