iteration,rmse,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,max_depth,min_child_samples,n_estimators,num_leaves,subsample,state
196,2551.093996859217,2023-01-28 14:26:27.572138,2023-01-28 14:26:41.714738,0 days 00:00:14.142600,9,0.79,9,600,750,325,0.95,COMPLETE
229,2551.094551094103,2023-01-28 14:38:03.259641,2023-01-28 14:38:17.400910,0 days 00:00:14.141269,9,0.79,9,600,750,325,0.95,COMPLETE
391,2551.0947929820863,2023-01-28 15:36:43.813715,2023-01-28 15:36:58.909502,0 days 00:00:15.095787,9,0.79,9,600,750,350,0.95,COMPLETE
261,2551.094810034593,2023-01-28 14:49:48.557694,2023-01-28 14:50:02.176528,0 days 00:00:13.618834,9,0.79,9,600,750,325,0.95,COMPLETE
433,2551.0949017918592,2023-01-28 15:51:11.894749,2023-01-28 15:51:26.889035,0 days 00:00:14.994286,9,0.79,9,600,1000,350,0.95,COMPLETE
178,2551.0950838287854,2023-01-28 14:20:39.436710,2023-01-28 14:20:53.437431,0 days 00:00:14.000721,9,0.79,9,600,750,325,0.95,COMPLETE
228,2551.0955503300816,2023-01-28 14:37:42.869735,2023-01-28 14:37:56.575596,0 days 00:00:13.705861,9,0.79,9,600,750,325,0.95,COMPLETE
380,2551.0958762252603,2023-01-28 15:32:48.855371,2023-01-28 15:33:06.422468,0 days 00:00:17.567097,9,0.79,9,600,750,350,0.95,COMPLETE
199,2551.096061458744,2023-01-28 14:27:27.555644,2023-01-28 14:27:40.513507,0 days 00:00:12.957863,9,0.79,9,600,750,325,0.95,COMPLETE
180,2551.0963726821105,2023-01-28 14:21:15.130499,2023-01-28 14:21:29.349755,0 days 00:00:14.219256,9,0.79,9,600,750,325,0.95,COMPLETE
188,2551.0963765991287,2023-01-28 14:23:45.759894,2023-01-28 14:23:59.714545,0 days 00:00:13.954651,9,0.79,9,600,750,325,0.95,COMPLETE
161,2551.096757774273,2023-01-28 14:14:43.343618,2023-01-28 14:14:57.370903,0 days 00:00:14.027285,9,0.79,9,600,750,325,0.95,COMPLETE
357,2551.0967835169945,2023-01-28 15:25:09.037203,2023-01-28 15:25:22.195670,0 days 00:00:13.158467,9,0.79,9,600,750,325,0.95,COMPLETE
332,2551.09704666655,2023-01-28 15:17:14.000056,2023-01-28 15:17:28.430709,0 days 00:00:14.430653,9,0.79,9,600,750,375,0.95,COMPLETE
381,2551.097292979048,2023-01-28 15:33:13.735459,2023-01-28 15:33:28.858160,0 days 00:00:15.122701,9,0.79,9,600,1000,350,0.95,COMPLETE
474,2551.0977017139203,2023-01-28 16:04:47.937340,2023-01-28 16:05:02.265655,0 days 00:00:14.328315,9,0.79,9,600,750,400,0.95,COMPLETE
426,2551.0977369351094,2023-01-28 15:48:51.682827,2023-01-28 15:49:06.115614,0 days 00:00:14.432787,9,0.79,9,600,750,400,0.95,COMPLETE
170,2551.0977757707733,2023-01-28 14:17:37.899764,2023-01-28 14:17:51.268666,0 days 00:00:13.368902,9,0.79,9,600,750,325,0.95,COMPLETE
431,2551.097945995126,2023-01-28 15:50:31.784760,2023-01-28 15:50:45.848090,0 days 00:00:14.063330,9,0.79,9,600,750,350,0.95,COMPLETE
287,2551.0981901634614,2023-01-28 15:00:08.362921,2023-01-28 15:00:39.967582,0 days 00:00:31.604661,9,0.79,9,600,750,325,0.95,COMPLETE
295,2551.098276700363,2023-01-28 15:03:05.786034,2023-01-28 15:03:22.138778,0 days 00:00:16.352744,9,0.79,9,600,750,325,0.95,COMPLETE
131,2551.09828549069,2023-01-28 14:02:41.550361,2023-01-28 14:02:55.944021,0 days 00:00:14.393660,9,0.79,9,600,750,325,0.95,COMPLETE
463,2551.098511574745,2023-01-28 16:01:16.577658,2023-01-28 16:01:31.595851,0 days 00:00:15.018193,9,0.79,9,600,750,350,0.95,COMPLETE
200,2551.0987359921496,2023-01-28 14:27:44.581166,2023-01-28 14:27:58.576396,0 days 00:00:13.995230,9,0.79,9,600,750,325,0.95,COMPLETE
137,2551.099477708908,2023-01-28 14:04:56.730911,2023-01-28 14:05:10.846675,0 days 00:00:14.115764,9,0.79,9,600,750,325,0.95,COMPLETE
399,2551.0998376856764,2023-01-28 15:39:33.721228,2023-01-28 15:39:48.509656,0 days 00:00:14.788428,9,0.79,9,600,750,325,0.95,COMPLETE
223,2551.099933491147,2023-01-28 14:36:01.853801,2023-01-28 14:36:15.651863,0 days 00:00:13.798062,9,0.79,9,600,750,325,0.95,COMPLETE
122,2551.1000422147026,2023-01-28 13:59:23.324101,2023-01-28 13:59:42.006332,0 days 00:00:18.682231,9,0.79,9,600,750,325,0.95,COMPLETE
190,2551.1003040740984,2023-01-28 14:24:23.269015,2023-01-28 14:24:36.739498,0 days 00:00:13.470483,9,0.79,9,600,750,400,0.95,COMPLETE
237,2551.100537361815,2023-01-28 14:40:55.214374,2023-01-28 14:41:10.201172,0 days 00:00:14.986798,9,0.79,9,600,750,325,0.95,COMPLETE
111,2551.100563589417,2023-01-28 13:55:21.181613,2023-01-28 13:55:34.851984,0 days 00:00:13.670371,9,0.79,9,600,750,325,0.95,COMPLETE
132,2551.1006469014333,2023-01-28 14:03:02.205770,2023-01-28 14:03:15.534261,0 days 00:00:13.328491,9,0.79,9,600,750,325,0.95,COMPLETE
112,2551.1006814028437,2023-01-28 13:55:41.641347,2023-01-28 13:55:55.804571,0 days 00:00:14.163224,9,0.79,9,600,750,325,0.95,COMPLETE
364,2551.1008578826227,2023-01-28 15:27:22.844629,2023-01-28 15:27:37.390912,0 days 00:00:14.546283,9,0.79,9,600,750,325,0.95,COMPLETE
444,2551.1010877044328,2023-01-28 15:54:57.559706,2023-01-28 15:55:11.686640,0 days 00:00:14.126934,9,0.79,9,600,750,325,0.95,COMPLETE
473,2551.101499254181,2023-01-28 16:04:27.148625,2023-01-28 16:04:41.974035,0 days 00:00:14.825410,9,0.79,9,600,750,350,0.95,COMPLETE
171,2551.1015441527807,2023-01-28 14:17:56.014718,2023-01-28 14:18:09.586795,0 days 00:00:13.572077,9,0.79,9,600,750,325,0.95,COMPLETE
472,2551.101745226248,2023-01-28 16:04:06.748200,2023-01-28 16:04:21.062569,0 days 00:00:14.314369,9,0.79,9,600,750,350,0.95,COMPLETE
416,2551.1017487075173,2023-01-28 15:45:26.507668,2023-01-28 15:45:42.115967,0 days 00:00:15.608299,9,0.79,9,600,750,375,0.95,COMPLETE
383,2551.1018169725717,2023-01-28 15:33:58.871498,2023-01-28 15:34:13.034589,0 days 00:00:14.163091,9,0.79,9,600,750,350,0.95,COMPLETE
227,2551.1021220931116,2023-01-28 14:37:21.531323,2023-01-28 14:37:34.937389,0 days 00:00:13.406066,9,0.79,9,600,750,325,0.95,COMPLETE
252,2551.102275911441,2023-01-28 14:46:46.106513,2023-01-28 14:47:00.634950,0 days 00:00:14.528437,9,0.79,9,600,750,325,0.95,COMPLETE
392,2551.1023012865453,2023-01-28 15:37:05.506210,2023-01-28 15:37:21.520301,0 days 00:00:16.014091,9,0.79,9,600,750,350,0.95,COMPLETE
411,2551.102576789284,2023-01-28 15:43:47.361531,2023-01-28 15:44:01.390359,0 days 00:00:14.028828,9,0.79,9,600,750,325,0.95,COMPLETE
367,2551.1027618858834,2023-01-28 15:28:19.148529,2023-01-28 15:28:33.631004,0 days 00:00:14.482475,9,0.79,9,600,750,325,0.95,COMPLETE
300,2551.102823625122,2023-01-28 15:05:06.015725,2023-01-28 15:05:20.283668,0 days 00:00:14.267943,9,0.79,9,600,750,325,0.95,COMPLETE
410,2551.1028548133722,2023-01-28 15:43:24.094949,2023-01-28 15:43:40.594428,0 days 00:00:16.499479,9,0.79,9,600,750,325,0.95,COMPLETE
216,2551.102920280804,2023-01-28 14:33:36.553529,2023-01-28 14:33:50.268079,0 days 00:00:13.714550,9,0.79,9,600,750,325,0.95,COMPLETE
443,2551.103323142966,2023-01-28 15:54:38.075934,2023-01-28 15:54:51.505851,0 days 00:00:13.429917,9,0.79,9,600,750,300,0.95,COMPLETE
422,2551.103574645836,2023-01-28 15:47:30.203114,2023-01-28 15:47:45.009510,0 days 00:00:14.806396,9,0.79,9,600,750,300,0.95,COMPLETE
313,2551.104046891169,2023-01-28 15:10:27.084285,2023-01-28 15:10:41.342558,0 days 00:00:14.258273,9,0.79,9,600,750,350,0.95,COMPLETE
326,2551.104310766127,2023-01-28 15:15:26.441300,2023-01-28 15:15:39.974394,0 days 00:00:13.533094,9,0.79,9,600,500,325,0.95,COMPLETE
479,2551.1045818907196,2023-01-28 16:06:23.055281,2023-01-28 16:06:35.858981,0 days 00:00:12.803700,9,0.79,9,600,500,325,0.95,COMPLETE
394,2551.1046586646353,2023-01-28 15:37:48.126648,2023-01-28 15:38:02.252124,0 days 00:00:14.125476,9,0.79,9,600,750,350,0.95,COMPLETE
481,2551.1048247730496,2023-01-28 16:07:00.386086,2023-01-28 16:07:13.816579,0 days 00:00:13.430493,9,0.79,9,600,750,350,0.95,COMPLETE
344,2551.105835647759,2023-01-28 15:21:09.876506,2023-01-28 15:21:23.873835,0 days 00:00:13.997329,9,0.79,9,600,750,325,0.95,COMPLETE
389,2551.1065158492265,2023-01-28 15:35:54.538267,2023-01-28 15:36:14.771996,0 days 00:00:20.233729,9,0.79,9,600,750,350,0.95,COMPLETE
328,2551.1068923040225,2023-01-28 15:16:04.796868,2023-01-28 15:16:17.927745,0 days 00:00:13.130877,9,0.79,9,600,500,325,0.95,COMPLETE
338,2551.107080740208,2023-01-28 15:19:09.494295,2023-01-28 15:19:23.512436,0 days 00:00:14.018141,9,0.79,9,600,750,325,0.95,COMPLETE
211,2551.1071671380073,2023-01-28 14:31:40.874588,2023-01-28 14:31:55.499539,0 days 00:00:14.624951,9,0.79,9,600,750,325,0.95,COMPLETE
461,2551.1077002071156,2023-01-28 16:00:40.090408,2023-01-28 16:00:52.429661,0 days 00:00:12.339253,9,0.79,9,600,500,350,0.95,COMPLETE
215,2551.107865523886,2023-01-28 14:33:12.771664,2023-01-28 14:33:30.414500,0 days 00:00:17.642836,9,0.79,9,600,750,325,0.95,COMPLETE
241,2551.108050713146,2023-01-28 14:42:25.824074,2023-01-28 14:42:43.595367,0 days 00:00:17.771293,9,0.79,9,600,750,325,0.95,COMPLETE
183,2551.1081727060573,2023-01-28 14:22:10.426723,2023-01-28 14:22:24.022192,0 days 00:00:13.595469,9,0.79,9,600,750,325,0.95,COMPLETE
202,2551.1084838387474,2023-01-28 14:28:22.130053,2023-01-28 14:28:35.303074,0 days 00:00:13.173021,9,0.79,9,600,750,325,0.95,COMPLETE
291,2551.108690759931,2023-01-28 15:01:45.031743,2023-01-28 15:01:59.014176,0 days 00:00:13.982433,9,0.79,9,600,750,400,0.95,COMPLETE
449,2551.1088469930064,2023-01-28 15:56:43.023051,2023-01-28 15:56:57.684290,0 days 00:00:14.661239,9,0.79,9,600,750,350,0.95,COMPLETE
234,2551.110137942497,2023-01-28 14:39:48.565213,2023-01-28 14:40:02.233245,0 days 00:00:13.668032,9,0.79,9,600,750,325,0.95,COMPLETE
257,2551.1105564760473,2023-01-28 14:48:39.844840,2023-01-28 14:48:53.864697,0 days 00:00:14.019857,9,0.79,9,600,750,325,0.95,COMPLETE
244,2551.111716753752,2023-01-28 14:43:42.249910,2023-01-28 14:43:55.708081,0 days 00:00:13.458171,9,0.79,9,600,750,325,0.95,COMPLETE
232,2551.1126448018495,2023-01-28 14:39:07.917880,2023-01-28 14:39:21.615575,0 days 00:00:13.697695,9,0.79,9,600,750,325,0.95,COMPLETE
457,2551.1147604020885,2023-01-28 15:59:26.869782,2023-01-28 15:59:41.167361,0 days 00:00:14.297579,9,0.79,9,600,750,350,0.95,COMPLETE
109,2551.1153465284647,2023-01-28 13:54:43.514511,2023-01-28 13:54:57.574990,0 days 00:00:14.060479,9,0.79,9,600,750,325,0.95,COMPLETE
262,2551.1164541716576,2023-01-28 14:50:08.711991,2023-01-28 14:50:22.858168,0 days 00:00:14.146177,9,0.79,9,600,750,325,0.95,COMPLETE
149,2551.1164842208777,2023-01-28 14:10:21.458993,2023-01-28 14:10:35.555823,0 days 00:00:14.096830,9,0.79,9,600,750,325,0.95,COMPLETE
174,2551.117658247022,2023-01-28 14:18:59.602867,2023-01-28 14:19:13.269237,0 days 00:00:13.666370,9,0.79,9,600,750,325,0.95,COMPLETE
153,2551.118125683587,2023-01-28 14:11:44.607754,2023-01-28 14:12:11.125260,0 days 00:00:26.517506,9,0.79,9,600,750,325,0.95,COMPLETE
404,2551.1192934359024,2023-01-28 15:41:17.832298,2023-01-28 15:41:32.126006,0 days 00:00:14.293708,9,0.79,9,600,750,325,0.95,COMPLETE
233,2551.1195728134758,2023-01-28 14:39:28.179367,2023-01-28 14:39:41.967659,0 days 00:00:13.788292,9,0.79,9,600,750,325,0.95,COMPLETE
358,2551.1232135000164,2023-01-28 15:25:26.352937,2023-01-28 15:25:40.950237,0 days 00:00:14.597300,9,0.79,9,600,750,325,0.95,COMPLETE
379,2551.1260124082246,2023-01-28 15:32:28.193653,2023-01-28 15:32:43.747112,0 days 00:00:15.553459,9,0.79,9,600,500,350,0.95,COMPLETE
470,2551.8921649092626,2023-01-28 16:03:29.094018,2023-01-28 16:03:43.929023,0 days 00:00:14.835005,9,0.79,9,600,750,350,0.95,COMPLETE
185,2551.897256643215,2023-01-28 14:22:45.783035,2023-01-28 14:22:59.939032,0 days 00:00:14.155997,9,0.79,9,600,750,325,0.95,COMPLETE
359,2551.897576073116,2023-01-28 15:25:45.737769,2023-01-28 15:26:00.821552,0 days 00:00:15.083783,9,0.79,9,600,1000,325,0.95,COMPLETE
430,2551.8986376559537,2023-01-28 15:50:10.606190,2023-01-28 15:50:25.476331,0 days 00:00:14.870141,9,0.79,9,600,750,350,0.95,COMPLETE
266,2551.8991478238745,2023-01-28 14:51:50.001810,2023-01-28 14:52:14.682865,0 days 00:00:24.681055,9,0.79,9,600,750,325,0.95,COMPLETE
490,2551.901405092912,2023-01-28 16:09:46.594650,2023-01-28 16:10:01.565744,0 days 00:00:14.971094,9,0.79,9,600,750,350,0.95,COMPLETE
377,2551.9014740007915,2023-01-28 15:31:40.554692,2023-01-28 15:31:55.843397,0 days 00:00:15.288705,9,0.79,9,600,750,350,0.95,COMPLETE
496,2551.901861078854,2023-01-28 16:11:46.734466,2023-01-28 16:12:00.856324,0 days 00:00:14.121858,9,0.79,9,600,1000,375,0.95,COMPLETE
210,2551.902080142622,2023-01-28 14:31:19.863411,2023-01-28 14:31:34.108043,0 days 00:00:14.244632,9,0.79,9,600,750,325,0.95,COMPLETE
283,2551.9024127558196,2023-01-28 14:58:40.275051,2023-01-28 14:58:54.641507,0 days 00:00:14.366456,9,0.79,9,600,750,325,0.95,COMPLETE
166,2551.9029236598585,2023-01-28 14:16:27.733061,2023-01-28 14:16:41.663365,0 days 00:00:13.930304,9,0.79,9,600,750,325,0.95,COMPLETE
245,2551.9048906896146,2023-01-28 14:44:02.524155,2023-01-28 14:44:25.451643,0 days 00:00:22.927488,9,0.79,9,600,750,325,0.95,COMPLETE
489,2551.905066426161,2023-01-28 16:09:28.251012,2023-01-28 16:09:42.320954,0 days 00:00:14.069942,9,0.79,9,600,750,325,0.95,COMPLETE
477,2551.9056730208226,2023-01-28 16:05:44.365497,2023-01-28 16:05:59.454305,0 days 00:00:15.088808,9,0.79,9,600,750,350,0.95,COMPLETE
167,2551.905892216746,2023-01-28 14:16:45.891108,2023-01-28 14:16:57.836732,0 days 00:00:11.945624,9,0.79,9,600,500,325,0.95,COMPLETE
146,2551.906056763466,2023-01-28 14:08:47.932675,2023-01-28 14:09:02.615333,0 days 00:00:14.682658,9,0.79,9,600,750,325,0.95,COMPLETE
309,2551.906103879024,2023-01-28 15:09:02.418946,2023-01-28 15:09:16.656766,0 days 00:00:14.237820,9,0.79,9,600,750,350,0.95,COMPLETE
414,2551.9061871141453,2023-01-28 15:44:44.174671,2023-01-28 15:44:59.171985,0 days 00:00:14.997314,9,0.79,9,600,750,375,0.95,COMPLETE
255,2551.9081049091164,2023-01-28 14:47:46.694686,2023-01-28 14:48:00.474567,0 days 00:00:13.779881,9,0.79,9,600,750,325,0.95,COMPLETE
298,2551.9084464150046,2023-01-28 15:04:12.618858,2023-01-28 15:04:28.368062,0 days 00:00:15.749204,9,0.79,9,600,750,325,0.95,COMPLETE
486,2551.9088820806683,2023-01-28 16:08:31.152837,2023-01-28 16:08:46.100450,0 days 00:00:14.947613,9,0.79,9,600,1000,325,0.95,COMPLETE
362,2551.909432831016,2023-01-28 15:26:42.239622,2023-01-28 15:26:56.840603,0 days 00:00:14.600981,9,0.79,9,600,750,325,0.95,COMPLETE
272,2551.909633587754,2023-01-28 14:54:14.732390,2023-01-28 14:54:31.800341,0 days 00:00:17.067951,9,0.79,9,600,750,325,0.95,COMPLETE
268,2551.909799775458,2023-01-28 14:52:41.858680,2023-01-28 14:52:59.322918,0 days 00:00:17.464238,9,0.79,9,600,750,325,0.95,COMPLETE
217,2551.9100792384634,2023-01-28 14:33:56.860750,2023-01-28 14:34:11.609467,0 days 00:00:14.748717,9,0.79,9,600,750,325,0.95,COMPLETE
119,2551.910129819817,2023-01-28 13:58:20.350485,2023-01-28 13:58:34.504363,0 days 00:00:14.153878,9,0.79,9,600,750,325,0.95,COMPLETE
226,2551.9108143146204,2023-01-28 14:37:00.895837,2023-01-28 14:37:15.265282,0 days 00:00:14.369445,9,0.79,9,600,750,325,0.95,COMPLETE
148,2551.9111666223966,2023-01-28 14:10:00.178795,2023-01-28 14:10:15.281735,0 days 00:00:15.102940,9,0.79,9,600,750,300,0.95,COMPLETE
333,2551.911456604789,2023-01-28 15:17:33.054364,2023-01-28 15:17:47.918871,0 days 00:00:14.864507,9,0.79,9,600,750,325,0.95,COMPLETE
390,2551.9115181883335,2023-01-28 15:36:21.956001,2023-01-28 15:36:36.592100,0 days 00:00:14.636099,9,0.79,9,600,750,350,0.95,COMPLETE
270,2551.9116461196813,2023-01-28 14:53:25.829311,2023-01-28 14:53:39.059655,0 days 00:00:13.230344,9,0.79,9,600,500,300,0.95,COMPLETE
147,2551.9117237682863,2023-01-28 14:09:09.215492,2023-01-28 14:09:53.794583,0 days 00:00:44.579091,9,0.79,9,600,750,325,0.95,COMPLETE
168,2551.9120357708075,2023-01-28 14:17:02.128791,2023-01-28 14:17:15.976599,0 days 00:00:13.847808,9,0.79,9,600,750,325,0.95,COMPLETE
230,2551.912283288799,2023-01-28 14:38:23.622647,2023-01-28 14:38:37.663348,0 days 00:00:14.040701,9,0.79,9,600,500,325,0.95,COMPLETE
398,2551.9137848270575,2023-01-28 15:39:10.887383,2023-01-28 15:39:27.000715,0 days 00:00:16.113332,9,0.79,9,600,1000,325,0.95,COMPLETE
205,2551.913875894498,2023-01-28 14:29:36.418471,2023-01-28 14:29:52.131566,0 days 00:00:15.713095,9,0.79,9,600,750,325,0.95,COMPLETE
116,2551.9139097618727,2023-01-28 13:57:15.731464,2023-01-28 13:57:30.191853,0 days 00:00:14.460389,9,0.79,9,600,750,325,0.95,COMPLETE
127,2551.9141790755884,2023-01-28 14:01:08.428534,2023-01-28 14:01:29.398321,0 days 00:00:20.969787,9,0.79,9,600,750,325,0.95,COMPLETE
193,2551.9144640572545,2023-01-28 14:25:20.080356,2023-01-28 14:25:34.143831,0 days 00:00:14.063475,9,0.79,9,600,750,325,0.95,COMPLETE
351,2551.9146390699298,2023-01-28 15:23:20.968994,2023-01-28 15:23:35.856166,0 days 00:00:14.887172,9,0.79,9,600,750,325,0.95,COMPLETE
246,2551.9160222550827,2023-01-28 14:44:31.792662,2023-01-28 14:44:46.951016,0 days 00:00:15.158354,9,0.79,9,600,750,325,0.95,COMPLETE
172,2551.9161776186224,2023-01-28 14:18:14.321759,2023-01-28 14:18:28.021227,0 days 00:00:13.699468,9,0.79,9,600,750,325,0.95,COMPLETE
413,2551.916949810477,2023-01-28 15:44:25.995972,2023-01-28 15:44:39.800328,0 days 00:00:13.804356,9,0.79,9,600,500,400,0.95,COMPLETE
142,2551.917305357218,2023-01-28 14:07:17.598890,2023-01-28 14:07:31.729470,0 days 00:00:14.130580,9,0.79,9,600,750,325,0.95,COMPLETE
306,2551.917948619257,2023-01-28 15:07:30.463452,2023-01-28 15:08:01.214615,0 days 00:00:30.751163,9,0.79,9,600,750,350,0.95,COMPLETE
139,2551.918582386026,2023-01-28 14:05:39.873717,2023-01-28 14:05:54.140718,0 days 00:00:14.267001,9,0.79,9,600,750,325,0.95,COMPLETE
124,2551.920291903713,2023-01-28 14:00:09.399456,2023-01-28 14:00:23.231695,0 days 00:00:13.832239,9,0.79,9,600,750,325,0.95,COMPLETE
45,2552.5624653194636,2023-01-28 13:29:25.505421,2023-01-28 13:29:50.981002,0 days 00:00:25.475581,8,0.79,9,600,1000,350,0.95,COMPLETE
238,2552.6318349637913,2023-01-28 14:41:22.154616,2023-01-28 14:41:35.498570,0 days 00:00:13.343954,9,0.79,9,600,750,325,0.95,COMPLETE
482,2552.825593942341,2023-01-28 16:07:18.659737,2023-01-28 16:07:32.554008,0 days 00:00:13.894271,9,0.77,9,600,750,325,0.95,COMPLETE
75,2553.367931315707,2023-01-28 13:42:20.327330,2023-01-28 13:42:34.076644,0 days 00:00:13.749314,8,0.79,9,600,1000,350,0.95,COMPLETE
21,2553.5272760718417,2023-01-28 13:19:53.781063,2023-01-28 13:20:07.738998,0 days 00:00:13.957935,8,0.77,9,575,1000,325,0.95,COMPLETE
435,2553.649999473453,2023-01-28 15:51:53.623077,2023-01-28 15:52:07.597822,0 days 00:00:13.974745,9,0.77,9,600,750,350,0.95,COMPLETE
96,2553.9684962659367,2023-01-28 13:49:40.043199,2023-01-28 13:50:01.230489,0 days 00:00:21.187290,10,0.77,9,600,750,350,0.95,COMPLETE
487,2554.1688691310637,2023-01-28 16:08:50.207074,2023-01-28 16:09:06.792185,0 days 00:00:16.585111,9,0.79,9,600,750,350,0.95,COMPLETE
219,2554.1723996628766,2023-01-28 14:34:38.222199,2023-01-28 14:34:51.789916,0 days 00:00:13.567717,9,0.79,9,600,750,325,0.95,COMPLETE
424,2554.5052716429054,2023-01-28 15:48:10.912051,2023-01-28 15:48:24.170072,0 days 00:00:13.258021,9,0.79,9,600,750,400,0.95,COMPLETE
471,2554.506218594172,2023-01-28 16:03:48.519414,2023-01-28 16:04:01.740786,0 days 00:00:13.221372,9,0.79,9,600,750,350,0.95,COMPLETE
451,2554.506883111317,2023-01-28 15:57:26.940483,2023-01-28 15:57:40.868340,0 days 00:00:13.927857,9,0.79,9,600,1000,350,0.95,COMPLETE
151,2554.5075320383316,2023-01-28 14:11:00.089561,2023-01-28 14:11:13.229841,0 days 00:00:13.140280,9,0.79,9,600,500,325,0.95,COMPLETE
393,2554.5076828077667,2023-01-28 15:37:27.616734,2023-01-28 15:37:41.297214,0 days 00:00:13.680480,9,0.79,9,600,750,350,0.95,COMPLETE
301,2554.5082014510012,2023-01-28 15:05:26.690267,2023-01-28 15:05:40.250294,0 days 00:00:13.560027,9,0.79,9,600,750,325,0.95,COMPLETE
214,2554.509504846927,2023-01-28 14:32:53.664246,2023-01-28 14:33:06.665464,0 days 00:00:13.001218,9,0.79,9,600,750,325,0.95,COMPLETE
175,2554.5101591446232,2023-01-28 14:19:19.680300,2023-01-28 14:19:33.973139,0 days 00:00:14.292839,9,0.79,9,600,750,325,0.95,COMPLETE
173,2554.510484802451,2023-01-28 14:18:42.469259,2023-01-28 14:18:55.130647,0 days 00:00:12.661388,9,0.79,9,600,750,325,0.95,COMPLETE
296,2554.5112141669692,2023-01-28 15:03:30.315919,2023-01-28 15:03:45.534241,0 days 00:00:15.218322,9,0.79,9,600,750,325,0.95,COMPLETE
406,2554.5114480442153,2023-01-28 15:41:59.499804,2023-01-28 15:42:17.904090,0 days 00:00:18.404286,9,0.79,9,600,750,350,0.95,COMPLETE
459,2554.5117535934683,2023-01-28 16:00:05.547430,2023-01-28 16:00:18.869916,0 days 00:00:13.322486,9,0.79,9,600,750,350,0.95,COMPLETE
125,2554.5120645332886,2023-01-28 14:00:29.699316,2023-01-28 14:00:42.543073,0 days 00:00:12.843757,9,0.79,9,600,750,325,0.95,COMPLETE
330,2554.5124571168167,2023-01-28 15:16:39.330073,2023-01-28 15:16:51.866041,0 days 00:00:12.535968,9,0.79,9,600,750,325,0.95,COMPLETE
251,2554.512723375793,2023-01-28 14:46:25.510716,2023-01-28 14:46:39.026152,0 days 00:00:13.515436,9,0.79,9,600,750,325,0.95,COMPLETE
458,2554.51281318115,2023-01-28 15:59:47.132884,2023-01-28 16:00:00.823415,0 days 00:00:13.690531,9,0.79,9,600,750,350,0.95,COMPLETE
314,2554.5139685565637,2023-01-28 15:10:47.397204,2023-01-28 15:11:02.269953,0 days 00:00:14.872749,9,0.79,9,600,750,350,0.95,COMPLETE
340,2554.514003316448,2023-01-28 15:19:48.221081,2023-01-28 15:20:02.259250,0 days 00:00:14.038169,9,0.79,9,600,750,325,0.95,COMPLETE
292,2554.5140069255694,2023-01-28 15:02:05.156060,2023-01-28 15:02:20.200893,0 days 00:00:15.044833,9,0.79,9,600,750,325,0.95,COMPLETE
343,2554.5140990398527,2023-01-28 15:20:50.616186,2023-01-28 15:21:03.469798,0 days 00:00:12.853612,9,0.79,9,600,750,325,0.95,COMPLETE
195,2554.5143955323642,2023-01-28 14:26:00.168772,2023-01-28 14:26:21.342078,0 days 00:00:21.173306,9,0.79,9,600,750,325,0.95,COMPLETE
136,2554.5146706223604,2023-01-28 14:04:36.102450,2023-01-28 14:04:50.182072,0 days 00:00:14.079622,9,0.79,9,600,750,325,0.95,COMPLETE
396,2554.5146731869763,2023-01-28 15:38:29.927665,2023-01-28 15:38:43.954911,0 days 00:00:14.027246,9,0.79,9,600,750,325,0.95,COMPLETE
452,2554.5146858131616,2023-01-28 15:57:47.181890,2023-01-28 15:58:00.374727,0 days 00:00:13.192837,9,0.79,9,600,750,350,0.95,COMPLETE
304,2554.515225321909,2023-01-28 15:06:28.397220,2023-01-28 15:06:42.336966,0 days 00:00:13.939746,9,0.79,9,600,750,350,0.95,COMPLETE
129,2554.5153895935573,2023-01-28 14:02:00.766466,2023-01-28 14:02:14.998222,0 days 00:00:14.231756,9,0.79,9,600,750,325,0.95,COMPLETE
207,2554.515413416274,2023-01-28 14:30:18.135683,2023-01-28 14:30:31.211482,0 days 00:00:13.075799,9,0.79,9,600,750,325,0.95,COMPLETE
225,2554.515764253056,2023-01-28 14:36:41.337757,2023-01-28 14:36:54.112342,0 days 00:00:12.774585,9,0.79,9,600,750,325,0.95,COMPLETE
327,2554.5162004101635,2023-01-28 15:15:46.460309,2023-01-28 15:16:00.027987,0 days 00:00:13.567678,9,0.79,9,600,1000,325,0.95,COMPLETE
169,2554.5165390245033,2023-01-28 14:17:20.309994,2023-01-28 14:17:33.049022,0 days 00:00:12.739028,9,0.79,9,600,750,325,0.95,COMPLETE
264,2554.516547816704,2023-01-28 14:50:49.210498,2023-01-28 14:51:14.290356,0 days 00:00:25.079858,9,0.79,9,600,750,325,0.95,COMPLETE
187,2554.516618442604,2023-01-28 14:23:24.602042,2023-01-28 14:23:37.461731,0 days 00:00:12.859689,9,0.79,9,600,750,325,0.95,COMPLETE
176,2554.5171457526117,2023-01-28 14:19:40.048572,2023-01-28 14:19:53.097627,0 days 00:00:13.049055,9,0.79,9,600,750,325,0.95,COMPLETE
345,2554.5176659184453,2023-01-28 15:21:30.099716,2023-01-28 15:21:43.447817,0 days 00:00:13.348101,9,0.79,9,600,1000,325,0.95,COMPLETE
286,2554.5180349241473,2023-01-28 14:59:47.897548,2023-01-28 15:00:01.701319,0 days 00:00:13.803771,9,0.79,9,600,750,325,0.95,COMPLETE
