boosting_type,feature_fraction,force_col_wise,learning_rate,max_depth,min_sum_hessian_in_leaf,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
gbdt,0.6959598706864247,+,0.028007344475458166,11,0,164,0.3641682850628168,0.9293688365997559,0.8731331681953404,2443.0472789314417,65
gbdt,0.669952436408665,+,0.1911563213232799,11,0,177,0.46570840533207947,0.5130124485526946,0.6090037566656946,2444.2762426212794,83
gbdt,0.7036407888544414,+,0.16788531451983602,14,0,54,0.2691317460393352,0.7966862647974366,0.880530086551712,2446.32003275136,61
gbdt,0.788556189378997,+,0.03603366491021727,14,0,121,0.6488718660200363,0.6896972273891614,0.9077034888114761,2446.642208626125,62
gbdt,0.5639554117163224,+,0.20249591311161705,10,0,178,0.1229388669407287,0.0028876421902134103,0.44130374655373433,2448.7982534326075,45
gbdt,0.7095682840531853,+,0.06465492660087913,12,0,68,0.2077397155661394,0.20272885528327572,0.8622602320955264,2450.5532948587456,86
gbdt,0.5746302012834995,+,0.1969231261712709,12,0,96,0.523073378910414,0.8417633793062824,0.8347945059829923,2452.990159333023,72
gbdt,0.7077712745767984,+,0.08086629154853227,9,0,56,0.22127541205812698,0.6588712876524525,0.6010888464953363,2457.4474252553814,68
gbdt,0.6543625738614177,+,0.23247109179345368,12,0,173,0.2749504551898346,0.5844650058080041,0.7554689838843913,2461.5147262713667,67
gbdt,0.7211793754099705,+,0.12862316734830714,6,0,45,0.4127748718030386,0.48174014247418656,0.6963392896663136,2466.5514516534945,55
gbdt,0.5786979063644253,+,0.018657724351354224,12,0,161,0.0716425562490498,0.07256975461476986,0.9975986919303906,2468.507790805056,29
gbdt,0.6489031131849585,+,0.021420042339503377,9,0,192,0.19416366874979354,0.14016043678725038,0.8405347907461186,2468.6510413488218,34
gbdt,0.6170622119396834,+,0.24067999597388334,12,0,95,0.3704525886539428,0.41704089474857914,0.6218806672361465,2469.791429918599,36
gbdt,0.6706206079355009,+,0.045939129093466105,8,0,77,0.3009324234391745,0.34958840815684333,0.877336808878845,2472.139879813342,32
gbdt,0.5840940855297982,+,0.0158900364852583,12,0,182,0.4223586296561571,0.9108303800340898,0.6825268513135326,2472.3497160772567,100
gbdt,0.6900735936550616,+,0.017207006502748156,12,0,166,0.2586299368984989,0.32761967649806656,0.8922520565096601,2474.193076626894,81
gbdt,0.5996472696942524,+,0.08506188039708941,6,0,122,0.5977013930036648,0.05724642289585209,0.7491217033140558,2479.075985152901,33
gbdt,0.5791456805705225,+,0.24399605227975077,5,0,67,0.577877007389068,0.10075456331544799,0.9801928943733972,2486.4960831833378,90
gbdt,0.6957993272482603,+,0.2843357020760562,11,0,55,0.5512797693743752,0.26614981850785946,0.9155726715804753,2488.877997058511,22
gbdt,0.5065306894933919,+,0.04038824973822975,7,0,124,0.8654901160591448,0.6631801233628344,0.8947879452415175,2490.386562707052,99
gbdt,0.622816873839904,+,0.28281823836597697,12,0,151,0.32780615474892594,0.4200936102015644,0.528654916218657,2490.915001971868,78
gbdt,0.5153403661031155,+,0.32581367701603875,7,0,59,0.9200092264373162,0.5434030676903124,0.5268419875990615,2491.234306375157,9
gbdt,0.680554447868208,+,0.05184723343114967,9,0,49,0.7217204637738638,0.5424742946687522,0.5031851837077863,2493.230575719265,98
gbdt,0.7746058204817532,+,0.040082901558576994,7,0,136,0.3072581638887394,0.8814784176329411,0.8901991171408408,2495.4881652497866,13
gbdt,0.6216367222649115,+,0.3058411222665656,10,0,146,0.6242605905854551,0.687972092184196,0.7732553226692501,2495.771491229573,88
gbdt,0.5391454689679523,+,0.04287277099961921,7,0,73,0.272387910158841,0.4427588706901933,0.5098798777380793,2498.074720888525,49
gbdt,0.628129889058772,+,0.024453077433098356,12,0,82,0.5972343387531527,0.012549092247683899,0.7636253995204272,2507.730062288769,26
gbdt,0.5998858946485851,+,0.017547256664305916,11,0,111,0.06150974024091879,0.18389014729760506,0.6349292992790999,2511.6116581877445,48
gbdt,0.5295383974325827,+,0.3711917738181653,9,0,192,0.3435988341309871,0.24512077157025236,0.5969972310250602,2517.059612984441,46
gbdt,0.539790719707558,+,0.10427007856347785,5,0,118,0.7753643788278823,0.6170793585023162,0.5713277095275672,2521.021088116942,8
gbdt,0.6786194078084384,+,0.37147690562181673,13,0,81,0.5521656871797741,0.31353311313115095,0.6502484440738332,2521.448028541372,56
gbdt,0.7823410486602065,+,0.2893228829861475,4,0,38,0.6810391246607139,0.6921104520712689,0.7837781255140207,2522.112887506212,18
gbdt,0.5922548874024822,+,0.069679919397247,6,0,33,0.381507810224366,0.9606788920755337,0.9141812215086763,2524.444744185589,76
gbdt,0.5481532097841381,+,0.09435881034840639,5,0,79,0.30364614853669236,0.20907866827994734,0.3926355034877957,2528.4087563436738,44
gbdt,0.7360718675446799,+,0.013733511350767776,12,0,99,0.17163206556192928,0.23881454661127216,0.6679322338036274,2549.4223585810155,93
gbdt,0.5395433182341431,+,0.0323004714574822,12,0,43,0.09243570076803848,0.26560106158312385,0.5508517387272697,2549.692047940316,58
gbdt,0.715812927697206,+,0.03448888071914941,10,0,40,0.3584815225733641,0.8791358871980453,0.5542421671657948,2559.829203784027,12
gbdt,0.5014913566760196,+,0.15963489030502767,4,0,38,0.6400100015740248,0.583369285641829,0.3202191675359341,2561.3312531296315,16
gbdt,0.5914061177469502,+,0.48725551763296787,12,0,104,0.5076589514948415,0.359701910152453,0.942461343184312,2568.9054318169187,37
gbdt,0.7642043752313907,+,0.01003543909270826,14,0,112,0.4891014187713032,0.8376984307445807,0.7809633797969431,2569.725574195332,63
gbdt,0.6668822712863426,+,0.504744099683512,3,0,64,0.12470065927231533,0.5158321119303967,0.38760442680621543,2572.7616097146824,17
gbdt,0.6565858643608872,+,0.454048000462698,3,0,63,0.24196613864198638,0.3625053018312463,0.3008765268850772,2575.664047904475,94
gbdt,0.5824144546506252,+,0.005803136333449212,14,0,194,0.8178300196637514,0.003630307254743226,0.7050650353598693,2577.398760691922,11
gbdt,0.5521975167522173,+,0.013323915254011234,10,0,84,0.013183035637853835,0.5271098077466071,0.8582071617314699,2580.8604188821632,14
gbdt,0.5575600824600292,+,0.39377206268531023,3,0,83,0.09130160017812639,0.25862617544759126,0.7643993509504644,2582.995338896509,80
gbdt,0.5238412833937836,+,0.5044269521294736,14,0,173,0.22161337247333474,0.33592204605577436,0.6625214372871014,2583.33022331066,43
gbdt,0.5704614461088355,+,0.006839725701884018,12,0,161,0.24358080739543925,0.10336546631093807,0.6894585411137764,2583.4916171499185,30
gbdt,0.6744717281565455,+,0.02109580745222094,7,0,69,0.3932457753454884,0.04151152731289556,0.6799555715406214,2591.7318578989803,69
gbdt,0.632167237099333,+,0.011198121148702715,14,0,80,0.459584362691125,0.21785282817495594,0.8030829408394278,2598.938650757901,31
gbdt,0.6122802679287571,+,0.012181420499832887,8,0,107,0.11838074339129204,0.3833791330049395,0.7429015186848709,2606.467656590265,53
gbdt,0.7428650219306311,+,0.09411980545553669,4,0,195,0.4240895286890739,0.8709328949672291,0.6302018214906732,2608.4309601200016,77
gbdt,0.5951105979263666,+,0.5944163482291582,11,0,159,0.0022404038622884648,0.06201705172013566,0.952255594642209,2624.471585146785,97
gbdt,0.7740246774859547,+,0.603579367004913,14,0,184,0.03242017382492823,0.378842072518981,0.7298557618262222,2626.167038298556,79
gbdt,0.7924027890360311,+,0.6659871452045142,12,0,61,0.727725743177325,0.41010395885331374,0.3283625505110847,2643.082372849346,2
gbdt,0.615687493685108,+,0.8878656546212295,5,0,51,0.9393697376027715,0.7340280179855683,0.509760107258835,2661.623831269247,7
gbdt,0.5531141322939575,+,0.7419744951601344,10,0,189,0.3393291624731562,0.11393468390663686,0.47746161174105695,2679.124937280052,52
gbdt,0.5292487740396151,+,0.030143795917904233,5,0,30,0.9209817283659104,0.6370340314241265,0.48321576449831277,2711.2288724435307,15
gbdt,0.6064738230302131,+,0.9663719720256916,6,0,150,0.10777824233242783,0.29200479551955016,0.41150939111146206,2725.6431299980404,89
gbdt,0.6442973980532304,+,0.04884348048603141,4,0,31,0.80433417658059,0.1837206557232074,0.3433591264135339,2734.6377331521307,57
gbdt,0.6623013664227972,+,0.02542783325485141,5,0,47,0.5639816816050747,0.07797179498582982,0.9728963478852929,2741.1287953705487,75
gbdt,0.6148309405525746,+,0.8857108480243009,8,0,131,0.14982655782668308,0.029644104133919724,0.6730012090325925,2748.964287924939,38
gbdt,0.6826131795609314,+,0.003812868391640842,12,0,125,0.0056945583810100175,0.14577316232711202,0.5873092395498608,2769.336787369491,40
gbdt,0.5608328409503704,+,0.00600880167074223,12,0,66,0.4001115225643356,0.5887224963725186,0.7408995976294359,2781.918773672147,95
gbdt,0.6571130181638987,+,0.06446688137491441,3,0,51,0.8751118984907046,0.3977858693319253,0.9667176998677576,2859.681881386356,20
gbdt,0.5110449958308784,+,0.029011819365114797,4,0,145,0.4093871037930906,0.7364992972562671,0.5478552891648287,2876.339561711165,47
gbdt,0.5176298301544722,+,0.008328440961975107,7,0,37,0.3566546156730068,0.2193043602701864,0.9283258657995244,2907.963648995836,84
gbdt,0.7320917381440061,+,0.007988733317331962,6,0,181,0.7449993124231696,0.479694089752293,0.9985985531674784,2908.6967837681173,39
gbdt,0.5661831586295345,+,0.003189496698544049,11,0,100,0.06670105869262113,0.22889432043232932,0.9083889241588491,2917.80538235956,35
gbdt,0.6482200297303303,+,0.024143322534266865,4,0,87,0.49416367981781495,0.4701807806130891,0.34407700022271287,2936.2329889314065,92
gbdt,0.5894784894095393,+,0.0090853518950129,5,0,106,0.8326320323149597,0.45470105222137214,0.6396310350831743,3086.0774164211884,1
gbdt,0.6612647509394974,+,0.0049601332830180025,5,0,60,0.1672358256812779,0.6213621321800886,0.8202252643545008,3356.325970786542,54
gbdt,0.7446880386507134,+,0.015114836854520615,3,0,108,0.4416033284332642,0.9995869484295167,0.8532154205006339,3455.5872206664176,64
gbdt,0.5000183152258021,+,0.013905746064673747,3,0,135,0.7006214446213659,0.9554779863099281,0.4479900010919373,3520.9347093799674,10
gbdt,0.6060762192885254,+,0.0015379379813713668,8,0,198,0.883315277380862,0.8373883555532842,0.3968159767950026,3809.9504950285686,3
gbdt,0.6015264210238241,+,0.0019485432371166718,6,0,65,0.17187156139656068,0.8123959883573632,0.642711134471449,3861.234862481388,5
gbdt,0.546634416215163,+,0.003663241571989199,4,0,34,0.9187225216693768,0.44483251230115173,0.6175657406644092,3929.564645798253,4
gbdt,0.6317277837332165,+,0.0013147446743274607,7,0,98,0.9921743892539578,0.08632509406184027,0.7176519967966075,4342.50142697076,41
gbdt,0.5042768232135705,+,0.0022032434512633094,3,0,191,0.20151320876516157,0.290760949413703,0.44357739048189027,4842.92871104767,51
