feature,weight,std
horsepower,0.40150129611703667,0.0029437526563853246
height,0.1056235314694006,0.000690761073110809
year,0.10504329277911388,0.000278640295058132
width,0.09902079258280402,0.00038733850351374056
mileage,0.08363973451884013,0.0005223550079465037
length,0.05997777827379256,0.00028525817609736194
wheelbase,0.04890414716846181,0.00047473999977287414
engine_displacement,0.04220445949770122,0.0003049532298698343
horsepower_rpm,0.041682618940115046,0.00031620232758144224
fuel_tank_volume,0.04126846307407195,0.00031773958700971524
back_legroom,0.036464505699233804,0.00024892668779161095
maximum_seating,0.03518853000795619,0.00023197885923203798
wheel_system_display_Front-Wheel Drive,0.028200813044343964,0.00027207089498679866
highway_fuel_economy,0.027814628298945522,0.00021324165333731743
city_fuel_economy,0.022006743412226436,0.00010574916660309831
savings_amount,0.019286718228097643,0.0002608792217758189
front_legroom,0.015382357011438242,0.00019518340352610482
wheel_system_display_Four-Wheel Drive,0.010534831535328793,9.98469448553378e-05
is_new,0.009827743066251782,0.0001396705596348667
body_type_SUV / Crossover,0.006748411660864306,5.667927125697472e-05
