feature,weight,std
horsepower,0.1741038943049411,0.0005960437731355244
mileage,0.09968954004082684,0.0005375517025310274
width,0.05572833065534932,0.0003122624021708424
height,0.05425621187871823,0.00021722102988320995
highway_fuel_economy,0.03940372211774044,0.00012444966855403378
fuel_tank_volume,0.030225452695338783,0.00018799316342064191
year_2020.0,0.027339210016024774,0.0002942657712696457
engine_displacement,0.026536412714689938,0.0002813986819539635
horsepower_rpm,0.02464270475695953,0.0003768236170118546
wheelbase,0.023476000705286926,0.00021652209882848004
maximum_seating,0.022835884267102657,0.00018497367340476205
is_new,0.021276971673430612,0.0002596650108788608
back_legroom,0.02120292348125603,0.00011002650028187854
wheel_system_display_Front-Wheel Drive,0.018730870931267084,0.00027444043323439176
savings_amount,0.016969549384323934,0.000167280489811851
length,0.015781117382049438,0.00016993613646956818
front_legroom,0.011464576391825942,0.00022636949827143694
city_fuel_economy,0.01011790786214617,6.310683336850897e-05
wheel_system_display_Four-Wheel Drive,0.0066828495597579755,0.00010530141538260464
daysonmarket,0.006569886380008194,0.0001221760105326237
