colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,loss,iteration
0.26470813905056456,0.7927810030038951,7.40987686922338,0.055451813006494356,12,3,458,18,0.35351378977574943,0.6849956602253121,2364.4263725675787,253
0.29271267500605824,0.7754529203744569,8.518023173528748,0.03755995178670279,12,3,481,18,0.11674925558129612,0.6254617012913115,2366.317987964941,268
0.3438456860478871,0.7285212239999193,7.959868058651181,0.035810809494986405,12,3,496,18,0.2429228767513257,0.6010523837599594,2369.977236510844,259
0.2646405065979306,0.6997355377151111,8.084801587631743,0.038150061852913156,12,3,496,18,0.2753690243318849,0.6455545205644373,2373.014680341986,261
0.26162095251735995,0.8028719482644994,7.046681392228728,0.041320055258656826,12,3,411,18,0.11851092227849208,0.6208438292253201,2374.252244998216,273
0.3933290510998254,0.7436821218042553,4.027318098687576,0.06347075338570447,11,0,480,13,0.8546724712607956,0.6377402099068841,2374.3306018920466,161
0.3275473511497819,0.7639671132235573,8.262285085005235,0.03321212381190004,12,3,406,23,0.20396264447783594,0.6663586595733187,2375.62310433402,298
0.21267987712909117,0.7893694436425862,8.733492286976903,0.054283162748184455,12,3,416,5,0.14026226720840512,0.6115997903817673,2376.4631824084054,280
0.2916504381883223,0.7057584295078825,8.283421628904351,0.05639915051544808,12,3,481,18,0.3855026084296056,0.5227691270704213,2377.70063403684,271
0.2902652544948967,0.7569262111346922,7.927682531818853,0.059739452937495816,12,3,445,9,0.42157845478400136,0.5460108732296801,2378.384510605106,282
0.3115207337750216,0.7424914933330781,8.054344314637568,0.04654844500309266,12,3,318,18,0.18199311418082126,0.6331174468377412,2379.6257684629886,256
0.40524830748865415,0.6640294388925552,4.274024355438572,0.08042073596130986,11,5,421,14,1.8123331029369827,0.690905403130968,2380.834595451083,66
0.26385158068962855,0.7756360430534894,8.18621321152362,0.06990733777218056,12,3,457,21,0.08658623484947639,0.5676002206485191,2381.0702032430463,284
0.3772627608784384,0.8206674317156838,5.070023493108762,0.0505370116765394,11,3,393,10,0.549917591835788,0.6909315878424858,2381.8809394777136,245
0.22106863721259903,0.8277197970477181,5.740822175876303,0.08724306780563629,11,4,480,19,0.7615846077310867,0.7145051206157196,2381.928816575045,170
0.48307831270441015,0.9543141669446239,3.6480456635126752,0.0861729688625338,11,7,364,19,1.2281777283184616,0.7370536131654046,2382.052740358893,79
0.26845778025887734,0.6901916250187728,7.250332969780206,0.044533072800641435,12,3,407,18,0.23896394218344988,0.5767653098330913,2383.1598955393897,279
0.2800996442753418,0.8812163394539132,8.14587242850466,0.06434889678768262,12,3,363,0,0.4407995318581149,0.5149124863827448,2384.076645244113,290
0.3715176925536287,0.6690358007447283,3.45907215191042,0.07610324299248937,11,5,405,14,1.5675564411021057,0.6884532299342528,2384.352339103037,146
0.4081748798277082,0.7138045872481095,3.190750197119633,0.08063355878351977,11,5,364,0,1.7842868173494812,0.7252234558830313,2384.537240773665,56
0.3042251512424751,0.7366190599443684,7.274331030685666,0.05999115034626286,12,3,252,4,0.004853861007152682,0.6294502475120648,2385.0604218807703,296
0.23925878000497613,0.8435752026034011,7.679611797322511,0.03127536226211801,12,3,496,20,0.6385078999489339,0.601282342393898,2385.68540124042,287
0.36057386595623575,0.8291398673457923,6.771262795907273,0.04030041726725557,11,3,469,16,0.3008749426141597,0.5851713771633386,2386.119530597673,252
0.3481605227608032,0.6646656927638004,3.4477511999780206,0.08226383099206583,11,5,405,14,1.5899804322038942,0.6847744739587012,2386.1235267526663,67
0.39836799876701395,0.5216319817387405,2.8890282648153245,0.054015215258388205,11,3,498,19,0.6874040227763138,0.5856482346064237,2387.2826290070907,88
0.2266845768007459,0.7986078496776583,7.6558914331845935,0.03314547636424795,12,3,411,18,0.009481382836938598,0.5615228582402247,2387.504083217838,274
0.253845486886112,0.8033406626443782,8.994399457594808,0.024490497332930558,12,3,496,18,0.31930668318113575,0.6664321596251133,2387.8131996553507,278
0.3813096589514384,0.6149574628511996,1.4676157559581129,0.056387198058430496,12,5,325,3,1.2985408050633622,0.7029723683559624,2388.529391245972,29
