loss,params,iteration,train_time
2483.9357914205457,"{'colsample_bylevel': 0.38457129656746675, 'colsample_bytree': 0.931370806570153, 'gamma': 4.602612479864332, 'learning_rate': 0.20880981556809441, 'max_depth': 10, 'min_child_weight': 9, 'n_estimators': 230, 'reg_alpha': 12, 'reg_lambda': 2.497896096944879, 'subsample': 0.47735052611068607}",1,692.5439394299999
2489.332605267065,"{'colsample_bylevel': 0.3827769053856892, 'colsample_bytree': 0.675465667449572, 'gamma': 3.7270676923698454, 'learning_rate': 0.20107736968585346, 'max_depth': 11, 'min_child_weight': 9, 'n_estimators': 131, 'reg_alpha': 19, 'reg_lambda': 2.183177229531975, 'subsample': 0.45505197942665687}",2,350.3694027490001
2441.6381437892574,"{'colsample_bylevel': 0.12160348956345089, 'colsample_bytree': 0.885375694757653, 'gamma': 3.1058070752380544, 'learning_rate': 0.1545730097710166, 'max_depth': 10, 'min_child_weight': 8, 'n_estimators': 350, 'reg_alpha': 7, 'reg_lambda': 2.649945832142586, 'subsample': 0.6686941777766421}",3,525.706348425
3946.0985406679256,"{'colsample_bylevel': 0.15312659331264486, 'colsample_bytree': 0.8183425618393441, 'gamma': 6.4621827557610905, 'learning_rate': 0.024104627236382906, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 104, 'reg_alpha': 10, 'reg_lambda': 2.7561675650081305, 'subsample': 0.47241625615057586}",4,158.80362969199996
2584.0147841747353,"{'colsample_bylevel': 0.23229395829415306, 'colsample_bytree': 0.6692107017063735, 'gamma': 4.406286014632916, 'learning_rate': 0.029061347697876133, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 335, 'reg_alpha': 6, 'reg_lambda': 0.515614684189682, 'subsample': 0.6561979941786815}",5,517.5875302300001
2509.5933900248356,"{'colsample_bylevel': 0.34262784578649313, 'colsample_bytree': 0.7120890362303409, 'gamma': 6.453280360438532, 'learning_rate': 0.2711652365447553, 'max_depth': 11, 'min_child_weight': 3, 'n_estimators': 317, 'reg_alpha': 7, 'reg_lambda': 1.3140875593227697, 'subsample': 0.6497767208035865}",6,828.740480768
2471.3022731503434,"{'colsample_bylevel': 0.29064432205451096, 'colsample_bytree': 0.7295122570754028, 'gamma': 3.3532180018493203, 'learning_rate': 0.24017091911387772, 'max_depth': 11, 'min_child_weight': 1, 'n_estimators': 270, 'reg_alpha': 2, 'reg_lambda': 2.8181092128083147, 'subsample': 0.6170140089927841}",7,655.1739728110001
2445.178662947986,"{'colsample_bylevel': 0.23993716367781376, 'colsample_bytree': 0.8243887548518629, 'gamma': 5.351580315781545, 'learning_rate': 0.17782664062413975, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 338, 'reg_alpha': 24, 'reg_lambda': 2.326093136483647, 'subsample': 0.5585396792511581}",8,794.4816496289995
2527.4387568076513,"{'colsample_bylevel': 0.05711826550646359, 'colsample_bytree': 0.9341970124311785, 'gamma': 5.551451453097165, 'learning_rate': 0.16742286975335513, 'max_depth': 9, 'min_child_weight': 4, 'n_estimators': 337, 'reg_alpha': 29, 'reg_lambda': 2.7600276793119485, 'subsample': 0.5217015338451563}",9,349.16258080199987
2417.08214290001,"{'colsample_bylevel': 0.31747051111612345, 'colsample_bytree': 0.6853427438313522, 'gamma': 0.0005494567740613743, 'learning_rate': 0.06350314475353144, 'max_depth': 12, 'min_child_weight': 0, 'n_estimators': 205, 'reg_alpha': 14, 'reg_lambda': 2.1018643338640977, 'subsample': 0.727738993154964}",10,538.9277119210001
2534.1646663986894,"{'colsample_bylevel': 0.11866756407729993, 'colsample_bytree': 0.6564196531173141, 'gamma': 2.4724336395187567, 'learning_rate': 0.17364143443489258, 'max_depth': 12, 'min_child_weight': 6, 'n_estimators': 399, 'reg_alpha': 4, 'reg_lambda': 2.453490058991254, 'subsample': 0.2518151536273716}",11,517.2310502249993
2454.1530412003553,"{'colsample_bylevel': 0.16408593283293688, 'colsample_bytree': 0.5720153011388909, 'gamma': 3.8564176686712326, 'learning_rate': 0.10240410979122659, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 306, 'reg_alpha': 10, 'reg_lambda': 1.0754445677200923, 'subsample': 0.6895679435990226}",12,425.24213942200004
2705.222222038564,"{'colsample_bylevel': 0.14708926528147626, 'colsample_bytree': 0.7010612874339213, 'gamma': 3.474636817262877, 'learning_rate': 0.14738395032404483, 'max_depth': 6, 'min_child_weight': 4, 'n_estimators': 225, 'reg_alpha': 10, 'reg_lambda': 0.9217744916662182, 'subsample': 0.6907392088164706}",13,203.45747234900045
2841.5150896847117,"{'colsample_bylevel': 0.1435690910691967, 'colsample_bytree': 0.5934893436188449, 'gamma': 6.171736125679595, 'learning_rate': 0.08618262908741917, 'max_depth': 6, 'min_child_weight': 4, 'n_estimators': 235, 'reg_alpha': 22, 'reg_lambda': 0.039549106913561505, 'subsample': 0.5135549038733036}",14,196.15129516400066
2715.6702887000893,"{'colsample_bylevel': 0.12822603480338013, 'colsample_bytree': 0.8191474498986524, 'gamma': 2.0051660142854013, 'learning_rate': 0.2845457696384163, 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 150, 'reg_alpha': 0, 'reg_lambda': 2.762945185097731, 'subsample': 0.5685170157120633}",15,144.71691428100075
4719.022268323517,"{'colsample_bylevel': 0.06741199593608836, 'colsample_bytree': 0.6654417354061734, 'gamma': 0.04474070028058785, 'learning_rate': 0.008762469062895194, 'max_depth': 9, 'min_child_weight': 6, 'n_estimators': 309, 'reg_alpha': 8, 'reg_lambda': 1.9200300047220744, 'subsample': 0.5416846428209146}",16,271.1390427460001
2557.715066768179,"{'colsample_bylevel': 0.14077587872886338, 'colsample_bytree': 0.9420731644512659, 'gamma': 0.24478741816214944, 'learning_rate': 0.21206667913386099, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 148, 'reg_alpha': 2, 'reg_lambda': 0.374101977816946, 'subsample': 0.5079160559651983}",17,201.51333058300042
2481.7498139645204,"{'colsample_bylevel': 0.07694899511560072, 'colsample_bytree': 0.8407987767592282, 'gamma': 8.470231459806191, 'learning_rate': 0.20736437120236403, 'max_depth': 12, 'min_child_weight': 4, 'n_estimators': 437, 'reg_alpha': 8, 'reg_lambda': 2.0431173739821418, 'subsample': 0.5960552260356344}",18,571.9262646839998
2566.4972805152643,"{'colsample_bylevel': 0.42272508431658046, 'colsample_bytree': 0.977796753584625, 'gamma': 8.127789326600112, 'learning_rate': 0.2217102527097453, 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 302, 'reg_alpha': 8, 'reg_lambda': 2.0840689031561466, 'subsample': 0.3940692051407407}",19,520.3146022639994
2546.61246549778,"{'colsample_bylevel': 0.226357638156456, 'colsample_bytree': 0.7286353472353446, 'gamma': 6.346752708505023, 'learning_rate': 0.28878010453835806, 'max_depth': 9, 'min_child_weight': 0, 'n_estimators': 121, 'reg_alpha': 13, 'reg_lambda': 2.625335695472114, 'subsample': 0.44889293466596264}",20,214.32406793100017
2563.060242504534,"{'colsample_bylevel': 0.2945388849441483, 'colsample_bytree': 0.7711447188193123, 'gamma': 1.4630369611807732, 'learning_rate': 0.07681784186093153, 'max_depth': 7, 'min_child_weight': 8, 'n_estimators': 350, 'reg_alpha': 14, 'reg_lambda': 1.6563962629128055, 'subsample': 0.7498547905584426}",21,487.1830047879994
2401.48497614951,"{'colsample_bylevel': 0.47340274293687074, 'colsample_bytree': 0.5068689191757614, 'gamma': 0.9002705092727153, 'learning_rate': 0.12433163577446213, 'max_depth': 10, 'min_child_weight': 0, 'n_estimators': 384, 'reg_alpha': 27, 'reg_lambda': 1.6685126607207768, 'subsample': 0.7293624754885217}",22,878.2587356180011
2400.1429805527755,"{'colsample_bylevel': 0.45860931692707174, 'colsample_bytree': 0.5030369785935727, 'gamma': 0.6329930509215314, 'learning_rate': 0.12201648474364302, 'max_depth': 12, 'min_child_weight': 0, 'n_estimators': 198, 'reg_alpha': 27, 'reg_lambda': 1.6417624567089733, 'subsample': 0.7453872592441682}",23,530.6670801640012
2470.4893117065703,"{'colsample_bylevel': 0.49981204403016, 'colsample_bytree': 0.5106220801514636, 'gamma': 0.9532408425091634, 'learning_rate': 0.11723722362284875, 'max_depth': 10, 'min_child_weight': 0, 'n_estimators': 271, 'reg_alpha': 27, 'reg_lambda': 1.7177287281374825, 'subsample': 0.30329100734006553}",24,616.599353208001
2662.0838972735696,"{'colsample_bylevel': 0.49734889821582323, 'colsample_bytree': 0.5078567208675688, 'gamma': 0.9475495885082434, 'learning_rate': 0.12768109115543974, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 126, 'reg_alpha': 27, 'reg_lambda': 1.384748131840304, 'subsample': 0.7443128304896747}",25,200.39771724399907
2642.7106961005893,"{'colsample_bylevel': 0.45807644911220324, 'colsample_bytree': 0.5600937139716233, 'gamma': 2.4289197945971317, 'learning_rate': 0.04253265118128745, 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 220, 'reg_alpha': 23, 'reg_lambda': 0.9579683860673458, 'subsample': 0.7189814790234383}",26,410.60592436799925
2416.289614443603,"{'colsample_bylevel': 0.45937323192952373, 'colsample_bytree': 0.6245533170139521, 'gamma': 0.6783314881859135, 'learning_rate': 0.13502837532668593, 'max_depth': 12, 'min_child_weight': 0, 'n_estimators': 202, 'reg_alpha': 25, 'reg_lambda': 1.728517849936695, 'subsample': 0.6161886027252165}",27,673.0949439209999
2470.879546776102,"{'colsample_bylevel': 0.4623629326665821, 'colsample_bytree': 0.5415076012946615, 'gamma': 1.863570222249285, 'learning_rate': 0.10324853668819334, 'max_depth': 10, 'min_child_weight': 0, 'n_estimators': 198, 'reg_alpha': 26, 'reg_lambda': 0.6435278315539315, 'subsample': 0.3923225686072394}",28,462.10122193400093
2386.4236449949285,"{'colsample_bylevel': 0.3813096589514384, 'colsample_bytree': 0.6149574628511996, 'gamma': 1.4676157559581129, 'learning_rate': 0.056387198058430496, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 325, 'reg_alpha': 3, 'reg_lambda': 1.2985408050633622, 'subsample': 0.7029723683559624}",29,913.6697316779992
2427.9465359682945,"{'colsample_bylevel': 0.3959895834520785, 'colsample_bytree': 0.6159170849336906, 'gamma': 1.441538412750691, 'learning_rate': 0.0588938690914769, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 184, 'reg_alpha': 3, 'reg_lambda': 1.2010083180197406, 'subsample': 0.6965633322546525}",30,525.4690330080011
2408.907123242777,"{'colsample_bylevel': 0.360839536980473, 'colsample_bytree': 0.5405796079822858, 'gamma': 2.779308808882148, 'learning_rate': 0.04798681284548055, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 321, 'reg_alpha': 3, 'reg_lambda': 0.7652365891088698, 'subsample': 0.6282080403105705}",31,781.5241975499994
28506.15479755532,"{'colsample_bylevel': 0.42490079846757856, 'colsample_bytree': 0.7673845381378016, 'gamma': 4.515633193872231, 'learning_rate': 0.0002955596958784945, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 160, 'reg_alpha': 15, 'reg_lambda': 0.19107817502499413, 'subsample': 0.5900093236989241}",32,563.4540707460001
2427.330250262833,"{'colsample_bylevel': 0.41033564059775884, 'colsample_bytree': 0.6223249450835414, 'gamma': 0.3027983776776024, 'learning_rate': 0.08944739954074844, 'max_depth': 12, 'min_child_weight': 9, 'n_estimators': 288, 'reg_alpha': 18, 'reg_lambda': 1.481518861346344, 'subsample': 0.4185859812128365}",33,819.2238976110002
2557.003375910741,"{'colsample_bylevel': 0.37491382022304204, 'colsample_bytree': 0.5881700729006609, 'gamma': 7.140298961009924, 'learning_rate': 0.015389217965301363, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 365, 'reg_alpha': 16, 'reg_lambda': 2.993287891290809, 'subsample': 0.3378919565277734}",34,886.4771238949979
2625.5904123311784,"{'colsample_bylevel': 0.3355220027276706, 'colsample_bytree': 0.5346755480094101, 'gamma': 4.005590614562762, 'learning_rate': 0.03632404700182934, 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 325, 'reg_alpha': 5, 'reg_lambda': 1.1692011335743633, 'subsample': 0.6738273737128115}",35,491.1767523100025
2676.4935604326492,"{'colsample_bylevel': 0.42787906151803523, 'colsample_bytree': 0.6518769873828549, 'gamma': 2.976852258300398, 'learning_rate': 0.06508199753368529, 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 207, 'reg_alpha': 11, 'reg_lambda': 1.5187862641805439, 'subsample': 0.6568740053304807}",36,339.3800841789998
2431.1749766407756,"{'colsample_bylevel': 0.20599759218067237, 'colsample_bytree': 0.866789724504901, 'gamma': 1.7789981832095016, 'learning_rate': 0.19064572755946485, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 221, 'reg_alpha': 9, 'reg_lambda': 2.229453873130394, 'subsample': 0.7121051732484435}",37,520.1867070119988
2441.058645470289,"{'colsample_bylevel': 0.3563795064196265, 'colsample_bytree': 0.5008535350888452, 'gamma': 4.911545097724366, 'learning_rate': 0.1488924877901789, 'max_depth': 11, 'min_child_weight': 8, 'n_estimators': 489, 'reg_alpha': 21, 'reg_lambda': 1.8836375446532534, 'subsample': 0.4811514787589422}",38,998.9894896919977
2538.023838205835,"{'colsample_bylevel': 0.3171731574351626, 'colsample_bytree': 0.6021843371072052, 'gamma': 1.436670143516948, 'learning_rate': 0.2570058854405606, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 307, 'reg_alpha': 28, 'reg_lambda': 0.8011238365358251, 'subsample': 0.6231068890907124}",39,750.6210345559994
2394.222458738736,"{'colsample_bylevel': 0.28109617866035896, 'colsample_bytree': 0.6412965886853152, 'gamma': 2.32338079477159, 'learning_rate': 0.10211822670746581, 'max_depth': 12, 'min_child_weight': 3, 'n_estimators': 215, 'reg_alpha': 19, 'reg_lambda': 0.4829954602822557, 'subsample': 0.7478302093726008}",40,507.1319193540003
2595.767373924199,"{'colsample_bylevel': 0.2635271014565421, 'colsample_bytree': 0.7782424590004087, 'gamma': 2.385969136392831, 'learning_rate': 0.01916923825628751, 'max_depth': 11, 'min_child_weight': 3, 'n_estimators': 215, 'reg_alpha': 19, 'reg_lambda': 0.32614232124674175, 'subsample': 0.6421006735954261}",41,507.51083747400116
2481.808167811977,"{'colsample_bylevel': 0.19668020145354942, 'colsample_bytree': 0.6414643996475848, 'gamma': 4.155890654754552, 'learning_rate': 0.10960678900733539, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 403, 'reg_alpha': 1, 'reg_lambda': 0.5260377740825578, 'subsample': 0.6753105590772543}",42,506.0616958840001
2548.830951981799,"{'colsample_bylevel': 0.26732304371775534, 'colsample_bytree': 0.6906630033981322, 'gamma': 3.4849525431068953, 'learning_rate': 0.08539142157323229, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 357, 'reg_alpha': 20, 'reg_lambda': 0.08212069322771387, 'subsample': 0.5379356965538916}",43,490.6089041069972
2453.145997046344,"{'colsample_bylevel': 0.2945436718917669, 'colsample_bytree': 0.7433576396849013, 'gamma': 4.969955164838552, 'learning_rate': 0.1674936098928525, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 273, 'reg_alpha': 17, 'reg_lambda': 0.5662698308134909, 'subsample': 0.600246266224945}",44,525.1926091519999
2387.060765438466,"{'colsample_bylevel': 0.32510209318095584, 'colsample_bytree': 0.7954214215076452, 'gamma': 5.699508684642944, 'learning_rate': 0.05184383745318069, 'max_depth': 12, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 12, 'reg_lambda': 0.37266616925026946, 'subsample': 0.5725287622734666}",45,908.2177646399978
28775.135773933336,"{'colsample_bylevel': 0.33254823757693, 'colsample_bytree': 0.9056378230635639, 'gamma': 5.783939849600444, 'learning_rate': 0.00029002511881109916, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 132, 'reg_alpha': 12, 'reg_lambda': 0.26860237132324505, 'subsample': 0.5697210850839964}",46,196.77942732700103
2411.3265103957524,"{'colsample_bylevel': 0.2476399237516735, 'colsample_bytree': 0.789466448253887, 'gamma': 7.007862168351705, 'learning_rate': 0.05540959172035804, 'max_depth': 11, 'min_child_weight': 7, 'n_estimators': 491, 'reg_alpha': 7, 'reg_lambda': 0.9370655631850029, 'subsample': 0.4885458099455834}",47,1064.2122995110003
2433.7012722974714,"{'colsample_bylevel': 0.3127397554658388, 'colsample_bytree': 0.8561333900197826, 'gamma': 8.031682191738401, 'learning_rate': 0.03410110807980242, 'max_depth': 12, 'min_child_weight': 1, 'n_estimators': 281, 'reg_alpha': 12, 'reg_lambda': 1.2556736635661672, 'subsample': 0.45678081837406403}",48,870.8323598850002
2557.63632293117,"{'colsample_bylevel': 0.38228782769099534, 'colsample_bytree': 0.7172069356047553, 'gamma': 6.982458609761684, 'learning_rate': 0.07249756841489433, 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 138, 'reg_alpha': 29, 'reg_lambda': 0.007671788277363145, 'subsample': 0.5404646975785343}",49,315.38438653900084
2639.515369286119,"{'colsample_bylevel': 0.17068583179403235, 'colsample_bytree': 0.9077737354647121, 'gamma': 5.697025366090473, 'learning_rate': 0.028960762413844165, 'max_depth': 12, 'min_child_weight': 8, 'n_estimators': 139, 'reg_alpha': 24, 'reg_lambda': 1.0757468650097033, 'subsample': 0.5656020363033393}",50,295.94705660600084
2860.022597714542,"{'colsample_bylevel': 0.09355374800152372, 'colsample_bytree': 0.8042485167439373, 'gamma': 4.953581543871385, 'learning_rate': 0.1863941078211036, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 125, 'reg_alpha': 6, 'reg_lambda': 0.7391743786442027, 'subsample': 0.3539566667939352}",51,106.59967353499815
2410.5511764605803,"{'colsample_bylevel': 0.36313760708063914, 'colsample_bytree': 0.993857455610369, 'gamma': 8.992144220339776, 'learning_rate': 0.09368217420138567, 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 430, 'reg_alpha': 4, 'reg_lambda': 2.3577009509835247, 'subsample': 0.5225659824411766}",52,1279.5186752750014
2542.189014098526,"{'colsample_bylevel': 0.392354106403933, 'colsample_bytree': 0.6752111866247836, 'gamma': 7.559510365304817, 'learning_rate': 0.2293341284018649, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 161, 'reg_alpha': 3, 'reg_lambda': 1.9122628109019602, 'subsample': 0.4289092771110453}",53,304.5729081810023
2535.43172080787,"{'colsample_bylevel': 0.22010341987303655, 'colsample_bytree': 0.7472351415756803, 'gamma': 6.053648831229195, 'learning_rate': 0.15856685779442975, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 276, 'reg_alpha': 12, 'reg_lambda': 0.1525801444017172, 'subsample': 0.584947984346468}",54,364.842651226998
2416.264382248776,"{'colsample_bylevel': 0.2527979245734216, 'colsample_bytree': 0.9666931033168854, 'gamma': 5.302210009451736, 'learning_rate': 0.1338409730521824, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 446, 'reg_alpha': 22, 'reg_lambda': 1.361489417316157, 'subsample': 0.6468766268126289}",55,1266.7671541460004
2664.3022439433316,"{'colsample_bylevel': 0.48835376884726445, 'colsample_bytree': 0.8316886475668626, 'gamma': 6.472916204008074, 'learning_rate': 0.010592468454381436, 'max_depth': 11, 'min_child_weight': 3, 'n_estimators': 362, 'reg_alpha': 13, 'reg_lambda': 2.568590643931387, 'subsample': 0.6969747010150346}",56,1285.0143144969988
2534.9963229891505,"{'colsample_bylevel': 0.4394394667551239, 'colsample_bytree': 0.7096807201084872, 'gamma': 8.978700815171198, 'learning_rate': 0.0497747280275983, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 224, 'reg_alpha': 23, 'reg_lambda': 1.0823398168842708, 'subsample': 0.5015650134672072}",57,553.7421388750008
2436.957488591382,"{'colsample_bylevel': 0.3480026102057793, 'colsample_bytree': 0.8011603233827091, 'gamma': 3.6029013882188274, 'learning_rate': 0.07487959501109266, 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 300, 'reg_alpha': 10, 'reg_lambda': 0.41309517199855583, 'subsample': 0.46008033063469167}",58,741.0363933549997
2515.3679240078313,"{'colsample_bylevel': 0.3029379917482347, 'colsample_bytree': 0.8885239111896678, 'gamma': 6.603302956855435, 'learning_rate': 0.13880857906411997, 'max_depth': 12, 'min_child_weight': 8, 'n_estimators': 110, 'reg_alpha': 0, 'reg_lambda': 0.8696957980144235, 'subsample': 0.26157680721745075}",59,295.16110215499793
