iteration,rmse,datetime_start,datetime_complete,duration,metric,n_neighbors,state
121,3070.8987010700253,2023-02-25 05:19:27.567985,2023-02-25 05:19:32.250604,0 days 00:00:04.682619,chebyshev,2,COMPLETE
825,3070.8987010700253,2023-02-25 06:15:56.224816,2023-02-25 06:16:01.259746,0 days 00:00:05.034930,manhattan,2,COMPLETE
822,3070.8987010700253,2023-02-25 06:15:41.703731,2023-02-25 06:15:46.518846,0 days 00:00:04.815115,chebyshev,2,COMPLETE
961,3070.8987010700253,2023-02-25 06:27:06.232400,2023-02-25 06:27:11.084741,0 days 00:00:04.852341,manhattan,2,COMPLETE
126,3070.8987010700253,2023-02-25 05:19:51.110583,2023-02-25 05:19:55.776521,0 days 00:00:04.665938,chebyshev,2,COMPLETE
818,3070.8987010700253,2023-02-25 06:15:22.331701,2023-02-25 06:15:27.159619,0 days 00:00:04.827918,minkowski,2,COMPLETE
112,3070.8987010700253,2023-02-25 05:18:45.143817,2023-02-25 05:18:49.788387,0 days 00:00:04.644570,chebyshev,2,COMPLETE
865,3070.8987010700253,2023-02-25 06:19:13.916358,2023-02-25 06:19:18.738188,0 days 00:00:04.821830,chebyshev,2,COMPLETE
937,3070.8987010700253,2023-02-25 06:25:08.462819,2023-02-25 06:25:13.299811,0 days 00:00:04.836992,chebyshev,2,COMPLETE
94,3070.8987010700253,2023-02-25 05:17:18.875399,2023-02-25 05:17:23.525072,0 days 00:00:04.649673,manhattan,2,COMPLETE
61,3070.8987010700253,2023-02-25 05:14:41.860241,2023-02-25 05:14:46.505009,0 days 00:00:04.644768,manhattan,2,COMPLETE
907,3070.8987010700253,2023-02-25 06:22:40.806763,2023-02-25 06:22:45.663814,0 days 00:00:04.857051,manhattan,2,COMPLETE
913,3070.8987010700253,2023-02-25 06:23:10.802044,2023-02-25 06:23:15.662626,0 days 00:00:04.860582,manhattan,2,COMPLETE
59,3070.8987010700253,2023-02-25 05:14:32.448669,2023-02-25 05:14:37.148451,0 days 00:00:04.699782,manhattan,2,COMPLETE
903,3070.8987010700253,2023-02-25 06:22:21.055152,2023-02-25 06:22:26.097899,0 days 00:00:05.042747,chebyshev,2,COMPLETE
899,3070.8987010700253,2023-02-25 06:22:01.176625,2023-02-25 06:22:06.042392,0 days 00:00:04.865767,chebyshev,2,COMPLETE
895,3070.8987010700253,2023-02-25 06:21:41.130942,2023-02-25 06:21:45.992602,0 days 00:00:04.861660,chebyshev,2,COMPLETE
916,3070.8987010700253,2023-02-25 06:23:25.350113,2023-02-25 06:23:30.204639,0 days 00:00:04.854526,minkowski,2,COMPLETE
71,3070.8987010700253,2023-02-25 05:15:29.558491,2023-02-25 05:15:34.206746,0 days 00:00:04.648255,chebyshev,2,COMPLETE
72,3070.8987010700253,2023-02-25 05:15:34.206943,2023-02-25 05:15:38.890148,0 days 00:00:04.683205,chebyshev,2,COMPLETE
921,3070.8987010700253,2023-02-25 06:23:50.212193,2023-02-25 06:23:55.303795,0 days 00:00:05.091602,chebyshev,2,COMPLETE
891,3070.8987010700253,2023-02-25 06:21:21.474517,2023-02-25 06:21:26.332295,0 days 00:00:04.857778,minkowski,2,COMPLETE
889,3070.8987010700253,2023-02-25 06:21:11.726682,2023-02-25 06:21:16.596973,0 days 00:00:04.870291,chebyshev,2,COMPLETE
53,3070.8987010700253,2023-02-25 05:14:04.118793,2023-02-25 05:14:08.822256,0 days 00:00:04.703463,chebyshev,2,COMPLETE
885,3070.8987010700253,2023-02-25 06:20:52.242413,2023-02-25 06:20:57.109677,0 days 00:00:04.867264,chebyshev,2,COMPLETE
924,3070.8987010700253,2023-02-25 06:24:04.944697,2023-02-25 06:24:09.763287,0 days 00:00:04.818590,chebyshev,2,COMPLETE
51,3070.8987010700253,2023-02-25 05:13:54.770002,2023-02-25 05:13:59.432608,0 days 00:00:04.662606,chebyshev,2,COMPLETE
882,3070.8987010700253,2023-02-25 06:20:37.702495,2023-02-25 06:20:42.559571,0 days 00:00:04.857076,chebyshev,2,COMPLETE
81,3070.8987010700253,2023-02-25 05:16:17.921287,2023-02-25 05:16:22.562085,0 days 00:00:04.640798,chebyshev,2,COMPLETE
83,3070.8987010700253,2023-02-25 05:16:27.235687,2023-02-25 05:16:31.910642,0 days 00:00:04.674955,chebyshev,2,COMPLETE
879,3070.8987010700253,2023-02-25 06:20:22.894290,2023-02-25 06:20:27.707673,0 days 00:00:04.813383,manhattan,2,COMPLETE
927,3070.8987010700253,2023-02-25 06:24:19.472300,2023-02-25 06:24:24.261358,0 days 00:00:04.789058,manhattan,2,COMPLETE
173,3070.8987010700253,2023-02-25 05:23:34.719207,2023-02-25 05:23:39.391929,0 days 00:00:04.672722,manhattan,2,COMPLETE
876,3070.8987010700253,2023-02-25 06:20:08.329221,2023-02-25 06:20:13.181049,0 days 00:00:04.851828,chebyshev,2,COMPLETE
871,3070.8987010700253,2023-02-25 06:19:43.259659,2023-02-25 06:19:48.176447,0 days 00:00:04.916788,manhattan,2,COMPLETE
930,3070.8987010700253,2023-02-25 06:24:33.938280,2023-02-25 06:24:38.786927,0 days 00:00:04.848647,euclidean,2,COMPLETE
868,3070.8987010700253,2023-02-25 06:19:28.490739,2023-02-25 06:19:33.560782,0 days 00:00:05.070043,chebyshev,2,COMPLETE
91,3070.8987010700253,2023-02-25 05:17:04.813505,2023-02-25 05:17:09.454518,0 days 00:00:04.641013,manhattan,2,COMPLETE
933,3070.8987010700253,2023-02-25 06:24:48.457054,2023-02-25 06:24:53.293317,0 days 00:00:04.836263,chebyshev,2,COMPLETE
816,3070.8987010700253,2023-02-25 06:15:12.720034,2023-02-25 06:15:17.515506,0 days 00:00:04.795472,manhattan,2,COMPLETE
811,3070.8987010700253,2023-02-25 06:14:48.032875,2023-02-25 06:14:53.054892,0 days 00:00:05.022017,chebyshev,2,COMPLETE
910,3070.8987010700253,2023-02-25 06:22:55.591750,2023-02-25 06:23:00.407907,0 days 00:00:04.816157,chebyshev,2,COMPLETE
788,3070.8987010700253,2023-02-25 06:12:56.282643,2023-02-25 06:13:01.120006,0 days 00:00:04.837363,chebyshev,2,COMPLETE
12,3070.8987010700253,2023-02-25 05:10:52.721498,2023-02-25 05:10:57.112837,0 days 00:00:04.391339,manhattan,2,COMPLETE
141,3070.8987010700253,2023-02-25 05:21:02.286558,2023-02-25 05:21:06.942191,0 days 00:00:04.655633,chebyshev,2,COMPLETE
800,3070.8987010700253,2023-02-25 06:13:54.544152,2023-02-25 06:13:59.371325,0 days 00:00:04.827173,manhattan,2,COMPLETE
159,3070.8987010700253,2023-02-25 05:22:27.659318,2023-02-25 05:22:32.327478,0 days 00:00:04.668160,chebyshev,2,COMPLETE
161,3070.8987010700253,2023-02-25 05:22:37.070823,2023-02-25 05:22:41.779017,0 days 00:00:04.708194,manhattan,2,COMPLETE
166,3070.8987010700253,2023-02-25 05:23:00.700197,2023-02-25 05:23:05.418571,0 days 00:00:04.718374,chebyshev,2,COMPLETE
770,3070.8987010700253,2023-02-25 06:11:27.993370,2023-02-25 06:11:32.791980,0 days 00:00:04.798610,chebyshev,2,COMPLETE
782,3070.8987010700253,2023-02-25 06:12:27.019812,2023-02-25 06:12:31.831738,0 days 00:00:04.811926,manhattan,2,COMPLETE
973,3070.8987010700253,2023-02-25 06:28:06.115880,2023-02-25 06:28:11.240854,0 days 00:00:05.124974,chebyshev,2,COMPLETE
981,3070.8987010700253,2023-02-25 06:28:46.038159,2023-02-25 06:28:50.865973,0 days 00:00:04.827814,manhattan,2,COMPLETE
978,3070.8987010700253,2023-02-25 06:28:31.410673,2023-02-25 06:28:36.296320,0 days 00:00:04.885647,manhattan,2,COMPLETE
151,3070.8987010700253,2023-02-25 05:21:49.967562,2023-02-25 05:21:54.649831,0 days 00:00:04.682269,manhattan,2,COMPLETE
145,3070.8987010700253,2023-02-25 05:21:21.147482,2023-02-25 05:21:25.805713,0 days 00:00:04.658231,chebyshev,2,COMPLETE
991,3070.8987010700253,2023-02-25 06:29:35.021666,2023-02-25 06:29:39.896539,0 days 00:00:04.874873,manhattan,2,COMPLETE
131,3070.8987010700253,2023-02-25 05:20:14.866923,2023-02-25 05:20:19.536704,0 days 00:00:04.669781,chebyshev,2,COMPLETE
774,3070.8987010700253,2023-02-25 06:11:47.656327,2023-02-25 06:11:52.453982,0 days 00:00:04.797655,manhattan,2,COMPLETE
14,3070.8987010700253,2023-02-25 05:11:01.508810,2023-02-25 05:11:05.824264,0 days 00:00:04.315454,manhattan,2,COMPLETE
792,3070.8987010700253,2023-02-25 06:13:15.645729,2023-02-25 06:13:20.466680,0 days 00:00:04.820951,chebyshev,2,COMPLETE
796,3070.8987010700253,2023-02-25 06:13:34.960267,2023-02-25 06:13:39.781944,0 days 00:00:04.821677,manhattan,2,COMPLETE
802,3070.8987010700253,2023-02-25 06:14:04.209883,2023-02-25 06:14:09.041856,0 days 00:00:04.831973,manhattan,2,COMPLETE
785,3070.8987010700253,2023-02-25 06:12:41.745947,2023-02-25 06:12:46.576627,0 days 00:00:04.830680,chebyshev,2,COMPLETE
767,3070.8987010700253,2023-02-25 06:11:13.331473,2023-02-25 06:11:18.124743,0 days 00:00:04.793270,chebyshev,2,COMPLETE
760,3070.8987010700253,2023-02-25 06:10:39.328689,2023-02-25 06:10:44.143883,0 days 00:00:04.815194,chebyshev,2,COMPLETE
132,3070.8987010700253,2023-02-25 05:20:19.536943,2023-02-25 05:20:24.230663,0 days 00:00:04.693720,chebyshev,2,COMPLETE
966,3070.8987010700253,2023-02-25 06:27:31.414847,2023-02-25 06:27:36.419634,0 days 00:00:05.004787,manhattan,2,COMPLETE
171,3070.8987010700253,2023-02-25 05:23:24.654746,2023-02-25 05:23:29.388583,0 days 00:00:04.733837,manhattan,2,COMPLETE
997,3070.8987010700253,2023-02-25 06:30:04.560575,2023-02-25 06:30:09.422296,0 days 00:00:04.861721,manhattan,2,COMPLETE
809,3070.8987010700253,2023-02-25 06:14:38.048921,2023-02-25 06:14:43.036067,0 days 00:00:04.987146,manhattan,2,COMPLETE
984,3070.8987010700253,2023-02-25 06:29:00.700742,2023-02-25 06:29:05.515106,0 days 00:00:04.814364,manhattan,2,COMPLETE
988,3070.8987010700253,2023-02-25 06:29:20.412639,2023-02-25 06:29:25.272162,0 days 00:00:04.859523,manhattan,2,COMPLETE
148,3070.8987010700253,2023-02-25 05:21:35.227974,2023-02-25 05:21:39.897220,0 days 00:00:04.669246,manhattan,2,COMPLETE
21,3070.8987010700253,2023-02-25 05:11:33.962111,2023-02-25 05:11:38.387401,0 days 00:00:04.425290,manhattan,2,COMPLETE
806,3070.8987010700253,2023-02-25 06:14:23.556925,2023-02-25 06:14:28.393362,0 days 00:00:04.836437,chebyshev,2,COMPLETE
968,3070.8987010700253,2023-02-25 06:27:41.291504,2023-02-25 06:27:46.126067,0 days 00:00:04.834563,manhattan,2,COMPLETE
154,3070.8987010700253,2023-02-25 05:22:04.084109,2023-02-25 05:22:08.792751,0 days 00:00:04.708642,manhattan,2,COMPLETE
137,3070.8987010700253,2023-02-25 05:20:43.472142,2023-02-25 05:20:48.134638,0 days 00:00:04.662496,manhattan,2,COMPLETE
777,3070.8987010700253,2023-02-25 06:12:02.091495,2023-02-25 06:12:06.908273,0 days 00:00:04.816778,chebyshev,2,COMPLETE
10,3070.8987010700253,2023-02-25 05:10:44.025891,2023-02-25 05:10:48.374239,0 days 00:00:04.348348,manhattan,2,COMPLETE
994,3070.8987010700253,2023-02-25 06:29:49.651860,2023-02-25 06:29:54.487223,0 days 00:00:04.835363,chebyshev,2,COMPLETE
764,3070.8987010700253,2023-02-25 06:10:58.778929,2023-02-25 06:11:03.619591,0 days 00:00:04.840662,manhattan,2,COMPLETE
163,3070.8987010700253,2023-02-25 05:22:46.575019,2023-02-25 05:22:51.295365,0 days 00:00:04.720346,manhattan,2,COMPLETE
31,3586.325763235942,2023-02-25 05:12:20.366341,2023-02-25 05:12:24.898092,0 days 00:00:04.531751,manhattan,3,COMPLETE
24,3586.325763235942,2023-02-25 05:11:47.537400,2023-02-25 05:11:51.998962,0 days 00:00:04.461562,manhattan,3,COMPLETE
486,3841.009957328154,2023-02-25 05:48:30.748706,2023-02-25 05:48:35.547659,0 days 00:00:04.798953,manhattan,4,COMPLETE
926,3841.009957328154,2023-02-25 06:24:14.631123,2023-02-25 06:24:19.471605,0 days 00:00:04.840482,chebyshev,4,COMPLETE
986,3841.009957328154,2023-02-25 06:29:10.604241,2023-02-25 06:29:15.507264,0 days 00:00:04.903023,manhattan,4,COMPLETE
540,3841.009957328154,2023-02-25 05:52:51.507675,2023-02-25 05:52:56.304939,0 days 00:00:04.797264,manhattan,4,COMPLETE
451,3841.009957328154,2023-02-25 05:45:41.933671,2023-02-25 05:45:46.676303,0 days 00:00:04.742632,chebyshev,4,COMPLETE
548,3841.009957328154,2023-02-25 05:53:29.755055,2023-02-25 05:53:34.555664,0 days 00:00:04.800609,chebyshev,4,COMPLETE
990,3841.009957328154,2023-02-25 06:29:30.170294,2023-02-25 06:29:35.020946,0 days 00:00:04.850652,minkowski,4,COMPLETE
923,3841.009957328154,2023-02-25 06:24:00.134268,2023-02-25 06:24:04.943958,0 days 00:00:04.809690,manhattan,4,COMPLETE
446,3841.009957328154,2023-02-25 05:45:18.105041,2023-02-25 05:45:22.887686,0 days 00:00:04.782645,euclidean,4,COMPLETE
919,3841.009957328154,2023-02-25 06:23:39.926844,2023-02-25 06:23:44.754196,0 days 00:00:04.827352,chebyshev,4,COMPLETE
552,3841.009957328154,2023-02-25 05:53:49.801046,2023-02-25 05:53:54.591102,0 days 00:00:04.790056,minkowski,4,COMPLETE
445,3841.009957328154,2023-02-25 05:45:13.337798,2023-02-25 05:45:18.104627,0 days 00:00:04.766829,manhattan,4,COMPLETE
993,3841.009957328154,2023-02-25 06:29:44.792883,2023-02-25 06:29:49.651160,0 days 00:00:04.858277,manhattan,4,COMPLETE
915,3841.009957328154,2023-02-25 06:23:20.516408,2023-02-25 06:23:25.349462,0 days 00:00:04.833054,manhattan,4,COMPLETE
555,3841.009957328154,2023-02-25 05:54:04.180175,2023-02-25 05:54:08.930315,0 days 00:00:04.750140,chebyshev,4,COMPLETE
441,3841.009957328154,2023-02-25 05:44:54.260516,2023-02-25 05:44:59.035757,0 days 00:00:04.775241,chebyshev,4,COMPLETE
995,3841.009957328154,2023-02-25 06:29:54.488117,2023-02-25 06:29:59.428215,0 days 00:00:04.940098,manhattan,4,COMPLETE
559,3841.009957328154,2023-02-25 05:54:23.854293,2023-02-25 05:54:28.739336,0 days 00:00:04.885043,chebyshev,4,COMPLETE
545,3841.009957328154,2023-02-25 05:53:15.434242,2023-02-25 05:53:20.237959,0 days 00:00:04.803717,manhattan,4,COMPLETE
455,3841.009957328154,2023-02-25 05:46:00.999374,2023-02-25 05:46:05.774115,0 days 00:00:04.774741,minkowski,4,COMPLETE
521,3841.009957328154,2023-02-25 05:51:19.051891,2023-02-25 05:51:23.822105,0 days 00:00:04.770214,chebyshev,4,COMPLETE
929,3841.009957328154,2023-02-25 06:24:29.101927,2023-02-25 06:24:33.937618,0 days 00:00:04.835691,manhattan,4,COMPLETE
505,3841.009957328154,2023-02-25 05:50:01.945301,2023-02-25 05:50:06.737643,0 days 00:00:04.792342,manhattan,4,COMPLETE
473,3841.009957328154,2023-02-25 05:47:27.595902,2023-02-25 05:47:32.374422,0 days 00:00:04.778520,manhattan,4,COMPLETE
501,3841.009957328154,2023-02-25 05:49:42.798351,2023-02-25 05:49:47.559778,0 days 00:00:04.761427,manhattan,4,COMPLETE
971,3841.009957328154,2023-02-25 06:27:56.335978,2023-02-25 06:28:01.222494,0 days 00:00:04.886516,chebyshev,4,COMPLETE
952,3841.009957328154,2023-02-25 06:26:21.734578,2023-02-25 06:26:26.632127,0 days 00:00:04.897549,manhattan,4,COMPLETE
564,3841.009957328154,2023-02-25 05:54:48.577048,2023-02-25 05:54:53.366405,0 days 00:00:04.789357,chebyshev,4,COMPLETE
975,3841.009957328154,2023-02-25 06:28:16.757591,2023-02-25 06:28:21.616844,0 days 00:00:04.859253,chebyshev,4,COMPLETE
476,3841.009957328154,2023-02-25 05:47:41.902993,2023-02-25 05:47:46.695242,0 days 00:00:04.792249,chebyshev,4,COMPLETE
957,3841.009957328154,2023-02-25 06:26:46.181321,2023-02-25 06:26:51.065874,0 days 00:00:04.884553,manhattan,4,COMPLETE
492,3841.009957328154,2023-02-25 05:48:59.451866,2023-02-25 05:49:04.235722,0 days 00:00:04.783856,manhattan,4,COMPLETE
960,3841.009957328154,2023-02-25 06:27:01.115451,2023-02-25 06:27:06.231677,0 days 00:00:05.116226,chebyshev,4,COMPLETE
480,3841.009957328154,2023-02-25 05:48:01.402916,2023-02-25 05:48:06.180256,0 days 00:00:04.777340,manhattan,4,COMPLETE
489,3841.009957328154,2023-02-25 05:48:45.084930,2023-02-25 05:48:49.854685,0 days 00:00:04.769755,chebyshev,4,COMPLETE
964,3841.009957328154,2023-02-25 06:27:21.492939,2023-02-25 06:27:26.381732,0 days 00:00:04.888793,manhattan,4,COMPLETE
495,3841.009957328154,2023-02-25 05:49:13.802678,2023-02-25 05:49:18.845229,0 days 00:00:05.042551,chebyshev,4,COMPLETE
949,3841.009957328154,2023-02-25 06:26:07.173149,2023-02-25 06:26:12.014563,0 days 00:00:04.841414,manhattan,4,COMPLETE
470,3841.009957328154,2023-02-25 05:47:13.276426,2023-02-25 05:47:18.043948,0 days 00:00:04.767522,euclidean,4,COMPLETE
977,3841.009957328154,2023-02-25 06:28:26.495594,2023-02-25 06:28:31.409968,0 days 00:00:04.914374,chebyshev,4,COMPLETE
530,3841.009957328154,2023-02-25 05:52:02.611113,2023-02-25 05:52:07.398688,0 days 00:00:04.787575,chebyshev,4,COMPLETE
932,3841.009957328154,2023-02-25 06:24:43.626854,2023-02-25 06:24:48.456372,0 days 00:00:04.829518,manhattan,4,COMPLETE
527,3841.009957328154,2023-02-25 05:51:48.158421,2023-02-25 05:51:53.074731,0 days 00:00:04.916310,minkowski,4,COMPLETE
935,3841.009957328154,2023-02-25 06:24:58.575827,2023-02-25 06:25:03.562073,0 days 00:00:04.986246,chebyshev,4,COMPLETE
457,3841.009957328154,2023-02-25 05:46:10.505577,2023-02-25 05:46:15.255896,0 days 00:00:04.750319,manhattan,4,COMPLETE
520,3841.009957328154,2023-02-25 05:51:14.289174,2023-02-25 05:51:19.051378,0 days 00:00:04.762204,manhattan,4,COMPLETE
462,3841.009957328154,2023-02-25 05:46:34.412979,2023-02-25 05:46:39.389324,0 days 00:00:04.976345,chebyshev,4,COMPLETE
938,3841.009957328154,2023-02-25 06:25:13.300519,2023-02-25 06:25:18.187725,0 days 00:00:04.887206,manhattan,4,COMPLETE
516,3841.009957328154,2023-02-25 05:50:54.592774,2023-02-25 05:50:59.357273,0 days 00:00:04.764499,chebyshev,4,COMPLETE
980,3841.009957328154,2023-02-25 06:28:41.190146,2023-02-25 06:28:46.037421,0 days 00:00:04.847275,chebyshev,4,COMPLETE
941,3841.009957328154,2023-02-25 06:25:27.905875,2023-02-25 06:25:32.765578,0 days 00:00:04.859703,minkowski,4,COMPLETE
513,3841.009957328154,2023-02-25 05:50:40.231758,2023-02-25 05:50:45.027849,0 days 00:00:04.796091,manhattan,4,COMPLETE
466,3841.009957328154,2023-02-25 05:46:53.730712,2023-02-25 05:46:58.543217,0 days 00:00:04.812505,chebyshev,4,COMPLETE
945,3841.009957328154,2023-02-25 06:25:47.437164,2023-02-25 06:25:52.284972,0 days 00:00:04.847808,manhattan,4,COMPLETE
508,3841.009957328154,2023-02-25 05:50:16.290408,2023-02-25 05:50:21.097594,0 days 00:00:04.807186,chebyshev,4,COMPLETE
537,3841.009957328154,2023-02-25 05:52:36.779487,2023-02-25 05:52:41.563551,0 days 00:00:04.784064,chebyshev,4,COMPLETE
759,3841.009957328154,2023-02-25 06:10:34.508773,2023-02-25 06:10:39.328091,0 days 00:00:04.819318,manhattan,4,COMPLETE
877,3841.009957328154,2023-02-25 06:20:13.181869,2023-02-25 06:20:18.041906,0 days 00:00:04.860037,manhattan,4,COMPLETE
567,3841.009957328154,2023-02-25 05:55:02.956407,2023-02-25 05:55:07.765207,0 days 00:00:04.808800,euclidean,4,COMPLETE
799,3841.009957328154,2023-02-25 06:13:49.731599,2023-02-25 06:13:54.543546,0 days 00:00:04.811947,chebyshev,4,COMPLETE
704,3841.009957328154,2023-02-25 06:06:06.405925,2023-02-25 06:06:11.211292,0 days 00:00:04.805367,chebyshev,4,COMPLETE
801,3841.009957328154,2023-02-25 06:13:59.371958,2023-02-25 06:14:04.209214,0 days 00:00:04.837256,chebyshev,4,COMPLETE
701,3841.009957328154,2023-02-25 06:05:51.926188,2023-02-25 06:05:56.720210,0 days 00:00:04.794022,manhattan,4,COMPLETE
698,3841.009957328154,2023-02-25 06:05:37.270632,2023-02-25 06:05:42.340961,0 days 00:00:05.070329,chebyshev,4,COMPLETE
805,3841.009957328154,2023-02-25 06:14:18.705369,2023-02-25 06:14:23.556304,0 days 00:00:04.850935,manhattan,4,COMPLETE
695,3841.009957328154,2023-02-25 06:05:22.907166,2023-02-25 06:05:27.680915,0 days 00:00:04.773749,chebyshev,4,COMPLETE
808,3841.009957328154,2023-02-25 06:14:33.222428,2023-02-25 06:14:38.048177,0 days 00:00:04.825749,chebyshev,4,COMPLETE
692,3841.009957328154,2023-02-25 06:05:08.467282,2023-02-25 06:05:13.269352,0 days 00:00:04.802070,manhattan,4,COMPLETE
437,3841.009957328154,2023-02-25 05:44:34.746196,2023-02-25 05:44:39.593220,0 days 00:00:04.847024,chebyshev,4,COMPLETE
810,3841.009957328154,2023-02-25 06:14:43.036854,2023-02-25 06:14:48.032250,0 days 00:00:04.995396,euclidean,4,COMPLETE
685,3841.009957328154,2023-02-25 06:04:34.808772,2023-02-25 06:04:39.637406,0 days 00:00:04.828634,manhattan,4,COMPLETE
813,3841.009957328154,2023-02-25 06:14:57.887012,2023-02-25 06:15:02.698089,0 days 00:00:04.811077,chebyshev,4,COMPLETE
683,3841.009957328154,2023-02-25 06:04:25.054729,2023-02-25 06:04:29.996636,0 days 00:00:04.941907,manhattan,4,COMPLETE
820,3841.009957328154,2023-02-25 06:15:32.034568,2023-02-25 06:15:36.872629,0 days 00:00:04.838061,chebyshev,4,COMPLETE
824,3841.009957328154,2023-02-25 06:15:51.380392,2023-02-25 06:15:56.224199,0 days 00:00:04.843807,chebyshev,4,COMPLETE
677,3841.009957328154,2023-02-25 06:03:56.018006,2023-02-25 06:04:00.804388,0 days 00:00:04.786382,chebyshev,4,COMPLETE
675,3841.009957328154,2023-02-25 06:03:46.374542,2023-02-25 06:03:51.189486,0 days 00:00:04.814944,chebyshev,4,COMPLETE
828,3841.009957328154,2023-02-25 06:16:11.668603,2023-02-25 06:16:16.521660,0 days 00:00:04.853057,chebyshev,4,COMPLETE
671,3841.009957328154,2023-02-25 06:03:27.141346,2023-02-25 06:03:31.949007,0 days 00:00:04.807661,manhattan,4,COMPLETE
689,3841.009957328154,2023-02-25 06:04:54.065073,2023-02-25 06:04:58.899711,0 days 00:00:04.834638,euclidean,4,COMPLETE
669,3841.009957328154,2023-02-25 06:03:17.546847,2023-02-25 06:03:22.335025,0 days 00:00:04.788178,manhattan,4,COMPLETE
708,3841.009957328154,2023-02-25 06:06:25.668304,2023-02-25 06:06:30.471935,0 days 00:00:04.803631,chebyshev,4,COMPLETE
795,3841.009957328154,2023-02-25 06:13:30.154699,2023-02-25 06:13:34.959698,0 days 00:00:04.804999,minkowski,4,COMPLETE
756,3841.009957328154,2023-02-25 06:10:20.053281,2023-02-25 06:10:24.873619,0 days 00:00:04.820338,chebyshev,4,COMPLETE
754,3841.009957328154,2023-02-25 06:10:10.312716,2023-02-25 06:10:15.112208,0 days 00:00:04.799492,chebyshev,4,COMPLETE
750,3841.009957328154,2023-02-25 06:09:50.843413,2023-02-25 06:09:55.636584,0 days 00:00:04.793171,chebyshev,4,COMPLETE
765,3841.009957328154,2023-02-25 06:11:03.620178,2023-02-25 06:11:08.475306,0 days 00:00:04.855128,chebyshev,4,COMPLETE
769,3841.009957328154,2023-02-25 06:11:22.933865,2023-02-25 06:11:27.992794,0 days 00:00:05.058929,minkowski,4,COMPLETE
747,3841.009957328154,2023-02-25 06:09:36.217862,2023-02-25 06:09:41.206207,0 days 00:00:04.988345,manhattan,4,COMPLETE
744,3841.009957328154,2023-02-25 06:09:21.663204,2023-02-25 06:09:26.460918,0 days 00:00:04.797714,manhattan,4,COMPLETE
773,3841.009957328154,2023-02-25 06:11:42.815022,2023-02-25 06:11:47.655751,0 days 00:00:04.840729,manhattan,4,COMPLETE
741,3841.009957328154,2023-02-25 06:09:07.209698,2023-02-25 06:09:12.027008,0 days 00:00:04.817310,manhattan,4,COMPLETE
712,3841.009957328154,2023-02-25 06:06:45.261695,2023-02-25 06:06:50.079694,0 days 00:00:04.817999,euclidean,4,COMPLETE
776,3841.009957328154,2023-02-25 06:11:57.293818,2023-02-25 06:12:02.090869,0 days 00:00:04.797051,manhattan,4,COMPLETE
780,3841.009957328154,2023-02-25 06:12:16.772792,2023-02-25 06:12:21.572581,0 days 00:00:04.799789,manhattan,4,COMPLETE
730,3841.009957328154,2023-02-25 06:08:13.164874,2023-02-25 06:08:17.979198,0 days 00:00:04.814324,manhattan,4,COMPLETE
783,3841.009957328154,2023-02-25 06:12:31.832318,2023-02-25 06:12:36.669874,0 days 00:00:04.837556,chebyshev,4,COMPLETE
727,3841.009957328154,2023-02-25 06:07:58.766745,2023-02-25 06:08:03.553733,0 days 00:00:04.786988,chebyshev,4,COMPLETE
787,3841.009957328154,2023-02-25 06:12:51.426625,2023-02-25 06:12:56.282050,0 days 00:00:04.855425,manhattan,4,COMPLETE
723,3841.009957328154,2023-02-25 06:07:39.427181,2023-02-25 06:07:44.238751,0 days 00:00:04.811570,minkowski,4,COMPLETE
790,3841.009957328154,2023-02-25 06:13:05.946846,2023-02-25 06:13:10.751987,0 days 00:00:04.805141,chebyshev,4,COMPLETE
719,3841.009957328154,2023-02-25 06:07:20.172044,2023-02-25 06:07:24.964517,0 days 00:00:04.792473,manhattan,4,COMPLETE
717,3841.009957328154,2023-02-25 06:07:10.578493,2023-02-25 06:07:15.359636,0 days 00:00:04.781143,manhattan,4,COMPLETE
734,3841.009957328154,2023-02-25 06:08:32.389241,2023-02-25 06:08:37.195891,0 days 00:00:04.806650,manhattan,4,COMPLETE
831,3841.009957328154,2023-02-25 06:16:26.171938,2023-02-25 06:16:31.058104,0 days 00:00:04.886166,manhattan,4,COMPLETE
664,3841.009957328154,2023-02-25 06:02:53.113124,2023-02-25 06:02:57.917889,0 days 00:00:04.804765,euclidean,4,COMPLETE
835,3841.009957328154,2023-02-25 06:16:45.928026,2023-02-25 06:16:50.744889,0 days 00:00:04.816863,euclidean,4,COMPLETE
608,3841.009957328154,2023-02-25 05:58:20.203495,2023-02-25 05:58:24.995717,0 days 00:00:04.792222,manhattan,4,COMPLETE
605,3841.009957328154,2023-02-25 05:58:05.837396,2023-02-25 05:58:10.607610,0 days 00:00:04.770214,chebyshev,4,COMPLETE
881,3841.009957328154,2023-02-25 06:20:32.623029,2023-02-25 06:20:37.701828,0 days 00:00:05.078799,manhattan,4,COMPLETE
600,3841.009957328154,2023-02-25 05:57:41.872225,2023-02-25 05:57:46.645401,0 days 00:00:04.773176,chebyshev,4,COMPLETE
597,3841.009957328154,2023-02-25 05:57:27.461234,2023-02-25 05:57:32.259212,0 days 00:00:04.797978,manhattan,4,COMPLETE
884,3841.009957328154,2023-02-25 06:20:47.424061,2023-02-25 06:20:52.241785,0 days 00:00:04.817724,euclidean,4,COMPLETE
