iteration,rmse,datetime_start,datetime_complete,duration,alpha,fit_intercept,max_iter,normalize,selection,tol,state
647,4744.865059760219,2023-02-25 23:24:30.753362,2023-02-25 23:24:31.471268,0 days 00:00:00.717906,0.0971209787212946,True,5478848,False,random,0.0016168167018109994,COMPLETE
756,4744.865662569707,2023-02-25 23:27:01.051011,2023-02-25 23:27:01.815910,0 days 00:00:00.764899,0.08871287609132884,True,7259269,False,random,0.002014857896117486,COMPLETE
911,4744.866429533751,2023-02-25 23:29:41.391724,2023-02-25 23:29:42.303483,0 days 00:00:00.911759,0.08661336919392237,True,8642647,False,random,0.0019213001812032897,COMPLETE
468,4744.8665376752615,2023-02-25 23:20:34.487796,2023-02-25 23:20:35.138741,0 days 00:00:00.650945,0.46569115695986324,True,5951693,False,random,0.0018884976064651058,COMPLETE
972,4744.867660675484,2023-02-25 23:30:56.842138,2023-02-25 23:30:58.224275,0 days 00:00:01.382137,0.8808936315514215,True,7198899,False,random,8.47087799823243e-05,COMPLETE
681,4744.868345484247,2023-02-25 23:24:55.788090,2023-02-25 23:24:56.504534,0 days 00:00:00.716444,0.06238275615876357,True,5460533,False,random,0.0021660394766491904,COMPLETE
216,4744.86875295592,2023-02-25 23:17:24.899729,2023-02-25 23:17:25.634757,0 days 00:00:00.735028,0.8435088133886268,True,4745271,False,cyclic,0.00043395904430501033,COMPLETE
213,4744.870655823728,2023-02-25 23:17:22.678404,2023-02-25 23:17:23.429488,0 days 00:00:00.751084,0.8558970471871008,True,4679222,False,cyclic,0.0002999696097304822,COMPLETE
739,4744.87144358039,2023-02-25 23:26:47.835167,2023-02-25 23:26:48.651512,0 days 00:00:00.816345,0.04743445985228728,True,7801123,False,random,0.002145288235177006,COMPLETE
812,4744.871741508887,2023-02-25 23:27:44.855894,2023-02-25 23:27:45.644460,0 days 00:00:00.788566,0.04698403415740415,True,8490298,False,random,0.0017712282861117212,COMPLETE
636,4744.87189888877,2023-02-25 23:23:48.065745,2023-02-25 23:23:48.806939,0 days 00:00:00.741194,0.06891063039875706,True,6879803,False,random,0.0018580372120477052,COMPLETE
989,4744.872068385416,2023-02-25 23:31:10.392177,2023-02-25 23:31:11.306222,0 days 00:00:00.914045,0.04517367878406309,True,8298532,False,random,0.002011837367120248,COMPLETE
536,4744.872353735694,2023-02-25 23:22:00.500918,2023-02-25 23:22:01.393307,0 days 00:00:00.892389,0.5050773970495173,True,6569030,False,random,0.0018479870437033729,COMPLETE
215,4744.8732898194085,2023-02-25 23:17:24.155324,2023-02-25 23:17:24.899316,0 days 00:00:00.743992,0.8507130355260675,True,4444542,False,cyclic,0.00035160908531351766,COMPLETE
690,4744.873470391236,2023-02-25 23:25:03.397027,2023-02-25 23:25:04.202102,0 days 00:00:00.805075,0.036378202669452714,True,7436096,False,random,0.001871852441750005,COMPLETE
547,4744.875866837726,2023-02-25 23:22:09.258083,2023-02-25 23:22:09.971055,0 days 00:00:00.712972,0.038981887653589786,True,6640727,False,random,0.0018448513106962626,COMPLETE
214,4744.876460766116,2023-02-25 23:17:23.429974,2023-02-25 23:17:24.154855,0 days 00:00:00.724881,0.8512525863373357,True,4731979,False,cyclic,0.00045850668900593517,COMPLETE
702,4744.8769372110555,2023-02-25 23:25:12.124928,2023-02-25 23:25:12.862038,0 days 00:00:00.737110,0.02033486670926246,True,7607508,False,random,0.0018365507052749142,COMPLETE
299,4744.8770282812575,2023-02-25 23:18:43.092642,2023-02-25 23:18:43.614792,0 days 00:00:00.522150,0.55337301593514,True,3989041,False,cyclic,0.00351793404838755,COMPLETE
878,4744.877721797341,2023-02-25 23:29:13.077564,2023-02-25 23:29:13.906356,0 days 00:00:00.828792,0.020592535697647657,True,7512831,False,random,0.0018291112351004148,COMPLETE
221,4744.878558831758,2023-02-25 23:17:28.707044,2023-02-25 23:17:29.385915,0 days 00:00:00.678871,0.872485436435156,True,4291853,False,cyclic,0.00018210864315863868,COMPLETE
395,4744.8803075985,2023-02-25 23:19:34.016771,2023-02-25 23:19:34.684221,0 days 00:00:00.667450,0.5336857542392686,True,6032827,False,random,0.002047932782155213,COMPLETE
709,4744.883145369579,2023-02-25 23:25:17.973923,2023-02-25 23:25:18.705603,0 days 00:00:00.731680,0.010822082761753768,True,8466717,False,random,0.0018690826998506533,COMPLETE
902,4744.883855491456,2023-02-25 23:29:34.027570,2023-02-25 23:29:34.874830,0 days 00:00:00.847260,0.001561815367305014,True,7200566,False,random,0.0018694078524897166,COMPLETE
311,4744.885994232516,2023-02-25 23:18:49.037461,2023-02-25 23:18:49.622575,0 days 00:00:00.585114,0.662308185521141,True,4304530,False,cyclic,0.002418732673004176,COMPLETE
228,4744.88649858216,2023-02-25 23:17:32.792490,2023-02-25 23:17:33.655588,0 days 00:00:00.863098,0.902892779045331,True,5101443,False,cyclic,7.748397165590462e-05,COMPLETE
241,4744.886504356194,2023-02-25 23:18:05.139019,2023-02-25 23:18:05.834385,0 days 00:00:00.695366,0.8894331265991496,True,4631100,False,cyclic,0.00015924414471536614,COMPLETE
208,4744.886822775961,2023-02-25 23:17:19.303328,2023-02-25 23:17:20.461961,0 days 00:00:01.158633,0.9059460627381307,True,4136066,False,cyclic,3.341935104618668e-05,COMPLETE
404,4744.888228237111,2023-02-25 23:19:39.321976,2023-02-25 23:19:39.981899,0 days 00:00:00.659923,0.5525744189883758,True,6086537,False,random,0.001705687068267295,COMPLETE
889,4744.888875182768,2023-02-25 23:29:22.374649,2023-02-25 23:29:23.818693,0 days 00:00:01.444044,0.9067580616730996,True,7236777,False,random,5.7861207285729895e-05,COMPLETE
422,4744.889386632906,2023-02-25 23:20:02.936824,2023-02-25 23:20:03.714713,0 days 00:00:00.777889,0.571239738513302,True,5938211,False,random,0.002072591304623663,COMPLETE
203,4744.894370824004,2023-02-25 23:17:15.676746,2023-02-25 23:17:16.524855,0 days 00:00:00.848109,0.9176569015958257,True,3433702,False,cyclic,0.00011401543566065481,COMPLETE
312,4744.896499997473,2023-02-25 23:18:49.623075,2023-02-25 23:18:50.202009,0 days 00:00:00.578934,0.6865163996462162,True,4630623,False,cyclic,0.002348319685738204,COMPLETE
295,4744.899120761093,2023-02-25 23:18:40.397863,2023-02-25 23:18:40.941064,0 days 00:00:00.543201,0.6780133480123411,True,4336989,False,cyclic,0.0023715445489132813,COMPLETE
204,4744.903284563502,2023-02-25 23:17:16.525300,2023-02-25 23:17:17.225701,0 days 00:00:00.700401,0.9154883962985683,True,3490285,False,cyclic,0.00012008068137365395,COMPLETE
200,4744.903701363981,2023-02-25 23:17:13.238052,2023-02-25 23:17:14.352055,0 days 00:00:01.114003,0.9261631062026338,True,2916339,False,cyclic,1.0502880765028309e-05,COMPLETE
344,4744.905761398975,2023-02-25 23:19:06.026877,2023-02-25 23:19:06.583219,0 days 00:00:00.556342,0.7138929250523792,True,6612253,False,cyclic,0.002140373272475467,COMPLETE
358,4744.907453356413,2023-02-25 23:19:13.049961,2023-02-25 23:19:13.605978,0 days 00:00:00.556017,0.1966830811965875,True,5578473,False,cyclic,0.0046736103058751186,COMPLETE
199,4744.907961491937,2023-02-25 23:17:12.428588,2023-02-25 23:17:13.237655,0 days 00:00:00.809067,0.9320088403373602,True,2933152,False,cyclic,0.00011352175728398667,COMPLETE
360,4744.910294660089,2023-02-25 23:19:13.962254,2023-02-25 23:19:14.581750,0 days 00:00:00.619496,0.7464568600646809,True,5204694,False,cyclic,0.0018087410630954516,COMPLETE
323,4744.91089890696,2023-02-25 23:18:54.262165,2023-02-25 23:18:54.854573,0 days 00:00:00.592408,0.7171104971386811,True,4569681,False,cyclic,0.002135358468490536,COMPLETE
206,4744.912980295172,2023-02-25 23:17:17.864069,2023-02-25 23:17:18.548846,0 days 00:00:00.684777,0.9198133707944298,True,3547846,False,cyclic,0.00014342215103169118,COMPLETE
507,4744.914536857875,2023-02-25 23:21:27.059461,2023-02-25 23:21:27.727227,0 days 00:00:00.667766,0.49320864446896595,True,6025585,False,random,0.0021503165724201844,COMPLETE
198,4744.915629680709,2023-02-25 23:17:11.568919,2023-02-25 23:17:12.428224,0 days 00:00:00.859305,0.9360377976334756,True,2936346,False,cyclic,6.0259914231147065e-05,COMPLETE
364,4744.917281346403,2023-02-25 23:19:16.909348,2023-02-25 23:19:17.484964,0 days 00:00:00.575616,0.5471929130272928,True,5359617,False,cyclic,0.0040073290004232305,COMPLETE
328,4744.917831695793,2023-02-25 23:18:56.498033,2023-02-25 23:18:57.080778,0 days 00:00:00.582745,0.7302331475413514,True,8422888,False,cyclic,0.002115225293472439,COMPLETE
201,4744.924335484784,2023-02-25 23:17:14.352442,2023-02-25 23:17:15.001105,0 days 00:00:00.648663,0.9228604857406407,True,3277879,False,cyclic,0.0003099111607401503,COMPLETE
205,4744.9280948450305,2023-02-25 23:17:17.226113,2023-02-25 23:17:17.863707,0 days 00:00:00.637594,0.9187010987368565,True,3945216,False,cyclic,0.00036036313761182785,COMPLETE
202,4744.929866168743,2023-02-25 23:17:15.001620,2023-02-25 23:17:15.676257,0 days 00:00:00.674637,0.9372404139458937,True,3347031,False,cyclic,0.000146541019050877,COMPLETE
332,4744.9302498147545,2023-02-25 23:18:58.399754,2023-02-25 23:18:58.940096,0 days 00:00:00.540342,0.6336279070809646,True,4718556,False,cyclic,0.00349487230864147,COMPLETE
207,4744.9307869271715,2023-02-25 23:17:18.549381,2023-02-25 23:17:19.302754,0 days 00:00:00.753373,0.9184755278447709,True,4076605,False,cyclic,0.00044616799346264085,COMPLETE
340,4744.935212847249,2023-02-25 23:19:03.481149,2023-02-25 23:19:04.035870,0 days 00:00:00.554721,0.740953758841661,True,5594222,False,cyclic,0.0023055805678273136,COMPLETE
830,4744.936392517314,2023-02-25 23:27:58.024903,2023-02-25 23:27:59.657382,0 days 00:00:01.632479,0.9609543779151395,True,7520392,False,random,1.884466762016424e-05,COMPLETE
272,4744.93909816297,2023-02-25 23:18:28.353884,2023-02-25 23:18:28.911145,0 days 00:00:00.557261,0.7675694502396343,True,4749815,False,cyclic,0.0019680828138566656,COMPLETE
212,4744.939697645153,2023-02-25 23:17:22.019304,2023-02-25 23:17:22.677910,0 days 00:00:00.658606,0.8614471640076106,True,4026570,False,cyclic,0.0006360405587027386,COMPLETE
257,4744.942561525162,2023-02-25 23:18:14.907176,2023-02-25 23:18:15.414612,0 days 00:00:00.507436,0.7160823310069754,True,4600416,False,cyclic,0.002659270129648067,COMPLETE
306,4744.94869792169,2023-02-25 23:18:45.932799,2023-02-25 23:18:46.502540,0 days 00:00:00.569741,0.7612718205793065,True,4899812,False,cyclic,0.002309688350820386,COMPLETE
310,4744.949174287598,2023-02-25 23:18:48.472271,2023-02-25 23:18:49.036963,0 days 00:00:00.564692,0.610449307252803,True,3788769,False,cyclic,0.003915820810112963,COMPLETE
196,4744.949295210449,2023-02-25 23:17:10.439886,2023-02-25 23:17:11.057655,0 days 00:00:00.617769,0.9519166938934531,True,2483771,False,cyclic,0.0002719580931423626,COMPLETE
260,4744.95067343644,2023-02-25 23:18:22.064668,2023-02-25 23:18:22.580796,0 days 00:00:00.516128,0.7037894389856358,True,5592707,False,cyclic,0.002803430504023557,COMPLETE
195,4744.950734322858,2023-02-25 23:17:09.447572,2023-02-25 23:17:10.439533,0 days 00:00:00.991961,0.9780000304513511,True,2515054,False,cyclic,1.6629995197652795e-05,COMPLETE
357,4744.951105016298,2023-02-25 23:19:12.429481,2023-02-25 23:19:13.049139,0 days 00:00:00.619658,0.8021155139851093,True,5384678,False,cyclic,0.001900798659360394,COMPLETE
278,4744.954674511388,2023-02-25 23:18:31.291018,2023-02-25 23:18:31.843802,0 days 00:00:00.552784,0.7445525758651859,True,5676545,False,cyclic,0.0024978840080472514,COMPLETE
347,4744.9556032167475,2023-02-25 23:19:07.345363,2023-02-25 23:19:07.894298,0 days 00:00:00.548935,0.6488933837053732,True,6920101,False,cyclic,0.0036516022154036683,COMPLETE
356,4744.95622582977,2023-02-25 23:19:11.831639,2023-02-25 23:19:12.428977,0 days 00:00:00.597338,0.7691483143274067,True,7576901,False,cyclic,0.0022517659863735013,COMPLETE
355,4744.9574709692,2023-02-25 23:19:11.242473,2023-02-25 23:19:11.831137,0 days 00:00:00.588664,0.715546726423683,True,5907907,False,cyclic,0.0028270431851335227,COMPLETE
194,4744.958854357378,2023-02-25 23:17:08.818312,2023-02-25 23:17:09.447209,0 days 00:00:00.628897,0.9759774806400638,True,2395542,False,cyclic,0.00014964502278018844,COMPLETE
188,4744.980081968784,2023-02-25 23:17:04.610885,2023-02-25 23:17:05.298789,0 days 00:00:00.687904,0.9985441664120286,True,2371986,False,cyclic,0.00012210242634949175,COMPLETE
285,4744.9931293829095,2023-02-25 23:18:35.259234,2023-02-25 23:18:35.850594,0 days 00:00:00.591360,0.7793463884687134,True,4460139,False,random,0.0021569796720485963,COMPLETE
192,4744.998544593105,2023-02-25 23:17:07.677127,2023-02-25 23:17:08.318551,0 days 00:00:00.641424,0.9988536908602419,True,2423025,False,cyclic,0.0003270061173987316,COMPLETE
293,4745.004549267505,2023-02-25 23:18:39.339023,2023-02-25 23:18:39.858139,0 days 00:00:00.519116,0.6512403705959781,True,5001614,False,cyclic,0.004159632589811389,COMPLETE
256,4745.006794150244,2023-02-25 23:18:14.377615,2023-02-25 23:18:14.906756,0 days 00:00:00.529141,0.7914590612827264,True,4739754,False,cyclic,0.0027895006822408947,COMPLETE
197,4745.020093560996,2023-02-25 23:17:11.058012,2023-02-25 23:17:11.568566,0 days 00:00:00.510554,0.9340322302388404,True,2448500,False,cyclic,0.000781568808118285,COMPLETE
341,4745.022687518562,2023-02-25 23:19:04.036342,2023-02-25 23:19:04.587730,0 days 00:00:00.551388,0.7126871641139363,True,5736820,False,cyclic,0.003849933894010357,COMPLETE
315,4745.0309331682,2023-02-25 23:18:50.882944,2023-02-25 23:18:51.424134,0 days 00:00:00.541190,0.614164063758243,True,4269226,False,cyclic,0.004657376290229565,COMPLETE
270,4745.033057195889,2023-02-25 23:18:27.476504,2023-02-25 23:18:28.028848,0 days 00:00:00.552344,0.875100442989921,True,4545886,False,cyclic,0.0020430281483398245,COMPLETE
287,4745.034002223746,2023-02-25 23:18:36.765232,2023-02-25 23:18:37.277657,0 days 00:00:00.512425,0.7010884182124143,True,3891586,False,cyclic,0.004044890339480028,COMPLETE
262,4745.034275398908,2023-02-25 23:18:23.630088,2023-02-25 23:18:24.154759,0 days 00:00:00.524671,0.8512172597071976,True,4441927,False,cyclic,0.002487991645347579,COMPLETE
276,4745.040533952114,2023-02-25 23:18:30.451979,2023-02-25 23:18:30.975035,0 days 00:00:00.523056,0.6850135381673217,True,4215671,False,cyclic,0.004304569043615837,COMPLETE
283,4745.044655262766,2023-02-25 23:18:34.368372,2023-02-25 23:18:34.906780,0 days 00:00:00.538408,0.648054849055943,True,4622384,False,cyclic,0.004593389411297623,COMPLETE
189,4745.048087112862,2023-02-25 23:17:05.299144,2023-02-25 23:17:05.825633,0 days 00:00:00.526489,0.9416812683710991,True,2392507,False,cyclic,0.0012565822145907267,COMPLETE
252,4745.049850209943,2023-02-25 23:18:11.882090,2023-02-25 23:18:12.649619,0 days 00:00:00.767529,0.7738781723306245,True,5228015,False,cyclic,0.003467175578407216,COMPLETE
187,4745.062006210495,2023-02-25 23:17:04.077939,2023-02-25 23:17:04.610529,0 days 00:00:00.532590,0.962638051373586,True,2542055,False,cyclic,0.0011083655097278156,COMPLETE
193,4745.081676003957,2023-02-25 23:17:08.318922,2023-02-25 23:17:08.817951,0 days 00:00:00.499029,0.9821567873287588,True,2439040,False,cyclic,0.0011516143443969975,COMPLETE
186,4745.085087275602,2023-02-25 23:17:03.556976,2023-02-25 23:17:04.077584,0 days 00:00:00.520608,0.9725033397223515,True,2403860,False,cyclic,0.0014143699488420466,COMPLETE
191,4745.088897021238,2023-02-25 23:17:07.156350,2023-02-25 23:17:07.676649,0 days 00:00:00.520299,0.9893974419765678,True,2421561,False,cyclic,0.0010242047504141927,COMPLETE
967,4745.089491610388,2023-02-25 23:30:51.627254,2023-02-25 23:30:52.536813,0 days 00:00:00.909559,0.929142696114496,True,7581949,False,random,0.0017300500300531845,COMPLETE
248,4745.092188321557,2023-02-25 23:18:09.551947,2023-02-25 23:18:10.079602,0 days 00:00:00.527655,0.8319577213608201,True,4904556,False,cyclic,0.0034187899026684974,COMPLETE
237,4745.095276812661,2023-02-25 23:18:03.438744,2023-02-25 23:18:04.015592,0 days 00:00:00.576848,0.7960993495096579,True,5366467,False,cyclic,0.0038896646105789387,COMPLETE
669,4745.09716217426,2023-02-25 23:24:46.301156,2023-02-25 23:24:47.599398,0 days 00:00:01.298242,1.1442489549063164,True,6732215,False,random,4.2280453947381185e-05,COMPLETE
173,4745.097871608915,2023-02-25 23:16:56.952756,2023-02-25 23:16:57.452342,0 days 00:00:00.499586,0.9861552421195461,True,2133291,False,cyclic,0.0013180594492620292,COMPLETE
230,4745.1034359767455,2023-02-25 23:17:59.114693,2023-02-25 23:17:59.585276,0 days 00:00:00.470583,0.756164480486631,True,4900299,False,cyclic,0.0045466797792268285,COMPLETE
384,4745.104184855484,2023-02-25 23:19:26.964801,2023-02-25 23:19:27.495217,0 days 00:00:00.530416,0.36566687142869314,True,6387943,False,cyclic,0.005651395439873635,COMPLETE
833,4745.109987163702,2023-02-25 23:28:01.249428,2023-02-25 23:28:02.070281,0 days 00:00:00.820853,0.2813686084574173,True,7293064,False,random,0.0028711242129568246,COMPLETE
184,4745.110295549948,2023-02-25 23:17:02.525591,2023-02-25 23:17:03.060098,0 days 00:00:00.534507,0.9849020442753662,True,2055760,False,cyclic,0.0015719844562102987,COMPLETE
181,4745.1106387332775,2023-02-25 23:17:00.730587,2023-02-25 23:17:01.234039,0 days 00:00:00.503452,0.9798019941198288,True,2127797,False,cyclic,0.0018213418810078803,COMPLETE
245,4745.111937031391,2023-02-25 23:18:07.707789,2023-02-25 23:18:08.232890,0 days 00:00:00.525101,0.8752631596681015,True,4477943,False,cyclic,0.0031106080561615276,COMPLETE
829,4745.114116272542,2023-02-25 23:27:57.022720,2023-02-25 23:27:58.024158,0 days 00:00:01.001438,1.1563780678054243,True,7878760,False,random,0.00015981984821818147,COMPLETE
353,4745.114681707343,2023-02-25 23:19:10.296900,2023-02-25 23:19:10.859994,0 days 00:00:00.563094,0.6864171420377374,True,5427955,False,cyclic,0.0050746033365980945,COMPLETE
331,4745.11595166236,2023-02-25 23:18:57.869812,2023-02-25 23:18:58.399302,0 days 00:00:00.529490,0.5067239536913813,True,5094430,False,cyclic,0.005612089883052103,COMPLETE
185,4745.116424518037,2023-02-25 23:17:03.060579,2023-02-25 23:17:03.556620,0 days 00:00:00.496041,0.9709111400654288,True,2538861,False,cyclic,0.002037602084180625,COMPLETE
327,4745.121681800159,2023-02-25 23:18:55.928735,2023-02-25 23:18:56.497581,0 days 00:00:00.568846,0.7825269489918794,True,4772972,False,cyclic,0.004361693529852802,COMPLETE
183,4745.123314825648,2023-02-25 23:17:01.748847,2023-02-25 23:17:02.524075,0 days 00:00:00.775228,0.9858826229649662,True,2072983,False,cyclic,0.0018157469549777519,COMPLETE
182,4745.123939272553,2023-02-25 23:17:01.234433,2023-02-25 23:17:01.748505,0 days 00:00:00.514072,0.9793575232492174,True,2068690,False,cyclic,0.0018759183723797974,COMPLETE
226,4745.134276484612,2023-02-25 23:17:32.053783,2023-02-25 23:17:32.522600,0 days 00:00:00.468817,0.8073069284985986,True,4700872,False,cyclic,0.004266778015289451,COMPLETE
180,4745.135287565854,2023-02-25 23:17:00.235537,2023-02-25 23:17:00.730256,0 days 00:00:00.494719,0.9879707622484662,True,2061090,False,cyclic,0.0019763759521286414,COMPLETE
179,4745.136343836061,2023-02-25 23:16:59.748461,2023-02-25 23:17:00.235186,0 days 00:00:00.486725,0.9988702697365927,True,2077161,False,cyclic,0.001835651848475582,COMPLETE
737,4745.142557309805,2023-02-25 23:26:46.409569,2023-02-25 23:26:47.203717,0 days 00:00:00.794148,0.07210404224707362,True,7256418,False,random,0.003188760435496826,COMPLETE
171,4745.15212851499,2023-02-25 23:16:55.984294,2023-02-25 23:16:56.467287,0 days 00:00:00.482993,1.0057094821851806,True,2294579,False,cyclic,0.0020394950124971254,COMPLETE
172,4745.152887262023,2023-02-25 23:16:56.467654,2023-02-25 23:16:56.952433,0 days 00:00:00.484779,0.9999714062340392,True,2405573,False,cyclic,0.0021452184237287855,COMPLETE
304,4745.15340663886,2023-02-25 23:18:45.089890,2023-02-25 23:18:45.595772,0 days 00:00:00.505882,0.7112165374295241,True,5498457,False,cyclic,0.005155756414484033,COMPLETE
265,4745.1600317109915,2023-02-25 23:18:25.591670,2023-02-25 23:18:26.155167,0 days 00:00:00.563497,0.827693992378727,True,4743117,False,random,0.002340176775366897,COMPLETE
175,4745.165112406391,2023-02-25 23:16:57.959451,2023-02-25 23:16:58.451939,0 days 00:00:00.492488,1.0168559420383565,True,2076019,False,cyclic,0.0020210838009911644,COMPLETE
240,4745.169252253572,2023-02-25 23:18:04.634004,2023-02-25 23:18:05.138589,0 days 00:00:00.504585,0.8471426284597051,True,6063684,False,cyclic,0.00411256493488008,COMPLETE
174,4745.178802587988,2023-02-25 23:16:57.452665,2023-02-25 23:16:57.959082,0 days 00:00:00.506417,1.0141286291875802,True,2045778,False,cyclic,0.002360216218004219,COMPLETE
177,4745.179495502879,2023-02-25 23:16:58.745311,2023-02-25 23:16:59.249381,0 days 00:00:00.504070,1.0366706654063278,True,2074404,False,cyclic,0.0018420866179682575,COMPLETE
760,4745.184192320387,2023-02-25 23:27:03.526127,2023-02-25 23:27:05.021246,0 days 00:00:01.495119,1.2420003874425367,True,8139612,False,random,2.2138008384339234e-05,COMPLETE
168,4745.186865655419,2023-02-25 23:16:54.842842,2023-02-25 23:16:55.308493,0 days 00:00:00.465651,1.034251320278564,True,2354511,False,cyclic,0.0021484870383661004,COMPLETE
178,4745.189435753946,2023-02-25 23:16:59.249714,2023-02-25 23:16:59.748089,0 days 00:00:00.498375,1.0490946458354637,True,2059301,False,cyclic,0.0018659232672815025,COMPLETE
231,4745.2095712717155,2023-02-25 23:17:59.585659,2023-02-25 23:18:00.058216,0 days 00:00:00.472557,0.8919867837573373,True,4556346,False,cyclic,0.0040465076482447335,COMPLETE
297,4745.210514566476,2023-02-25 23:18:42.062920,2023-02-25 23:18:42.552468,0 days 00:00:00.489548,0.5892858987701836,True,4520816,False,cyclic,0.005872375953419942,COMPLETE
219,4745.210741531521,2023-02-25 23:17:27.327915,2023-02-25 23:17:27.814820,0 days 00:00:00.486905,0.8503370675598576,True,4818317,False,cyclic,0.004670822658925844,COMPLETE
941,4745.240016397208,2023-02-25 23:30:05.846166,2023-02-25 23:30:07.069523,0 days 00:00:01.223357,1.1376632781329543,True,7639855,False,random,0.0019515403458616007,COMPLETE
258,4745.241125580937,2023-02-25 23:18:15.414994,2023-02-25 23:18:15.890769,0 days 00:00:00.475775,0.861128393832173,True,4283824,False,cyclic,0.00490446612901579,COMPLETE
166,4745.243969142741,2023-02-25 23:16:54.144475,2023-02-25 23:16:54.607498,0 days 00:00:00.463023,1.0826345959212633,True,2278486,False,cyclic,0.002243275944489397,COMPLETE
997,4745.247934598775,2023-02-25 23:31:17.033065,2023-02-25 23:31:18.295060,0 days 00:00:01.261995,1.3104208369604262,True,7364782,False,random,0.00010124177401058841,COMPLETE
263,4745.281254356157,2023-02-25 23:18:24.155167,2023-02-25 23:18:24.655192,0 days 00:00:00.500025,0.7902776550666815,True,5278594,False,cyclic,0.00576507280573728,COMPLETE
866,4745.282219890829,2023-02-25 23:29:01.456679,2023-02-25 23:29:02.349051,0 days 00:00:00.892372,1.1855073110097194,True,7295053,False,random,0.0018766527527298617,COMPLETE
158,4745.289832631752,2023-02-25 23:16:50.462968,2023-02-25 23:16:50.917208,0 days 00:00:00.454240,1.1300140907532124,True,2604855,False,cyclic,0.002331057969391272,COMPLETE
156,4745.293976933525,2023-02-25 23:16:49.779379,2023-02-25 23:16:50.224768,0 days 00:00:00.445389,1.1300222208388027,True,2591464,False,cyclic,0.0023919593056925224,COMPLETE
932,4745.295350225132,2023-02-25 23:29:58.783246,2023-02-25 23:29:59.961892,0 days 00:00:01.178646,1.3588357920428076,True,7442244,False,random,6.620806530849371e-05,COMPLETE
253,4745.330957214458,2023-02-25 23:18:12.650401,2023-02-25 23:18:13.150919,0 days 00:00:00.500518,0.8692886788929943,True,5820004,False,cyclic,0.005731760563167082,COMPLETE
828,4745.353637066925,2023-02-25 23:27:56.128924,2023-02-25 23:27:57.021981,0 days 00:00:00.893057,1.2663448368234187,True,8382427,False,random,0.0018204134774803126,COMPLETE
154,4745.357418516177,2023-02-25 23:16:49.070672,2023-02-25 23:16:49.534906,0 days 00:00:00.464234,1.192715916477205,True,1899120,False,cyclic,0.002510453859740608,COMPLETE
990,4745.365144614651,2023-02-25 23:31:11.307089,2023-02-25 23:31:12.380463,0 days 00:00:01.073374,1.414004745795872,True,7052529,False,random,0.0001432099550160415,COMPLETE
145,4745.394370855309,2023-02-25 23:16:45.908013,2023-02-25 23:16:46.365119,0 days 00:00:00.457106,1.178983769252197,True,1998002,False,cyclic,0.0031232064348883,COMPLETE
146,4745.395425473629,2023-02-25 23:16:46.365473,2023-02-25 23:16:46.806163,0 days 00:00:00.440690,1.1961942904111291,True,1997957,False,cyclic,0.0030619004356900277,COMPLETE
151,4745.4015421176655,2023-02-25 23:16:47.947667,2023-02-25 23:16:48.388935,0 days 00:00:00.441268,1.2086927603664426,True,2095403,False,cyclic,0.002794661309185923,COMPLETE
925,4745.402338403569,2023-02-25 23:29:52.914156,2023-02-25 23:29:54.357034,0 days 00:00:01.442878,1.456601930106916,True,7548137,False,random,4.0090910103849316e-05,COMPLETE
789,4745.404075422573,2023-02-25 23:27:25.958510,2023-02-25 23:27:27.396926,0 days 00:00:01.438416,1.458319763318432,True,7975632,False,random,2.2702428539176937e-05,COMPLETE
94,4745.439776722288,2023-02-25 23:16:25.532383,2023-02-25 23:16:26.158507,0 days 00:00:00.626124,1.4906790743131795,True,831771,False,cyclic,8.577327871672646e-05,COMPLETE
142,4745.443481482279,2023-02-25 23:16:44.936689,2023-02-25 23:16:45.388045,0 days 00:00:00.451356,1.2087600649675558,True,1876814,False,cyclic,0.003437501995100993,COMPLETE
170,4745.468407550418,2023-02-25 23:16:55.559417,2023-02-25 23:16:55.983950,0 days 00:00:00.424533,1.050144076971437,True,2330048,False,cyclic,0.005404949157473784,COMPLETE
728,4745.470776797879,2023-02-25 23:26:02.599300,2023-02-25 23:26:03.493946,0 days 00:00:00.894646,1.3950393214785295,True,8658331,False,random,0.0017807411214865424,COMPLETE
140,4745.488872174795,2023-02-25 23:16:44.032932,2023-02-25 23:16:44.485231,0 days 00:00:00.452299,1.2856432884819173,True,1820909,False,cyclic,0.00309563039833684,COMPLETE
141,4745.497084258148,2023-02-25 23:16:44.485571,2023-02-25 23:16:44.936380,0 days 00:00:00.450809,1.21987297309607,True,1909795,False,cyclic,0.0039053649636630636,COMPLETE
121,4745.499067245408,2023-02-25 23:16:36.629478,2023-02-25 23:16:37.086870,0 days 00:00:00.457392,1.3497738113431783,True,1491709,False,cyclic,0.002275937970070275,COMPLETE
165,4745.503190071806,2023-02-25 23:16:53.729006,2023-02-25 23:16:54.144138,0 days 00:00:00.415132,1.0927191933259874,True,2374471,False,cyclic,0.005320007107911553,COMPLETE
163,4745.512309032212,2023-02-25 23:16:53.052741,2023-02-25 23:16:53.476075,0 days 00:00:00.423334,1.1118751856071276,True,2731766,False,cyclic,0.005114520995247522,COMPLETE
129,4745.514049854877,2023-02-25 23:16:39.648465,2023-02-25 23:16:40.096083,0 days 00:00:00.447618,1.269565422017261,True,2805597,False,cyclic,0.0035139021832129576,COMPLETE
