iteration,rmse,datetime_start,datetime_complete,duration,alpha,solver,state
955,4781.1884765625,2022-06-04 18:30:41.160293,2022-06-04 18:30:41.553922,0 days 00:00:00.393629,0.3420607494778763,svd,COMPLETE
907,4781.193359375,2022-06-04 18:30:21.192322,2022-06-04 18:30:21.550163,0 days 00:00:00.357841,0.34229040996947113,svd,COMPLETE
345,4781.2021484375,2022-06-04 18:27:21.464485,2022-06-04 18:27:21.768939,0 days 00:00:00.304454,0.3425764102438458,svd,COMPLETE
716,4781.20703125,2022-06-04 18:29:07.736180,2022-06-04 18:29:08.016484,0 days 00:00:00.280304,0.3427737082413322,svd,COMPLETE
444,4781.2158203125,2022-06-04 18:27:47.461274,2022-06-04 18:27:47.699834,0 days 00:00:00.238560,0.34311701819572366,svd,COMPLETE
371,4781.2255859375,2022-06-04 18:27:27.929782,2022-06-04 18:27:28.160639,0 days 00:00:00.230857,0.3434840453093475,svd,COMPLETE
458,4781.24072265625,2022-06-04 18:27:51.481866,2022-06-04 18:27:51.773729,0 days 00:00:00.291863,0.3440343072207958,svd,COMPLETE
804,4781.27099609375,2022-06-04 18:29:40.451168,2022-06-04 18:29:40.840216,0 days 00:00:00.389048,0.34524332834195864,svd,COMPLETE
55,4781.27685546875,2022-06-04 18:26:15.691721,2022-06-04 18:26:15.976970,0 days 00:00:00.285249,0.3454452661044259,svd,COMPLETE
738,4781.27978515625,2022-06-04 18:29:15.067349,2022-06-04 18:29:15.423562,0 days 00:00:00.356213,0.34554225199377875,svd,COMPLETE
490,4781.29150390625,2022-06-04 18:28:00.311686,2022-06-04 18:28:00.628423,0 days 00:00:00.316737,0.3460250009643292,svd,COMPLETE
541,4781.30859375,2022-06-04 18:28:15.131680,2022-06-04 18:28:15.453180,0 days 00:00:00.321500,0.34665245797089433,svd,COMPLETE
958,4781.33203125,2022-06-04 18:30:42.253324,2022-06-04 18:30:42.580620,0 days 00:00:00.327296,0.34759821514441924,svd,COMPLETE
214,4781.33251953125,2022-06-04 18:26:50.010094,2022-06-04 18:26:50.349977,0 days 00:00:00.339883,0.3475897108377713,svd,COMPLETE
725,4781.34619140625,2022-06-04 18:29:10.686055,2022-06-04 18:29:10.975275,0 days 00:00:00.289220,0.3481443109030003,svd,COMPLETE
255,4781.34716796875,2022-06-04 18:26:59.705842,2022-06-04 18:26:59.926033,0 days 00:00:00.220191,0.34818349624151224,svd,COMPLETE
379,4781.3544921875,2022-06-04 18:27:30.072027,2022-06-04 18:27:30.410357,0 days 00:00:00.338330,0.348484972941573,svd,COMPLETE
620,4781.35546875,2022-06-04 18:28:38.288439,2022-06-04 18:28:38.562238,0 days 00:00:00.273799,0.34853140959065926,svd,COMPLETE
590,4781.37109375,2022-06-04 18:28:29.413016,2022-06-04 18:28:29.682220,0 days 00:00:00.269204,0.34912491063416146,svd,COMPLETE
917,4781.3759765625,2022-06-04 18:30:25.257055,2022-06-04 18:30:25.694733,0 days 00:00:00.437678,0.34933993440436806,svd,COMPLETE
680,4781.38232421875,2022-06-04 18:28:56.768406,2022-06-04 18:28:57.076316,0 days 00:00:00.307910,0.349572708586074,svd,COMPLETE
875,4781.3974609375,2022-06-04 18:30:08.161552,2022-06-04 18:30:08.567508,0 days 00:00:00.405956,0.35013046972523115,svd,COMPLETE
552,4781.41162109375,2022-06-04 18:28:18.183256,2022-06-04 18:28:18.446892,0 days 00:00:00.263636,0.35071067160084324,svd,COMPLETE
701,4781.42529296875,2022-06-04 18:29:03.177415,2022-06-04 18:29:03.461760,0 days 00:00:00.284345,0.3512687982599796,svd,COMPLETE
988,4781.4462890625,2022-06-04 18:30:54.250664,2022-06-04 18:30:54.653690,0 days 00:00:00.403026,0.35211544512406134,svd,COMPLETE
422,4781.46923828125,2022-06-04 18:27:41.743623,2022-06-04 18:27:42.050225,0 days 00:00:00.306602,0.3530592362731715,svd,COMPLETE
309,4781.49560546875,2022-06-04 18:27:12.552656,2022-06-04 18:27:12.790560,0 days 00:00:00.237904,0.3541025602584241,svd,COMPLETE
469,4781.52099609375,2022-06-04 18:27:54.562086,2022-06-04 18:27:54.802099,0 days 00:00:00.240013,0.35515775750745776,svd,COMPLETE
438,4781.52880859375,2022-06-04 18:27:46.027776,2022-06-04 18:27:46.270487,0 days 00:00:00.242711,0.355407251495789,svd,COMPLETE
666,4781.5595703125,2022-06-04 18:28:52.504907,2022-06-04 18:28:52.789794,0 days 00:00:00.284887,0.3567192573482075,svd,COMPLETE
765,4781.60205078125,2022-06-04 18:29:25.514783,2022-06-04 18:29:25.864837,0 days 00:00:00.350054,0.358438967846688,svd,COMPLETE
733,4781.60498046875,2022-06-04 18:29:13.268436,2022-06-04 18:29:13.555863,0 days 00:00:00.287427,0.3585456356128555,svd,COMPLETE
657,4781.625,2022-06-04 18:28:49.625371,2022-06-04 18:28:49.900100,0 days 00:00:00.274729,0.3593872030699743,svd,COMPLETE
528,4781.63037109375,2022-06-04 18:28:10.952810,2022-06-04 18:28:11.272673,0 days 00:00:00.319863,0.35957136460024086,svd,COMPLETE
515,4781.6318359375,2022-06-04 18:28:07.433312,2022-06-04 18:28:07.694574,0 days 00:00:00.261262,0.3596875741647771,svd,COMPLETE
170,4781.634765625,2022-06-04 18:26:39.934274,2022-06-04 18:26:40.229721,0 days 00:00:00.295447,0.3597803885814696,svd,COMPLETE
867,4781.6689453125,2022-06-04 18:30:04.926060,2022-06-04 18:30:05.314097,0 days 00:00:00.388037,0.36119490829390255,svd,COMPLETE
392,4781.67041015625,2022-06-04 18:27:33.746843,2022-06-04 18:27:34.021725,0 days 00:00:00.274882,0.361268802405949,svd,COMPLETE
143,4781.67333984375,2022-06-04 18:26:34.440842,2022-06-04 18:26:34.644255,0 days 00:00:00.203413,0.3613955536276911,svd,COMPLETE
952,4781.69091796875,2022-06-04 18:30:39.936784,2022-06-04 18:30:40.399930,0 days 00:00:00.463146,0.36212206754728526,svd,COMPLETE
709,4781.7353515625,2022-06-04 18:29:05.676390,2022-06-04 18:29:05.959792,0 days 00:00:00.283402,0.364005280459648,svd,COMPLETE
548,4781.73779296875,2022-06-04 18:28:17.158915,2022-06-04 18:28:17.411549,0 days 00:00:00.252634,0.3641000032892071,svd,COMPLETE
984,4781.78759765625,2022-06-04 18:30:52.635422,2022-06-04 18:30:53.018255,0 days 00:00:00.382833,0.366216203740014,svd,COMPLETE
631,4781.79052734375,2022-06-04 18:28:41.841768,2022-06-04 18:28:42.234610,0 days 00:00:00.392842,0.36630559775384924,svd,COMPLETE
626,4781.80322265625,2022-06-04 18:28:39.930162,2022-06-04 18:28:40.496346,0 days 00:00:00.566184,0.3668732298877455,svd,COMPLETE
850,4781.81494140625,2022-06-04 18:29:58.305330,2022-06-04 18:29:58.674948,0 days 00:00:00.369618,0.3673717459249145,svd,COMPLETE
203,4781.81640625,2022-06-04 18:26:47.720443,2022-06-04 18:26:47.930056,0 days 00:00:00.209613,0.3674265493231143,svd,COMPLETE
279,4781.81640625,2022-06-04 18:27:05.775161,2022-06-04 18:27:05.981889,0 days 00:00:00.206728,0.3674381833389792,svd,COMPLETE
768,4781.85595703125,2022-06-04 18:29:26.602792,2022-06-04 18:29:27.219721,0 days 00:00:00.616929,0.3691067101026627,svd,COMPLETE
646,4781.87841796875,2022-06-04 18:28:46.226398,2022-06-04 18:28:46.498859,0 days 00:00:00.272461,0.3701134597047572,svd,COMPLETE
881,4781.8798828125,2022-06-04 18:30:10.508430,2022-06-04 18:30:10.916505,0 days 00:00:00.408075,0.37016775035658617,svd,COMPLETE
505,4781.8857421875,2022-06-04 18:28:04.285567,2022-06-04 18:28:04.756378,0 days 00:00:00.470811,0.3704469816524649,svd,COMPLETE
430,4781.88623046875,2022-06-04 18:27:43.875827,2022-06-04 18:27:44.164802,0 days 00:00:00.288975,0.37044438600858365,svd,COMPLETE
612,4781.88671875,2022-06-04 18:28:35.924817,2022-06-04 18:28:36.232340,0 days 00:00:00.307523,0.3704930523557503,svd,COMPLETE
581,4781.95703125,2022-06-04 18:28:26.826791,2022-06-04 18:28:27.083889,0 days 00:00:00.257098,0.3735577645194242,svd,COMPLETE
355,4781.9677734375,2022-06-04 18:27:24.070578,2022-06-04 18:27:24.295544,0 days 00:00:00.224966,0.3740521734831143,svd,COMPLETE
305,4781.9716796875,2022-06-04 18:27:11.626050,2022-06-04 18:27:11.857108,0 days 00:00:00.231058,0.37424385438862434,svd,COMPLETE
779,4781.98828125,2022-06-04 18:29:30.816776,2022-06-04 18:29:31.174537,0 days 00:00:00.357761,0.3749614961765109,svd,COMPLETE
227,4782.01904296875,2022-06-04 18:26:53.340892,2022-06-04 18:26:53.543232,0 days 00:00:00.202340,0.376375175218902,svd,COMPLETE
829,4782.0283203125,2022-06-04 18:29:50.248388,2022-06-04 18:29:50.601267,0 days 00:00:00.352879,0.3767387092332854,svd,COMPLETE
464,4782.07666015625,2022-06-04 18:27:53.044989,2022-06-04 18:27:53.322746,0 days 00:00:00.277757,0.3789303491778459,svd,COMPLETE
73,4782.10791015625,2022-06-04 18:26:19.529338,2022-06-04 18:26:19.712804,0 days 00:00:00.183466,0.38032044150529315,svd,COMPLETE
224,4782.12109375,2022-06-04 18:26:52.572854,2022-06-04 18:26:52.824802,0 days 00:00:00.251948,0.3809032282507453,svd,COMPLETE
417,4782.14892578125,2022-06-04 18:27:39.958038,2022-06-04 18:27:40.311092,0 days 00:00:00.353054,0.382244422207774,svd,COMPLETE
328,4782.16357421875,2022-06-04 18:27:17.242549,2022-06-04 18:27:17.464900,0 days 00:00:00.222351,0.3828937433707013,svd,COMPLETE
352,4782.1748046875,2022-06-04 18:27:23.254965,2022-06-04 18:27:23.522519,0 days 00:00:00.267554,0.38342035779243233,svd,COMPLETE
945,4782.224609375,2022-06-04 18:30:37.080391,2022-06-04 18:30:37.412104,0 days 00:00:00.331713,0.38573941823236757,svd,COMPLETE
250,4782.22607421875,2022-06-04 18:26:58.595787,2022-06-04 18:26:58.818382,0 days 00:00:00.222595,0.3857980225141061,svd,COMPLETE
705,4782.2333984375,2022-06-04 18:29:04.524033,2022-06-04 18:29:04.807530,0 days 00:00:00.283497,0.386140719003899,svd,COMPLETE
509,4782.23486328125,2022-06-04 18:28:05.686178,2022-06-04 18:28:05.940616,0 days 00:00:00.254438,0.3861845488077535,svd,COMPLETE
935,4782.2451171875,2022-06-04 18:30:32.967608,2022-06-04 18:30:33.339598,0 days 00:00:00.371990,0.3867208674521098,svd,COMPLETE
294,4782.27490234375,2022-06-04 18:27:08.961606,2022-06-04 18:27:09.182878,0 days 00:00:00.221272,0.38806272296918204,svd,COMPLETE
775,4782.28955078125,2022-06-04 18:29:29.370315,2022-06-04 18:29:29.725585,0 days 00:00:00.355270,0.38878304381027323,svd,COMPLETE
133,4782.3125,2022-06-04 18:26:32.139116,2022-06-04 18:26:32.338648,0 days 00:00:00.199532,0.3898464597648028,svd,COMPLETE
159,4782.39599609375,2022-06-04 18:26:37.744566,2022-06-04 18:26:37.946067,0 days 00:00:00.201501,0.39386396310399896,svd,COMPLETE
426,4782.4619140625,2022-06-04 18:27:42.813854,2022-06-04 18:27:43.103242,0 days 00:00:00.289388,0.3970414888260368,svd,COMPLETE
285,4782.52734375,2022-06-04 18:27:07.026517,2022-06-04 18:27:07.247936,0 days 00:00:00.221419,0.40032393051351006,svd,COMPLETE
218,4782.59033203125,2022-06-04 18:26:51.212095,2022-06-04 18:26:51.459646,0 days 00:00:00.247551,0.40345681435090186,svd,COMPLETE
275,4782.62890625,2022-06-04 18:27:04.721189,2022-06-04 18:27:05.003237,0 days 00:00:00.282048,0.40537119730838306,svd,COMPLETE
106,4782.6435546875,2022-06-04 18:26:26.517768,2022-06-04 18:26:26.707892,0 days 00:00:00.190124,0.40612145286097373,svd,COMPLETE
963,4782.64453125,2022-06-04 18:30:44.214422,2022-06-04 18:30:44.598966,0 days 00:00:00.384544,0.4061869387480251,svd,COMPLETE
731,4782.671875,2022-06-04 18:29:12.598681,2022-06-04 18:29:12.967909,0 days 00:00:00.369228,0.40760764808639616,svd,COMPLETE
156,4782.7666015625,2022-06-04 18:26:37.142379,2022-06-04 18:26:37.343772,0 days 00:00:00.201393,0.4125074482294406,svd,COMPLETE
574,4782.82861328125,2022-06-04 18:28:24.796293,2022-06-04 18:28:25.092249,0 days 00:00:00.295956,0.4157559402443637,svd,COMPLETE
857,4782.84814453125,2022-06-04 18:30:00.917242,2022-06-04 18:30:01.307116,0 days 00:00:00.389874,0.41682539285554815,svd,COMPLETE
483,4782.8525390625,2022-06-04 18:27:58.551464,2022-06-04 18:27:58.800860,0 days 00:00:00.249396,0.4170599228880994,svd,COMPLETE
183,4782.873046875,2022-06-04 18:26:43.267484,2022-06-04 18:26:43.505776,0 days 00:00:00.238292,0.4181783224539002,svd,COMPLETE
341,4782.8876953125,2022-06-04 18:27:20.296813,2022-06-04 18:27:20.575509,0 days 00:00:00.278696,0.41893780294573135,svd,COMPLETE
174,4782.90576171875,2022-06-04 18:26:41.189481,2022-06-04 18:26:41.468958,0 days 00:00:00.279477,0.4199043188401144,svd,COMPLETE
113,4782.9150390625,2022-06-04 18:26:27.846179,2022-06-04 18:26:28.032108,0 days 00:00:00.185929,0.4204378753272986,svd,COMPLETE
190,4782.9326171875,2022-06-04 18:26:44.972284,2022-06-04 18:26:45.291559,0 days 00:00:00.319275,0.421324193935834,svd,COMPLETE
137,4783.052734375,2022-06-04 18:26:33.058219,2022-06-04 18:26:33.252017,0 days 00:00:00.193798,0.4279939237800312,svd,COMPLETE
146,4783.076171875,2022-06-04 18:26:35.182922,2022-06-04 18:26:35.381547,0 days 00:00:00.198625,0.4292890181720213,svd,COMPLETE
234,4783.08447265625,2022-06-04 18:26:55.221993,2022-06-04 18:26:55.462386,0 days 00:00:00.240393,0.4297172762498107,svd,COMPLETE
941,4783.1103515625,2022-06-04 18:30:35.532238,2022-06-04 18:30:35.925555,0 days 00:00:00.393317,0.4312178405119917,svd,COMPLETE
557,4783.1591796875,2022-06-04 18:28:19.482616,2022-06-04 18:28:19.742482,0 days 00:00:00.259866,0.4339772377530612,svd,COMPLETE
313,4783.2353515625,2022-06-04 18:27:13.466284,2022-06-04 18:27:13.688771,0 days 00:00:00.222487,0.43840226375682845,svd,COMPLETE
997,4783.2841796875,2022-06-04 18:30:58.119191,2022-06-04 18:30:58.512641,0 days 00:00:00.393450,0.44124037572671576,svd,COMPLETE
53,4783.4052734375,2022-06-04 18:26:14.957692,2022-06-04 18:26:15.309260,0 days 00:00:00.351568,0.44844990742258506,svd,COMPLETE
884,4783.4345703125,2022-06-04 18:30:11.659939,2022-06-04 18:30:12.016415,0 days 00:00:00.356476,0.4502526840754464,svd,COMPLETE
7,4783.43798828125,2022-06-04 18:26:04.815042,2022-06-04 18:26:04.977443,0 days 00:00:00.162401,0.45046118412739644,svd,COMPLETE
677,4783.4443359375,2022-06-04 18:28:55.869120,2022-06-04 18:28:56.218984,0 days 00:00:00.349864,0.45086899122685903,svd,COMPLETE
607,4783.45068359375,2022-06-04 18:28:34.536545,2022-06-04 18:28:34.803005,0 days 00:00:00.266460,0.45119951949840525,svd,COMPLETE
123,4783.52294921875,2022-06-04 18:26:29.703468,2022-06-04 18:26:29.892219,0 days 00:00:00.188751,0.45573277646710947,svd,COMPLETE
406,4783.5693359375,2022-06-04 18:27:37.352881,2022-06-04 18:27:37.588317,0 days 00:00:00.235436,0.4585771224195138,svd,COMPLETE
795,4783.66015625,2022-06-04 18:29:37.059172,2022-06-04 18:29:37.435309,0 days 00:00:00.376137,0.4643677973508412,svd,COMPLETE
773,4783.6845703125,2022-06-04 18:29:28.651428,2022-06-04 18:29:29.005532,0 days 00:00:00.354104,0.4659296184888921,svd,COMPLETE
807,4783.685546875,2022-06-04 18:29:41.568847,2022-06-04 18:29:42.158709,0 days 00:00:00.589862,0.46607497269622017,svd,COMPLETE
635,4783.68701171875,2022-06-04 18:28:43.034829,2022-06-04 18:28:43.309434,0 days 00:00:00.274605,0.4661282062951709,svd,COMPLETE
746,4783.71044921875,2022-06-04 18:29:18.122156,2022-06-04 18:29:18.534628,0 days 00:00:00.412472,0.46764809964686893,svd,COMPLETE
714,4783.71142578125,2022-06-04 18:29:07.069804,2022-06-04 18:29:07.435047,0 days 00:00:00.365243,0.46771848231932844,svd,COMPLETE
433,4783.72998046875,2022-06-04 18:27:44.651984,2022-06-04 18:27:44.924994,0 days 00:00:00.273010,0.46894301442948844,svd,COMPLETE
564,4783.73681640625,2022-06-04 18:28:22.060924,2022-06-04 18:28:22.374385,0 days 00:00:00.313461,0.4693835227604505,svd,COMPLETE
263,4783.783203125,2022-06-04 18:27:01.901871,2022-06-04 18:27:02.207986,0 days 00:00:00.306115,0.4724704992308541,svd,COMPLETE
864,4783.80712890625,2022-06-04 18:30:03.799166,2022-06-04 18:30:04.171698,0 days 00:00:00.372532,0.4739890924565339,svd,COMPLETE
593,4783.80712890625,2022-06-04 18:28:30.293929,2022-06-04 18:28:30.680753,0 days 00:00:00.386824,0.47400415066946067,svd,COMPLETE
390,4783.81396484375,2022-06-04 18:27:33.287213,2022-06-04 18:27:33.513494,0 days 00:00:00.226281,0.4744649911933648,svd,COMPLETE
650,4783.8173828125,2022-06-04 18:28:47.732049,2022-06-04 18:28:48.010790,0 days 00:00:00.278741,0.47473781920619895,svd,COMPLETE
300,4783.826171875,2022-06-04 18:27:10.352035,2022-06-04 18:27:10.647424,0 days 00:00:00.295389,0.47528507747080445,svd,COMPLETE
487,4783.8291015625,2022-06-04 18:27:59.541388,2022-06-04 18:27:59.785808,0 days 00:00:00.244420,0.47548337815905295,svd,COMPLETE
761,4783.85400390625,2022-06-04 18:29:23.999481,2022-06-04 18:29:24.364976,0 days 00:00:00.365495,0.47718382305286106,svd,COMPLETE
374,4783.86328125,2022-06-04 18:27:28.618285,2022-06-04 18:27:28.848184,0 days 00:00:00.229899,0.4778129542763096,svd,COMPLETE
500,4783.88330078125,2022-06-04 18:28:03.022995,2022-06-04 18:28:03.275188,0 days 00:00:00.252193,0.4792078569051108,svd,COMPLETE
624,4783.90234375,2022-06-04 18:28:39.381342,2022-06-04 18:28:39.653681,0 days 00:00:00.272339,0.48048428841845453,svd,COMPLETE
520,4783.90576171875,2022-06-04 18:28:08.708604,2022-06-04 18:28:08.950577,0 days 00:00:00.241973,0.48071243368236266,svd,COMPLETE
838,4783.91015625,2022-06-04 18:29:53.720457,2022-06-04 18:29:54.077111,0 days 00:00:00.356654,0.48103571676417745,svd,COMPLETE
524,4783.919921875,2022-06-04 18:28:09.719389,2022-06-04 18:28:09.968566,0 days 00:00:00.249177,0.48167505168379104,svd,COMPLETE
914,4783.9228515625,2022-06-04 18:30:24.086071,2022-06-04 18:30:24.474759,0 days 00:00:00.388688,0.4818890252679564,svd,COMPLETE
537,4783.94970703125,2022-06-04 18:28:14.117616,2022-06-04 18:28:14.378484,0 days 00:00:00.260868,0.4836982943334023,svd,COMPLETE
42,4783.96826171875,2022-06-04 18:26:12.448820,2022-06-04 18:26:12.626321,0 days 00:00:00.177501,0.48501397264580004,svd,COMPLETE
474,4783.96826171875,2022-06-04 18:27:56.019926,2022-06-04 18:27:56.319081,0 days 00:00:00.299155,0.4849767576724361,svd,COMPLETE
442,4783.97265625,2022-06-04 18:27:46.968430,2022-06-04 18:27:47.223618,0 days 00:00:00.255188,0.4852958622904992,svd,COMPLETE
923,4783.9873046875,2022-06-04 18:30:27.658410,2022-06-04 18:30:28.037002,0 days 00:00:00.378592,0.4863345364984412,svd,COMPLETE
972,4784.03662109375,2022-06-04 18:30:47.897319,2022-06-04 18:30:48.319494,0 days 00:00:00.422175,0.48979045933896787,svd,COMPLETE
803,4784.05859375,2022-06-04 18:29:40.080931,2022-06-04 18:29:40.450687,0 days 00:00:00.369756,0.49131487568210913,svd,COMPLETE
84,4784.06591796875,2022-06-04 18:26:21.820212,2022-06-04 18:26:22.089047,0 days 00:00:00.268835,0.4918746418651176,svd,COMPLETE
954,4784.0908203125,2022-06-04 18:30:40.747731,2022-06-04 18:30:41.159717,0 days 00:00:00.411986,0.49363342187417925,svd,COMPLETE
894,4784.119140625,2022-06-04 18:30:15.840581,2022-06-04 18:30:16.237257,0 days 00:00:00.396676,0.4957284888153918,svd,COMPLETE
449,4784.130859375,2022-06-04 18:27:48.689170,2022-06-04 18:27:49.152702,0 days 00:00:00.463532,0.49650775115031276,svd,COMPLETE
965,4784.1376953125,2022-06-04 18:30:44.939281,2022-06-04 18:30:45.307698,0 days 00:00:00.368417,0.49702281859570696,svd,COMPLETE
727,4784.15283203125,2022-06-04 18:29:11.352391,2022-06-04 18:29:11.645544,0 days 00:00:00.293153,0.49808406225845,svd,COMPLETE
467,4784.15478515625,2022-06-04 18:27:53.916366,2022-06-04 18:27:54.257052,0 days 00:00:00.340686,0.49829660752009974,svd,COMPLETE
832,4784.15673828125,2022-06-04 18:29:51.320517,2022-06-04 18:29:51.695013,0 days 00:00:00.374496,0.49841771045492284,svd,COMPLETE
119,4784.15771484375,2022-06-04 18:26:28.954516,2022-06-04 18:26:29.138371,0 days 00:00:00.183855,0.4984823986042941,svd,COMPLETE
585,4784.181640625,2022-06-04 18:28:28.098733,2022-06-04 18:28:28.359595,0 days 00:00:00.260862,0.5001923666513552,svd,COMPLETE
357,4784.18408203125,2022-06-04 18:27:24.531071,2022-06-04 18:27:24.762217,0 days 00:00:00.231146,0.5004205347395945,svd,COMPLETE
615,4784.1904296875,2022-06-04 18:28:36.942592,2022-06-04 18:28:37.221009,0 days 00:00:00.278417,0.5008521601316999,svd,COMPLETE
384,4784.20361328125,2022-06-04 18:27:31.598102,2022-06-04 18:27:31.860258,0 days 00:00:00.262156,0.501891688243492,svd,COMPLETE
909,4784.2294921875,2022-06-04 18:30:21.970707,2022-06-04 18:30:22.363935,0 days 00:00:00.393228,0.5037734623161925,svd,COMPLETE
819,4784.2373046875,2022-06-04 18:29:46.201823,2022-06-04 18:29:46.542513,0 days 00:00:00.340690,0.5044157848799458,svd,COMPLETE
990,4784.26611328125,2022-06-04 18:30:55.039939,2022-06-04 18:30:55.463443,0 days 00:00:00.423504,0.5064557945257886,svd,COMPLETE
904,4784.30908203125,2022-06-04 18:30:20.053339,2022-06-04 18:30:20.450792,0 days 00:00:00.397453,0.5097416224368647,svd,COMPLETE
253,4784.31103515625,2022-06-04 18:26:59.256583,2022-06-04 18:26:59.474868,0 days 00:00:00.218285,0.5098828824376919,svd,COMPLETE
103,4784.31591796875,2022-06-04 18:26:25.953124,2022-06-04 18:26:26.137224,0 days 00:00:00.184100,0.5103260818877192,svd,COMPLETE
672,4784.3212890625,2022-06-04 18:28:54.483783,2022-06-04 18:28:54.761617,0 days 00:00:00.277834,0.5107326994466176,svd,COMPLETE
323,4784.32373046875,2022-06-04 18:27:16.121389,2022-06-04 18:27:16.344819,0 days 00:00:00.223430,0.5108209689044262,svd,COMPLETE
60,4784.3447265625,2022-06-04 18:26:16.887922,2022-06-04 18:26:17.068332,0 days 00:00:00.180410,0.5124916077963229,svd,COMPLETE
413,4784.35888671875,2022-06-04 18:27:39.001170,2022-06-04 18:27:39.245893,0 days 00:00:00.244723,0.5135942561566985,svd,COMPLETE
550,4784.3818359375,2022-06-04 18:28:17.668997,2022-06-04 18:28:17.924371,0 days 00:00:00.255374,0.5153801740169353,svd,COMPLETE
287,4784.40576171875,2022-06-04 18:27:07.458216,2022-06-04 18:27:07.676142,0 days 00:00:00.217926,0.5172374383322292,svd,COMPLETE
335,4784.4208984375,2022-06-04 18:27:18.816835,2022-06-04 18:27:19.048412,0 days 00:00:00.231577,0.5183881458699258,svd,COMPLETE
166,4784.435546875,2022-06-04 18:26:39.135560,2022-06-04 18:26:39.335906,0 days 00:00:00.200346,0.5194988851297913,svd,COMPLETE
178,4784.4423828125,2022-06-04 18:26:42.117273,2022-06-04 18:26:42.317698,0 days 00:00:00.200425,0.5200519095422703,svd,COMPLETE
870,4784.4560546875,2022-06-04 18:30:06.090330,2022-06-04 18:30:06.444607,0 days 00:00:00.354277,0.521136191909899,svd,COMPLETE
844,4784.46923828125,2022-06-04 18:29:55.844800,2022-06-04 18:29:56.246468,0 days 00:00:00.401668,0.52222151815949,svd,COMPLETE
661,4784.47119140625,2022-06-04 18:28:50.905584,2022-06-04 18:28:51.255239,0 days 00:00:00.349655,0.5223499123407668,svd,COMPLETE
494,4784.4716796875,2022-06-04 18:28:01.491063,2022-06-04 18:28:01.755013,0 days 00:00:00.263950,0.5223700670959162,svd,COMPLETE
788,4784.4794921875,2022-06-04 18:29:34.354861,2022-06-04 18:29:34.714755,0 days 00:00:00.359894,0.5229528025086609,svd,COMPLETE
683,4784.51123046875,2022-06-04 18:28:57.632804,2022-06-04 18:28:57.917679,0 days 00:00:00.284875,0.5255502641759456,svd,COMPLETE
93,4784.55810546875,2022-06-04 18:26:23.874481,2022-06-04 18:26:24.050405,0 days 00:00:00.175924,0.5292935106185621,svd,COMPLETE
578,4784.55859375,2022-06-04 18:28:25.935663,2022-06-04 18:28:26.214504,0 days 00:00:00.278841,0.5293562976362692,svd,COMPLETE
239,4784.56298828125,2022-06-04 18:26:56.267380,2022-06-04 18:26:56.495096,0 days 00:00:00.227716,0.52967637745709,svd,COMPLETE
930,4784.6240234375,2022-06-04 18:30:30.780256,2022-06-04 18:30:31.183934,0 days 00:00:00.403678,0.5346702698637391,svd,COMPLETE
424,4784.62890625,2022-06-04 18:27:42.336110,2022-06-04 18:27:42.568358,0 days 00:00:00.232248,0.5350775030574102,svd,COMPLETE
877,4784.63720703125,2022-06-04 18:30:08.971298,2022-06-04 18:30:09.341029,0 days 00:00:00.369731,0.5357983407235858,svd,COMPLETE
210,4784.6533203125,2022-06-04 18:26:49.171815,2022-06-04 18:26:49.372548,0 days 00:00:00.200733,0.5371013047489861,svd,COMPLETE
347,4784.7060546875,2022-06-04 18:27:22.053330,2022-06-04 18:27:22.321049,0 days 00:00:00.267719,0.5415747396102527,svd,COMPLETE
697,4784.74853515625,2022-06-04 18:29:02.039974,2022-06-04 18:29:02.323345,0 days 00:00:00.283371,0.5451726799093236,svd,COMPLETE
824,4784.75048828125,2022-06-04 18:29:48.339296,2022-06-04 18:29:48.778831,0 days 00:00:00.439535,0.5453102452615775,svd,COMPLETE
365,4784.75390625,2022-06-04 18:27:26.536041,2022-06-04 18:27:26.765428,0 days 00:00:00.229387,0.5456749679690265,svd,COMPLETE
741,4784.76708984375,2022-06-04 18:29:16.211726,2022-06-04 18:29:16.565835,0 days 00:00:00.354109,0.5467672644571415,svd,COMPLETE
604,4784.77294921875,2022-06-04 18:28:33.478809,2022-06-04 18:28:33.762440,0 days 00:00:00.283631,0.547210115798921,svd,COMPLETE
456,4784.8388671875,2022-06-04 18:27:50.917779,2022-06-04 18:27:51.234348,0 days 00:00:00.316569,0.5529931053965317,svd,COMPLETE
643,4784.84765625,2022-06-04 18:28:45.379101,2022-06-04 18:28:45.654827,0 days 00:00:00.275726,0.5537635428535169,svd,COMPLETE
197,4784.8544921875,2022-06-04 18:26:46.519908,2022-06-04 18:26:46.717860,0 days 00:00:00.197952,0.5543256400795985,svd,COMPLETE
267,4784.89453125,2022-06-04 18:27:02.853347,2022-06-04 18:27:03.065691,0 days 00:00:00.212344,0.5579301556978287,svd,COMPLETE
149,4784.916015625,2022-06-04 18:26:35.773891,2022-06-04 18:26:35.966061,0 days 00:00:00.192170,0.5598223011335163,svd,COMPLETE
87,4784.9228515625,2022-06-04 18:26:22.499035,2022-06-04 18:26:22.693135,0 days 00:00:00.194100,0.5604821889828014,svd,COMPLETE
257,4784.9912109375,2022-06-04 18:27:00.375148,2022-06-04 18:27:00.667105,0 days 00:00:00.291957,0.5666768763991042,svd,COMPLETE
