iteration,rmse,datetime_start,datetime_complete,duration,alpha,fit_intercept,max_iter,normalize,selection,tol,state
678,4748.652130858892,2023-02-25 23:40:29.204138,2023-02-25 23:40:29.840570,0 days 00:00:00.636432,0.0029907235567374307,True,1704969,False,cyclic,0.0072302949373300625,COMPLETE
322,4748.736344918923,2023-02-25 23:37:26.372944,2023-02-25 23:37:26.868504,0 days 00:00:00.495560,0.0032068677095949726,True,4993232,False,cyclic,0.005434735329115966,COMPLETE
248,4749.178531002314,2023-02-25 23:36:53.257798,2023-02-25 23:36:53.725478,0 days 00:00:00.467680,0.003646583395411516,True,1771686,False,cyclic,0.0019044565814639643,COMPLETE
100,4749.331638340984,2023-02-25 23:35:54.732031,2023-02-25 23:35:55.062565,0 days 00:00:00.330534,0.0014326834500367606,True,6510057,False,random,0.005110601754489669,COMPLETE
192,4749.960668749341,2023-02-25 23:36:27.646654,2023-02-25 23:36:28.045409,0 days 00:00:00.398755,0.0019260336572158895,True,4329092,False,random,0.004859238216451948,COMPLETE
191,4749.963508964874,2023-02-25 23:36:27.252722,2023-02-25 23:36:27.646277,0 days 00:00:00.393555,0.0019289623508758403,True,4513734,False,random,0.0048295494350151895,COMPLETE
426,4750.332236040767,2023-02-25 23:38:12.500989,2023-02-25 23:38:13.059664,0 days 00:00:00.558675,0.0032687388412970322,True,1002638,False,cyclic,0.011359816702669353,COMPLETE
239,4750.779679081864,2023-02-25 23:36:49.413475,2023-02-25 23:36:49.887574,0 days 00:00:00.474099,0.0044979218716343266,True,6628572,False,cyclic,0.002120540477057598,COMPLETE
234,4750.800628181509,2023-02-25 23:36:46.524883,2023-02-25 23:36:47.188850,0 days 00:00:00.663967,0.0024933652772768577,True,6702862,False,random,0.004650406369070896,COMPLETE
183,4751.074404972599,2023-02-25 23:36:23.690389,2023-02-25 23:36:24.100322,0 days 00:00:00.409933,0.003406766859970769,True,4520101,False,random,0.0031601811263837817,COMPLETE
195,4751.272967247542,2023-02-25 23:36:28.807656,2023-02-25 23:36:29.194730,0 days 00:00:00.387074,0.003513392095621113,True,4520705,False,random,0.0036390441787212484,COMPLETE
242,4751.600115583651,2023-02-25 23:36:50.849116,2023-02-25 23:36:51.292003,0 days 00:00:00.442887,0.004915381422774784,True,6581253,False,cyclic,0.0024311744504337193,COMPLETE
223,4752.003640453177,2023-02-25 23:36:40.700620,2023-02-25 23:36:41.080237,0 days 00:00:00.379617,0.001156839749430122,True,3900426,False,random,0.005800311173939416,COMPLETE
96,4752.110321074208,2023-02-25 23:35:53.496650,2023-02-25 23:35:53.840471,0 days 00:00:00.343821,0.003961268113352597,True,6645670,False,random,0.003229509401418306,COMPLETE
181,4752.266700484619,2023-02-25 23:36:22.951065,2023-02-25 23:36:23.328744,0 days 00:00:00.377679,0.001385494863261961,True,3667212,False,random,0.006729583909126587,COMPLETE
803,4752.29150417736,2023-02-25 23:42:22.851996,2023-02-25 23:42:23.495260,0 days 00:00:00.643264,0.001413908901554749,True,3084322,False,random,0.006356980526643765,COMPLETE
121,4752.35922931731,2023-02-25 23:36:01.461060,2023-02-25 23:36:01.804713,0 days 00:00:00.343653,0.0014666575787168471,True,6342094,False,random,0.006752355382531891,COMPLETE
