boosting_type,feature_fraction,force_col_wise,learning_rate,max_depth,min_sum_hessian_in_leaf,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
gbdt,0.7281185586981344,+,0.0377738709994712,12,0,157,0.47635975629971994,0.12710997932722373,0.6236864081214006,2426.9770184687936,115
gbdt,0.5398049484757149,+,0.14758238764210732,14,0,185,0.4318526357540674,0.30224194867070453,0.6691806532151312,2427.595968799536,487
gbdt,0.7151093453479511,+,0.14032653007413043,12,0,133,0.43802918644092326,0.7995534416071729,0.9326964507546804,2427.613819447756,6
gbdt,0.5251419063640829,+,0.05804238062086205,14,0,103,0.35938844274456666,0.22135813742071764,0.4969545820557516,2427.919045854135,285
gbdt,0.6402008209640231,+,0.10839210769907186,12,0,84,0.3101788221558105,0.3670267954992646,0.6857665616042682,2428.5275276820757,408
gbdt,0.6063343165264893,+,0.07449542633779649,9,0,95,0.29588177640273355,0.07278957312600623,0.6917528018562291,2428.7704519087824,426
gbdt,0.6627591988190067,+,0.027565429482307974,12,0,189,0.22331250870186564,0.2530016508166252,0.6314425259372837,2429.3281658550045,413
gbdt,0.5170386755992944,+,0.07954000295923072,9,0,91,0.42618663279444313,0.32230620464452686,0.31434904430216276,2430.011336260172,296
gbdt,0.6781683698224862,+,0.14147558064662125,14,0,186,0.14891112971748388,0.10282682728122979,0.6602107045703633,2430.665729265608,167
gbdt,0.5771016088102291,+,0.02542187827147627,14,0,190,0.2873348271214781,0.7995554018585259,0.5476692989087577,2430.713982712494,256
gbdt,0.6645359126809716,+,0.03703836902549242,9,0,194,0.2580158012229251,0.4671641913738579,0.5786646926244282,2430.899635255701,197
gbdt,0.5180384898466613,+,0.05835290972836742,14,0,98,0.30455011174325397,0.8742172371610807,0.7007005143291509,2431.1166782683763,215
gbdt,0.5128534197985488,+,0.11383457625151155,12,0,74,0.4425100670898149,0.4203417049079886,0.8392501035611393,2431.3669627295426,193
gbdt,0.6332909049277762,+,0.07168400661481568,14,0,86,0.5380284381609065,0.43940889442888087,0.45935771704158945,2431.6359379787714,331
gbdt,0.701347910291927,+,0.14006347558487567,10,0,123,0.01956412335331298,0.6996382585737657,0.6160620942978939,2432.0213764290943,155
gbdt,0.5686787101880273,+,0.1483580762230892,14,0,115,0.044112922460331216,0.001973883410609209,0.8330514218519222,2432.305216531958,96
gbdt,0.6347004059303719,+,0.058411448268832517,14,0,96,0.3506781747283433,0.11390995207788637,0.5756632709591272,2432.718241234111,424
gbdt,0.6013691820124559,+,0.11596577294724669,12,0,70,0.4268385268289646,0.9955087028978651,0.9995203561455377,2432.7287372278147,224
gbdt,0.5890774546443341,+,0.08161892741323115,14,0,75,0.20195124468801498,0.12001286389999541,0.5733320233289196,2432.972703001579,317
gbdt,0.5907205570123998,+,0.1548667070907852,13,0,195,0.05517381471350827,0.5270562175792911,0.3305072477549489,2432.9873917308137,447
gbdt,0.5440758850412014,+,0.023688832850305035,13,0,197,0.12672941482437516,0.4897432211255894,0.44473991857305056,2433.0528750281424,364
gbdt,0.7010748875955217,+,0.1296731100407676,13,0,70,0.6946896343853821,0.28813841028148135,0.9592212417517827,2433.353575607111,19
gbdt,0.734509098657014,+,0.13634140334494627,13,0,70,0.5298974038879187,0.18607217966162976,0.9953575039534752,2433.6256536032565,21
gbdt,0.5590392420725857,+,0.13999716591812264,8,0,163,0.3795833895455155,0.2927031023010845,0.6224850266561684,2433.63294713846,287
gbdt,0.6231131261566907,+,0.13309013451125384,14,0,64,0.29076639033812524,0.4416711377563369,0.9477370039526466,2434.9269460884934,204
gbdt,0.6389715833939122,+,0.036960359935341865,10,0,149,0.28959739205025165,0.17258173253986103,0.5747763789290037,2434.9493917226714,74
gbdt,0.6439810666136266,+,0.05625921940931054,12,0,94,0.21453555203449653,0.3460555096491852,0.8797207980884527,2434.9724696467392,124
gbdt,0.5232263071225013,+,0.04814751185946527,14,0,106,0.4731060156323853,0.1752302396172983,0.49830186676036803,2434.9920292861825,337
