feature,weight,std
horsepower,0.4744721949563509,0.0031184384501843038
height,0.19053773586292405,0.0011537627466215658
year,0.11894159654855704,0.001095130979202461
length,0.09784058875592867,0.0007339950291813564
width,0.09018045413579671,0.0010691378236474221
mileage,0.07466184357119414,0.0007160299511455445
fuel_tank_volume,0.0735635342930199,0.0005517204817476033
wheelbase,0.06573508102843702,0.0006084128258571569
horsepower_rpm,0.04316134440097989,0.00018073335186931592
engine_displacement,0.04265480052344315,0.00023127498235076842
maximum_seating,0.0385703418327803,0.0002691476380454754
back_legroom,0.03663730944310688,0.00034540871376690665
highway_fuel_economy,0.032385867831135486,0.0003752580592252339
wheel_system_display_Front-Wheel Drive,0.025476855787308916,0.00019948946622263142
savings_amount,0.0181894388825522,0.00010657456383603004
body_type_SUV / Crossover,0.016988522377916083,0.00021563288532640154
city_fuel_economy,0.01582039500744057,0.00015863864257571088
front_legroom,0.015538213245010302,0.00011722984391595273
wheel_system_display_Four-Wheel Drive,0.014211315960880655,0.0001388034402083493
is_new,0.01352525086000791,0.00013507055516753458
