depth,iterations,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,loss,iteration
12,485,0.5654542342171811,0.22084420891600856,15,17,2439.734766,66.0
11,442,0.9519761189432641,0.10885629874469889,9,7,2440.018516,47.0
10,409,0.19522299645038907,0.1834585643093162,9,4,2440.751141,248.0
12,359,0.6706697688056167,0.2213001891478297,16,3,2441.50914,187.0
9,458,0.023816566477372236,0.20305499187869297,13,7,2442.400289,115.0
12,477,0.5253191994087033,0.07370871592823196,16,18,2442.610322,108.0
12,262,0.6533190561917686,0.22838058262229644,14,10,2442.713244,20.0
11,447,0.29446170271638666,0.09865452854575554,2,11,2442.919764,230.0
12,497,0.010843364395346833,0.19370281214237217,12,3,2443.303482,256.0
10,335,0.36612470021508736,0.25211382693626083,14,15,2443.344371,120.0
10,436,0.3607821158063293,0.13574407896292676,16,18,2443.695794,296.0
11,439,0.2608320248969018,0.0994901839540457,2,13,2443.921556,190.0
12,457,0.8101615433776167,0.2379549047220486,3,11,2443.970956,132.0
12,271,0.5991598777257974,0.16581674147692943,10,17,2444.564465,147.0
10,467,0.3212659002153321,0.12291538536127793,16,10,2445.106061,201.0
12,238,0.9966589131458662,0.1891154665415018,10,17,2445.234842,148.0
12,248,0.08255873343377984,0.17679352759252437,16,13,2445.45572,234.0
11,305,0.4022527803196789,0.17021390426031885,4,2,2446.418221,177.0
11,291,0.09155655107345931,0.25598029557793844,10,8,2447.549444,16.0
12,470,0.046897853566627346,0.06790031540425648,10,9,2447.577457,85.0
12,252,0.6838732149796041,0.23551329812732988,19,8,2447.692602,54.0
12,240,0.6577034608599136,0.1811988949674955,10,7,2448.34568,150.0
12,227,0.3019380791155963,0.18102600004364244,6,17,2449.289547,127.0
11,254,0.1932586839735475,0.20124931509930588,14,14,2449.558321,197.0
9,450,0.22862263247574355,0.21741425030256883,3,5,2449.84984,94.0
12,291,0.7062696488302284,0.25915094810851813,10,8,2450.100452,21.0
12,296,0.463813759336133,0.11956665324252042,5,13,2450.142423,71.0
12,279,0.5235402389549899,0.13425228776576617,3,5,2451.724687,251.0
12,228,0.7386224711825466,0.20498417966141852,18,5,2452.606945,179.0
12,273,0.36036135442573247,0.1270069382149171,18,7,2452.818583,260.0
10,378,0.04609974230041586,0.1416352966043828,17,18,2453.212636,130.0
11,274,0.06613538898163096,0.1704407114613995,9,2,2453.458123,205.0
9,420,0.549369007924689,0.22783329703132008,5,6,2453.497794,233.0
11,258,0.3878127311738153,0.17621340326330093,2,8,2454.662741,196.0
12,428,0.3172967324284713,0.2457139059441579,9,9,2455.138939,224.0
12,203,0.30966386142950353,0.19129608589176272,7,14,2455.144146,172.0
11,314,0.879762742259985,0.13412251997777913,13,14,2456.09136,52.0
12,253,0.9246325116174287,0.14347218339080528,12,4,2456.188025,69.0
12,247,0.4389186568337649,0.13924215327782422,5,13,2456.19819,98.0
9,425,0.17072775458832676,0.16471233318501183,6,9,2456.275347,175.0
12,260,0.359176820890281,0.13018603495835251,18,7,2456.320253,258.0
11,312,0.3371714351396413,0.12800727148129437,2,13,2457.16407,192.0
11,223,0.24560393144893894,0.2763024203369365,15,18,2457.253436,15.0
12,219,0.10749576444169162,0.16704058423004714,18,12,2457.499846,114.0
9,362,0.13195220583868256,0.2973218322377191,4,6,2457.895877,18.0
12,206,0.4271099688462768,0.17562239513868283,5,19,2457.906019,117.0
11,267,0.442520818855606,0.15549488518624638,9,19,2458.014848,300.0
12,497,0.31914290513007587,0.24158093897815028,17,11,2458.878195,95.0
10,461,0.18285047371387286,0.09995729098454481,14,10,2460.695314,170.0
11,393,0.3670744410429288,0.09302625668343263,2,13,2461.593124,193.0
11,319,0.02987275439262177,0.11511119266777811,8,19,2462.585082,219.0
12,199,0.6891624575551538,0.18024901062276735,11,13,2462.959157,165.0
12,193,0.22066267139224624,0.2698998489373897,8,19,2463.044035,105.0
12,479,0.9459726587788461,0.26098900363054406,4,2,2463.544886,129.0
10,257,0.5079302568413773,0.24841081462315023,17,4,2463.916981,180.0
12,200,0.07929231329181596,0.27143163103123835,10,5,2466.026672,63.0
12,232,0.8273038859771966,0.13085977831231746,16,13,2466.882857,30.0
12,326,0.4940979614081956,0.29785039060103413,2,8,2466.897567,102.0
12,460,0.9729899141540008,0.06219498048129625,17,2,2467.222242,110.0
11,204,0.38530782303732536,0.20872454603175028,16,2,2467.868117,225.0
9,419,0.3382075503156964,0.14922073950521106,13,13,2467.941655,211.0
10,313,0.5699320863877169,0.15149983260955763,16,16,2468.083025,43.0
12,462,0.8761679244675158,0.28571019138800924,8,14,2468.842672,124.0
8,445,0.6355488355498611,0.20141965910400914,14,10,2470.290317,55.0
9,463,0.04807302978693928,0.12409071203980594,6,18,2470.613827,243.0
11,493,0.45443043463247723,0.06666101515578136,15,7,2471.606229,136.0
8,474,0.44064196545749623,0.17628893170343002,18,19,2475.490571,171.0
8,484,0.4569723641670408,0.19264151475261487,2,3,2475.774258,121.0
11,384,0.16790984082631177,0.08079568163025944,15,12,2476.385184,96.0
12,222,0.4623035952087811,0.12289672578432104,19,19,2477.087588,37.0
12,131,0.6044148831242858,0.28983450650732634,10,9,2477.271177,19.0
12,182,0.41037516396640944,0.15364300107441703,18,14,2477.427863,217.0
12,216,0.8451656292775303,0.12589232505086578,10,18,2478.051513,174.0
9,449,0.12485009408620712,0.12065486948253044,7,14,2479.344438,292.0
12,284,0.3242853421332086,0.08912484692026876,9,5,2479.469837,112.0
12,444,0.21764385389639646,0.2803733481244328,11,3,2479.54857,238.0
12,198,0.7901769236128614,0.14558611001987062,7,4,2480.250525,38.0
11,183,0.4725638444001987,0.1921520233101609,3,11,2481.303128,209.0
9,281,0.916375452379142,0.23366730040054456,12,6,2483.41002,186.0
9,485,0.35100468791922573,0.10667698690847385,18,17,2483.718146,75.0
12,151,0.24745901097469164,0.18831417945594675,13,15,2483.802842,232.0
10,356,0.22315266504926898,0.10892473406447101,18,7,2483.895304,207.0
12,172,0.3944925518077741,0.1515991979445964,4,16,2484.100917,153.0
9,341,0.2979750512617592,0.1591731919480251,4,9,2484.265443,204.0
12,241,0.25338314163879394,0.10363340519543734,11,10,2484.60701,266.0
12,186,0.48340317826460905,0.13654633283886747,16,17,2486.466077,270.0
12,157,0.9329515688023502,0.17248990947808865,6,18,2488.171123,154.0
12,171,0.2650586897272859,0.14599643723803166,16,19,2489.441675,291.0
12,217,0.0109103372264856,0.10784666126432879,5,17,2489.730395,185.0
11,187,0.14994144769744228,0.17267438615205996,11,6,2490.212103,77.0
10,218,0.5900357006192825,0.1804896759363639,8,14,2490.328534,36.0
9,371,0.2794081455690323,0.13085868464446496,7,10,2492.764914,104.0
8,349,0.6468643702727359,0.20179321516784557,8,14,2494.12673,239.0
8,459,0.4218764533417101,0.14491799101470934,2,18,2494.830818,202.0
12,180,0.2707688858518615,0.12491644267926298,2,19,2497.444543,268.0
12,244,0.13028601545847052,0.08908936376846201,16,19,2498.046345,91.0
10,307,0.26221931987805996,0.11236315954724956,4,9,2498.441868,109.0
10,188,0.8919283481036696,0.22674348943940043,17,4,2498.540449,159.0
12,109,0.14942985299973244,0.24010636969507815,14,19,2499.238601,240.0
12,149,0.33546738884870847,0.15855646682845856,18,7,2499.975606,262.0
12,265,0.6346529268534347,0.08246792569232739,16,12,2500.021092,134.0
12,316,0.4291111496937768,0.0674851845950603,17,19,2500.096222,229.0
7,489,0.3205446081069443,0.197110994400411,8,17,2500.225199,143.0
11,340,0.36640289099708334,0.07453748290574977,18,5,2506.583913,277.0
10,236,0.10289510905039764,0.1392749345542676,14,8,2507.995672,80.0
12,153,0.4448979635975948,0.1407188969936613,18,7,2508.298721,263.0
12,163,0.2919506533082992,0.13122208908028804,18,7,2509.036109,265.0
12,136,0.6117519822187625,0.16374483218783603,3,11,2509.296187,160.0
8,333,0.3080559281560197,0.17987990211586946,11,15,2509.697084,216.0
12,115,0.14053813695781253,0.1964949170760389,5,12,2510.597568,162.0
12,119,0.29443585336011996,0.18796055276052687,12,13,2511.835436,286.0
12,116,0.5662852941936691,0.1856068002554573,9,16,2513.625938,176.0
11,211,0.1596863976976316,0.11480616062522916,19,13,2517.421336,194.0
10,226,0.18353272546651292,0.1389420905376784,12,6,2518.159375,213.0
9,446,0.8363783917284746,0.08830470727487552,6,18,2519.050356,58.0
12,334,0.9039234659014617,0.056807904230430306,16,19,2522.129886,29.0
10,269,0.7994644144487932,0.11252569844358659,9,2,2523.536557,14.0
10,300,0.5327854241240929,0.0965581470035237,18,7,2523.538525,32.0
11,264,0.9886933031256147,0.0849504307191494,16,17,2526.346333,253.0
12,134,0.4534734944377737,0.1367486145286498,7,9,2531.111499,244.0
8,380,0.7599150099214907,0.13067723411059207,15,7,2533.484781,161.0
11,208,0.28505618719097775,0.10322178831064811,18,7,2534.791594,247.0
7,321,0.37942984479008723,0.2435548057031406,11,5,2535.292915,45.0
7,485,0.028658843878349938,0.1383964348272955,11,7,2536.942267,33.0
12,165,0.4936995769747373,0.10434654731810722,16,3,2537.795899,214.0
7,406,0.20600447337636285,0.16821636016138625,14,8,2538.93146,218.0
9,410,0.23596378269653268,0.08244002914968862,2,16,2540.079973,221.0
11,128,0.46298169072954176,0.16382210753645127,18,7,2541.813638,271.0
8,280,0.06526346863373292,0.168359160060858,16,19,2541.848025,92.0
7,376,0.4066600592993984,0.179094408220203,6,16,2543.221435,83.0
8,497,0.6710848829698592,0.09334903181249757,9,5,2545.066087,131.0
7,322,0.6584921280468521,0.20939300129961147,3,9,2545.295264,39.0
12,175,0.34637373369992985,0.09385768369961778,18,2,2546.350728,158.0
6,488,0.4749254963635239,0.19823822766876703,13,6,2555.669062,97.0
11,178,0.5033663263367841,0.10629136044272398,19,9,2557.092085,60.0
8,237,0.9662409909511102,0.17564185373035515,4,17,2566.042666,40.0
11,215,0.18378408824722806,0.08068618213826241,11,3,2567.186343,288.0
8,214,0.7536317044445646,0.19370282091606686,17,18,2567.695659,44.0
12,127,0.8477654882792884,0.11623242918060461,19,7,2568.888658,25.0
11,146,0.7217213177538447,0.12001835908901193,9,17,2573.180897,156.0
6,337,0.9005981700938158,0.252076346150108,18,13,2575.977058,41.0
9,368,0.089949001526299,0.07298491796029279,18,8,2578.982853,145.0
8,286,0.5542359840326848,0.1311585949864839,18,7,2579.118637,287.0
7,327,0.3389585119598122,0.16118449680481606,16,7,2580.786708,123.0
9,181,0.3058661850699214,0.1510831404842185,5,6,2583.20078,254.0
11,395,0.11203895236061179,0.04016925738339154,7,13,2583.671167,200.0
7,484,0.2798408806958619,0.10299727512829474,18,4,2585.389596,93.0
11,125,0.7187339050261886,0.12925695979950386,18,16,2591.277538,126.0
8,220,0.2658761765740793,0.15371937909500905,8,3,2600.241756,81.0
6,418,0.2572680760557723,0.16604093185242227,4,2,2601.419726,246.0
7,276,0.44168604193572014,0.16240918079097333,15,19,2609.722188,210.0
7,387,0.4201224438240183,0.11278156695643436,12,19,2610.496585,163.0
12,189,0.10258932551655706,0.06065689570369896,7,5,2610.751459,222.0
7,297,0.48595784381195795,0.1478146438617622,18,4,2614.673087,133.0
6,399,0.2791782550679094,0.1536579068687689,12,19,2617.650293,138.0
7,303,0.12170529152181361,0.13464890773011343,13,19,2622.236529,184.0
10,103,0.6087635474481745,0.17206482252107325,10,17,2622.917764,64.0
12,111,0.45791228918176463,0.09993989734981656,6,16,2624.658537,295.0
8,239,0.12419751956987257,0.11815493499893474,14,3,2631.943656,101.0
8,427,0.23998963265339246,0.06397791427599435,4,13,2635.77104,298.0
6,288,0.2665853960012044,0.18541202777573426,8,19,2643.711078,199.0
10,177,0.17207289905532427,0.08879956401403657,4,16,2644.020765,273.0
6,289,0.6513374401636782,0.18302876327404285,3,4,2651.43787,31.0
8,360,0.9952034088922272,0.07223708708620367,2,15,2652.85198,34.0
7,298,0.22961503851535348,0.11864661443525462,13,12,2654.472198,252.0
8,344,0.25350374291265104,0.07114686947223205,17,4,2661.415653,208.0
8,231,0.19891973711011102,0.1067907069478984,16,2,2663.975677,275.0
9,108,0.24608653100022254,0.17309174877953257,2,19,2668.380135,278.0
7,353,0.4865985235585019,0.09374524365182209,5,12,2669.332711,27.0
6,331,0.4061761180334877,0.13981488628174207,16,12,2676.458882,283.0
6,386,0.35249842311860563,0.11869936842795442,16,17,2676.661523,178.0
10,143,0.23354700764985348,0.09504463807618993,19,6,2677.739864,284.0
9,155,0.4377601970868268,0.11358421895229545,7,17,2679.443751,84.0
8,154,0.6994336053550392,0.15153876869844976,13,19,2681.787752,65.0
12,301,0.20523837261892466,0.028000217105691824,16,19,2689.340817,90.0
6,224,0.4059507378729433,0.18548867664438748,10,11,2698.092865,62.0
11,118,0.2908627336999391,0.0855010863163436,2,13,2699.985381,189.0
8,112,0.13111020002617352,0.1964114377247431,3,4,2700.874815,228.0
7,259,0.3276959334594781,0.11146769153784108,16,17,2701.217785,241.0
7,250,0.31340255190045424,0.11476078886858651,17,4,2701.83968,279.0
7,235,0.7736948805479613,0.12417624238275324,9,7,2702.842171,57.0
9,110,0.7870358636057152,0.14853002915686828,13,6,2706.297318,164.0
9,277,0.676418574899322,0.05661811721034386,5,2,2706.973026,46.0
8,417,0.051127292879782904,0.04879553456393815,3,11,2711.062633,182.0
9,129,0.5506690877154771,0.1213140082393303,7,19,2712.083734,125.0
12,242,0.1465022684956545,0.032117418684134855,19,10,2713.098156,122.0
6,194,0.2117197175447278,0.1979614176486758,18,17,2722.025212,293.0
6,170,0.2472860909426622,0.22413836578579593,12,6,2733.820532,118.0
7,179,0.1738523640478243,0.1425498914841088,15,12,2735.916153,231.0
8,124,0.16079342421474063,0.1471134777787151,15,4,2741.45601,111.0
12,107,0.7415454311970932,0.06367515484597368,4,2,2747.938491,59.0
7,185,0.29995488112380814,0.1320006143784274,10,17,2748.490784,74.0
7,205,0.5082235458789895,0.10983172819780909,14,8,2771.652894,289.0
7,144,0.5823925570216855,0.1552970273741994,3,11,2772.166029,113.0
12,150,0.18290455273497325,0.04304425768290787,18,17,2772.681602,76.0
6,120,0.531426422621308,0.2637623804949649,6,18,2784.799675,223.0
6,233,0.26221465834340896,0.12658575497159755,2,15,2791.379712,78.0
6,251,0.4117757290407935,0.1103096076917914,16,9,2811.899496,128.0
6,494,0.5171136491340405,0.05260706584057821,9,18,2829.316331,87.0
6,161,0.399768171459562,0.15461653173048834,12,8,2846.959369,235.0
6,263,0.9644442385068563,0.08828789576360482,2,17,2868.244243,169.0
7,167,0.2420356537163626,0.07839214265012667,16,7,2955.352341,173.0
10,113,0.2729638057886297,0.05300494040128152,4,13,2955.496478,226.0
11,126,0.2978543383201014,0.03749772771576737,13,17,2956.757209,17.0
10,441,0.47525406738844667,0.012668160837557091,18,10,2986.472597,237.0
8,152,0.5059951172863038,0.05829983574498605,11,3,2999.655986,141.0
6,130,0.16131060033552547,0.12129190643950523,19,7,3008.720789,215.0
6,139,0.5203550865229872,0.10686617258832318,16,5,3036.2842,157.0
6,148,0.7814666093383075,0.0964084481856689,19,13,3059.67877,257.0
6,174,0.3779046988396003,0.0767299983589408,16,5,3082.286179,206.0
9,137,0.2104555056032319,0.03901610599384685,8,7,3122.882637,50.0
6,123,0.4370546374267825,0.07694929405720655,2,15,3257.784746,49.0
7,448,0.35223840545935736,0.01416558487848904,16,14,3311.764448,103.0
6,176,0.3920328291602895,0.048049091835585395,6,7,3335.450794,107.0
7,212,0.13663403931422702,0.02508709598437947,6,16,3407.680232,203.0
10,114,0.32551593101664567,0.015920804676778783,7,6,3910.474855,53.0
6,486,0.9219661265961662,0.004701026955067689,16,3,4319.582544,35.0
12,324,0.9989282442891266,0.0007362691979621028,12,3,7941.925848,51.0
8,249,0.41814388105659744,0.0007781049111492688,2,11,8324.106105,250.0
