iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
77,2400.2725676561795,2022-05-27 01:57:03.934040,2022-05-27 01:57:23.877284,0 days 00:00:19.943244,0.384103204519109,0.9992947156643388,0.011668312453734078,0.07139701835151745,10,0,452,0.3690065895041845,7.546778406258371e-08,0.4858711876657668,COMPLETE
93,2402.7032763578736,2022-05-27 02:01:50.174404,2022-05-27 02:02:11.233016,0 days 00:00:21.058612,0.36086063910804955,0.9077875393682144,0.19996492660038426,0.06173653913251474,10,1,485,12.260989235866058,2.1574857388110874e-08,0.5193878919778647,COMPLETE
72,2403.342354952098,2022-05-27 01:55:46.650726,2022-05-27 01:56:06.052813,0 days 00:00:19.402087,0.43346012182768,0.9597223239768812,0.19552356041602606,0.07103303677669982,10,2,439,6.149796454171536,8.056726058496381e-08,0.4553202051011123,COMPLETE
81,2407.6901905833993,2022-05-27 01:58:30.605404,2022-05-27 01:58:47.644452,0 days 00:00:17.039048,0.41513243778417264,0.91775073177218,0.05433684637136299,0.08021199088055592,10,2,415,0.6834044152145574,8.863197326386117e-08,0.4831228683786131,COMPLETE
71,2408.1053226692643,2022-05-27 01:55:27.112495,2022-05-27 01:55:46.650574,0 days 00:00:19.538079,0.4357210842264886,0.9609641733710718,0.16432253955681944,0.07314732913459478,10,2,437,4.836657822439275,8.147987848630641e-08,0.45324624703647165,COMPLETE
73,2409.5043121431236,2022-05-27 01:56:06.052972,2022-05-27 01:56:24.378782,0 days 00:00:18.325810,0.416481985807546,0.9607367667323796,0.1306811380389405,0.07718142132979554,10,2,445,3.990844882962014,7.415769263975722e-08,0.4639513550424335,COMPLETE
82,2409.8748402838237,2022-05-27 01:58:47.644618,2022-05-27 01:59:04.272122,0 days 00:00:16.627504,0.37320099988325317,0.9148206631202909,0.014678799329520069,0.07601752059601355,10,2,411,0.731588211228177,1.7059590103290905e-06,0.48650789528618127,COMPLETE
85,2410.1928458573007,2022-05-27 01:59:41.474776,2022-05-27 02:00:02.475518,0 days 00:00:21.000742,0.42029250925617634,0.8831762313337816,0.005477624419670446,0.0657645757760717,10,1,483,10.88062052509408,1.6813094503313365e-06,0.45007518992058004,COMPLETE
59,2410.9149607773415,2022-05-27 01:51:46.664351,2022-05-27 01:52:03.201553,0 days 00:00:16.537202,0.4760477108677175,0.8430269803380577,0.006269119789078032,0.056149769110444815,10,2,400,1.0634450298311192e-08,2.1757155134371408e-07,0.47295689309245487,COMPLETE
70,2411.7296916163295,2022-05-27 01:55:07.726861,2022-05-27 01:55:27.112340,0 days 00:00:19.385479,0.43194974248995993,0.94190382474113,0.1356783885098195,0.06920942249282648,10,2,434,2.0287241795071896e-07,1.809545645194898e-06,0.4537755377468717,COMPLETE
66,2411.849515711258,2022-05-27 01:53:59.993035,2022-05-27 01:54:17.322671,0 days 00:00:17.329636,0.41517188049638226,0.9638020431789553,0.20179381768066634,0.061827675568668354,10,3,419,4.284264928081347e-08,2.4519493356007607e-07,0.4162564160406072,COMPLETE
92,2412.4069235702073,2022-05-27 02:01:33.758493,2022-05-27 02:01:50.174242,0 days 00:00:16.415749,0.406042445010872,0.9342499513137611,0.007389421888355503,0.09065676721498149,10,2,399,4.598608618431944,4.882080566866624e-08,0.47894225746168045,COMPLETE
94,2412.5086690697285,2022-05-27 02:02:11.233192,2022-05-27 02:02:31.350739,0 days 00:00:20.117547,0.3579523869732031,0.9072460742205319,0.8395034276569324,0.04514007545417352,10,1,466,13.34934605107851,1.833040569600082e-08,0.5104980374097695,COMPLETE
91,2413.2242334836833,2022-05-27 02:01:13.849594,2022-05-27 02:01:33.758321,0 days 00:00:19.908727,0.42128574218943515,0.9821735992865985,0.2749176433389736,0.06360462445675516,10,2,448,1.4456227851677699,5.519847006527903e-07,0.4467484968517277,COMPLETE
75,2415.7699227686185,2022-05-27 01:56:41.234451,2022-05-27 01:56:59.335020,0 days 00:00:18.100569,0.38762623054073414,0.9110123113090007,0.04087291811692155,0.07342638762344694,10,2,462,2.363359236221479,8.58828704756364e-08,0.3965080129252464,COMPLETE
56,2416.9199873660673,2022-05-27 01:50:58.304119,2022-05-27 01:51:11.657796,0 days 00:00:13.353677,0.4969069142755559,0.791346511231271,0.00019846817508002785,0.05825563586810324,10,3,330,1.9130054471118277e-08,2.2153249049409336e-07,0.5631385299212142,COMPLETE
69,2417.354814092839,2022-05-27 01:54:51.338476,2022-05-27 01:55:07.726716,0 days 00:00:16.388240,0.43057218221841354,0.9582638768373701,0.14910725624818863,0.06779099894161514,10,3,388,2.3140753216293297e-08,4.18103427664506e-07,0.45828355322235875,COMPLETE
62,2418.085868479853,2022-05-27 01:52:42.169332,2022-05-27 01:52:59.363153,0 days 00:00:17.193821,0.4368412254095513,0.9384031791241755,0.2256276347374958,0.05682024893026536,10,2,383,2.0966100414661614e-08,2.0336196420886773e-07,0.4407489838112265,COMPLETE
63,2420.0794839146147,2022-05-27 01:52:59.363303,2022-05-27 01:53:18.191368,0 days 00:00:18.828065,0.43563771111191657,0.9520878699021922,2.002932267393788,0.049909935713530154,10,1,389,2.1796254211849055e-08,2.2260326573243032e-07,0.4368835914174224,COMPLETE
53,2420.257458804056,2022-05-27 01:50:21.151219,2022-05-27 01:50:33.375280,0 days 00:00:12.224061,0.48745673497990216,0.7170369063992522,5.7772914897528195e-05,0.14479342427248784,10,4,317,6.145612466121648e-08,2.2672400300568676e-07,0.6268542500810085,COMPLETE
55,2420.50413607368,2022-05-27 01:50:45.057908,2022-05-27 01:50:58.303944,0 days 00:00:13.246036,0.4751227340094273,0.7897566778132987,3.241210590821433e-05,0.05314731470814027,10,3,330,2.1065478682906176e-08,2.201481484909452e-07,0.5594093753807124,COMPLETE
