loss,params,iteration,train_time
3814.601547117777,"{'depth': 6, 'iterations': 192, 'l2_leaf_reg': 0.3262527785293697, 'learning_rate': 0.0208084971279939, 'min_data_in_leaf': 12, 'one_hot_max_size': 11}",1,28.847440518999974
2636.688202934353,"{'depth': 6, 'iterations': 302, 'l2_leaf_reg': 0.419977446160683, 'learning_rate': 0.20107736968585346, 'min_data_in_leaf': 7, 'one_hot_max_size': 16}",2,32.57844917099999
2484.325918220625,"{'depth': 10, 'iterations': 268, 'l2_leaf_reg': 0.6048754674323772, 'learning_rate': 0.19136095300609385, 'min_data_in_leaf': 2, 'one_hot_max_size': 16}",3,46.48475252700001
2730.2461763418205,"{'depth': 7, 'iterations': 104, 'l2_leaf_reg': 0.11381056696717652, 'learning_rate': 0.2756248842486461, 'min_data_in_leaf': 7, 'one_hot_max_size': 2}",4,28.937958680999998
2555.033735640952,"{'depth': 9, 'iterations': 243, 'l2_leaf_reg': 0.9809105399603928, 'learning_rate': 0.1435898198616081, 'min_data_in_leaf': 8, 'one_hot_max_size': 15}",5,37.55766531500001
2473.860336387182,"{'depth': 11, 'iterations': 245, 'l2_leaf_reg': 0.9400797107429321, 'learning_rate': 0.22385542542667985, 'min_data_in_leaf': 9, 'one_hot_max_size': 3}",6,179.62336421100002
2627.5675110266475,"{'depth': 8, 'iterations': 121, 'l2_leaf_reg': 0.17197110685216474, 'learning_rate': 0.2818169843070712, 'min_data_in_leaf': 14, 'one_hot_max_size': 14}",7,22.59757574599996
2496.342717159942,"{'depth': 11, 'iterations': 166, 'l2_leaf_reg': 0.36543270260218985, 'learning_rate': 0.2326317772104819, 'min_data_in_leaf': 13, 'one_hot_max_size': 16}",8,36.21253114600006
3074.179486166039,"{'depth': 9, 'iterations': 184, 'l2_leaf_reg': 0.9845567405170191, 'learning_rate': 0.033525092227685176, 'min_data_in_leaf': 14, 'one_hot_max_size': 10}",9,28.742585938999923
2770.215229369353,"{'depth': 6, 'iterations': 160, 'l2_leaf_reg': 0.8729354091785827, 'learning_rate': 0.2102163712419476, 'min_data_in_leaf': 15, 'one_hot_max_size': 10}",10,22.769732492000003
2501.1500707344862,"{'depth': 9, 'iterations': 256, 'l2_leaf_reg': 0.1518058534926004, 'learning_rate': 0.22642895718396322, 'min_data_in_leaf': 6, 'one_hot_max_size': 11}",11,39.008127908000006
2658.49214304249,"{'depth': 8, 'iterations': 141, 'l2_leaf_reg': 0.4163807495651473, 'learning_rate': 0.1974970444106806, 'min_data_in_leaf': 12, 'one_hot_max_size': 6}",12,30.28751123500001
2638.476958290668,"{'depth': 9, 'iterations': 270, 'l2_leaf_reg': 0.5389765201970868, 'learning_rate': 0.07886838877361245, 'min_data_in_leaf': 12, 'one_hot_max_size': 11}",13,40.17902505200004
2535.7478322112997,"{'depth': 10, 'iterations': 269, 'l2_leaf_reg': 0.7994644144487932, 'learning_rate': 0.11252569844358659, 'min_data_in_leaf': 9, 'one_hot_max_size': 2}",14,155.02620449000005
2481.6690539056467,"{'depth': 11, 'iterations': 223, 'l2_leaf_reg': 0.24560393144893894, 'learning_rate': 0.2763024203369365, 'min_data_in_leaf': 15, 'one_hot_max_size': 18}",15,48.59703817399998
2474.1853868824246,"{'depth': 11, 'iterations': 291, 'l2_leaf_reg': 0.09155655107345931, 'learning_rate': 0.25598029557793844, 'min_data_in_leaf': 10, 'one_hot_max_size': 8}",16,135.36772972099993
2981.769622285135,"{'depth': 11, 'iterations': 126, 'l2_leaf_reg': 0.2978543383201014, 'learning_rate': 0.03749772771576737, 'min_data_in_leaf': 13, 'one_hot_max_size': 17}",17,30.95450054999992
2481.592121837678,"{'depth': 9, 'iterations': 362, 'l2_leaf_reg': 0.13195220583868256, 'learning_rate': 0.2973218322377191, 'min_data_in_leaf': 4, 'one_hot_max_size': 6}",18,114.63752640899997
2501.9197503805162,"{'depth': 12, 'iterations': 131, 'l2_leaf_reg': 0.6044148831242858, 'learning_rate': 0.28983450650732634, 'min_data_in_leaf': 10, 'one_hot_max_size': 9}",19,39.76779577100001
2468.8768413520365,"{'depth': 12, 'iterations': 262, 'l2_leaf_reg': 0.6533190561917686, 'learning_rate': 0.22838058262229644, 'min_data_in_leaf': 14, 'one_hot_max_size': 10}",20,71.42950704300006
2474.7816632248846,"{'depth': 12, 'iterations': 224, 'l2_leaf_reg': 0.7659663754406851, 'learning_rate': 0.15760667055174388, 'min_data_in_leaf': 9, 'one_hot_max_size': 3}",21,221.36424549000003
2451.356956976452,"{'depth': 12, 'iterations': 379, 'l2_leaf_reg': 0.7019998283940935, 'learning_rate': 0.15609699873906951, 'min_data_in_leaf': 17, 'one_hot_max_size': 5}",22,307.00247353299983
2530.6720399646756,"{'depth': 12, 'iterations': 133, 'l2_leaf_reg': 0.7359682651813582, 'learning_rate': 0.16052390257034918, 'min_data_in_leaf': 17, 'one_hot_max_size': 19}",23,39.94822153500013
2525.6346309684786,"{'depth': 12, 'iterations': 186, 'l2_leaf_reg': 0.676473895591855, 'learning_rate': 0.1202507974499135, 'min_data_in_leaf': 17, 'one_hot_max_size': 5}",24,95.85597620099998
2453.827314759058,"{'depth': 12, 'iterations': 491, 'l2_leaf_reg': 0.8558720974825194, 'learning_rate': 0.17784057016857552, 'min_data_in_leaf': 16, 'one_hot_max_size': 5}",25,393.047281052
2642.3865054342414,"{'depth': 12, 'iterations': 171, 'l2_leaf_reg': 0.8658638954374845, 'learning_rate': 0.06504189777836376, 'min_data_in_leaf': 16, 'one_hot_max_size': 5}",26,89.12389731099984
2572.970040551886,"{'depth': 7, 'iterations': 352, 'l2_leaf_reg': 0.859001188985358, 'learning_rate': 0.17472163382728606, 'min_data_in_leaf': 18, 'one_hot_max_size': 12}",27,39.216932619999625
2439.777766863745,"{'depth': 12, 'iterations': 493, 'l2_leaf_reg': 0.5379227292967748, 'learning_rate': 0.1269066668892665, 'min_data_in_leaf': 19, 'one_hot_max_size': 5}",28,393.6207407290003
2575.817936003072,"{'depth': 12, 'iterations': 130, 'l2_leaf_reg': 0.462819253349336, 'learning_rate': 0.11694398410102923, 'min_data_in_leaf': 19, 'one_hot_max_size': 13}",29,39.25334659200007
4650.030534335729,"{'depth': 12, 'iterations': 267, 'l2_leaf_reg': 0.5373234627386962, 'learning_rate': 0.004198636993038546, 'min_data_in_leaf': 19, 'one_hot_max_size': 4}",30,237.18974212800003
2925.853105059569,"{'depth': 6, 'iterations': 275, 'l2_leaf_reg': 0.702393732587802, 'learning_rate': 0.0727362097770397, 'min_data_in_leaf': 3, 'one_hot_max_size': 5}",31,68.63897453699974
2539.234681793513,"{'depth': 10, 'iterations': 317, 'l2_leaf_reg': 0.6007590376614773, 'learning_rate': 0.09107361951440439, 'min_data_in_leaf': 5, 'one_hot_max_size': 5}",32,145.79978051900025
2552.8228905635874,"{'depth': 7, 'iterations': 493, 'l2_leaf_reg': 0.028658843878349938, 'learning_rate': 0.13856846709813955, 'min_data_in_leaf': 11, 'one_hot_max_size': 7}",33,95.50357629000018
2580.7520904040493,"{'depth': 8, 'iterations': 390, 'l2_leaf_reg': 0.48277833283649374, 'learning_rate': 0.09937837538489216, 'min_data_in_leaf': 2, 'one_hot_max_size': 15}",34,45.86216854500026
2665.2627387111684,"{'depth': 6, 'iterations': 382, 'l2_leaf_reg': 0.37565221970296936, 'learning_rate': 0.13181010968119405, 'min_data_in_leaf': 17, 'one_hot_max_size': 14}",35,37.46724842499998
2686.409525573871,"{'depth': 10, 'iterations': 238, 'l2_leaf_reg': 0.5544515140178817, 'learning_rate': 0.057796012644392616, 'min_data_in_leaf': 19, 'one_hot_max_size': 17}",36,42.64005143600025
2478.0193233214627,"{'depth': 12, 'iterations': 294, 'l2_leaf_reg': 0.2389742522857441, 'learning_rate': 0.24726882594413566, 'min_data_in_leaf': 8, 'one_hot_max_size': 19}",37,78.71070782700008
2473.7970817587548,"{'depth': 12, 'iterations': 211, 'l2_leaf_reg': 0.6378397911335065, 'learning_rate': 0.17970157582767654, 'min_data_in_leaf': 7, 'one_hot_max_size': 8}",38,141.67717408099998
2604.395300298428,"{'depth': 7, 'iterations': 337, 'l2_leaf_reg': 0.917236489882043, 'learning_rate': 0.15152253879983402, 'min_data_in_leaf': 3, 'one_hot_max_size': 4}",39,105.54825083800006
2836.0954096468054,"{'depth': 8, 'iterations': 283, 'l2_leaf_reg': 0.7904039266776666, 'learning_rate': 0.05031873028614335, 'min_data_in_leaf': 19, 'one_hot_max_size': 9}",40,37.48220763600011
