iteration,rmse,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
354,2829.192626953125,2022-06-04 05:29:33.307612,2022-06-04 05:33:10.832584,0 days 00:03:37.524972,105.0,1945.0,123.0,106.0,986.0,612.0,COMPLETE
243,2829.21728515625,2022-06-03 11:25:58.187425,2022-06-03 11:28:22.422549,0 days 00:02:24.235124,107.0,1875.0,123.0,145.0,956.0,524.0,COMPLETE
122,2829.232177734375,2022-06-03 03:27:28.520838,2022-06-03 03:35:52.164483,0 days 00:08:23.643645,143.0,1638.0,123.0,148.0,999.0,1452.0,COMPLETE
465,2829.237548828125,2022-06-04 14:43:31.167569,2022-06-04 14:45:48.168720,0 days 00:02:17.001151,145.0,1886.0,123.0,156.0,956.0,500.0,COMPLETE
203,2829.238525390625,2022-06-03 08:52:38.383942,2022-06-03 08:55:40.020644,0 days 00:03:01.636702,118.0,1907.0,123.0,149.0,998.0,531.0,COMPLETE
204,2829.25244140625,2022-06-03 08:55:40.020900,2022-06-03 08:58:54.592680,0 days 00:03:14.571780,113.0,1936.0,123.0,145.0,975.0,556.0,COMPLETE
215,2829.291259765625,2022-06-03 09:29:25.648912,2022-06-03 09:32:54.159022,0 days 00:03:28.510110,107.0,1911.0,123.0,148.0,962.0,614.0,COMPLETE
264,2829.29150390625,2022-06-03 23:14:12.088334,2022-06-03 23:16:46.952785,0 days 00:02:34.864451,113.0,1784.0,123.0,150.0,926.0,559.0,COMPLETE
256,2829.312744140625,2022-06-03 22:42:50.326701,2022-06-03 22:45:26.354111,0 days 00:02:36.027410,154.0,1748.0,123.0,153.0,927.0,550.0,COMPLETE
362,2829.31689453125,2022-06-04 05:57:54.871644,2022-06-04 06:08:17.283636,0 days 00:10:22.411992,139.0,1946.0,123.0,158.0,999.0,1804.0,COMPLETE
238,2829.364990234375,2022-06-03 11:10:20.251884,2022-06-03 11:13:49.811094,0 days 00:03:29.559210,143.0,1796.0,123.0,178.0,980.0,646.0,COMPLETE
448,2829.3701171875,2022-06-04 12:49:23.071561,2022-06-04 12:53:12.627412,0 days 00:03:49.555851,146.0,1855.0,123.0,143.0,961.0,658.0,COMPLETE
478,2829.40234375,2022-06-04 15:40:57.998324,2022-06-04 15:48:40.036496,0 days 00:07:42.038172,150.0,1927.0,123.0,151.0,968.0,1381.0,COMPLETE
133,2829.433837890625,2022-06-03 04:08:44.209518,2022-06-03 04:11:11.887054,0 days 00:02:27.677536,161.0,1791.0,123.0,191.0,955.0,538.0,COMPLETE
458,2829.48681640625,2022-06-04 13:56:21.198368,2022-06-04 14:03:41.455938,0 days 00:07:20.257570,135.0,1955.0,123.0,147.0,974.0,1293.0,COMPLETE
415,2829.492919921875,2022-06-04 10:20:58.149922,2022-06-04 10:24:25.855293,0 days 00:03:27.705371,144.0,1970.0,123.0,166.0,983.0,608.0,COMPLETE
493,2829.59521484375,2022-06-04 16:55:25.558195,2022-06-04 16:59:24.897774,0 days 00:03:59.339579,164.0,1851.0,123.0,95.0,968.0,682.0,COMPLETE
442,2829.69140625,2022-06-04 12:25:38.238622,2022-06-04 12:28:00.468718,0 days 00:02:22.230096,86.0,1878.0,123.0,151.0,935.0,500.0,COMPLETE
347,2829.747314453125,2022-06-04 05:03:27.018727,2022-06-04 05:07:10.771186,0 days 00:03:43.752459,141.0,1828.0,123.0,80.0,970.0,631.0,COMPLETE
197,2829.75537109375,2022-06-03 08:32:31.289430,2022-06-03 08:35:49.793235,0 days 00:03:18.503805,122.0,1834.0,123.0,151.0,970.0,585.0,COMPLETE
313,2829.82470703125,2022-06-04 02:32:03.495062,2022-06-04 02:35:16.943902,0 days 00:03:13.448840,132.0,1875.0,123.0,160.0,969.0,565.0,COMPLETE
473,2829.832763671875,2022-06-04 15:23:16.863608,2022-06-04 15:25:29.387139,0 days 00:02:12.523531,153.0,1978.0,124.0,155.0,205.0,820.0,COMPLETE
230,2829.861083984375,2022-06-03 10:44:54.651375,2022-06-03 10:47:51.197275,0 days 00:02:56.545900,79.0,1970.0,123.0,155.0,972.0,532.0,COMPLETE
342,2829.862060546875,2022-06-04 04:46:53.101028,2022-06-04 04:50:53.898814,0 days 00:04:00.797786,137.0,1781.0,123.0,167.0,998.0,720.0,COMPLETE
350,2830.0546875,2022-06-04 05:11:57.201842,2022-06-04 05:14:56.473089,0 days 00:02:59.271247,145.0,1974.0,123.0,140.0,984.0,526.0,COMPLETE
272,2830.098876953125,2022-06-03 23:42:41.894083,2022-06-03 23:45:08.424450,0 days 00:02:26.530367,136.0,1973.0,123.0,142.0,940.0,528.0,COMPLETE
281,2830.12890625,2022-06-04 00:19:00.527944,2022-06-04 00:29:39.476169,0 days 00:10:38.948225,143.0,1772.0,123.0,155.0,972.0,1916.0,COMPLETE
163,2830.13427734375,2022-06-03 05:52:59.100293,2022-06-03 05:59:47.711847,0 days 00:06:48.611554,140.0,1930.0,123.0,160.0,935.0,1460.0,COMPLETE
434,2830.138916015625,2022-06-04 11:45:38.412205,2022-06-04 11:49:13.651892,0 days 00:03:35.239687,192.0,1919.0,123.0,154.0,972.0,644.0,COMPLETE
400,2830.28564453125,2022-06-04 09:15:36.537015,2022-06-04 09:19:30.969819,0 days 00:03:54.432804,146.0,1822.0,123.0,147.0,932.0,851.0,COMPLETE
183,2830.28955078125,2022-06-03 07:51:12.828145,2022-06-03 07:53:30.475520,0 days 00:02:17.647375,116.0,1933.0,123.0,182.0,670.0,614.0,COMPLETE
345,2830.30615234375,2022-06-04 04:57:55.079654,2022-06-04 05:01:01.547024,0 days 00:03:06.467370,152.0,1943.0,124.0,159.0,1000.0,559.0,COMPLETE
159,2830.34033203125,2022-06-03 05:27:08.194480,2022-06-03 05:33:31.213474,0 days 00:06:23.018994,144.0,1808.0,123.0,157.0,920.0,1421.0,COMPLETE
148,2830.343994140625,2022-06-03 04:48:10.333357,2022-06-03 04:52:01.205066,0 days 00:03:50.871709,150.0,1777.0,123.0,160.0,984.0,693.0,COMPLETE
376,2830.575439453125,2022-06-04 06:55:44.038117,2022-06-04 06:58:42.181868,0 days 00:02:58.143751,154.0,1958.0,123.0,147.0,978.0,523.0,COMPLETE
245,2830.6142578125,2022-06-03 11:31:47.473989,2022-06-03 11:35:23.906157,0 days 00:03:36.432168,112.0,1949.0,124.0,184.0,1000.0,662.0,COMPLETE
236,2830.62646484375,2022-06-03 11:01:02.076959,2022-06-03 11:04:19.893355,0 days 00:03:17.816396,108.0,1774.0,124.0,184.0,1000.0,605.0,COMPLETE
476,2830.6796875,2022-06-04 15:34:00.816738,2022-06-04 15:37:14.155710,0 days 00:03:13.338972,137.0,1899.0,124.0,115.0,985.0,533.0,COMPLETE
130,2830.742919921875,2022-06-03 03:59:29.919683,2022-06-03 04:02:59.325549,0 days 00:03:29.405866,145.0,1963.0,123.0,176.0,978.0,638.0,COMPLETE
99,2830.84326171875,2022-06-03 00:42:02.116974,2022-06-03 00:48:25.090148,0 days 00:06:22.973174,164.0,1803.0,123.0,191.0,758.0,1516.0,COMPLETE
440,2830.8623046875,2022-06-04 12:10:30.602543,2022-06-04 12:17:24.332721,0 days 00:06:53.730178,150.0,1968.0,124.0,162.0,1000.0,1245.0,COMPLETE
41,2830.926513671875,2022-06-02 18:51:04.299815,2022-06-02 18:55:55.397769,0 days 00:04:51.097954,161.0,1493.0,122.0,51.0,997.0,805.0,COMPLETE
186,2830.960205078125,2022-06-03 07:58:28.849033,2022-06-03 08:00:43.936142,0 days 00:02:15.087109,124.0,1900.0,124.0,178.0,950.0,501.0,COMPLETE
24,2831.006591796875,2022-06-02 17:56:27.870963,2022-06-02 17:58:35.296395,0 days 00:02:07.425432,181.0,1764.0,120.0,66.0,334.0,682.0,COMPLETE
468,2831.0380859375,2022-06-04 15:00:51.107912,2022-06-04 15:03:59.360463,0 days 00:03:08.252551,156.0,1961.0,124.0,159.0,986.0,560.0,COMPLETE
491,2831.056884765625,2022-06-04 16:43:56.851604,2022-06-04 16:51:40.932102,0 days 00:07:44.080498,138.0,1955.0,124.0,137.0,985.0,1314.0,COMPLETE
369,2831.07568359375,2022-06-04 06:30:29.241714,2022-06-04 06:36:32.499691,0 days 00:06:03.257977,41.0,1872.0,124.0,143.0,905.0,1275.0,COMPLETE
424,2831.1025390625,2022-06-04 11:03:59.789105,2022-06-04 11:07:04.364168,0 days 00:03:04.575063,152.0,1951.0,124.0,152.0,986.0,545.0,COMPLETE
120,2831.123291015625,2022-06-03 03:13:16.553374,2022-06-03 03:20:33.579911,0 days 00:07:17.026537,147.0,1766.0,124.0,165.0,943.0,1548.0,COMPLETE
299,2831.22802734375,2022-06-04 01:40:07.751648,2022-06-04 01:45:23.747845,0 days 00:05:15.996197,98.0,1871.0,123.0,173.0,706.0,1256.0,COMPLETE
316,2831.239501953125,2022-06-04 02:41:20.413690,2022-06-04 02:48:19.942990,0 days 00:06:59.529300,111.0,1857.0,124.0,175.0,960.0,1291.0,COMPLETE
358,2831.24267578125,2022-06-04 05:45:25.889785,2022-06-04 05:49:01.326316,0 days 00:03:35.436531,143.0,1887.0,124.0,181.0,988.0,660.0,COMPLETE
450,2831.302490234375,2022-06-04 13:00:32.789848,2022-06-04 13:07:46.516964,0 days 00:07:13.727116,152.0,1943.0,124.0,169.0,988.0,1316.0,COMPLETE
143,2831.338623046875,2022-06-03 04:35:52.420203,2022-06-03 04:38:30.056833,0 days 00:02:37.636630,146.0,1759.0,124.0,155.0,902.0,573.0,COMPLETE
320,2831.3759765625,2022-06-04 03:02:08.040562,2022-06-04 03:04:32.522041,0 days 00:02:24.481479,116.0,1688.0,124.0,161.0,932.0,532.0,COMPLETE
409,2831.387451171875,2022-06-04 09:52:13.525080,2022-06-04 09:55:46.224133,0 days 00:03:32.699053,146.0,1954.0,124.0,162.0,962.0,638.0,COMPLETE
167,2831.478759765625,2022-06-03 06:20:32.094740,2022-06-03 06:26:44.713363,0 days 00:06:12.618623,155.0,1887.0,124.0,152.0,902.0,1366.0,COMPLETE
114,2831.488525390625,2022-06-03 02:28:55.205708,2022-06-03 02:36:45.781728,0 days 00:07:50.576020,149.0,1731.0,124.0,158.0,998.0,1390.0,COMPLETE
89,2831.508056640625,2022-06-02 23:26:51.351599,2022-06-02 23:33:07.151528,0 days 00:06:15.799929,184.0,1863.0,124.0,161.0,702.0,1479.0,COMPLETE
212,2831.521240234375,2022-06-03 09:20:00.377067,2022-06-03 09:23:26.284428,0 days 00:03:25.907361,110.0,1943.0,124.0,146.0,975.0,589.0,COMPLETE
222,2831.5361328125,2022-06-03 09:54:16.558884,2022-06-03 09:56:54.226489,0 days 00:02:37.667605,73.0,1857.0,124.0,151.0,956.0,571.0,COMPLETE
379,2831.54931640625,2022-06-04 07:11:27.608336,2022-06-04 07:19:11.096529,0 days 00:07:43.488193,151.0,1953.0,124.0,148.0,983.0,1334.0,COMPLETE
336,2831.551025390625,2022-06-04 04:09:52.266989,2022-06-04 04:16:27.736171,0 days 00:06:35.469182,141.0,1981.0,124.0,142.0,961.0,1133.0,COMPLETE
398,2831.581787109375,2022-06-04 09:05:19.956868,2022-06-04 09:08:12.360285,0 days 00:02:52.403417,142.0,1958.0,124.0,166.0,950.0,628.0,COMPLETE
207,2831.701904296875,2022-06-03 09:04:09.408213,2022-06-03 09:07:42.832028,0 days 00:03:33.423815,116.0,1918.0,124.0,129.0,968.0,613.0,COMPLETE
233,2831.796875,2022-06-03 10:52:59.889463,2022-06-03 10:55:31.066816,0 days 00:02:31.177353,193.0,1853.0,124.0,188.0,935.0,552.0,COMPLETE
485,2831.9560546875,2022-06-04 16:19:41.439625,2022-06-04 16:22:46.186068,0 days 00:03:04.746443,134.0,1867.0,124.0,162.0,972.0,558.0,COMPLETE
182,2831.97998046875,2022-06-03 07:48:35.727239,2022-06-03 07:51:12.827931,0 days 00:02:37.100692,133.0,1963.0,124.0,183.0,934.0,587.0,COMPLETE
193,2832.108642578125,2022-06-03 08:19:18.428072,2022-06-03 08:21:43.212288,0 days 00:02:24.784216,130.0,1891.0,124.0,173.0,928.0,537.0,COMPLETE
93,2832.13427734375,2022-06-02 23:54:38.701300,2022-06-03 00:03:15.253964,0 days 00:08:36.552664,159.0,1619.0,124.0,188.0,929.0,1866.0,COMPLETE
153,2832.48779296875,2022-06-03 05:07:18.244628,2022-06-03 05:09:10.894772,0 days 00:01:52.650144,131.0,1885.0,123.0,150.0,551.0,503.0,COMPLETE
268,2832.584228515625,2022-06-03 23:28:14.826993,2022-06-03 23:34:36.149912,0 days 00:06:21.322919,149.0,1933.0,124.0,133.0,941.0,1307.0,COMPLETE
219,2832.615234375,2022-06-03 09:40:53.173188,2022-06-03 09:47:40.359505,0 days 00:06:47.186317,112.0,1925.0,124.0,143.0,984.0,1198.0,COMPLETE
333,2832.696044921875,2022-06-04 03:52:28.285287,2022-06-04 03:59:47.008196,0 days 00:07:18.722909,143.0,1905.0,124.0,147.0,971.0,1264.0,COMPLETE
263,2832.7509765625,2022-06-03 23:10:35.509880,2022-06-03 23:14:12.088088,0 days 00:03:36.578208,118.0,1957.0,125.0,146.0,1000.0,640.0,COMPLETE
285,2832.8837890625,2022-06-04 00:38:37.157029,2022-06-04 00:41:08.703447,0 days 00:02:31.546418,106.0,1816.0,124.0,168.0,870.0,570.0,COMPLETE
82,2832.963623046875,2022-06-02 22:40:02.857607,2022-06-02 22:46:31.268000,0 days 00:06:28.410393,181.0,1999.0,125.0,174.0,1000.0,1180.0,COMPLETE
384,2833.0224609375,2022-06-04 07:50:06.859465,2022-06-04 07:56:16.156477,0 days 00:06:09.297012,160.0,1770.0,124.0,164.0,870.0,1384.0,COMPLETE
481,2833.080322265625,2022-06-04 16:00:09.803826,2022-06-04 16:06:03.267352,0 days 00:05:53.463526,150.0,1880.0,123.0,168.0,546.0,1646.0,COMPLETE
12,2833.22998046875,2022-06-02 17:22:10.701225,2022-06-02 17:24:34.071986,0 days 00:02:23.370761,167.0,1550.0,125.0,126.0,571.0,617.0,COMPLETE
71,2833.4765625,2022-06-02 21:33:27.903046,2022-06-02 21:39:50.723485,0 days 00:06:22.820439,142.0,1652.0,125.0,122.0,943.0,1285.0,COMPLETE
66,2833.572998046875,2022-06-02 20:59:34.415326,2022-06-02 21:03:19.682505,0 days 00:03:45.267179,150.0,1951.0,125.0,111.0,964.0,643.0,COMPLETE
310,2833.751220703125,2022-06-04 02:22:37.500237,2022-06-04 02:25:43.182951,0 days 00:03:05.682714,114.0,1994.0,125.0,153.0,983.0,538.0,COMPLETE
49,2833.954833984375,2022-06-02 19:42:37.664305,2022-06-02 19:50:57.925115,0 days 00:08:20.260810,136.0,1475.0,124.0,38.0,803.0,1782.0,COMPLETE
252,2834.289794921875,2022-06-03 22:21:48.268207,2022-06-03 22:25:06.300052,0 days 00:03:18.031845,105.0,1839.0,125.0,177.0,969.0,586.0,COMPLETE
277,2834.3662109375,2022-06-04 00:00:25.359899,2022-06-04 00:03:35.295859,0 days 00:03:09.935960,111.0,1913.0,125.0,144.0,971.0,545.0,COMPLETE
157,2834.6484375,2022-06-03 05:21:32.615020,2022-06-03 05:24:16.486414,0 days 00:02:43.871394,135.0,1841.0,125.0,140.0,885.0,588.0,COMPLETE
464,2834.796875,2022-06-04 14:40:21.467815,2022-06-04 14:43:31.167179,0 days 00:03:09.699364,197.0,1915.0,126.0,25.0,1000.0,539.0,COMPLETE
85,2834.918701171875,2022-06-02 23:02:18.676726,2022-06-02 23:08:20.596769,0 days 00:06:01.920043,157.0,1767.0,125.0,194.0,910.0,1355.0,COMPLETE
195,2834.949951171875,2022-06-03 08:25:31.106511,2022-06-03 08:29:19.191120,0 days 00:03:48.084609,105.0,1855.0,126.0,147.0,1000.0,673.0,COMPLETE
312,2834.971923828125,2022-06-04 02:28:32.148530,2022-06-04 02:32:03.494812,0 days 00:03:31.346282,196.0,1902.0,126.0,178.0,1000.0,646.0,COMPLETE
174,2835.051513671875,2022-06-03 07:06:39.752394,2022-06-03 07:12:30.279550,0 days 00:05:50.527156,143.0,1879.0,125.0,162.0,953.0,1249.0,COMPLETE
457,2835.09619140625,2022-06-04 13:50:01.210961,2022-06-04 13:56:21.197967,0 days 00:06:19.987006,140.0,1890.0,126.0,154.0,1000.0,1134.0,COMPLETE
216,2835.171630859375,2022-06-03 09:32:54.159304,2022-06-03 09:35:44.975282,0 days 00:02:50.815978,107.0,1946.0,126.0,153.0,982.0,504.0,COMPLETE
371,2835.198974609375,2022-06-04 06:39:37.275555,2022-06-04 06:43:08.063850,0 days 00:03:30.788295,154.0,1978.0,123.0,181.0,392.0,1167.0,COMPLETE
403,2835.290283203125,2022-06-04 09:25:53.654480,2022-06-04 09:28:53.011508,0 days 00:02:59.357028,140.0,1869.0,126.0,151.0,988.0,534.0,COMPLETE
374,2835.35546875,2022-06-04 06:49:06.689983,2022-06-04 06:52:19.529821,0 days 00:03:12.839838,158.0,1933.0,126.0,156.0,999.0,558.0,COMPLETE
324,2835.41943359375,2022-06-04 03:15:41.345953,2022-06-04 03:19:01.046694,0 days 00:03:19.700741,147.0,2000.0,126.0,164.0,958.0,601.0,COMPLETE
453,2835.480712890625,2022-06-04 13:23:14.079500,2022-06-04 13:29:27.170868,0 days 00:06:13.091368,151.0,1934.0,126.0,163.0,877.0,1366.0,COMPLETE
271,2835.547119140625,2022-06-03 23:39:34.383322,2022-06-03 23:42:41.893849,0 days 00:03:07.510527,120.0,1761.0,126.0,190.0,986.0,574.0,COMPLETE
200,2835.55224609375,2022-06-03 08:42:40.997037,2022-06-03 08:46:01.179092,0 days 00:03:20.182055,101.0,1891.0,126.0,135.0,986.0,575.0,COMPLETE
445,2835.555419921875,2022-06-04 12:40:34.604567,2022-06-04 12:44:06.966119,0 days 00:03:32.361552,142.0,1919.0,126.0,148.0,982.0,624.0,COMPLETE
349,2835.563232421875,2022-06-04 05:09:27.688228,2022-06-04 05:11:57.201542,0 days 00:02:29.513314,109.0,1884.0,126.0,172.0,914.0,552.0,COMPLETE
258,2835.569580078125,2022-06-03 22:52:54.608775,2022-06-03 22:54:42.842358,0 days 00:01:48.233583,69.0,2000.0,123.0,180.0,234.0,671.0,COMPLETE
149,2835.57373046875,2022-06-03 04:52:01.205300,2022-06-03 04:58:22.326448,0 days 00:06:21.121148,144.0,1949.0,126.0,140.0,881.0,1369.0,COMPLETE
500,2835.70751953125,2022-06-04 17:25:47.552092,2022-06-04 17:33:44.458523,0 days 00:07:56.906431,139.0,1880.0,126.0,98.0,976.0,1363.0,COMPLETE
226,2835.7763671875,2022-06-03 10:18:58.208789,2022-06-03 10:26:33.991190,0 days 00:07:35.782401,97.0,1937.0,126.0,153.0,997.0,1310.0,COMPLETE
247,2835.78857421875,2022-06-03 11:38:46.203215,2022-06-03 11:42:02.582454,0 days 00:03:16.379239,124.0,1724.0,126.0,192.0,987.0,587.0,COMPLETE
127,2835.8076171875,2022-06-03 03:51:41.639003,2022-06-03 03:54:16.629460,0 days 00:02:34.990457,149.0,1865.0,126.0,186.0,937.0,564.0,COMPLETE
170,2835.816162109375,2022-06-03 06:41:03.091044,2022-06-03 06:47:59.985717,0 days 00:06:56.894673,140.0,1923.0,126.0,158.0,926.0,1533.0,COMPLETE
298,2835.9013671875,2022-06-04 01:34:33.336076,2022-06-04 01:40:07.751405,0 days 00:05:34.415329,190.0,1989.0,126.0,155.0,930.0,1213.0,COMPLETE
364,2835.96142578125,2022-06-04 06:14:18.698997,2022-06-04 06:17:12.561765,0 days 00:02:53.862768,174.0,1907.0,126.0,189.0,949.0,628.0,COMPLETE
407,2836.00146484375,2022-06-04 09:44:32.741774,2022-06-04 09:48:56.989701,0 days 00:04:24.247927,149.0,1847.0,126.0,153.0,987.0,764.0,COMPLETE
343,2836.15673828125,2022-06-04 04:50:53.899095,2022-06-04 04:55:06.259776,0 days 00:04:12.360681,113.0,1886.0,126.0,146.0,936.0,915.0,COMPLETE
294,2836.210205078125,2022-06-04 01:11:00.666920,2022-06-04 01:18:46.467745,0 days 00:07:45.800825,105.0,1793.0,126.0,153.0,969.0,1352.0,COMPLETE
388,2836.2626953125,2022-06-04 08:13:40.900778,2022-06-04 08:16:32.450900,0 days 00:02:51.550122,148.0,1891.0,126.0,142.0,984.0,505.0,COMPLETE
368,2836.368896484375,2022-06-04 06:27:21.622140,2022-06-04 06:30:29.241406,0 days 00:03:07.619266,120.0,1929.0,126.0,135.0,977.0,529.0,COMPLETE
425,2836.431640625,2022-06-04 11:07:04.364540,2022-06-04 11:10:09.829737,0 days 00:03:05.465197,144.0,1912.0,126.0,140.0,959.0,530.0,COMPLETE
240,2836.476806640625,2022-06-03 11:16:32.345614,2022-06-03 11:19:31.232512,0 days 00:02:58.886898,85.0,1840.0,126.0,176.0,959.0,535.0,COMPLETE
302,2836.51611328125,2022-06-04 01:52:22.689315,2022-06-04 01:56:04.677809,0 days 00:03:41.988494,139.0,1924.0,126.0,163.0,984.0,671.0,COMPLETE
433,2836.61767578125,2022-06-04 11:43:09.800217,2022-06-04 11:45:38.411828,0 days 00:02:28.611611,163.0,1805.0,126.0,168.0,904.0,554.0,COMPLETE
261,2836.682373046875,2022-06-03 23:00:51.329974,2022-06-03 23:03:34.082079,0 days 00:02:42.752105,151.0,1866.0,126.0,186.0,954.0,603.0,COMPLETE
334,2836.852783203125,2022-06-04 03:59:47.008486,2022-06-04 04:02:59.387993,0 days 00:03:12.379507,105.0,1969.0,127.0,152.0,1000.0,573.0,COMPLETE
416,2836.8759765625,2022-06-04 10:24:25.855639,2022-06-04 10:32:18.846022,0 days 00:07:52.990383,149.0,1841.0,126.0,150.0,971.0,1369.0,COMPLETE
353,2836.99755859375,2022-06-04 05:23:52.585873,2022-06-04 05:29:33.307336,0 days 00:05:40.721463,170.0,1833.0,126.0,169.0,893.0,1249.0,COMPLETE
206,2837.193359375,2022-06-03 09:01:19.391188,2022-06-03 09:04:09.406015,0 days 00:02:50.014827,109.0,1815.0,127.0,138.0,915.0,589.0,COMPLETE
235,2837.240966796875,2022-06-03 10:58:45.573424,2022-06-03 11:01:02.076702,0 days 00:02:16.503278,109.0,1765.0,127.0,182.0,913.0,500.0,COMPLETE
118,2837.263671875,2022-06-03 02:57:38.434112,2022-06-03 03:05:27.800547,0 days 00:07:49.366435,142.0,1801.0,127.0,178.0,958.0,1424.0,COMPLETE
112,2837.265625,2022-06-03 02:13:18.138756,2022-06-03 02:20:55.861153,0 days 00:07:37.722397,137.0,1781.0,127.0,162.0,989.0,1333.0,COMPLETE
482,2837.412109375,2022-06-04 16:06:03.267757,2022-06-04 16:09:30.669250,0 days 00:03:27.401493,153.0,1584.0,127.0,148.0,958.0,613.0,COMPLETE
383,2837.44677734375,2022-06-04 07:41:35.903712,2022-06-04 07:50:06.859123,0 days 00:08:30.955411,156.0,1721.0,127.0,158.0,964.0,1542.0,COMPLETE
229,2837.45166015625,2022-06-03 10:41:20.616689,2022-06-03 10:44:54.651140,0 days 00:03:34.034451,103.0,1917.0,127.0,150.0,985.0,621.0,COMPLETE
124,2837.516845703125,2022-06-03 03:41:03.940316,2022-06-03 03:46:46.780811,0 days 00:05:42.840495,125.0,1678.0,127.0,191.0,868.0,1326.0,COMPLETE
165,2837.605224609375,2022-06-03 06:07:38.686356,2022-06-03 06:15:02.982303,0 days 00:07:24.295947,151.0,1863.0,127.0,147.0,960.0,1336.0,COMPLETE
189,2837.728759765625,2022-06-03 08:06:53.753795,2022-06-03 08:10:21.268623,0 days 00:03:27.514828,127.0,1871.0,127.0,171.0,964.0,640.0,COMPLETE
162,2837.7353515625,2022-06-03 05:44:17.746957,2022-06-03 05:52:59.100057,0 days 00:08:41.353100,153.0,1900.0,127.0,153.0,997.0,1499.0,COMPLETE
479,2837.74267578125,2022-06-04 15:48:40.036868,2022-06-04 15:56:45.221741,0 days 00:08:05.184873,146.0,1961.0,127.0,157.0,939.0,1716.0,COMPLETE
437,2837.76416015625,2022-06-04 11:54:48.165361,2022-06-04 12:00:10.122234,0 days 00:05:21.956873,139.0,1879.0,126.0,173.0,664.0,1445.0,COMPLETE
132,2837.787841796875,2022-06-03 04:06:23.349871,2022-06-03 04:08:44.209329,0 days 00:02:20.859458,156.0,1942.0,127.0,195.0,895.0,531.0,COMPLETE
137,2837.801513671875,2022-06-03 04:19:20.638888,2022-06-03 04:22:06.899756,0 days 00:02:46.260868,147.0,1908.0,127.0,169.0,921.0,602.0,COMPLETE
360,2837.841064453125,2022-06-04 05:51:46.829220,2022-06-04 05:54:38.209427,0 days 00:02:51.380207,110.0,1976.0,127.0,146.0,998.0,501.0,COMPLETE
13,2837.919921875,2022-06-02 17:24:34.072082,2022-06-02 17:27:37.322601,0 days 00:03:03.250519,160.0,1425.0,120.0,55.0,624.0,816.0,COMPLETE
286,2837.955322265625,2022-06-04 00:41:08.703691,2022-06-04 00:46:58.370505,0 days 00:05:49.666814,146.0,1848.0,127.0,171.0,956.0,1297.0,COMPLETE
280,2837.99951171875,2022-06-04 00:12:36.089238,2022-06-04 00:19:00.527705,0 days 00:06:24.438467,123.0,1936.0,127.0,175.0,931.0,1385.0,COMPLETE
494,2838.01220703125,2022-06-04 16:59:24.898274,2022-06-04 17:05:08.804641,0 days 00:05:43.906367,160.0,1824.0,127.0,109.0,899.0,1173.0,COMPLETE
75,2838.0673828125,2022-06-02 21:52:52.364575,2022-06-02 21:58:53.057252,0 days 00:06:00.692677,139.0,1935.0,127.0,197.0,900.0,1373.0,COMPLETE
185,2838.485107421875,2022-06-03 07:56:01.133956,2022-06-03 07:58:28.848792,0 days 00:02:27.714836,129.0,1907.0,127.0,175.0,941.0,534.0,COMPLETE
145,2838.601806640625,2022-06-03 04:41:04.527274,2022-06-03 04:43:44.851204,0 days 00:02:40.323930,133.0,1852.0,126.0,146.0,866.0,590.0,COMPLETE
257,2838.793212890625,2022-06-03 22:45:26.354387,2022-06-03 22:52:54.608494,0 days 00:07:28.254107,126.0,1804.0,127.0,158.0,893.0,1629.0,COMPLETE
214,2838.88427734375,2022-06-03 09:26:27.748325,2022-06-03 09:29:25.648631,0 days 00:02:57.900306,99.0,1991.0,128.0,151.0,1000.0,528.0,COMPLETE
401,2839.180908203125,2022-06-04 09:19:30.970135,2022-06-04 09:22:45.392480,0 days 00:03:14.422345,163.0,2000.0,128.0,156.0,1000.0,582.0,COMPLETE
429,2839.187255859375,2022-06-04 11:19:20.413238,2022-06-04 11:26:50.242730,0 days 00:07:29.829492,169.0,1778.0,128.0,157.0,1000.0,1349.0,COMPLETE
441,2839.305908203125,2022-06-04 12:17:24.333078,2022-06-04 12:25:38.238273,0 days 00:08:13.905195,161.0,1834.0,128.0,136.0,979.0,1397.0,COMPLETE
98,2839.460693359375,2022-06-03 00:34:48.593619,2022-06-03 00:42:02.116770,0 days 00:07:13.523151,158.0,1840.0,127.0,176.0,824.0,1673.0,COMPLETE
420,2839.517333984375,2022-06-04 10:49:21.726078,2022-06-04 10:52:17.905204,0 days 00:02:56.179126,70.0,1895.0,128.0,200.0,958.0,546.0,COMPLETE
393,2839.521728515625,2022-06-04 08:38:44.099104,2022-06-04 08:41:41.983791,0 days 00:02:57.884687,142.0,1764.0,128.0,56.0,986.0,502.0,COMPLETE
104,2839.651123046875,2022-06-03 01:19:51.005414,2022-06-03 01:29:18.798326,0 days 00:09:27.792912,187.0,1620.0,128.0,86.0,950.0,1951.0,COMPLETE
461,2839.85546875,2022-06-04 14:17:15.491393,2022-06-04 14:25:51.995942,0 days 00:08:36.504549,151.0,1914.0,128.0,163.0,975.0,1516.0,COMPLETE
42,2839.992431640625,2022-06-02 18:55:55.397916,2022-06-02 18:59:59.673391,0 days 00:04:04.275475,189.0,1467.0,128.0,49.0,993.0,673.0,COMPLETE
