iteration,rmse,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
241,2829.0126953125,2022-06-03 05:11:44.031357,2022-06-03 05:15:33.543609,0 days 00:03:49.512252,95.0,1500.0,120.0,87.0,582.0,1008.0,COMPLETE
240,2829.132568359375,2022-06-03 05:07:42.896530,2022-06-03 05:11:44.031017,0 days 00:04:01.134487,96.0,1497.0,120.0,88.0,585.0,1036.0,COMPLETE
381,2829.190673828125,2022-06-04 00:55:10.606916,2022-06-04 00:59:14.233783,0 days 00:04:03.626867,93.0,1500.0,122.0,92.0,593.0,1047.0,COMPLETE
308,2829.1982421875,2022-06-03 09:29:39.691877,2022-06-03 09:33:55.341648,0 days 00:04:15.649771,70.0,1500.0,120.0,88.0,603.0,1093.0,COMPLETE
266,2829.259521484375,2022-06-03 06:47:37.977439,2022-06-03 06:51:45.339690,0 days 00:04:07.362251,79.0,1499.0,122.0,88.0,593.0,1058.0,COMPLETE
263,2829.29052734375,2022-06-03 06:35:43.607860,2022-06-03 06:39:45.859984,0 days 00:04:02.252124,84.0,1500.0,120.0,87.0,578.0,1063.0,COMPLETE
257,2829.306640625,2022-06-03 06:14:00.232354,2022-06-03 06:17:46.835539,0 days 00:03:46.603185,82.0,1488.0,120.0,87.0,579.0,978.0,COMPLETE
250,2829.322265625,2022-06-03 05:46:56.225588,2022-06-03 05:50:54.815050,0 days 00:03:58.589462,94.0,1496.0,120.0,87.0,585.0,1025.0,COMPLETE
493,2829.38916015625,2022-06-04 08:07:18.205932,2022-06-04 08:12:40.136820,0 days 00:05:21.930888,85.0,1500.0,120.0,81.0,580.0,1432.0,COMPLETE
478,2829.39013671875,2022-06-04 07:10:02.341937,2022-06-04 07:13:56.180123,0 days 00:03:53.838186,96.0,1500.0,120.0,88.0,572.0,1043.0,COMPLETE
233,2829.4150390625,2022-06-03 04:36:36.146367,2022-06-03 04:41:30.287141,0 days 00:04:54.140774,103.0,1500.0,120.0,92.0,654.0,1247.0,COMPLETE
373,2829.532470703125,2022-06-04 00:25:10.679841,2022-06-04 00:29:01.028831,0 days 00:03:50.348990,82.0,1500.0,120.0,85.0,603.0,990.0,COMPLETE
242,2829.580322265625,2022-06-03 05:15:33.543884,2022-06-03 05:19:25.648707,0 days 00:03:52.104823,96.0,1499.0,120.0,87.0,578.0,1019.0,COMPLETE
252,2829.628662109375,2022-06-03 05:54:50.198185,2022-06-03 05:58:46.501442,0 days 00:03:56.303257,90.0,1500.0,120.0,87.0,580.0,1046.0,COMPLETE
128,2829.635009765625,2022-06-02 21:16:23.143102,2022-06-02 21:18:23.464489,0 days 00:02:00.321387,101.0,1499.0,120.0,78.0,450.0,595.0,COMPLETE
256,2829.669921875,2022-06-03 06:10:17.189050,2022-06-03 06:14:00.232034,0 days 00:03:43.042984,86.0,1499.0,120.0,87.0,578.0,979.0,COMPLETE
326,2829.6748046875,2022-06-03 10:41:07.261670,2022-06-03 10:44:49.379530,0 days 00:03:42.117860,70.0,1500.0,120.0,83.0,590.0,971.0,COMPLETE
203,2829.685546875,2022-06-03 02:10:22.286300,2022-06-03 02:15:14.525395,0 days 00:04:52.239095,108.0,1500.0,120.0,90.0,569.0,1268.0,COMPLETE
194,2829.705810546875,2022-06-03 01:31:55.323436,2022-06-03 01:36:28.899348,0 days 00:04:33.575912,106.0,1500.0,120.0,81.0,554.0,1216.0,COMPLETE
157,2829.7333984375,2022-06-02 22:45:02.485098,2022-06-02 22:49:22.698507,0 days 00:04:20.213409,102.0,1491.0,122.0,86.0,489.0,1253.0,COMPLETE
457,2829.760009765625,2022-06-04 05:48:11.021350,2022-06-04 05:52:18.325597,0 days 00:04:07.304247,95.0,1488.0,121.0,90.0,593.0,1066.0,COMPLETE
311,2829.761962890625,2022-06-03 09:42:26.191126,2022-06-03 09:46:44.240307,0 days 00:04:18.049181,81.0,1500.0,122.0,88.0,599.0,1098.0,COMPLETE
441,2829.776123046875,2022-06-04 04:48:35.153891,2022-06-04 04:52:33.044218,0 days 00:03:57.890327,99.0,1500.0,120.0,85.0,550.0,1057.0,COMPLETE
244,2829.778076171875,2022-06-03 05:23:23.449947,2022-06-03 05:27:13.095230,0 days 00:03:49.645283,94.0,1500.0,120.0,87.0,580.0,1017.0,COMPLETE
315,2829.81689453125,2022-06-03 09:57:36.689669,2022-06-03 10:01:29.096671,0 days 00:03:52.407002,77.0,1500.0,120.0,84.0,601.0,993.0,COMPLETE
330,2829.8759765625,2022-06-03 10:56:45.116143,2022-06-03 11:00:25.555113,0 days 00:03:40.438970,97.0,1500.0,120.0,88.0,569.0,953.0,COMPLETE
284,2830.1005859375,2022-06-03 07:57:10.973274,2022-06-03 08:00:51.320568,0 days 00:03:40.347294,73.0,1486.0,120.0,87.0,587.0,952.0,COMPLETE
385,2830.11181640625,2022-06-04 01:11:42.688105,2022-06-04 01:15:42.497055,0 days 00:03:59.808950,91.0,1499.0,122.0,90.0,591.0,1032.0,COMPLETE
434,2830.123291015625,2022-06-04 04:22:00.958340,2022-06-04 04:25:53.881085,0 days 00:03:52.922745,95.0,1485.0,120.0,84.0,563.0,1014.0,COMPLETE
394,2830.139404296875,2022-06-04 01:49:14.366550,2022-06-04 01:53:10.630727,0 days 00:03:56.264177,96.0,1484.0,120.0,31.0,620.0,1041.0,COMPLETE
432,2830.214111328125,2022-06-04 04:13:59.800406,2022-06-04 04:17:58.115830,0 days 00:03:58.315424,78.0,1484.0,120.0,99.0,591.0,1030.0,COMPLETE
151,2830.3125,2022-06-02 22:20:46.868419,2022-06-02 22:24:51.543656,0 days 00:04:04.675237,111.0,1472.0,122.0,79.0,487.0,1181.0,COMPLETE
420,2830.370849609375,2022-06-04 03:29:16.943462,2022-06-04 03:33:05.245625,0 days 00:03:48.302163,94.0,1483.0,120.0,85.0,574.0,1012.0,COMPLETE
367,2830.498291015625,2022-06-04 00:02:51.504263,2022-06-04 00:05:56.878361,0 days 00:03:05.374098,84.0,1486.0,123.0,93.0,211.0,1119.0,COMPLETE
183,2830.509765625,2022-06-03 00:44:37.612349,2022-06-03 00:48:57.849901,0 days 00:04:20.237552,105.0,1499.0,121.0,82.0,488.0,1283.0,COMPLETE
450,2830.52685546875,2022-06-04 05:22:55.086851,2022-06-04 05:26:51.517726,0 days 00:03:56.430875,101.0,1500.0,122.0,91.0,582.0,1038.0,COMPLETE
485,2830.52880859375,2022-06-04 07:36:40.647464,2022-06-04 07:40:34.705166,0 days 00:03:54.057702,95.0,1484.0,121.0,94.0,579.0,1013.0,COMPLETE
447,2830.538818359375,2022-06-04 05:11:36.033905,2022-06-04 05:15:29.017944,0 days 00:03:52.984039,92.0,1483.0,120.0,87.0,591.0,1007.0,COMPLETE
346,2830.5966796875,2022-06-03 22:42:45.923662,2022-06-03 22:46:30.010042,0 days 00:03:44.086380,91.0,1500.0,120.0,90.0,552.0,1007.0,COMPLETE
364,2830.671630859375,2022-06-03 23:51:50.904416,2022-06-03 23:55:46.209652,0 days 00:03:55.305236,87.0,1485.0,121.0,89.0,563.0,1025.0,COMPLETE
251,2830.674560546875,2022-06-03 05:50:54.815352,2022-06-03 05:54:50.197896,0 days 00:03:55.382544,94.0,1500.0,120.0,86.0,584.0,1039.0,COMPLETE
354,2830.700439453125,2022-06-03 23:13:40.039953,2022-06-03 23:17:28.133104,0 days 00:03:48.093151,66.0,1500.0,122.0,91.0,594.0,998.0,COMPLETE
408,2830.700927734375,2022-06-04 02:42:51.288451,2022-06-04 02:46:40.228031,0 days 00:03:48.939580,95.0,1485.0,120.0,91.0,585.0,989.0,COMPLETE
286,2830.74951171875,2022-06-03 08:04:52.228890,2022-06-03 08:08:39.213365,0 days 00:03:46.984475,88.0,1499.0,121.0,88.0,569.0,981.0,COMPLETE
231,2830.7646484375,2022-06-03 04:27:04.363452,2022-06-03 04:31:50.402000,0 days 00:04:46.038548,104.0,1486.0,121.0,92.0,604.0,1260.0,COMPLETE
305,2830.843017578125,2022-06-03 09:18:34.348194,2022-06-03 09:22:23.557487,0 days 00:03:49.209293,97.0,1488.0,120.0,86.0,595.0,984.0,COMPLETE
462,2830.850341796875,2022-06-04 06:07:40.623807,2022-06-04 06:11:31.316585,0 days 00:03:50.692778,93.0,1484.0,120.0,96.0,585.0,997.0,COMPLETE
272,2830.889892578125,2022-06-03 07:11:08.736259,2022-06-03 07:14:54.317432,0 days 00:03:45.581173,82.0,1500.0,122.0,87.0,562.0,993.0,COMPLETE
270,2830.949462890625,2022-06-03 07:03:11.648249,2022-06-03 07:07:00.261990,0 days 00:03:48.613741,90.0,1500.0,123.0,88.0,574.0,1001.0,COMPLETE
314,2830.9501953125,2022-06-03 09:54:06.941141,2022-06-03 09:57:36.689305,0 days 00:03:29.748164,85.0,1481.0,121.0,86.0,571.0,909.0,COMPLETE
482,2830.9619140625,2022-06-04 07:25:06.311606,2022-06-04 07:29:02.659544,0 days 00:03:56.347938,92.0,1500.0,120.0,87.0,576.0,1055.0,COMPLETE
246,2831.008056640625,2022-06-03 05:31:12.177053,2022-06-03 05:35:01.725678,0 days 00:03:49.548625,95.0,1500.0,120.0,88.0,588.0,1016.0,COMPLETE
396,2831.05419921875,2022-06-04 01:57:11.804957,2022-06-04 02:00:36.058355,0 days 00:03:24.253398,85.0,1484.0,120.0,85.0,561.0,892.0,COMPLETE
271,2831.0546875,2022-06-03 07:07:00.262298,2022-06-03 07:11:08.735954,0 days 00:04:08.473656,88.0,1474.0,120.0,85.0,587.0,1076.0,COMPLETE
372,2831.069091796875,2022-06-04 00:21:14.985036,2022-06-04 00:25:10.679570,0 days 00:03:55.694534,94.0,1500.0,122.0,86.0,578.0,1036.0,COMPLETE
436,2831.07763671875,2022-06-04 04:29:54.902498,2022-06-04 04:33:31.350037,0 days 00:03:36.447539,83.0,1500.0,122.0,88.0,585.0,929.0,COMPLETE
290,2831.089111328125,2022-06-03 08:21:04.068249,2022-06-03 08:24:45.961674,0 days 00:03:41.893425,88.0,1483.0,120.0,87.0,562.0,982.0,COMPLETE
262,2831.113525390625,2022-06-03 06:32:07.576733,2022-06-03 06:35:43.607566,0 days 00:03:36.030833,78.0,1484.0,120.0,88.0,594.0,947.0,COMPLETE
389,2831.125732421875,2022-06-04 01:27:47.908682,2022-06-04 01:31:43.387020,0 days 00:03:55.478338,99.0,1473.0,120.0,90.0,586.0,1044.0,COMPLETE
349,2831.13427734375,2022-06-03 22:54:17.240596,2022-06-03 22:58:21.336298,0 days 00:04:04.095702,87.0,1484.0,120.0,86.0,603.0,1053.0,COMPLETE
156,2831.206298828125,2022-06-02 22:40:55.409197,2022-06-02 22:45:02.484890,0 days 00:04:07.075693,102.0,1465.0,122.0,84.0,487.0,1194.0,COMPLETE
211,2831.22900390625,2022-06-03 02:48:42.666981,2022-06-03 02:53:22.542551,0 days 00:04:39.875570,114.0,1482.0,121.0,95.0,567.0,1214.0,COMPLETE
166,2831.256103515625,2022-06-02 23:24:20.410181,2022-06-02 23:28:51.724675,0 days 00:04:31.314494,100.0,1496.0,122.0,90.0,517.0,1266.0,COMPLETE
264,2831.263671875,2022-06-03 06:39:45.860299,2022-06-03 06:43:45.909173,0 days 00:04:00.048874,84.0,1485.0,120.0,86.0,590.0,1054.0,COMPLETE
412,2831.270751953125,2022-06-04 02:57:54.584042,2022-06-04 03:01:39.645876,0 days 00:03:45.061834,96.0,1482.0,121.0,90.0,581.0,977.0,COMPLETE
323,2831.278076171875,2022-06-03 10:29:56.617810,2022-06-03 10:33:51.003636,0 days 00:03:54.385826,83.0,1480.0,120.0,85.0,585.0,1010.0,COMPLETE
417,2831.34033203125,2022-06-04 03:18:24.538671,2022-06-04 03:22:24.941794,0 days 00:04:00.403123,68.0,1471.0,120.0,84.0,579.0,1045.0,COMPLETE
167,2831.3515625,2022-06-02 23:28:51.724860,2022-06-02 23:33:36.381678,0 days 00:04:44.656818,100.0,1500.0,122.0,89.0,534.0,1266.0,COMPLETE
303,2831.3974609375,2022-06-03 09:10:34.266279,2022-06-03 09:14:34.116495,0 days 00:03:59.850216,73.0,1485.0,121.0,90.0,585.0,1032.0,COMPLETE
185,2831.421630859375,2022-06-03 00:53:24.166467,2022-06-03 00:57:49.622479,0 days 00:04:25.456012,108.0,1500.0,124.0,81.0,485.0,1269.0,COMPLETE
460,2831.491455078125,2022-06-04 05:59:31.737164,2022-06-04 06:03:46.280183,0 days 00:04:14.543019,84.0,1500.0,122.0,86.0,565.0,1102.0,COMPLETE
393,2831.51171875,2022-06-04 01:45:23.202154,2022-06-04 01:49:14.366220,0 days 00:03:51.164066,98.0,1500.0,122.0,87.0,592.0,1019.0,COMPLETE
289,2831.5400390625,2022-06-03 08:17:08.278286,2022-06-03 08:21:04.067892,0 days 00:03:55.789606,94.0,1500.0,122.0,89.0,580.0,1041.0,COMPLETE
405,2831.552001953125,2022-06-04 02:31:33.236426,2022-06-04 02:35:13.533036,0 days 00:03:40.296610,95.0,1500.0,122.0,89.0,589.0,946.0,COMPLETE
429,2831.627197265625,2022-06-04 04:03:03.934605,2022-06-04 04:06:59.177927,0 days 00:03:55.243322,89.0,1500.0,122.0,85.0,534.0,1045.0,COMPLETE
459,2831.664794921875,2022-06-04 05:55:48.830253,2022-06-04 05:59:31.736817,0 days 00:03:42.906564,79.0,1486.0,120.0,84.0,625.0,951.0,COMPLETE
282,2831.667724609375,2022-06-03 07:49:22.839755,2022-06-03 07:53:23.571617,0 days 00:04:00.731862,85.0,1484.0,122.0,87.0,599.0,1029.0,COMPLETE
344,2831.683349609375,2022-06-03 22:35:03.293179,2022-06-03 22:39:05.630886,0 days 00:04:02.337707,94.0,1500.0,122.0,89.0,612.0,1068.0,COMPLETE
494,2831.703369140625,2022-06-04 08:12:40.137184,2022-06-04 08:16:26.072927,0 days 00:03:45.935743,89.0,1471.0,120.0,82.0,563.0,985.0,COMPLETE
63,2831.7421875,2022-06-02 19:10:22.334240,2022-06-02 19:12:14.471172,0 days 00:01:52.136932,103.0,1488.0,120.0,65.0,362.0,605.0,COMPLETE
392,2831.75,2022-06-04 01:41:03.685698,2022-06-04 01:45:23.201814,0 days 00:04:19.516116,88.0,1483.0,121.0,92.0,547.0,1136.0,COMPLETE
397,2831.76953125,2022-06-04 02:00:36.058669,2022-06-04 02:04:25.687726,0 days 00:03:49.629057,94.0,1485.0,122.0,83.0,581.0,995.0,COMPLETE
332,2831.792236328125,2022-06-03 11:04:04.610934,2022-06-03 11:08:15.179235,0 days 00:04:10.568301,98.0,1485.0,122.0,90.0,560.0,1114.0,COMPLETE
215,2831.79736328125,2022-06-03 03:07:53.235331,2022-06-03 03:12:58.317384,0 days 00:05:05.082053,106.0,1475.0,120.0,90.0,637.0,1294.0,COMPLETE
451,2831.798828125,2022-06-04 05:26:51.518081,2022-06-04 05:30:36.773853,0 days 00:03:45.255772,90.0,1473.0,120.0,89.0,599.0,971.0,COMPLETE
498,2831.815673828125,2022-06-04 08:27:39.264194,2022-06-04 08:31:17.569171,0 days 00:03:38.304977,96.0,1485.0,122.0,84.0,587.0,943.0,COMPLETE
276,2831.825927734375,2022-06-03 07:26:20.030594,2022-06-03 07:30:01.962106,0 days 00:03:41.931512,86.0,1484.0,120.0,85.0,569.0,964.0,COMPLETE
161,2831.8466796875,2022-06-02 23:01:03.557719,2022-06-02 23:05:39.167308,0 days 00:04:35.609589,105.0,1487.0,122.0,84.0,519.0,1290.0,COMPLETE
61,2831.8505859375,2022-06-02 19:05:58.624806,2022-06-02 19:08:14.035506,0 days 00:02:15.410700,111.0,1487.0,120.0,63.0,405.0,697.0,COMPLETE
214,2831.857421875,2022-06-03 03:02:47.822970,2022-06-03 03:07:53.234998,0 days 00:05:05.412028,107.0,1482.0,120.0,91.0,625.0,1301.0,COMPLETE
204,2831.873046875,2022-06-03 02:15:14.525651,2022-06-03 02:19:57.778299,0 days 00:04:43.252648,109.0,1486.0,121.0,91.0,572.0,1262.0,COMPLETE
499,2831.95703125,2022-06-04 08:31:17.569595,2022-06-04 08:34:41.843648,0 days 00:03:24.274053,93.0,1471.0,120.0,84.0,568.0,915.0,COMPLETE
496,2831.96044921875,2022-06-04 08:20:06.252965,2022-06-04 08:23:49.053874,0 days 00:03:42.800909,99.0,1484.0,122.0,83.0,604.0,984.0,COMPLETE
322,2831.977294921875,2022-06-03 10:25:59.247245,2022-06-03 10:29:56.617436,0 days 00:03:57.370191,88.0,1484.0,122.0,87.0,604.0,1044.0,COMPLETE
292,2831.9990234375,2022-06-03 08:28:39.282172,2022-06-03 08:32:21.294112,0 days 00:03:42.011940,92.0,1483.0,120.0,86.0,589.0,957.0,COMPLETE
445,2832.009765625,2022-06-04 05:04:46.768619,2022-06-04 05:07:52.562842,0 days 00:03:05.794223,98.0,1471.0,121.0,83.0,579.0,806.0,COMPLETE
414,2832.060791015625,2022-06-04 03:05:32.931832,2022-06-04 03:10:39.960245,0 days 00:05:07.028413,91.0,1500.0,124.0,86.0,544.0,1370.0,COMPLETE
463,2832.125732421875,2022-06-04 06:11:31.316927,2022-06-04 06:15:59.262088,0 days 00:04:27.945161,100.0,1500.0,124.0,85.0,597.0,1143.0,COMPLETE
275,2832.135986328125,2022-06-03 07:22:24.308692,2022-06-03 07:26:20.030269,0 days 00:03:55.721577,84.0,1481.0,123.0,88.0,606.0,1025.0,COMPLETE
150,2832.173828125,2022-06-02 22:16:47.665941,2022-06-02 22:20:46.868168,0 days 00:03:59.202227,108.0,1473.0,122.0,79.0,485.0,1157.0,COMPLETE
333,2832.1796875,2022-06-03 11:08:15.179628,2022-06-03 11:12:20.256982,0 days 00:04:05.077354,87.0,1468.0,120.0,84.0,604.0,1084.0,COMPLETE
220,2832.182861328125,2022-06-03 03:32:51.267687,2022-06-03 03:37:50.765671,0 days 00:04:59.497984,101.0,1473.0,121.0,95.0,629.0,1274.0,COMPLETE
380,2832.186279296875,2022-06-04 00:51:26.674677,2022-06-04 00:55:10.606632,0 days 00:03:43.931955,75.0,1500.0,123.0,82.0,585.0,961.0,COMPLETE
226,2832.210693359375,2022-06-03 04:02:07.020066,2022-06-03 04:07:00.466839,0 days 00:04:53.446773,107.0,1467.0,120.0,92.0,629.0,1252.0,COMPLETE
370,2832.218017578125,2022-06-04 00:13:13.143037,2022-06-04 00:17:22.243592,0 days 00:04:09.100555,96.0,1468.0,120.0,89.0,567.0,1090.0,COMPLETE
398,2832.231689453125,2022-06-04 02:04:25.688038,2022-06-04 02:08:24.330115,0 days 00:03:58.642077,71.0,1500.0,124.0,91.0,587.0,1023.0,COMPLETE
208,2832.234619140625,2022-06-03 02:34:48.421878,2022-06-03 02:39:23.965643,0 days 00:04:35.543765,106.0,1483.0,121.0,91.0,592.0,1216.0,COMPLETE
92,2832.25927734375,2022-06-02 20:10:37.147461,2022-06-02 20:12:24.763017,0 days 00:01:47.615556,108.0,1499.0,120.0,65.0,400.0,565.0,COMPLETE
206,2832.28515625,2022-06-03 02:24:51.868914,2022-06-03 02:29:49.091718,0 days 00:04:57.222804,114.0,1498.0,124.0,93.0,597.0,1263.0,COMPLETE
413,2832.304931640625,2022-06-04 03:01:39.646209,2022-06-04 03:05:32.931527,0 days 00:03:53.285318,99.0,1472.0,120.0,96.0,570.0,1036.0,COMPLETE
306,2832.328125,2022-06-03 09:22:23.557828,2022-06-03 09:25:58.441833,0 days 00:03:34.884005,84.0,1500.0,122.0,91.0,552.0,956.0,COMPLETE
476,2832.332763671875,2022-06-04 07:02:03.052087,2022-06-04 07:06:12.250573,0 days 00:04:09.198486,131.0,1484.0,123.0,93.0,583.0,1074.0,COMPLETE
279,2832.363037109375,2022-06-03 07:37:44.226794,2022-06-03 07:41:36.369579,0 days 00:03:52.142785,92.0,1467.0,120.0,86.0,591.0,1005.0,COMPLETE
387,2832.378662109375,2022-06-04 01:19:49.757364,2022-06-04 01:23:55.923365,0 days 00:04:06.166001,89.0,1473.0,121.0,89.0,598.0,1084.0,COMPLETE
209,2832.397216796875,2022-06-03 02:39:23.965889,2022-06-03 02:44:00.438809,0 days 00:04:36.472920,113.0,1482.0,121.0,93.0,590.0,1212.0,COMPLETE
232,2832.426513671875,2022-06-03 04:31:50.402316,2022-06-03 04:36:36.146002,0 days 00:04:45.743686,105.0,1484.0,121.0,98.0,608.0,1257.0,COMPLETE
281,2832.468017578125,2022-06-03 07:45:36.422555,2022-06-03 07:49:22.839384,0 days 00:03:46.416829,96.0,1471.0,120.0,89.0,561.0,988.0,COMPLETE
339,2832.584716796875,2022-06-03 11:31:08.599384,2022-06-03 11:35:05.749410,0 days 00:03:57.150026,89.0,1500.0,123.0,85.0,601.0,1006.0,COMPLETE
361,2832.596923828125,2022-06-03 23:39:54.777145,2022-06-03 23:44:03.321183,0 days 00:04:08.544038,82.0,1471.0,120.0,88.0,603.0,1075.0,COMPLETE
163,2832.686279296875,2022-06-02 23:10:12.177453,2022-06-02 23:14:56.439982,0 days 00:04:44.262529,105.0,1500.0,123.0,84.0,541.0,1238.0,COMPLETE
406,2832.695068359375,2022-06-04 02:35:13.533359,2022-06-04 02:38:57.046972,0 days 00:03:43.513613,97.0,1473.0,121.0,87.0,599.0,962.0,COMPLETE
260,2832.697509765625,2022-06-03 06:25:17.970732,2022-06-03 06:28:58.752572,0 days 00:03:40.781840,82.0,1486.0,120.0,87.0,596.0,975.0,COMPLETE
329,2832.7177734375,2022-06-03 10:52:46.889734,2022-06-03 10:56:45.115757,0 days 00:03:58.226023,81.0,1471.0,121.0,85.0,581.0,1033.0,COMPLETE
312,2832.72265625,2022-06-03 09:46:44.240664,2022-06-03 09:50:47.691788,0 days 00:04:03.451124,87.0,1473.0,120.0,92.0,590.0,1071.0,COMPLETE
120,2832.7373046875,2022-06-02 21:00:25.428937,2022-06-02 21:02:31.830726,0 days 00:02:06.401789,109.0,1500.0,123.0,68.0,407.0,621.0,COMPLETE
140,2832.7802734375,2022-06-02 21:44:43.775796,2022-06-02 21:48:34.505443,0 days 00:03:50.729647,109.0,1469.0,120.0,75.0,436.0,1161.0,COMPLETE
341,2832.837890625,2022-06-03 22:24:24.577209,2022-06-03 22:28:05.113530,0 days 00:03:40.536321,96.0,1485.0,120.0,87.0,588.0,983.0,COMPLETE
182,2832.84765625,2022-06-03 00:40:15.758998,2022-06-03 00:44:37.612108,0 days 00:04:21.853110,110.0,1486.0,122.0,83.0,490.0,1283.0,COMPLETE
133,2832.850341796875,2022-06-02 21:27:20.995153,2022-06-02 21:29:30.508387,0 days 00:02:09.513234,100.0,1469.0,120.0,83.0,445.0,635.0,COMPLETE
489,2832.885986328125,2022-06-04 07:52:03.599186,2022-06-04 07:55:59.316639,0 days 00:03:55.717453,87.0,1485.0,120.0,83.0,602.0,1034.0,COMPLETE
219,2832.896484375,2022-06-03 03:28:08.841635,2022-06-03 03:32:51.267429,0 days 00:04:42.425794,108.0,1481.0,122.0,89.0,621.0,1201.0,COMPLETE
177,2832.93603515625,2022-06-03 00:15:32.542689,2022-06-03 00:20:32.463549,0 days 00:04:59.920860,101.0,1475.0,121.0,86.0,533.0,1319.0,COMPLETE
399,2832.9521484375,2022-06-04 02:08:24.330403,2022-06-04 02:12:11.635815,0 days 00:03:47.305412,97.0,1468.0,120.0,86.0,573.0,992.0,COMPLETE
357,2832.955322265625,2022-06-03 23:24:37.700086,2022-06-03 23:28:20.979846,0 days 00:03:43.279760,78.0,1483.0,120.0,84.0,596.0,993.0,COMPLETE
466,2832.979248046875,2022-06-04 06:23:40.563927,2022-06-04 06:27:19.045378,0 days 00:03:38.481451,88.0,1473.0,120.0,52.0,580.0,976.0,COMPLETE
438,2832.98095703125,2022-06-04 04:37:14.575801,2022-06-04 04:41:16.325449,0 days 00:04:01.749648,93.0,1485.0,122.0,93.0,611.0,1034.0,COMPLETE
475,2832.981689453125,2022-06-04 06:56:48.922399,2022-06-04 07:02:03.051697,0 days 00:05:14.129298,101.0,1461.0,120.0,88.0,604.0,1398.0,COMPLETE
