iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,state
174,2762.6793216888777,2023-03-01 03:24:50.588792,2023-03-01 03:25:02.471007,0 days 00:00:11.882215,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
165,2762.6793216888777,2023-03-01 03:22:21.174369,2023-03-01 03:22:33.198561,0 days 00:00:12.024192,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
176,2762.6793216888777,2023-03-01 03:25:22.948142,2023-03-01 03:25:34.720902,0 days 00:00:11.772760,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
177,2762.6793216888777,2023-03-01 03:25:38.994655,2023-03-01 03:25:50.775266,0 days 00:00:11.780611,0.5,0.7,15,8,600,5.5,0.8,COMPLETE
34,2762.6793216888777,2023-03-01 02:45:25.760288,2023-03-01 02:45:37.464830,0 days 00:00:11.704542,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
33,2762.6793216888777,2023-03-01 02:45:09.673137,2023-03-01 02:45:21.391768,0 days 00:00:11.718631,0.5,0.7,15,8,700,5.5,0.8,COMPLETE
32,2762.6793216888777,2023-03-01 02:44:53.323393,2023-03-01 02:45:05.187729,0 days 00:00:11.864336,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
31,2762.6793216888777,2023-03-01 02:44:37.259402,2023-03-01 02:44:48.899240,0 days 00:00:11.639838,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
30,2762.6793216888777,2023-03-01 02:44:21.128660,2023-03-01 02:44:32.847594,0 days 00:00:11.718934,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
178,2762.6793216888777,2023-03-01 03:25:55.290693,2023-03-01 03:26:07.201377,0 days 00:00:11.910684,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
179,2762.6793216888777,2023-03-01 03:26:11.634969,2023-03-01 03:26:23.426545,0 days 00:00:11.791576,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
26,2762.6793216888777,2023-03-01 02:43:14.787053,2023-03-01 02:43:27.429708,0 days 00:00:12.642655,0.5,0.7,15,8,700,5.5,0.8,COMPLETE
25,2762.6793216888777,2023-03-01 02:42:58.725754,2023-03-01 02:43:10.400418,0 days 00:00:11.674664,0.5,0.7,15,8,600,5.5,0.8,COMPLETE
41,2762.6793216888777,2023-03-01 02:47:21.379529,2023-03-01 02:47:32.987536,0 days 00:00:11.608007,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
180,2762.6793216888777,2023-03-01 03:26:27.789710,2023-03-01 03:26:39.664604,0 days 00:00:11.874894,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
