iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
99,2362.7126549921827,2023-01-17 19:52:31.999968,2023-01-17 19:52:59.163372,0 days 00:00:27.163404,0.2968225480122944,0.9864502048960833,0.6503136387747495,0.0829209880957556,10,0,492,1.5873520255343019,2.0382600779599898,0.7249733854873174,COMPLETE
98,2364.396181439008,2023-01-17 19:52:00.458224,2023-01-17 19:52:27.819463,0 days 00:00:27.361239,0.3001336604572122,0.9596676871601368,0.5989470915283501,0.08502965875364278,10,0,492,1.3592078200353659,2.048414745792674,0.7242377674589386,COMPLETE
92,2384.4322361066725,2023-01-17 19:49:13.154447,2023-01-17 19:49:39.714984,0 days 00:00:26.560537,0.27104353927801095,0.8506950294241499,0.6120739648434922,0.10849844542371154,9,0,475,1.327290519526806,2.181833707470638,0.7399866350013868,COMPLETE
84,2387.9890389954708,2023-01-17 19:45:12.897314,2023-01-17 19:45:38.445298,0 days 00:00:25.547984,0.26073208091052696,0.8542150527788159,0.546756742088385,0.11289698448185143,9,1,465,2.4410467207684903,2.1294383603438756,0.7378618838249011,COMPLETE
74,2388.8122400036013,2023-01-17 19:40:27.275599,2023-01-17 19:40:59.208993,0 days 00:00:31.933394,0.26912773529834655,0.9078691762559834,0.3298925272980258,0.11589809279407504,9,1,435,1.172112166365022,2.643694737611591,0.732919735946176,COMPLETE
85,2389.514223437379,2023-01-17 19:45:42.680398,2023-01-17 19:46:13.594833,0 days 00:00:30.914435,0.2585206681387233,0.820879781776918,0.5333671479652226,0.10807850473763594,9,0,466,4.555175292452762,2.0352075055153773,0.735898016755733,COMPLETE
83,2390.08710493974,2023-01-17 19:44:42.359114,2023-01-17 19:45:08.854406,0 days 00:00:26.495292,0.22996589440516377,0.8527959142919568,0.5368790996731975,0.12015716375857617,9,1,469,2.473997605362043,2.2591594193631646,0.7358924239229749,COMPLETE
73,2390.376457296727,2023-01-17 19:39:49.595898,2023-01-17 19:40:22.643273,0 days 00:00:33.047375,0.2687983671631594,0.9146313693907145,0.32909900471736064,0.12239736567772545,9,1,436,0.9192954785114993,2.5563646051143722,0.7326179781305369,COMPLETE
97,2390.4886739834915,2023-01-17 19:51:30.349257,2023-01-17 19:51:56.081173,0 days 00:00:25.731916,0.2932474925559825,0.9989835766058826,0.49214564691240537,0.08269517299816723,9,2,492,2.257634179823174,2.0487280615185584,0.7242544941734299,COMPLETE
59,2391.869371689305,2023-01-17 19:33:22.875723,2023-01-17 19:33:48.111658,0 days 00:00:25.235935,0.27787863230578763,0.8226352035433001,0.5228030384983149,0.15264380647116577,9,0,425,2.7818843167823313,2.2672571896405618,0.7147309927724793,COMPLETE
89,2391.927057405419,2023-01-17 19:47:49.197040,2023-01-17 19:48:16.251960,0 days 00:00:27.054920,0.2671808438033407,0.7665246849300371,0.6719672733474853,0.10972649700966776,9,0,497,0.5323005495534544,1.998188493148957,0.667859957351181,COMPLETE
71,2391.9577108478225,2023-01-17 19:39:04.001856,2023-01-17 19:39:27.042808,0 days 00:00:23.040952,0.34009111781091655,0.8511022592861033,0.40935299728855595,0.14270622340100125,9,1,436,0.9039997749076738,2.8829357194861958,0.7091339208444367,COMPLETE
82,2392.2301753923234,2023-01-17 19:44:16.106376,2023-01-17 19:44:37.916266,0 days 00:00:21.809890,0.26157338734607866,0.8541026912504611,0.47631814986814647,0.10473728629405757,9,2,468,2.32015557088532,2.2768256415796655,0.6729467853414118,COMPLETE
88,2393.607831858232,2023-01-17 19:47:13.378977,2023-01-17 19:47:44.695540,0 days 00:00:31.316563,0.2640333908248207,0.8211443833504648,0.5975377694384232,0.10922918392968294,9,0,500,0.7961987878884067,2.2548178507618033,0.6579043505286812,COMPLETE
61,2394.377510978264,2023-01-17 19:34:16.979696,2023-01-17 19:34:41.352318,0 days 00:00:24.372622,0.3341339335026342,0.8695593700226631,0.37292090898390096,0.1538197081355511,9,1,406,1.9711280076098026,2.2267776265442616,0.6566071326274215,COMPLETE
79,2394.6815953163436,2023-01-17 19:42:44.078205,2023-01-17 19:43:08.631641,0 days 00:00:24.553436,0.22603762719909148,0.8597141298141828,0.39740430100124463,0.14502524989149693,9,1,483,3.4060653086898274,2.4234230293736085,0.7277924814795181,COMPLETE
