iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
242,2388.157686225793,2023-02-09 21:39:40.421010,2023-02-09 21:40:11.327213,0 days 00:00:30.906203,0.48780261100172395,0.7941900587813611,0.36872459004310165,0.07200931638349602,10,0,486,11.402345921646726,0.05252933541465238,0.6547067537156007,COMPLETE
204,2389.0288220522752,2023-02-09 21:18:38.919935,2023-02-09 21:19:07.788185,0 days 00:00:28.868250,0.43304621423823536,0.7896442380513797,0.4097923306823804,0.06977604855549707,10,0,489,10.41540551293874,0.06712791982412546,0.6929318520276861,COMPLETE
298,2389.817253004134,2023-02-09 22:10:06.381626,2023-02-09 22:10:35.365331,0 days 00:00:28.983705,0.47435052136038597,0.7153395897815419,0.9871495844259148,0.0817172055327097,10,0,492,7.148012638081193,0.25069300106160247,0.7087565436181062,COMPLETE
241,2390.9223347487236,2023-02-09 21:39:01.173318,2023-02-09 21:39:36.993084,0 days 00:00:35.819766,0.49359581681101955,0.7838267158834726,0.3702104391868045,0.07131565269941156,10,0,484,11.643558193025616,0.044248901332244725,0.6803671923907585,COMPLETE
218,2391.5158222317737,2023-02-09 21:26:21.295380,2023-02-09 21:26:52.860049,0 days 00:00:31.564669,0.44485091098889556,0.8100856024590972,0.41918881046469825,0.06285071022802272,10,0,478,11.349599950679663,0.1209814373390078,0.667950027164268,COMPLETE
254,2392.0113009404195,2023-02-09 21:46:26.163754,2023-02-09 21:46:56.007359,0 days 00:00:29.843605,0.49960439953206154,0.832955043599806,0.4005598409979911,0.07641093060954926,10,0,500,10.207010904807843,0.058787503474784966,0.7012277308411085,COMPLETE
208,2392.710299096992,2023-02-09 21:20:55.519336,2023-02-09 21:21:24.115786,0 days 00:00:28.596450,0.45395681633159163,0.7940033421570982,0.387795932811628,0.06842682462092191,10,0,488,10.749250644232161,0.055380068206165284,0.6782568884399166,COMPLETE
191,2393.2873579426564,2023-02-09 21:11:25.576053,2023-02-09 21:11:54.433609,0 days 00:00:28.857556,0.4223962955641066,0.7533289053665063,0.332903590680947,0.07194485527614927,10,0,494,9.857864856182266,0.05870199681917554,0.7167953946488754,COMPLETE
115,2393.44182372082,2023-02-09 20:32:29.441539,2023-02-09 20:32:56.344028,0 days 00:00:26.902489,0.3981502154911288,0.572474158069945,0.32418620165876116,0.07639612982512592,10,0,469,3.04946032097125,0.23756317061668158,0.7401960519029953,COMPLETE
252,2393.4658592947344,2023-02-09 21:45:19.473387,2023-02-09 21:45:49.122546,0 days 00:00:29.649159,0.49671778283051105,0.822763237318637,0.4043600336409189,0.07413167311016002,10,0,499,8.967973361486493,0.05609127509186906,0.6952577905475102,COMPLETE
192,2393.4679645445117,2023-02-09 21:11:57.844023,2023-02-09 21:12:31.700155,0 days 00:00:33.856132,0.41037472431366995,0.7546655454827963,0.3651735528126433,0.07229747621658619,10,0,493,9.845390324023645,0.05526527074408227,0.7149131208370658,COMPLETE
271,2393.8096932056787,2023-02-09 21:55:36.172478,2023-02-09 21:56:05.303117,0 days 00:00:29.130639,0.4886910201759309,0.834013028322062,0.49624455504812254,0.05228466862901551,10,0,489,8.909299076742904,0.09632035013951959,0.6699993514333505,COMPLETE
207,2393.9304758971684,2023-02-09 21:20:23.328126,2023-02-09 21:20:52.040191,0 days 00:00:28.712065,0.4573743084433383,0.7999821845045983,0.3874327052728019,0.06920525922146926,10,0,487,11.257768334595868,0.05400555248163941,0.6672424654119111,COMPLETE
285,2393.9343995410813,2023-02-09 22:03:02.645728,2023-02-09 22:03:31.216341,0 days 00:00:28.570613,0.4895779980010255,0.7208713372998663,0.39287346523170574,0.06707605525031413,10,0,483,10.1369151110519,0.2516081284467272,0.702698625071762,COMPLETE
