iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,params_num_boost_round,reg_lambda,subsample,state
140,2779.5969726,2023-03-01 04:39:45.346343,2023-03-01 04:40:10.273845,0 days 00:00:24.927502,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
141,2779.5969726,2023-03-01 04:40:14.964567,2023-03-01 04:40:37.698923,0 days 00:00:22.734356,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
142,2779.5969726,2023-03-01 04:40:42.055923,2023-03-01 04:41:07.537395,0 days 00:00:25.481472,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
122,2779.5969726,2023-03-01 04:31:37.829810,2023-03-01 04:32:00.477862,0 days 00:00:22.648052,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
121,2779.5969726,2023-03-01 04:31:10.678457,2023-03-01 04:31:33.406601,0 days 00:00:22.728144,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
120,2779.5969726,2023-03-01 04:30:43.648511,2023-03-01 04:31:06.314827,0 days 00:00:22.666316,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
119,2779.5969726,2023-03-01 04:30:16.591901,2023-03-01 04:30:39.130567,0 days 00:00:22.538666,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
97,2779.5969726,2023-03-01 04:20:06.643856,2023-03-01 04:20:30.146809,0 days 00:00:23.502953,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
198,2779.5969726,2023-03-01 05:06:07.739141,2023-03-01 05:06:30.360383,0 days 00:00:22.621242,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
100,2779.5969726,2023-03-01 04:21:34.220149,2023-03-01 04:21:57.921719,0 days 00:00:23.701570,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
101,2779.5969726,2023-03-01 04:22:02.767394,2023-03-01 04:22:25.990646,0 days 00:00:23.223252,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
102,2779.5969726,2023-03-01 04:22:29.905153,2023-03-01 04:22:53.447828,0 days 00:00:23.542675,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
103,2779.5969726,2023-03-01 04:22:58.023161,2023-03-01 04:23:20.918295,0 days 00:00:22.895134,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
104,2779.5969726,2023-03-01 04:23:25.237104,2023-03-01 04:23:48.214045,0 days 00:00:22.976941,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
105,2779.5969726,2023-03-01 04:23:52.439052,2023-03-01 04:24:15.443990,0 days 00:00:23.004938,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
106,2779.5969726,2023-03-01 04:24:19.679767,2023-03-01 04:24:42.331301,0 days 00:00:22.651534,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
143,2779.5969726,2023-03-01 04:41:11.950246,2023-03-01 04:41:34.759666,0 days 00:00:22.809420,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
107,2779.5969726,2023-03-01 04:24:46.727232,2023-03-01 04:25:09.259248,0 days 00:00:22.532016,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
110,2779.5969726,2023-03-01 04:26:10.093107,2023-03-01 04:26:32.748895,0 days 00:00:22.655788,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
111,2779.5969726,2023-03-01 04:26:37.281846,2023-03-01 04:26:59.962509,0 days 00:00:22.680663,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
112,2779.5969726,2023-03-01 04:27:04.322428,2023-03-01 04:27:27.006766,0 days 00:00:22.684338,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
113,2779.5969726,2023-03-01 04:27:31.342827,2023-03-01 04:27:54.033893,0 days 00:00:22.691066,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
114,2779.5969726,2023-03-01 04:27:58.470106,2023-03-01 04:28:21.233076,0 days 00:00:22.762970,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
115,2779.5969726,2023-03-01 04:28:25.848291,2023-03-01 04:28:48.446900,0 days 00:00:22.598609,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
116,2779.5969726,2023-03-01 04:28:53.237781,2023-03-01 04:29:16.175142,0 days 00:00:22.937361,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
117,2779.5969726,2023-03-01 04:29:20.519836,2023-03-01 04:29:43.329163,0 days 00:00:22.809327,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
118,2779.5969726,2023-03-01 04:29:47.860365,2023-03-01 04:30:10.555279,0 days 00:00:22.694914,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
108,2779.5969726,2023-03-01 04:25:13.795052,2023-03-01 04:25:38.369665,0 days 00:00:24.574613,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
144,2779.5969726,2023-03-01 04:41:39.160835,2023-03-01 04:42:01.836507,0 days 00:00:22.675672,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
145,2779.5969726,2023-03-01 04:42:06.543890,2023-03-01 04:42:29.478168,0 days 00:00:22.934278,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
146,2779.5969726,2023-03-01 04:42:33.927286,2023-03-01 04:42:56.602296,0 days 00:00:22.675010,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
178,2779.5969726,2023-03-01 04:56:54.493706,2023-03-01 04:57:17.423664,0 days 00:00:22.929958,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
179,2779.5969726,2023-03-01 04:57:21.799703,2023-03-01 04:57:44.577683,0 days 00:00:22.777980,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
180,2779.5969726,2023-03-01 04:57:50.781213,2023-03-01 04:58:13.522667,0 days 00:00:22.741454,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
181,2779.5969726,2023-03-01 04:58:18.155826,2023-03-01 04:58:40.905166,0 days 00:00:22.749340,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
182,2779.5969726,2023-03-01 04:58:47.800783,2023-03-01 04:59:10.558336,0 days 00:00:22.757553,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
183,2779.5969726,2023-03-01 04:59:14.924659,2023-03-01 04:59:37.895610,0 days 00:00:22.970951,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
184,2779.5969726,2023-03-01 04:59:41.947508,2023-03-01 05:00:04.662817,0 days 00:00:22.715309,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
185,2779.5969726,2023-03-01 05:00:09.003225,2023-03-01 05:00:31.961522,0 days 00:00:22.958297,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
186,2779.5969726,2023-03-01 05:00:36.285389,2023-03-01 05:00:59.060553,0 days 00:00:22.775164,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
175,2779.5969726,2023-03-01 04:55:35.198002,2023-03-01 04:55:57.840523,0 days 00:00:22.642521,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
187,2779.5969726,2023-03-01 05:01:03.336500,2023-03-01 05:01:26.104652,0 days 00:00:22.768152,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
189,2779.5969726,2023-03-01 05:01:57.441982,2023-03-01 05:02:20.216911,0 days 00:00:22.774929,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
190,2779.5969726,2023-03-01 05:02:24.511972,2023-03-01 05:02:47.227697,0 days 00:00:22.715725,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
191,2779.5969726,2023-03-01 05:02:51.551253,2023-03-01 05:03:14.330904,0 days 00:00:22.779651,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
192,2779.5969726,2023-03-01 05:03:19.370436,2023-03-01 05:03:47.249741,0 days 00:00:27.879305,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
193,2779.5969726,2023-03-01 05:03:51.716573,2023-03-01 05:04:14.419123,0 days 00:00:22.702550,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
194,2779.5969726,2023-03-01 05:04:18.916590,2023-03-01 05:04:41.712088,0 days 00:00:22.795498,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
195,2779.5969726,2023-03-01 05:04:46.004726,2023-03-01 05:05:08.765071,0 days 00:00:22.760345,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
196,2779.5969726,2023-03-01 05:05:13.075685,2023-03-01 05:05:35.768846,0 days 00:00:22.693161,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
197,2779.5969726,2023-03-01 05:05:40.654171,2023-03-01 05:06:03.359925,0 days 00:00:22.705754,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
188,2779.5969726,2023-03-01 05:01:30.405369,2023-03-01 05:01:53.072205,0 days 00:00:22.666836,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
96,2779.5969726,2023-03-01 04:19:37.995903,2023-03-01 04:20:01.510822,0 days 00:00:23.514919,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
174,2779.5969726,2023-03-01 04:55:07.849335,2023-03-01 04:55:30.561413,0 days 00:00:22.712078,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
171,2779.5969726,2023-03-01 04:53:47.409155,2023-03-01 04:54:10.040390,0 days 00:00:22.631235,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
147,2779.5969726,2023-03-01 04:43:01.092407,2023-03-01 04:43:23.696185,0 days 00:00:22.603778,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
148,2779.5969726,2023-03-01 04:43:28.269309,2023-03-01 04:43:50.903327,0 days 00:00:22.634018,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
150,2779.5969726,2023-03-01 04:44:19.709338,2023-03-01 04:44:42.411799,0 days 00:00:22.702461,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
151,2779.5969726,2023-03-01 04:44:46.727176,2023-03-01 04:45:09.434966,0 days 00:00:22.707790,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
152,2779.5969726,2023-03-01 04:45:13.741652,2023-03-01 04:45:36.611859,0 days 00:00:22.870207,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
153,2779.5969726,2023-03-01 04:45:41.090461,2023-03-01 04:46:03.794997,0 days 00:00:22.704536,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
154,2779.5969726,2023-03-01 04:46:08.141971,2023-03-01 04:46:30.782611,0 days 00:00:22.640640,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
155,2779.5969726,2023-03-01 04:46:35.442180,2023-03-01 04:46:58.216586,0 days 00:00:22.774406,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
156,2779.5969726,2023-03-01 04:47:02.592560,2023-03-01 04:47:25.249347,0 days 00:00:22.656787,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
173,2779.5969726,2023-03-01 04:54:40.654710,2023-03-01 04:55:03.455187,0 days 00:00:22.800477,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
157,2779.5969726,2023-03-01 04:47:29.656032,2023-03-01 04:47:52.598661,0 days 00:00:22.942629,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
160,2779.5969726,2023-03-01 04:48:50.252513,2023-03-01 04:49:12.980091,0 days 00:00:22.727578,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
161,2779.5969726,2023-03-01 04:49:17.350544,2023-03-01 04:49:40.136051,0 days 00:00:22.785507,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
162,2779.5969726,2023-03-01 04:49:44.336685,2023-03-01 04:50:07.017761,0 days 00:00:22.681076,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
163,2779.5969726,2023-03-01 04:50:11.359333,2023-03-01 04:50:34.258520,0 days 00:00:22.899187,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
164,2779.5969726,2023-03-01 04:50:38.441165,2023-03-01 04:51:01.127953,0 days 00:00:22.686788,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
165,2779.5969726,2023-03-01 04:51:05.581803,2023-03-01 04:51:28.119076,0 days 00:00:22.537273,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
166,2779.5969726,2023-03-01 04:51:32.622183,2023-03-01 04:51:55.707474,0 days 00:00:23.085291,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
167,2779.5969726,2023-03-01 04:51:59.768749,2023-03-01 04:52:22.288291,0 days 00:00:22.519542,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
168,2779.5969726,2023-03-01 04:52:26.912921,2023-03-01 04:52:49.816877,0 days 00:00:22.903956,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
158,2779.5969726,2023-03-01 04:47:57.204233,2023-03-01 04:48:20.021746,0 days 00:00:22.817513,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
95,2779.5969726,2023-03-01 04:19:09.911855,2023-03-01 04:19:33.557419,0 days 00:00:23.645564,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
199,2779.5969726,2023-03-01 05:06:34.758240,2023-03-01 05:06:57.554464,0 days 00:00:22.796224,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
93,2779.5969726,2023-03-01 04:18:13.506429,2023-03-01 04:18:36.971763,0 days 00:00:23.465334,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
94,2779.5969726,2023-03-01 04:18:41.861214,2023-03-01 04:19:05.374093,0 days 00:00:23.512879,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
80,2779.5969726,2023-03-01 04:12:07.549527,2023-03-01 04:12:30.990006,0 days 00:00:23.440479,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
81,2779.5969726,2023-03-01 04:12:35.863000,2023-03-01 04:12:59.347440,0 days 00:00:23.484440,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
83,2779.5969726,2023-03-01 04:13:32.201809,2023-03-01 04:13:55.582835,0 days 00:00:23.381026,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
84,2779.5969726,2023-03-01 04:14:00.410600,2023-03-01 04:14:23.826856,0 days 00:00:23.416256,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
85,2779.5969726,2023-03-01 04:14:28.510479,2023-03-01 04:14:52.114360,0 days 00:00:23.603881,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
86,2779.5969726,2023-03-01 04:14:56.586607,2023-03-01 04:15:19.919352,0 days 00:00:23.332745,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
82,2779.5969726,2023-03-01 04:13:03.932983,2023-03-01 04:13:27.472951,0 days 00:00:23.539968,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
88,2779.5969726,2023-03-01 04:15:52.752191,2023-03-01 04:16:16.131091,0 days 00:00:23.378900,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
89,2779.5969726,2023-03-01 04:16:20.953332,2023-03-01 04:16:44.396291,0 days 00:00:23.442959,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
90,2779.5969726,2023-03-01 04:16:48.974637,2023-03-01 04:17:12.269208,0 days 00:00:23.294571,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
91,2779.5969726,2023-03-01 04:17:17.259307,2023-03-01 04:17:41.090850,0 days 00:00:23.831543,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
92,2779.5969726,2023-03-01 04:17:45.457224,2023-03-01 04:18:09.286990,0 days 00:00:23.829766,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
87,2779.5969726,2023-03-01 04:15:24.642279,2023-03-01 04:15:48.038516,0 days 00:00:23.396237,0.6,0.7,15,8,800,5.5,0.8,COMPLETE
41,2781.1714845,2023-03-01 03:54:24.135352,2023-03-01 03:54:47.385724,0 days 00:00:23.250372,0.6,0.7,15,9,700,5.5,0.78,COMPLETE
55,2781.1714845,2023-03-01 04:00:42.675355,2023-03-01 04:01:06.072757,0 days 00:00:23.397402,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
54,2781.1714845,2023-03-01 04:00:15.278073,2023-03-01 04:00:38.422735,0 days 00:00:23.144662,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
53,2781.1714845,2023-03-01 03:59:48.071738,2023-03-01 04:00:11.151462,0 days 00:00:23.079724,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
52,2781.1714845,2023-03-01 03:59:20.360081,2023-03-01 03:59:43.820009,0 days 00:00:23.459928,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
51,2781.1714845,2023-03-01 03:58:52.081574,2023-03-01 03:59:15.543357,0 days 00:00:23.461783,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
45,2781.1714845,2023-03-01 03:56:13.721888,2023-03-01 03:56:36.832421,0 days 00:00:23.110533,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
43,2781.1714845,2023-03-01 03:55:19.534821,2023-03-01 03:55:42.493194,0 days 00:00:22.958373,0.6,0.7,15,9,700,5.5,0.78,COMPLETE
42,2781.1714845,2023-03-01 03:54:52.462695,2023-03-01 03:55:15.515846,0 days 00:00:23.053151,0.6,0.7,15,9,700,5.5,0.78,COMPLETE
35,2781.1714845,2023-03-01 03:51:39.528246,2023-03-01 03:52:03.131238,0 days 00:00:23.602992,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
21,2781.1714845,2023-03-01 03:45:21.365690,2023-03-01 03:45:43.830410,0 days 00:00:22.464720,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
31,2781.1714845,2023-03-01 03:49:50.981473,2023-03-01 03:50:13.996070,0 days 00:00:23.014597,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
26,2781.1714845,2023-03-01 03:47:36.571029,2023-03-01 03:47:59.596472,0 days 00:00:23.025443,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
24,2781.1714845,2023-03-01 03:46:43.156953,2023-03-01 03:47:06.654245,0 days 00:00:23.497292,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
23,2781.1714845,2023-03-01 03:46:15.726000,2023-03-01 03:46:38.313120,0 days 00:00:22.587120,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
22,2781.1714845,2023-03-01 03:45:49.317042,2023-03-01 03:46:11.452396,0 days 00:00:22.135354,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
56,2781.1714845,2023-03-01 04:01:10.774019,2023-03-01 04:01:33.803009,0 days 00:00:23.028990,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
14,2781.1714845,2023-03-01 03:42:21.128405,2023-03-01 03:42:43.480820,0 days 00:00:22.352415,0.6,0.7,15,9,700,5.5,0.78,COMPLETE
13,2781.1714845,2023-03-01 03:41:53.897401,2023-03-01 03:42:16.420805,0 days 00:00:22.523404,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
11,2781.1714845,2023-03-01 03:41:00.700065,2023-03-01 03:41:23.015177,0 days 00:00:22.315112,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
10,2781.1714845,2023-03-01 03:40:33.626626,2023-03-01 03:40:55.960447,0 days 00:00:22.333821,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
7,2781.1714845,2023-03-01 03:39:15.686581,2023-03-01 03:39:37.868183,0 days 00:00:22.181602,0.6,0.7,15,9,800,5.5,0.78,COMPLETE
32,2781.1714845,2023-03-01 03:50:18.023889,2023-03-01 03:50:40.914585,0 days 00:00:22.890696,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
57,2781.1714845,2023-03-01 04:01:37.833386,2023-03-01 04:02:01.159017,0 days 00:00:23.325631,0.6,0.7,15,9,700,5.5,0.78,COMPLETE
44,2781.1714845,2023-03-01 03:55:46.657706,2023-03-01 03:56:09.745853,0 days 00:00:23.088147,0.6,0.7,15,9,800,5.5,0.78,COMPLETE
59,2781.1714845,2023-03-01 04:02:33.700512,2023-03-01 04:02:56.763384,0 days 00:00:23.062872,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
78,2781.1714845,2023-03-01 04:11:15.110468,2023-03-01 04:11:38.385980,0 days 00:00:23.275512,0.6,0.7,15,9,800,5.5,0.78,COMPLETE
77,2781.1714845,2023-03-01 04:10:46.987286,2023-03-01 04:11:10.368945,0 days 00:00:23.381659,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
76,2781.1714845,2023-03-01 04:10:19.816785,2023-03-01 04:10:42.953093,0 days 00:00:23.136308,0.6,0.7,15,9,700,5.5,0.78,COMPLETE
74,2781.1714845,2023-03-01 04:09:24.654991,2023-03-01 04:09:47.860549,0 days 00:00:23.205558,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
73,2781.1714845,2023-03-01 04:08:57.339788,2023-03-01 04:09:20.396849,0 days 00:00:23.057061,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
71,2781.1714845,2023-03-01 04:08:03.108115,2023-03-01 04:08:26.192732,0 days 00:00:23.084617,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
69,2781.1714845,2023-03-01 04:07:09.040712,2023-03-01 04:07:32.140612,0 days 00:00:23.099900,0.6,0.7,15,9,700,5.5,0.78,COMPLETE
66,2781.1714845,2023-03-01 04:05:45.899080,2023-03-01 04:06:09.399618,0 days 00:00:23.500538,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
65,2781.1714845,2023-03-01 04:05:18.118466,2023-03-01 04:05:41.856866,0 days 00:00:23.738400,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
64,2781.1714845,2023-03-01 04:04:49.991630,2023-03-01 04:05:13.377484,0 days 00:00:23.385854,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
72,2781.1714845,2023-03-01 04:08:30.209642,2023-03-01 04:08:53.355066,0 days 00:00:23.145424,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
61,2781.1714845,2023-03-01 04:03:28.529102,2023-03-01 04:03:51.787507,0 days 00:00:23.258405,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
62,2781.1714845,2023-03-01 04:03:55.766774,2023-03-01 04:04:18.825779,0 days 00:00:23.059005,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
63,2781.1714845,2023-03-01 04:04:22.853647,2023-03-01 04:04:46.135777,0 days 00:00:23.282130,0.6,0.7,15,9,600,5.5,0.78,COMPLETE
16,2782.0489991000004,2023-03-01 03:43:13.498774,2023-03-01 03:43:35.945425,0 days 00:00:22.446651,0.6,0.7,15,8,600,5.5,0.78,COMPLETE
33,2782.0489991000004,2023-03-01 03:50:45.179268,2023-03-01 03:51:08.323466,0 days 00:00:23.144198,0.6,0.7,15,8,600,5.5,0.78,COMPLETE
169,2782.4336912999997,2023-03-01 04:52:54.312327,2023-03-01 04:53:17.306210,0 days 00:00:22.993883,0.6,0.7,15,7,800,5.5,0.8,COMPLETE
177,2784.2882325,2023-03-01 04:56:27.305535,2023-03-01 04:56:49.896850,0 days 00:00:22.591315,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
67,2786.9071533,2023-03-01 04:06:14.471068,2023-03-01 04:06:37.612758,0 days 00:00:23.141690,0.5,0.7,15,9,800,5.5,0.78,COMPLETE
46,2786.9071533,2023-03-01 03:56:40.737452,2023-03-01 03:57:03.912862,0 days 00:00:23.175410,0.5,0.7,15,9,600,5.5,0.78,COMPLETE
29,2786.9071533,2023-03-01 03:48:56.852986,2023-03-01 03:49:19.343983,0 days 00:00:22.490997,0.5,0.7,15,9,800,5.5,0.78,COMPLETE
30,2786.9071533,2023-03-01 03:49:23.952713,2023-03-01 03:49:46.549225,0 days 00:00:22.596512,0.5,0.7,15,9,800,5.5,0.78,COMPLETE
70,2786.9071533,2023-03-01 04:07:36.036215,2023-03-01 04:07:59.095506,0 days 00:00:23.059291,0.5,0.7,15,9,600,5.5,0.78,COMPLETE
176,2788.6577636,2023-03-01 04:56:02.275255,2023-03-01 04:56:23.293577,0 days 00:00:21.018322,0.6,0.7,14,8,800,5.5,0.8,COMPLETE
128,2788.6577636,2023-03-01 04:34:20.044305,2023-03-01 04:34:40.963451,0 days 00:00:20.919146,0.6,0.7,14,8,800,5.5,0.8,COMPLETE
49,2788.6581787,2023-03-01 03:57:59.845366,2023-03-01 03:58:21.741045,0 days 00:00:21.895679,0.6,0.7,14,7,600,5.5,0.78,COMPLETE
170,2793.6202392999994,2023-03-01 04:53:21.349491,2023-03-01 04:53:43.561009,0 days 00:00:22.211518,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
20,2794.5093507000006,2023-03-01 03:44:56.289240,2023-03-01 03:45:17.099107,0 days 00:00:20.809867,0.5,0.7,14,8,800,5.5,0.8,COMPLETE
40,2799.119751,2023-03-01 03:53:56.866134,2023-03-01 03:54:19.672891,0 days 00:00:22.806757,0.6,0.6,15,8,800,5.5,0.8,COMPLETE
159,2799.119751,2023-03-01 04:48:24.215195,2023-03-01 04:48:46.231420,0 days 00:00:22.016225,0.6,0.6,15,8,800,5.5,0.8,COMPLETE
