iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,state
110,2312.352385660639,2023-01-29 06:54:20.367454,2023-01-29 06:56:00.958086,0 days 00:01:40.590632,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
104,2312.352385660639,2023-01-29 06:43:15.907587,2023-01-29 06:44:56.223803,0 days 00:01:40.316216,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
111,2312.352385660639,2023-01-29 06:56:08.122347,2023-01-29 06:57:48.537243,0 days 00:01:40.414896,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
95,2312.352385660639,2023-01-29 06:27:01.161876,2023-01-29 06:28:41.813506,0 days 00:01:40.651630,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
93,2312.352385660639,2023-01-29 06:23:26.257337,2023-01-29 06:25:07.517072,0 days 00:01:41.259735,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
79,2312.352385660639,2023-01-29 05:57:30.930623,2023-01-29 05:59:11.757041,0 days 00:01:40.826418,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
80,2312.352385660639,2023-01-29 05:59:18.771763,2023-01-29 06:00:59.254609,0 days 00:01:40.482846,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
81,2312.352385660639,2023-01-29 06:01:05.305808,2023-01-29 06:02:59.908114,0 days 00:01:54.602306,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
82,2312.352385660639,2023-01-29 06:03:06.893434,2023-01-29 06:04:48.102098,0 days 00:01:41.208664,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
83,2312.352385660639,2023-01-29 06:04:56.525152,2023-01-29 06:06:36.752196,0 days 00:01:40.227044,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
84,2312.352385660639,2023-01-29 06:06:43.554381,2023-01-29 06:08:24.944133,0 days 00:01:41.389752,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
94,2312.352385660639,2023-01-29 06:25:14.440176,2023-01-29 06:26:54.566831,0 days 00:01:40.126655,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
85,2312.352385660639,2023-01-29 06:08:31.025009,2023-01-29 06:10:32.979509,0 days 00:02:01.954500,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
87,2312.352385660639,2023-01-29 06:12:25.730325,2023-01-29 06:14:07.312168,0 days 00:01:41.581843,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
88,2312.352385660639,2023-01-29 06:14:13.824935,2023-01-29 06:15:54.282138,0 days 00:01:40.457203,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
89,2312.352385660639,2023-01-29 06:16:01.268084,2023-01-29 06:18:00.178407,0 days 00:01:58.910323,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
154,2312.352385660639,2023-01-29 08:15:37.630414,2023-01-29 08:17:24.159834,0 days 00:01:46.529420,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
91,2312.352385660639,2023-01-29 06:19:53.000577,2023-01-29 06:21:33.357698,0 days 00:01:40.357121,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
92,2312.352385660639,2023-01-29 06:21:39.696016,2023-01-29 06:23:21.232432,0 days 00:01:41.536416,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
86,2312.352385660639,2023-01-29 06:10:39.306300,2023-01-29 06:12:20.648391,0 days 00:01:41.342091,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
78,2312.352385660639,2023-01-29 05:55:44.157762,2023-01-29 05:57:24.479925,0 days 00:01:40.322163,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
112,2312.352385660639,2023-01-29 06:57:55.811249,2023-01-29 06:59:50.267773,0 days 00:01:54.456524,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
114,2312.352385660639,2023-01-29 07:01:43.981440,2023-01-29 07:03:47.977732,0 days 00:02:03.996292,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
133,2312.352385660639,2023-01-29 07:37:08.748854,2023-01-29 07:38:59.811865,0 days 00:01:51.063011,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
134,2312.352385660639,2023-01-29 07:39:04.600607,2023-01-29 07:40:45.987450,0 days 00:01:41.386843,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
135,2312.352385660639,2023-01-29 07:40:50.804773,2023-01-29 07:42:40.391158,0 days 00:01:49.586385,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
136,2312.352385660639,2023-01-29 07:42:44.788698,2023-01-29 07:44:41.514840,0 days 00:01:56.726142,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
137,2312.352385660639,2023-01-29 07:44:48.227841,2023-01-29 07:46:35.894659,0 days 00:01:47.666818,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
138,2312.352385660639,2023-01-29 07:46:42.674925,2023-01-29 07:48:23.573457,0 days 00:01:40.898532,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
132,2312.352385660639,2023-01-29 07:35:23.084925,2023-01-29 07:37:03.739088,0 days 00:01:40.654163,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
139,2312.352385660639,2023-01-29 07:48:28.481373,2023-01-29 07:50:09.522810,0 days 00:01:41.041437,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
141,2312.352385660639,2023-01-29 07:51:59.868172,2023-01-29 07:53:50.572976,0 days 00:01:50.704804,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
142,2312.352385660639,2023-01-29 07:53:55.511674,2023-01-29 07:55:36.179773,0 days 00:01:40.668099,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
143,2312.352385660639,2023-01-29 07:55:40.973983,2023-01-29 07:57:21.350123,0 days 00:01:40.376140,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
144,2312.352385660639,2023-01-29 07:57:26.371277,2023-01-29 07:59:06.958381,0 days 00:01:40.587104,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
145,2312.352385660639,2023-01-29 07:59:11.906228,2023-01-29 08:00:56.076436,0 days 00:01:44.170208,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
146,2312.352385660639,2023-01-29 08:01:00.950101,2023-01-29 08:02:50.794952,0 days 00:01:49.844851,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
140,2312.352385660639,2023-01-29 07:50:14.203456,2023-01-29 07:51:55.225985,0 days 00:01:41.022529,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
113,2312.352385660639,2023-01-29 06:59:54.396926,2023-01-29 07:01:39.044825,0 days 00:01:44.647899,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
131,2312.352385660639,2023-01-29 07:33:32.625157,2023-01-29 07:35:13.377362,0 days 00:01:40.752205,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
129,2312.352385660639,2023-01-29 07:30:00.583250,2023-01-29 07:31:41.627505,0 days 00:01:41.044255,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
115,2312.352385660639,2023-01-29 07:03:52.632611,2023-01-29 07:05:43.385472,0 days 00:01:50.752861,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
116,2312.352385660639,2023-01-29 07:05:48.206201,2023-01-29 07:07:50.029495,0 days 00:02:01.823294,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
117,2312.352385660639,2023-01-29 07:07:56.763609,2023-01-29 07:09:42.830072,0 days 00:01:46.066463,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
118,2312.352385660639,2023-01-29 07:09:47.139428,2023-01-29 07:11:51.196200,0 days 00:02:04.056772,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
151,2312.352385660639,2023-01-29 08:10:18.955204,2023-01-29 08:11:59.645875,0 days 00:01:40.690671,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
120,2312.352385660639,2023-01-29 07:13:32.431283,2023-01-29 07:15:12.943639,0 days 00:01:40.512356,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
130,2312.352385660639,2023-01-29 07:31:47.139906,2023-01-29 07:33:27.654641,0 days 00:01:40.514735,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
121,2312.352385660639,2023-01-29 07:15:17.794907,2023-01-29 07:17:08.643676,0 days 00:01:50.848769,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
123,2312.352385660639,2023-01-29 07:18:59.144439,2023-01-29 07:20:51.867630,0 days 00:01:52.723191,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
124,2312.352385660639,2023-01-29 07:20:58.470698,2023-01-29 07:22:38.825473,0 days 00:01:40.354775,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
125,2312.352385660639,2023-01-29 07:22:42.959880,2023-01-29 07:24:23.389800,0 days 00:01:40.429920,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
150,2312.352385660639,2023-01-29 08:08:33.641374,2023-01-29 08:10:14.192765,0 days 00:01:40.551391,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
127,2312.352385660639,2023-01-29 07:26:15.370651,2023-01-29 07:28:11.818105,0 days 00:01:56.447454,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
128,2312.352385660639,2023-01-29 07:28:15.969732,2023-01-29 07:29:56.340969,0 days 00:01:40.371237,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
122,2312.352385660639,2023-01-29 07:17:13.692478,2023-01-29 07:18:54.363274,0 days 00:01:40.670796,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
147,2312.352385660639,2023-01-29 08:02:55.191997,2023-01-29 08:04:35.646600,0 days 00:01:40.454603,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
149,2312.352385660639,2023-01-29 08:06:48.705045,2023-01-29 08:08:29.090517,0 days 00:01:40.385472,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
171,2312.352385660639,2023-01-29 08:46:07.508774,2023-01-29 08:47:51.289617,0 days 00:01:43.780843,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
160,2312.352385660639,2023-01-29 08:26:33.725403,2023-01-29 08:28:31.602146,0 days 00:01:57.876743,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
175,2312.352385660639,2023-01-29 08:53:10.687351,2023-01-29 08:54:50.776367,0 days 00:01:40.089016,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
179,2312.352385660639,2023-01-29 09:00:26.645896,2023-01-29 09:02:18.831598,0 days 00:01:52.185702,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
161,2312.352385660639,2023-01-29 08:28:35.800453,2023-01-29 08:30:16.407555,0 days 00:01:40.607102,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
162,2312.352385660639,2023-01-29 08:30:23.074551,2023-01-29 08:32:03.921922,0 days 00:01:40.847371,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
164,2312.352385660639,2023-01-29 08:33:34.679932,2023-01-29 08:35:15.250787,0 days 00:01:40.570855,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
165,2312.352385660639,2023-01-29 08:35:22.248711,2023-01-29 08:37:02.753722,0 days 00:01:40.505011,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
166,2312.352385660639,2023-01-29 08:37:09.087041,2023-01-29 08:38:51.197934,0 days 00:01:42.110893,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
178,2312.352385660639,2023-01-29 08:58:37.943582,2023-01-29 09:00:21.727521,0 days 00:01:43.783939,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
167,2312.352385660639,2023-01-29 08:38:55.301918,2023-01-29 08:40:35.572086,0 days 00:01:40.270168,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
177,2312.352385660639,2023-01-29 08:56:52.313547,2023-01-29 08:58:33.133928,0 days 00:01:40.820381,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
169,2312.352385660639,2023-01-29 08:42:28.404587,2023-01-29 08:44:15.880033,0 days 00:01:47.475446,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
176,2312.352385660639,2023-01-29 08:54:54.960613,2023-01-29 08:56:47.921938,0 days 00:01:52.961325,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
172,2312.352385660639,2023-01-29 08:47:55.482107,2023-01-29 08:49:36.028739,0 days 00:01:40.546632,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
173,2312.352385660639,2023-01-29 08:49:40.873363,2023-01-29 08:51:21.447915,0 days 00:01:40.574552,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
181,2312.352385660639,2023-01-29 09:04:01.902447,2023-01-29 09:05:43.791642,0 days 00:01:41.889195,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
183,2312.352385660639,2023-01-29 09:07:44.094902,2023-01-29 09:09:24.628555,0 days 00:01:40.533653,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
17,2312.352385660639,2023-01-29 04:20:29.482986,2023-01-29 04:22:10.074906,0 days 00:01:40.591920,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
158,2312.352385660639,2023-01-29 08:22:56.672275,2023-01-29 08:24:41.515544,0 days 00:01:44.843269,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
195,2312.352385660639,2023-01-29 09:29:20.030903,2023-01-29 09:31:03.862006,0 days 00:01:43.831103,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
155,2312.352385660639,2023-01-29 08:17:28.368037,2023-01-29 08:19:14.958254,0 days 00:01:46.590217,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
194,2312.352385660639,2023-01-29 09:27:33.663611,2023-01-29 09:29:14.746339,0 days 00:01:41.082728,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
193,2312.352385660639,2023-01-29 09:25:48.163890,2023-01-29 09:27:28.588608,0 days 00:01:40.424718,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
192,2312.352385660639,2023-01-29 09:24:02.671298,2023-01-29 09:25:43.598804,0 days 00:01:40.927506,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
156,2312.352385660639,2023-01-29 08:19:19.988833,2023-01-29 08:21:00.232703,0 days 00:01:40.243870,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
191,2312.352385660639,2023-01-29 09:22:16.395432,2023-01-29 09:23:56.363910,0 days 00:01:39.968478,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
159,2312.352385660639,2023-01-29 08:24:46.337463,2023-01-29 08:26:27.288381,0 days 00:01:40.950918,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
190,2312.352385660639,2023-01-29 09:20:31.179787,2023-01-29 09:22:11.926123,0 days 00:01:40.746336,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
174,2312.352385660639,2023-01-29 08:51:26.299327,2023-01-29 08:53:06.565301,0 days 00:01:40.265974,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
188,2312.352385660639,2023-01-29 09:16:56.042168,2023-01-29 09:18:41.041378,0 days 00:01:44.999210,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
187,2312.352385660639,2023-01-29 09:14:56.575089,2023-01-29 09:16:49.694110,0 days 00:01:53.119021,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
186,2312.352385660639,2023-01-29 09:12:59.700351,2023-01-29 09:14:49.602561,0 days 00:01:49.902210,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
185,2312.352385660639,2023-01-29 09:11:15.384827,2023-01-29 09:12:55.540691,0 days 00:01:40.155864,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
184,2312.352385660639,2023-01-29 09:09:29.127211,2023-01-29 09:11:10.624465,0 days 00:01:41.497254,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
157,2312.352385660639,2023-01-29 08:21:12.050457,2023-01-29 08:22:52.531339,0 days 00:01:40.480882,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
189,2312.352385660639,2023-01-29 09:18:45.722975,2023-01-29 09:20:26.543470,0 days 00:01:40.820495,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
21,2314.6366541670714,2023-01-29 04:26:33.082720,2023-01-29 04:28:14.865350,0 days 00:01:41.782630,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
24,2314.6366541670714,2023-01-29 04:31:11.750415,2023-01-29 04:32:39.080796,0 days 00:01:27.330381,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
25,2314.6366541670714,2023-01-29 04:32:43.325177,2023-01-29 04:34:19.917860,0 days 00:01:36.592683,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
19,2314.6366541670714,2023-01-29 04:23:48.341277,2023-01-29 04:25:16.265173,0 days 00:01:27.923896,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
18,2314.6366541670714,2023-01-29 04:22:16.077624,2023-01-29 04:23:43.731767,0 days 00:01:27.654143,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
28,2314.6366541670714,2023-01-29 04:37:19.528866,2023-01-29 04:38:52.507547,0 days 00:01:32.978681,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
22,2314.6366541670714,2023-01-29 04:28:19.150671,2023-01-29 04:29:46.575605,0 days 00:01:27.424934,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
72,2314.6366541670714,2023-01-29 05:46:17.046784,2023-01-29 05:47:44.584837,0 days 00:01:27.538053,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
32,2314.6366541670714,2023-01-29 04:43:20.885188,2023-01-29 04:44:48.442586,0 days 00:01:27.557398,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
73,2314.6366541670714,2023-01-29 05:47:51.364227,2023-01-29 05:49:19.235332,0 days 00:01:27.871105,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
75,2314.6366541670714,2023-01-29 05:51:01.695707,2023-01-29 05:52:29.177606,0 days 00:01:27.481899,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
76,2314.6366541670714,2023-01-29 05:52:36.045284,2023-01-29 05:54:03.089439,0 days 00:01:27.044155,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
77,2314.6366541670714,2023-01-29 05:54:10.097089,2023-01-29 05:55:37.419203,0 days 00:01:27.322114,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
68,2314.6366541670714,2023-01-29 05:40:32.630086,2023-01-29 05:42:00.507452,0 days 00:01:27.877366,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
67,2314.6366541670714,2023-01-29 05:38:58.380522,2023-01-29 05:40:25.907033,0 days 00:01:27.526511,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
66,2314.6366541670714,2023-01-29 05:37:23.884861,2023-01-29 05:38:51.579695,0 days 00:01:27.694834,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
65,2314.6366541670714,2023-01-29 05:35:51.167497,2023-01-29 05:37:18.929895,0 days 00:01:27.762398,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
64,2314.6366541670714,2023-01-29 05:34:15.690522,2023-01-29 05:35:43.588951,0 days 00:01:27.898429,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
63,2314.6366541670714,2023-01-29 05:32:43.251466,2023-01-29 05:34:10.801081,0 days 00:01:27.549615,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
62,2314.6366541670714,2023-01-29 05:31:03.297562,2023-01-29 05:32:30.849092,0 days 00:01:27.551530,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
61,2314.6366541670714,2023-01-29 05:29:11.390086,2023-01-29 05:30:56.773923,0 days 00:01:45.383837,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
57,2314.6366541670714,2023-01-29 05:23:00.066294,2023-01-29 05:24:27.281281,0 days 00:01:27.214987,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
31,2314.6366541670714,2023-01-29 04:41:49.161862,2023-01-29 04:43:16.600765,0 days 00:01:27.438903,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
74,2314.6366541670714,2023-01-29 05:49:29.205157,2023-01-29 05:50:57.030695,0 days 00:01:27.825538,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
54,2314.6366541670714,2023-01-29 05:17:53.955783,2023-01-29 05:19:23.964860,0 days 00:01:30.009077,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
53,2314.6366541670714,2023-01-29 05:16:22.410516,2023-01-29 05:17:49.593415,0 days 00:01:27.182899,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
52,2314.6366541670714,2023-01-29 05:14:51.083397,2023-01-29 05:16:18.248776,0 days 00:01:27.165379,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
51,2314.6366541670714,2023-01-29 05:13:19.510323,2023-01-29 05:14:46.819785,0 days 00:01:27.309462,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
44,2314.6366541670714,2023-01-29 05:02:11.139936,2023-01-29 05:03:38.408048,0 days 00:01:27.268112,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
43,2314.6366541670714,2023-01-29 05:00:38.596567,2023-01-29 05:02:06.409801,0 days 00:01:27.813234,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
42,2314.6366541670714,2023-01-29 04:59:04.153474,2023-01-29 05:00:31.686487,0 days 00:01:27.533013,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
41,2314.6366541670714,2023-01-29 04:57:31.360725,2023-01-29 04:58:59.067225,0 days 00:01:27.706500,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
71,2314.6366541670714,2023-01-29 05:44:42.764655,2023-01-29 05:46:12.385781,0 days 00:01:29.621126,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
35,2314.6366541670714,2023-01-29 04:48:17.246274,2023-01-29 04:49:55.121014,0 days 00:01:37.874740,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
33,2314.6366541670714,2023-01-29 04:44:53.356056,2023-01-29 04:46:34.591122,0 days 00:01:41.235066,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
56,2314.6366541670714,2023-01-29 05:21:19.287256,2023-01-29 05:22:46.643484,0 days 00:01:27.356228,0.6,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
47,2314.970290521618,2023-01-29 05:07:11.651773,2023-01-29 05:08:54.864513,0 days 00:01:43.212740,0.6,0.5,15.0,8.0,800.0,5.5,0.78,COMPLETE
39,2316.3046557153834,2023-01-29 04:54:06.695499,2023-01-29 04:55:55.015915,0 days 00:01:48.320416,0.6,0.5,15.0,7.0,800.0,6.5,0.8,COMPLETE
7,2316.3702997699497,2023-01-29 04:04:07.680920,2023-01-29 04:05:51.349080,0 days 00:01:43.668160,0.5,0.5,15.0,7.0,800.0,6.5,0.78,COMPLETE
182,2316.7608734208743,2023-01-29 09:05:48.298290,2023-01-29 09:07:39.159094,0 days 00:01:50.860804,0.6,0.6,15.0,8.0,800.0,6.5,0.78,COMPLETE
98,2316.8269449475965,2023-01-29 06:32:21.291699,2023-01-29 06:34:00.539469,0 days 00:01:39.247770,0.5,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
60,2316.8269449475965,2023-01-29 05:27:27.213103,2023-01-29 05:29:05.274209,0 days 00:01:38.061106,0.5,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
13,2316.943760088091,2023-01-29 04:14:01.417671,2023-01-29 04:15:39.278386,0 days 00:01:37.860715,0.5,0.6,15.0,9.0,800.0,5.5,0.78,COMPLETE
27,2317.4557781318435,2023-01-29 04:35:45.158088,2023-01-29 04:37:15.140281,0 days 00:01:29.982193,0.6,0.6,15.0,8.0,700.0,7.5,0.78,COMPLETE
