iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
68,2441.2071078776257,2023-02-09 13:55:13.330584,2023-02-09 13:55:33.102005,0 days 00:00:19.771421,0.1947232731555925,0.7350580113012755,0.4650945397352712,0.09655988166997838,10,5,463,21.93668254068166,2.6679462662889333,0.48074606545043713,COMPLETE
89,2442.294948534625,2023-02-09 14:03:06.230840,2023-02-09 14:03:25.869863,0 days 00:00:19.639023,0.21962834035630685,0.7116112682512714,0.6338257123430261,0.08441509850073912,10,3,421,20.791517580453814,2.7832419278835494,0.49219971515396427,COMPLETE
100,2442.359512599142,2023-02-09 14:07:33.076883,2023-02-09 14:07:53.323223,0 days 00:00:20.246340,0.22738323016096415,0.7597592946250364,0.5053389576329984,0.12016483596078045,9,2,490,18.462894451397023,2.646344843209671,0.5468434112255064,COMPLETE
58,2443.5700651455104,2023-02-09 13:51:19.657096,2023-02-09 13:51:39.405837,0 days 00:00:19.748741,0.19035981086476228,0.6922775275590265,0.5319497595672782,0.10557590395613553,10,7,493,19.80340767922019,2.518087358409303,0.5035564740678468,COMPLETE
78,2444.120531561255,2023-02-09 13:59:11.785326,2023-02-09 13:59:32.162152,0 days 00:00:20.376826,0.20011847452928655,0.6719451731599141,0.5676222372397663,0.07046817250769917,10,4,470,21.819255745630844,2.9702729559917844,0.5158722875215278,COMPLETE
117,2444.1806471854834,2023-02-09 14:15:33.499328,2023-02-09 14:15:50.477625,0 days 00:00:16.978297,0.25854417474134017,0.7912266699773767,0.4192141172600234,0.10745129092696551,9,0,400,27.905422801618894,2.5539952981650025,0.5903536954450056,COMPLETE
272,2444.524966222209,2023-02-09 15:25:55.912559,2023-02-09 15:26:20.722117,0 days 00:00:24.809558,0.4428428612961243,0.9789065046951106,0.01917206767090372,0.026503725230085998,10,3,491,23.686012362518955,1.3159823362241732,0.7494104402625438,COMPLETE
139,2445.338884182431,2023-02-09 14:24:51.035022,2023-02-09 14:25:07.753366,0 days 00:00:16.718344,0.25805820671796803,0.8327577521722332,0.381522144286269,0.11208362377600409,9,1,371,26.0097903870659,2.199085830785134,0.6277897880911192,COMPLETE
71,2445.7597629130887,2023-02-09 13:56:23.290486,2023-02-09 13:56:42.951420,0 days 00:00:19.660934,0.19142792169523384,0.7063517637034902,0.5438999066775516,0.08699926435828853,10,4,447,22.54635964375079,2.8860523375677474,0.5103372374765078,COMPLETE
72,2446.668843812549,2023-02-09 13:56:48.108100,2023-02-09 13:57:07.428357,0 days 00:00:19.320257,0.1798972596891475,0.7416903014618161,0.5732867991855226,0.08133685308020304,10,5,448,21.420651286059023,2.8662933549365386,0.48790670441311446,COMPLETE
74,2447.224510355416,2023-02-09 13:57:36.645661,2023-02-09 13:57:56.955954,0 days 00:00:20.310293,0.18713268531394472,0.7442085322662536,0.5823696651764323,0.0806919052652593,10,4,471,21.65056562423894,2.911087324081127,0.45861375535049714,COMPLETE
81,2448.2099174396667,2023-02-09 14:00:17.691721,2023-02-09 14:00:38.149256,0 days 00:00:20.457535,0.18385680107272465,0.6795873291446991,0.5704602827935765,0.08282112112355856,10,4,472,19.26929231329263,2.828410308762515,0.4955320888132118,COMPLETE
77,2448.9505912982604,2023-02-09 13:58:48.289817,2023-02-09 13:59:07.956485,0 days 00:00:19.666668,0.23713633144919466,0.6648585004309443,0.5936675959519556,0.06718853309041417,10,4,443,24.357944517241656,2.9155034794029553,0.4904809114972135,COMPLETE
86,2449.740307630669,2023-02-09 14:02:05.294651,2023-02-09 14:02:24.590261,0 days 00:00:19.295610,0.17613020150592898,0.6837693242405414,0.6122906204523791,0.08262386840625027,10,4,442,22.90136035663706,2.8279813078392015,0.5129977801155859,COMPLETE
83,2450.2398124386923,2023-02-09 14:00:57.202934,2023-02-09 14:01:17.003800,0 days 00:00:19.800866,0.2005931153758982,0.7016906301362469,0.5593773723571303,0.06955594906363138,10,3,441,19.07959965868207,2.820171312180924,0.5048534066984475,COMPLETE
98,2450.5039862237923,2023-02-09 14:06:44.743618,2023-02-09 14:07:03.201573,0 days 00:00:18.457955,0.2207616765872103,0.7709576394699449,0.469524029286051,0.09430103653779759,9,1,478,23.8882669869445,2.511524106654555,0.5352512727528348,COMPLETE
59,2450.8777886418743,2023-02-09 13:51:42.789210,2023-02-09 13:52:02.412503,0 days 00:00:19.623293,0.15213521892324094,0.6791019583488244,0.483566520089627,0.09966595830230975,10,6,497,19.87992957092051,2.60990400296458,0.4860900580274396,COMPLETE
90,2451.380454616223,2023-02-09 14:03:29.334510,2023-02-09 14:03:48.871528,0 days 00:00:19.537018,0.19044587717336603,0.7139069444493673,0.630283474025102,0.08461641572887586,10,3,430,20.805054066637805,2.523139539304743,0.44006467978554786,COMPLETE
76,2452.123745737537,2023-02-09 13:58:24.165998,2023-02-09 13:58:43.905186,0 days 00:00:19.739188,0.22406424245746814,0.690329686428638,0.5954454704012229,0.06063010789073717,10,4,448,24.167442873027593,2.8608148539640816,0.45363890556654246,COMPLETE
18,2452.4292765566543,2023-02-09 13:37:39.008810,2023-02-09 13:38:02.643859,0 days 00:00:23.635049,0.22197261167121912,0.7256493363312312,0.5942916690335467,0.10126257054790772,9,7,497,24.818382777503217,1.6384768156070733,0.46834801027060696,COMPLETE
60,2452.662821232409,2023-02-09 13:52:06.206906,2023-02-09 13:52:26.081616,0 days 00:00:19.874710,0.13666978304290747,0.7294940851507119,0.4961807522238875,0.10098360619077995,10,5,500,22.331156549376026,2.6213876117119836,0.462350872672376,COMPLETE
87,2452.841902955806,2023-02-09 14:02:28.533643,2023-02-09 14:02:47.967256,0 days 00:00:19.433613,0.1662559643349828,0.7434196169324319,0.5766245614254685,0.09350098874906326,10,5,469,19.207144524632174,2.6790251713219613,0.47487388432659744,COMPLETE
85,2453.2321350440834,2023-02-09 14:01:41.935299,2023-02-09 14:02:01.163278,0 days 00:00:19.227979,0.18688434967550757,0.6632252434441482,0.5161995387220465,0.07447365348026004,10,5,464,24.13988238675747,2.9194106690640456,0.4902922376228649,COMPLETE
