iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
262,2365.182746792208,2023-02-26 05:29:47.720804,2023-02-26 05:30:15.159437,0 days 00:00:27.438633,0.4431392118140549,0.7841644990220313,0.8153704227907234,0.09310760362826323,10,3,488,15.998689496645788,2.1660211406407663,0.7188808939754071,COMPLETE
286,2365.279439098003,2023-02-26 05:41:08.225145,2023-02-26 05:41:34.435153,0 days 00:00:26.210008,0.43833814627257117,0.7711486714525392,0.8601728568658843,0.1077988716846992,10,3,452,15.299186401666828,2.166626099355907,0.7397193982149716,COMPLETE
265,2365.7981365080445,2023-02-26 05:31:17.288832,2023-02-26 05:31:49.753586,0 days 00:00:32.464754,0.433944296429356,0.7829788944587561,0.8027991334421672,0.10001097050325138,10,3,475,15.895102000738788,2.198389439093893,0.7334468794270158,COMPLETE
237,2366.5622288085524,2023-02-26 05:17:40.407099,2023-02-26 05:18:09.347043,0 days 00:00:28.939944,0.4383794658595559,0.9525784325542709,0.7212467566801647,0.0874844970491817,10,4,493,17.386796227426718,2.028751523859913,0.7208981682288238,COMPLETE
283,2366.6033693104027,2023-02-26 05:39:35.464044,2023-02-26 05:40:03.534272,0 days 00:00:28.070228,0.3655446993055057,0.7797947126872008,0.8221280547441003,0.10141539876666648,10,1,464,15.152193947162443,2.548169558751532,0.7293078622866338,COMPLETE
274,2366.8594575738666,2023-02-26 05:35:22.846296,2023-02-26 05:35:50.546535,0 days 00:00:27.700239,0.42278634856287917,0.7629215029608478,0.8622480326140396,0.1015689324550625,10,2,463,14.365281596079404,2.4445041552371842,0.7447672976273915,COMPLETE
289,2367.1491134856265,2023-02-26 05:42:37.916367,2023-02-26 05:43:04.761095,0 days 00:00:26.844728,0.4405367542076888,0.7683458728826661,0.8126709832029562,0.0999918891768504,10,3,452,15.711546180814622,2.166363463913705,0.7407053492583686,COMPLETE
264,2368.015822364276,2023-02-26 05:30:47.160615,2023-02-26 05:31:14.829019,0 days 00:00:27.668404,0.4477696803024797,0.7802617890418976,0.8003209100187251,0.09845755491558542,10,3,478,15.913320886700625,2.1695188119269533,0.7297148558447728,COMPLETE
279,2368.260536472391,2023-02-26 05:37:52.021808,2023-02-26 05:38:19.664712,0 days 00:00:27.642904,0.44985463860825464,0.7606445709986585,0.8869662401850507,0.10485781994753801,10,2,460,14.778696639728745,2.278733055875324,0.7393565118435803,COMPLETE
240,2368.485527717885,2023-02-26 05:19:11.902131,2023-02-26 05:19:38.853116,0 days 00:00:26.950985,0.44570164415839236,0.7221949147747794,0.7186928124249753,0.09592986357451153,10,4,492,17.44392015028113,2.0330745617703516,0.7255958696786531,COMPLETE
219,2368.5305752865324,2023-02-26 05:08:46.770503,2023-02-26 05:09:14.328619,0 days 00:00:27.558116,0.4500531211906557,0.9785027856843403,0.7442705984029798,0.09107945560094619,10,5,479,19.435970926209773,2.139179714474602,0.7071825088666277,COMPLETE
163,2368.92286682201,2023-02-26 04:40:48.145994,2023-02-26 04:41:15.718913,0 days 00:00:27.572919,0.4893476245489764,0.9935539284045497,0.5574741858620139,0.08873275729720247,10,9,500,28.452472900015653,1.6610205913011085,0.734752191754194,COMPLETE
239,2369.0485102902603,2023-02-26 05:18:41.733562,2023-02-26 05:19:08.802674,0 days 00:00:27.069112,0.4411073141353164,0.7473279595463949,0.7236027238747047,0.09531681345991101,10,4,492,19.71793834958163,2.0351222023875337,0.7266938105187285,COMPLETE
249,2369.069623534166,2023-02-26 05:23:44.859308,2023-02-26 05:24:10.953773,0 days 00:00:26.094465,0.45852533630716424,0.7546615844092106,0.7761539016552712,0.08503088056153434,10,5,487,19.774521801468154,1.9283673819959175,0.7138788646006333,COMPLETE
236,2369.1242493418868,2023-02-26 05:17:09.217791,2023-02-26 05:17:37.768516,0 days 00:00:28.550725,0.4446372128278972,0.9560645666760195,0.7281054577022389,0.08536038207328639,10,5,492,17.327511290858435,2.033122492237798,0.72863448695341,COMPLETE
