iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
84,2315.671326425617,2023-01-14 21:59:55.898758,2023-01-14 22:01:55.584216,0 days 00:01:59.685458,0.4039203463450975,0.6711583122162178,4.061227784753031e-05,0.04000716836967315,15,7,626,0.01848524000529914,5.865834726563511e-07,0.7965000178059675,COMPLETE
26,2317.5593164563934,2023-01-14 20:17:26.198634,2023-01-14 20:19:17.745971,0 days 00:01:51.547337,0.35432936048553343,0.6652171329189682,6.401712760445658e-05,0.04203338008455497,15,7,617,0.017760402815111515,5.524886863368976e-07,0.7992437585179023,COMPLETE
63,2317.803336013595,2023-01-14 21:22:28.926630,2023-01-14 21:24:16.563656,0 days 00:01:47.637026,0.36275804854016486,0.5694570210754187,6.152742102439813e-05,0.04137582495234495,15,7,601,0.016743146208140023,2.663781469377736e-06,0.7843189978931994,COMPLETE
25,2319.0924455068402,2023-01-14 20:15:21.983278,2023-01-14 20:17:21.966256,0 days 00:01:59.982978,0.3672290907633071,0.6626761563916734,6.148455627675285e-05,0.04188414603972002,15,7,605,0.016404378544159527,6.743392167820609e-07,0.7948778966689801,COMPLETE
24,2319.465612683582,2023-01-14 20:13:16.043445,2023-01-14 20:15:15.277835,0 days 00:01:59.234390,0.40907345108108095,0.6602033573748816,6.133537736664333e-05,0.040183237332966325,15,7,607,0.019572417690861616,7.583484418548374e-07,0.7874552669808198,COMPLETE
28,2319.4662376426445,2023-01-14 20:21:25.990012,2023-01-14 20:22:59.835644,0 days 00:01:33.845632,0.35040670970500915,0.6654756790777041,6.362283050109461e-05,0.04005130948430285,15,8,553,0.016177891942108148,4.775736203851128e-07,0.7987440075432681,COMPLETE
31,2319.5863383787246,2023-01-14 20:27:33.297905,2023-01-14 20:29:08.025315,0 days 00:01:34.727410,0.3516018906438252,0.66645139451242,6.388855716600684e-05,0.04055498181215953,15,8,553,0.017031800248986383,6.628372050638654e-07,0.7951880736020901,COMPLETE
80,2319.728061761943,2023-01-14 21:52:40.853433,2023-01-14 21:54:12.420408,0 days 00:01:31.566975,0.38368991305750416,0.6387387476320172,4.1249857399973446e-05,0.045416670016486756,14,7,661,0.017081113857412934,2.6434548537266363e-06,0.7732824212015664,COMPLETE
53,2319.8537467126894,2023-01-14 21:04:53.538450,2023-01-14 21:06:54.456386,0 days 00:02:00.917936,0.3921491704052677,0.6445729951355814,6.287814453854149e-05,0.04037696577495702,15,7,653,0.00014746156007085405,1.1407775354128753e-06,0.7814570728376053,COMPLETE
51,2320.1859221361483,2023-01-14 21:00:46.227825,2023-01-14 21:02:45.804988,0 days 00:01:59.577163,0.3628482048283356,0.6636246311210511,6.229192476111198e-05,0.04019948934534101,15,7,638,0.017715948015075055,2.7587031396323436e-06,0.7939674747871798,COMPLETE
