iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,params_num_boost_round,reg_lambda,subsample,state
101,2830.049642,2023-03-02 00:43:10.810614,2023-03-02 00:43:25.118393,0 days 00:00:14.307779,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
102,2830.049642,2023-03-02 00:43:30.227247,2023-03-02 00:43:44.443174,0 days 00:00:14.215927,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
103,2830.049642,2023-03-02 00:43:48.386612,2023-03-02 00:44:02.898384,0 days 00:00:14.511772,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
104,2830.049642,2023-03-02 00:44:07.505487,2023-03-02 00:44:21.863019,0 days 00:00:14.357532,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
105,2830.049642,2023-03-02 00:44:25.759543,2023-03-02 00:44:40.053219,0 days 00:00:14.293676,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
145,2830.049642,2023-03-02 00:56:54.844708,2023-03-02 00:57:08.940349,0 days 00:00:14.095641,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
106,2830.049642,2023-03-02 00:44:44.024549,2023-03-02 00:44:58.128251,0 days 00:00:14.103702,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
108,2830.049642,2023-03-02 00:45:20.250533,2023-03-02 00:45:34.395586,0 days 00:00:14.145053,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
109,2830.049642,2023-03-02 00:45:38.457480,2023-03-02 00:45:52.629785,0 days 00:00:14.172305,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
110,2830.049642,2023-03-02 00:45:56.534264,2023-03-02 00:46:10.839422,0 days 00:00:14.305158,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
111,2830.049642,2023-03-02 00:46:15.673786,2023-03-02 00:46:29.852999,0 days 00:00:14.179213,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
112,2830.049642,2023-03-02 00:46:33.825142,2023-03-02 00:46:48.065417,0 days 00:00:14.240275,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
113,2830.049642,2023-03-02 00:46:52.958146,2023-03-02 00:47:07.364558,0 days 00:00:14.406412,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
114,2830.049642,2023-03-02 00:47:12.110346,2023-03-02 00:47:26.175337,0 days 00:00:14.064991,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
115,2830.049642,2023-03-02 00:47:30.870317,2023-03-02 00:47:45.064147,0 days 00:00:14.193830,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
116,2830.049642,2023-03-02 00:47:48.967693,2023-03-02 00:48:03.263348,0 days 00:00:14.295655,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
107,2830.049642,2023-03-02 00:45:02.122164,2023-03-02 00:45:16.389274,0 days 00:00:14.267110,0.6,0.7,15,8,700,6.5,0.8,COMPLETE
95,2830.049642,2023-03-02 00:41:20.013723,2023-03-02 00:41:34.171941,0 days 00:00:14.158218,0.6,0.7,15,8,600,6.5,0.8,COMPLETE
146,2830.049642,2023-03-02 00:57:12.932768,2023-03-02 00:57:27.149285,0 days 00:00:14.216517,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
148,2830.049642,2023-03-02 00:57:50.115330,2023-03-02 00:58:04.428878,0 days 00:00:14.313548,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
177,2830.049642,2023-03-02 01:07:01.607863,2023-03-02 01:07:15.780078,0 days 00:00:14.172215,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
178,2830.049642,2023-03-02 01:07:19.908647,2023-03-02 01:07:34.306143,0 days 00:00:14.397496,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
181,2830.049642,2023-03-02 01:08:14.290010,2023-03-02 01:08:28.464710,0 days 00:00:14.174700,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
182,2830.049642,2023-03-02 01:08:32.385110,2023-03-02 01:08:46.632670,0 days 00:00:14.247560,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
183,2830.049642,2023-03-02 01:08:51.547160,2023-03-02 01:09:05.785815,0 days 00:00:14.238655,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
184,2830.049642,2023-03-02 01:09:10.666262,2023-03-02 01:09:24.946923,0 days 00:00:14.280661,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
185,2830.049642,2023-03-02 01:09:29.834442,2023-03-02 01:09:44.063572,0 days 00:00:14.229130,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
186,2830.049642,2023-03-02 01:09:47.953034,2023-03-02 01:10:02.154897,0 days 00:00:14.201863,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
187,2830.049642,2023-03-02 01:10:06.111549,2023-03-02 01:10:20.372455,0 days 00:00:14.260906,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
188,2830.049642,2023-03-02 01:10:25.182022,2023-03-02 01:10:39.498607,0 days 00:00:14.316585,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
189,2830.049642,2023-03-02 01:10:59.416283,2023-03-02 01:11:13.662832,0 days 00:00:14.246549,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
190,2830.049642,2023-03-02 01:11:18.613649,2023-03-02 01:11:32.846472,0 days 00:00:14.232823,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
191,2830.049642,2023-03-02 01:11:37.608557,2023-03-02 01:11:51.979445,0 days 00:00:14.370888,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
192,2830.049642,2023-03-02 01:11:56.711954,2023-03-02 01:12:10.947738,0 days 00:00:14.235784,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
193,2830.049642,2023-03-02 01:12:14.870580,2023-03-02 01:12:29.027250,0 days 00:00:14.156670,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
194,2830.049642,2023-03-02 01:12:32.975691,2023-03-02 01:12:47.120394,0 days 00:00:14.144703,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
195,2830.049642,2023-03-02 01:12:51.318594,2023-03-02 01:13:05.524531,0 days 00:00:14.205937,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
196,2830.049642,2023-03-02 01:13:09.438546,2023-03-02 01:13:23.663266,0 days 00:00:14.224720,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
197,2830.049642,2023-03-02 01:13:28.443768,2023-03-02 01:13:42.769527,0 days 00:00:14.325759,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
176,2830.049642,2023-03-02 01:06:42.377357,2023-03-02 01:06:57.624957,0 days 00:00:15.247600,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
175,2830.049642,2023-03-02 01:06:24.338489,2023-03-02 01:06:38.511055,0 days 00:00:14.172566,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
174,2830.049642,2023-03-02 01:06:05.270139,2023-03-02 01:06:19.520295,0 days 00:00:14.250156,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
173,2830.049642,2023-03-02 01:05:46.150110,2023-03-02 01:06:00.752846,0 days 00:00:14.602736,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
149,2830.049642,2023-03-02 00:58:09.583586,2023-03-02 00:58:23.725715,0 days 00:00:14.142129,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
150,2830.049642,2023-03-02 00:58:27.717938,2023-03-02 00:58:42.111901,0 days 00:00:14.393963,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
151,2830.049642,2023-03-02 00:58:46.943702,2023-03-02 00:59:01.605741,0 days 00:00:14.662039,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
152,2830.049642,2023-03-02 00:59:06.251843,2023-03-02 00:59:20.758530,0 days 00:00:14.506687,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
153,2830.049642,2023-03-02 00:59:25.751100,2023-03-02 00:59:40.106666,0 days 00:00:14.355566,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
154,2830.049642,2023-03-02 00:59:48.413937,2023-03-02 01:00:02.729407,0 days 00:00:14.315470,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
155,2830.049642,2023-03-02 01:00:07.855528,2023-03-02 01:00:22.078101,0 days 00:00:14.222573,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
156,2830.049642,2023-03-02 01:00:25.976062,2023-03-02 01:00:40.138576,0 days 00:00:14.162514,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
157,2830.049642,2023-03-02 01:00:44.132496,2023-03-02 01:00:58.232816,0 days 00:00:14.100320,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
147,2830.049642,2023-03-02 00:57:31.079691,2023-03-02 00:57:45.573924,0 days 00:00:14.494233,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
159,2830.049642,2023-03-02 01:01:21.167820,2023-03-02 01:01:35.453896,0 days 00:00:14.286076,0.6,0.7,15,8,700,6.5,0.8,COMPLETE
162,2830.049642,2023-03-02 01:02:16.424948,2023-03-02 01:02:30.615482,0 days 00:00:14.190534,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
163,2830.049642,2023-03-02 01:02:34.666860,2023-03-02 01:02:49.347038,0 days 00:00:14.680178,0.6,0.7,15,8,600,6.5,0.8,COMPLETE
164,2830.049642,2023-03-02 01:02:53.679872,2023-03-02 01:03:07.859030,0 days 00:00:14.179158,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
165,2830.049642,2023-03-02 01:03:11.716387,2023-03-02 01:03:26.062575,0 days 00:00:14.346188,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
166,2830.049642,2023-03-02 01:03:30.784697,2023-03-02 01:03:45.140426,0 days 00:00:14.355729,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
168,2830.049642,2023-03-02 01:04:14.076170,2023-03-02 01:04:28.286870,0 days 00:00:14.210700,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
169,2830.049642,2023-03-02 01:04:32.209682,2023-03-02 01:04:46.385857,0 days 00:00:14.176175,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
171,2830.049642,2023-03-02 01:05:08.569225,2023-03-02 01:05:22.946088,0 days 00:00:14.376863,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
172,2830.049642,2023-03-02 01:05:27.995307,2023-03-02 01:05:42.076241,0 days 00:00:14.080934,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
161,2830.049642,2023-03-02 01:01:58.367472,2023-03-02 01:02:12.526457,0 days 00:00:14.158985,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
93,2830.049642,2023-03-02 00:40:43.626450,2023-03-02 00:40:58.015689,0 days 00:00:14.389239,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
199,2830.049642,2023-03-02 01:14:06.530000,2023-03-02 01:14:20.657852,0 days 00:00:14.127852,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
46,2830.049642,2023-03-02 00:25:40.133910,2023-03-02 00:25:54.431351,0 days 00:00:14.297441,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
34,2830.049642,2023-03-02 00:21:59.871712,2023-03-02 00:22:14.117297,0 days 00:00:14.245585,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
68,2830.049642,2023-03-02 00:32:31.311407,2023-03-02 00:32:45.479846,0 days 00:00:14.168439,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
41,2830.049642,2023-03-02 00:24:07.635913,2023-03-02 00:24:21.651858,0 days 00:00:14.015945,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
66,2830.049642,2023-03-02 00:31:54.653180,2023-03-02 00:32:09.016698,0 days 00:00:14.363518,0.6,0.7,15,8,700,6.5,0.8,COMPLETE
42,2830.049642,2023-03-02 00:24:25.991337,2023-03-02 00:24:40.362715,0 days 00:00:14.371378,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
65,2830.049642,2023-03-02 00:31:35.462701,2023-03-02 00:31:49.768717,0 days 00:00:14.306016,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
64,2830.049642,2023-03-02 00:31:17.353383,2023-03-02 00:31:31.466062,0 days 00:00:14.112679,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
63,2830.049642,2023-03-02 00:30:59.109622,2023-03-02 00:31:13.252036,0 days 00:00:14.142414,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
62,2830.049642,2023-03-02 00:30:39.686026,2023-03-02 00:30:53.913302,0 days 00:00:14.227276,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
33,2830.049642,2023-03-02 00:21:41.841489,2023-03-02 00:21:55.920998,0 days 00:00:14.079509,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
61,2830.049642,2023-03-02 00:30:20.346673,2023-03-02 00:30:35.251615,0 days 00:00:14.904942,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
59,2830.049642,2023-03-02 00:29:42.762950,2023-03-02 00:29:57.177785,0 days 00:00:14.414835,0.6,0.7,15,8,600,6.5,0.8,COMPLETE
44,2830.049642,2023-03-02 00:25:03.778390,2023-03-02 00:25:17.856046,0 days 00:00:14.077656,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
57,2830.049642,2023-03-02 00:29:01.289896,2023-03-02 00:29:20.560526,0 days 00:00:19.270630,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
45,2830.049642,2023-03-02 00:25:22.010633,2023-03-02 00:25:36.061528,0 days 00:00:14.050895,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
55,2830.049642,2023-03-02 00:28:24.808612,2023-03-02 00:28:39.061098,0 days 00:00:14.252486,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
54,2830.049642,2023-03-02 00:28:06.288909,2023-03-02 00:28:20.860570,0 days 00:00:14.571661,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
53,2830.049642,2023-03-02 00:27:48.241919,2023-03-02 00:28:02.380216,0 days 00:00:14.138297,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
52,2830.049642,2023-03-02 00:27:29.496983,2023-03-02 00:27:43.692760,0 days 00:00:14.195777,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
92,2830.049642,2023-03-02 00:40:25.446107,2023-03-02 00:40:39.616835,0 days 00:00:14.170728,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
43,2830.049642,2023-03-02 00:24:45.558178,2023-03-02 00:24:59.688988,0 days 00:00:14.130810,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
70,2830.049642,2023-03-02 00:33:07.908068,2023-03-02 00:33:22.020118,0 days 00:00:14.112050,0.6,0.7,15,8,700,6.5,0.8,COMPLETE
32,2830.049642,2023-03-02 00:21:23.239802,2023-03-02 00:21:37.292525,0 days 00:00:14.052723,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
71,2830.049642,2023-03-02 00:33:26.033888,2023-03-02 00:33:40.320807,0 days 00:00:14.286919,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
91,2830.049642,2023-03-02 00:40:06.176003,2023-03-02 00:40:20.435860,0 days 00:00:14.259857,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
6,2830.049642,2023-03-02 00:13:28.475442,2023-03-02 00:13:42.457593,0 days 00:00:13.982151,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
88,2830.049642,2023-03-02 00:39:10.631279,2023-03-02 00:39:24.952424,0 days 00:00:14.321145,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
87,2830.049642,2023-03-02 00:38:51.521946,2023-03-02 00:39:05.888672,0 days 00:00:14.366726,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
26,2830.049642,2023-03-02 00:19:32.208762,2023-03-02 00:19:46.453897,0 days 00:00:14.245135,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
86,2830.049642,2023-03-02 00:38:32.395736,2023-03-02 00:38:46.827829,0 days 00:00:14.432093,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
28,2830.049642,2023-03-02 00:20:09.525673,2023-03-02 00:20:23.819037,0 days 00:00:14.293364,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
84,2830.049642,2023-03-02 00:37:55.435288,2023-03-02 00:38:09.538800,0 days 00:00:14.103512,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
83,2830.049642,2023-03-02 00:37:37.171507,2023-03-02 00:37:51.266781,0 days 00:00:14.095274,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
51,2830.049642,2023-03-02 00:27:11.376143,2023-03-02 00:27:25.522494,0 days 00:00:14.146351,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
82,2830.049642,2023-03-02 00:37:16.868058,2023-03-02 00:37:31.049760,0 days 00:00:14.181702,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
30,2830.049642,2023-03-02 00:20:46.896102,2023-03-02 00:21:01.038090,0 days 00:00:14.141988,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
79,2830.049642,2023-03-02 00:36:21.391497,2023-03-02 00:36:35.636540,0 days 00:00:14.245043,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
31,2830.049642,2023-03-02 00:21:04.975028,2023-03-02 00:21:19.242383,0 days 00:00:14.267355,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
77,2830.049642,2023-03-02 00:35:44.524707,2023-03-02 00:35:58.702961,0 days 00:00:14.178254,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
76,2830.049642,2023-03-02 00:35:25.174154,2023-03-02 00:35:39.649474,0 days 00:00:14.475320,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
75,2830.049642,2023-03-02 00:35:05.554055,2023-03-02 00:35:19.729338,0 days 00:00:14.175283,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
74,2830.049642,2023-03-02 00:34:42.943708,2023-03-02 00:34:57.116390,0 days 00:00:14.172682,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
73,2830.049642,2023-03-02 00:34:14.739234,2023-03-02 00:34:28.861362,0 days 00:00:14.122128,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
72,2830.049642,2023-03-02 00:33:45.163492,2023-03-02 00:33:59.358294,0 days 00:00:14.194802,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
81,2830.049642,2023-03-02 00:36:58.677472,2023-03-02 00:37:12.948902,0 days 00:00:14.271430,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
47,2830.049642,2023-03-02 00:25:58.359426,2023-03-02 00:26:12.395719,0 days 00:00:14.036293,0.6,0.7,15,8,800,6.5,0.8,COMPLETE
179,2832.3824870000003,2023-03-02 01:07:38.196360,2023-03-02 01:07:52.262389,0 days 00:00:14.066029,0.6,0.7,15,9,800,6.5,0.8,COMPLETE
0,2833.919840666667,2023-03-02 00:11:35.918473,2023-03-02 00:11:50.230639,0 days 00:00:14.312166,0.5,0.7,14,8,700,5.5,0.8,COMPLETE
15,2833.948323666667,2023-03-02 00:16:11.632683,2023-03-02 00:16:25.376274,0 days 00:00:13.743591,0.5,0.7,14,9,700,5.5,0.8,COMPLETE
22,2833.948323666667,2023-03-02 00:18:19.017519,2023-03-02 00:18:33.002601,0 days 00:00:13.985082,0.5,0.7,14,9,700,5.5,0.8,COMPLETE
21,2833.948323666667,2023-03-02 00:18:00.910723,2023-03-02 00:18:14.821266,0 days 00:00:13.910543,0.5,0.7,14,9,700,5.5,0.8,COMPLETE
24,2833.948323666667,2023-03-02 00:18:55.648938,2023-03-02 00:19:09.623047,0 days 00:00:13.974109,0.5,0.7,14,9,700,5.5,0.8,COMPLETE
14,2834.127604,2023-03-02 00:15:52.429795,2023-03-02 00:16:06.790360,0 days 00:00:14.360565,0.6,0.7,15,7,800,6.5,0.8,COMPLETE
38,2834.127604,2023-03-02 00:23:13.084223,2023-03-02 00:23:27.396399,0 days 00:00:14.312176,0.6,0.7,15,7,800,6.5,0.8,COMPLETE
29,2834.127604,2023-03-02 00:20:27.705188,2023-03-02 00:20:42.231291,0 days 00:00:14.526103,0.6,0.7,15,7,800,6.5,0.8,COMPLETE
80,2834.127604,2023-03-02 00:36:39.636878,2023-03-02 00:36:53.901356,0 days 00:00:14.264478,0.6,0.7,15,7,800,6.5,0.8,COMPLETE
89,2838.20931,2023-03-02 00:39:29.882659,2023-03-02 00:39:44.123616,0 days 00:00:14.240957,0.6,0.7,15,8,800,6.5,0.78,COMPLETE
167,2838.20931,2023-03-02 01:03:49.987051,2023-03-02 01:04:04.392218,0 days 00:00:14.405167,0.6,0.7,15,8,800,6.5,0.78,COMPLETE
60,2838.20931,2023-03-02 00:30:01.229868,2023-03-02 00:30:15.442973,0 days 00:00:14.213105,0.6,0.7,15,8,800,6.5,0.78,COMPLETE
124,2838.20931,2023-03-02 00:50:18.954006,2023-03-02 00:50:33.134730,0 days 00:00:14.180724,0.6,0.7,15,8,800,6.5,0.78,COMPLETE
39,2838.20931,2023-03-02 00:23:31.231795,2023-03-02 00:23:45.420849,0 days 00:00:14.189054,0.6,0.7,15,8,800,6.5,0.78,COMPLETE
36,2838.20931,2023-03-02 00:22:36.311409,2023-03-02 00:22:50.556597,0 days 00:00:14.245188,0.6,0.7,15,8,800,6.5,0.78,COMPLETE
19,2838.306640666667,2023-03-02 00:17:24.253711,2023-03-02 00:17:38.350029,0 days 00:00:14.096318,0.5,0.7,15,7,700,6.5,0.8,COMPLETE
117,2841.483154,2023-03-02 00:48:09.447095,2023-03-02 00:48:23.449696,0 days 00:00:14.002601,0.6,0.7,14,8,800,6.5,0.8,COMPLETE
160,2841.483154,2023-03-02 01:01:40.213034,2023-03-02 01:01:54.083686,0 days 00:00:13.870652,0.6,0.7,14,8,800,6.5,0.8,COMPLETE
12,2841.483154,2023-03-02 00:15:16.237621,2023-03-02 00:15:29.912663,0 days 00:00:13.675042,0.6,0.7,14,8,800,6.5,0.8,COMPLETE
119,2846.4676106666666,2023-03-02 00:48:46.174174,2023-03-02 00:49:00.266078,0 days 00:00:14.091904,0.5,0.7,15,8,800,6.5,0.8,COMPLETE
78,2846.4676106666666,2023-03-02 00:36:03.013188,2023-03-02 00:36:17.501383,0 days 00:00:14.488195,0.5,0.7,15,8,800,6.5,0.8,COMPLETE
170,2846.4676106666666,2023-03-02 01:04:50.410880,2023-03-02 01:05:04.516679,0 days 00:00:14.105799,0.5,0.7,15,8,800,6.5,0.8,COMPLETE
67,2846.4676106666666,2023-03-02 00:32:13.129181,2023-03-02 00:32:27.166658,0 days 00:00:14.037477,0.5,0.7,15,8,800,6.5,0.8,COMPLETE
37,2850.691325,2023-03-02 00:22:54.695150,2023-03-02 00:23:08.741056,0 days 00:00:14.045906,0.6,0.7,15,8,800,7.5,0.8,COMPLETE
50,2850.691325,2023-03-02 00:26:53.229483,2023-03-02 00:27:07.397420,0 days 00:00:14.167937,0.6,0.7,15,8,800,7.5,0.8,COMPLETE
90,2850.691325,2023-03-02 00:39:48.041037,2023-03-02 00:40:02.084514,0 days 00:00:14.043477,0.6,0.7,15,8,800,7.5,0.8,COMPLETE
