iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,state
94,2312.352385660639,2023-01-29 16:04:07.313097,2023-01-29 16:06:15.114841,0 days 00:02:07.801744,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
95,2312.352385660639,2023-01-29 16:06:20.711873,2023-01-29 16:08:28.591403,0 days 00:02:07.879530,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
123,2312.352385660639,2023-01-29 17:08:18.793125,2023-01-29 17:10:26.051550,0 days 00:02:07.258425,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
122,2312.352385660639,2023-01-29 17:06:01.501392,2023-01-29 17:08:14.477987,0 days 00:02:12.976595,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
126,2312.352385660639,2023-01-29 17:14:54.522497,2023-01-29 17:17:02.121406,0 days 00:02:07.598909,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
120,2312.352385660639,2023-01-29 17:01:21.317213,2023-01-29 17:03:28.426600,0 days 00:02:07.109387,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
127,2312.352385660639,2023-01-29 17:17:07.133708,2023-01-29 17:19:14.946191,0 days 00:02:07.812483,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
129,2312.352385660639,2023-01-29 17:21:24.226274,2023-01-29 17:23:31.783040,0 days 00:02:07.556766,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
117,2312.352385660639,2023-01-29 16:55:33.486491,2023-01-29 16:57:41.191194,0 days 00:02:07.704703,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
116,2312.352385660639,2023-01-29 16:53:20.928477,2023-01-29 16:55:28.456157,0 days 00:02:07.527680,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
115,2312.352385660639,2023-01-29 16:51:07.375664,2023-01-29 16:53:15.020831,0 days 00:02:07.645167,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
