iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,params_num_boost_round,reg_lambda,subsample,state
1,2832.8250002,2023-02-28 14:45:07.717970,2023-02-28 14:45:23.024320,0 days 00:00:15.306350,0.4,0.7,14,9,600,5.5,0.78,COMPLETE
6,2833.7951662,2023-02-28 14:46:59.687186,2023-02-28 14:47:15.577931,0 days 00:00:15.890745,0.4,0.7,15,8,800,6.5,0.8,COMPLETE
40,2833.8104492,2023-02-28 14:59:03.849485,2023-02-28 14:59:20.168922,0 days 00:00:16.319437,0.6,0.6,14,8,700,5.5,0.8,COMPLETE
13,2833.8507812,2023-02-28 14:49:22.932270,2023-02-28 14:49:39.355534,0 days 00:00:16.423264,0.6,0.6,15,7,700,6.5,0.8,COMPLETE
18,2845.7503908,2023-02-28 14:51:17.402927,2023-02-28 14:51:33.707910,0 days 00:00:16.304983,0.5,0.6,15,7,600,6.5,0.8,COMPLETE
15,2845.7503908,2023-02-28 14:50:05.227195,2023-02-28 14:50:21.408121,0 days 00:00:16.180926,0.5,0.6,15,7,600,6.5,0.8,COMPLETE
101,2847.574707,2023-02-28 15:21:03.902291,2023-02-28 15:21:20.444925,0 days 00:00:16.542634,0.6,0.5,15,8,700,5.5,0.8,COMPLETE
136,2847.574707,2023-02-28 15:33:54.962209,2023-02-28 15:34:11.577035,0 days 00:00:16.614826,0.6,0.5,15,8,700,5.5,0.8,COMPLETE
45,2847.574707,2023-02-28 15:00:49.954264,2023-02-28 15:01:06.600335,0 days 00:00:16.646071,0.6,0.5,15,8,700,5.5,0.8,COMPLETE
0,2849.2115722000003,2023-02-28 14:44:48.096350,2023-02-28 14:45:03.636450,0 days 00:00:15.540100,0.4,0.7,14,8,700,6.5,0.78,COMPLETE
3,2857.5484864,2023-02-28 14:45:58.208846,2023-02-28 14:46:14.315978,0 days 00:00:16.107132,0.5,0.5,15,9,800,5.5,0.8,COMPLETE
10,2861.3503418,2023-02-28 14:48:20.349441,2023-02-28 14:48:36.243267,0 days 00:00:15.893826,0.6,0.6,14,7,700,7.5,0.8,COMPLETE
9,2862.575244,2023-02-28 14:48:00.203020,2023-02-28 14:48:16.337362,0 days 00:00:16.134342,0.4,0.7,15,8,600,7.5,0.78,COMPLETE
8,2872.0834962,2023-02-28 14:47:40.127103,2023-02-28 14:47:55.800471,0 days 00:00:15.673368,0.5,0.5,14,7,700,5.5,0.78,COMPLETE
5,2872.5069334,2023-02-28 14:46:39.633133,2023-02-28 14:46:55.703559,0 days 00:00:16.070426,0.4,0.5,15,7,600,5.5,0.78,COMPLETE
7,2891.2872559999996,2023-02-28 14:47:19.982933,2023-02-28 14:47:35.827749,0 days 00:00:15.844816,0.4,0.5,15,7,800,6.5,0.78,COMPLETE
59,2909.1721192,2023-02-28 15:05:49.470613,2023-02-28 15:06:05.230512,0 days 00:00:15.759899,0.6,0.5,14,8,700,7.5,0.8,COMPLETE
