iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
204,2333.9101198688268,2022-09-09 14:10:41.129639,2022-09-09 14:27:27.802886,0 days 00:16:46.673247,0.5683397007952175,0.56819205236003,2.953865805049196e-05,0.04001808814037916,14.0,7.0,549.0,0.018852758055925938,1.8216639376033342e-06,0.7997070496461064,COMPLETE
218,2333.955931985993,2022-09-09 23:19:27.518212,2022-09-09 23:36:01.846257,0 days 00:16:34.328045,0.5521875988993423,0.5672816708536742,2.703667939905287e-05,0.04000540084450681,14.0,7.0,549.0,0.01905759031274162,1.6043115650744486e-06,0.7996256056131976,COMPLETE
209,2334.2796148881416,2022-09-09 20:54:49.480562,2022-09-09 21:10:51.774531,0 days 00:16:02.293969,0.54505477701448,0.5669732021007758,2.752095314541278e-05,0.04014077268539835,14.0,7.0,526.0,0.019976344595905745,9.446004920929503e-07,0.7992889911136289,COMPLETE
227,2334.285232121181,2022-09-10 01:55:39.223212,2022-09-10 02:12:50.648771,0 days 00:17:11.425559,0.5623692383337794,0.5711539275999331,2.6431965225514954e-05,0.04002899145504813,14.0,7.0,571.0,0.01850195230987282,8.370245583950483e-07,0.7919532897573962,COMPLETE
207,2334.3087718656,2022-09-09 14:48:13.542118,2022-09-09 15:04:53.179767,0 days 00:16:39.637649,0.5595041628057049,0.5665417193453698,2.847125908126929e-05,0.04014973219734764,14.0,7.0,552.0,0.019947022703096874,1.1106134501983288e-06,0.799203718302886,COMPLETE
244,2334.4255271022275,2022-09-10 06:42:07.833270,2022-09-10 06:58:19.330877,0 days 00:16:11.497607,0.5694746468406587,0.5710445035844461,2.3761702889188458e-05,0.041613124149880464,14.0,7.0,531.0,0.019541157945095436,1.4336231265965735e-06,0.7999679833041448,COMPLETE
274,2334.4348732960634,2022-09-10 14:45:46.671928,2022-09-10 15:03:03.113841,0 days 00:17:16.441913,0.5736437614515996,0.5766108623461257,5.7830735417927057e-05,0.04000007661640936,14.0,7.0,569.0,0.019607592247042064,1.8737124810164816e-06,0.7925961894593915,COMPLETE
199,2334.4468256766368,2022-09-07 22:16:09.569017,2022-09-07 22:33:34.604921,0 days 00:17:25.035904,0.566644366261134,0.5669719270015053,2.3645841627087048e-05,0.04182863163413025,14.0,7.0,558.0,0.01944594326280408,1.802780489634594e-06,0.7965850346782162,COMPLETE
198,2334.6465482173116,2022-09-07 21:58:40.533935,2022-09-07 22:16:06.267632,0 days 00:17:25.733697,0.5676472799700312,0.567390819771983,6.564939513658289e-05,0.04184356722358051,14.0,7.0,553.0,0.019901669453547308,1.7299024812502986e-06,0.7998064764394636,COMPLETE
217,2334.6805899518863,2022-09-09 23:03:32.814163,2022-09-09 23:19:22.139041,0 days 00:15:49.324878,0.5620718760810768,0.5668855009091415,2.710258994660222e-05,0.040150338190628444,14.0,7.0,521.0,0.019855346056470186,1.8952358209582359e-06,0.7998584771256564,COMPLETE
154,2334.698999853381,2022-09-07 02:02:27.114599,2022-09-07 02:18:06.879495,0 days 00:15:39.764896,0.5913134215029031,0.5832974186023591,1.0696449366256815e-06,0.04000658976009246,14.0,7.0,509.0,0.0178440854815123,2.0699034100346027e-06,0.7999507047282504,COMPLETE
128,2334.7111329818877,2022-09-06 18:28:20.613422,2022-09-06 18:45:14.937792,0 days 00:16:54.324370,0.589816100842673,0.5794682303002837,2.3394219830472693e-06,0.04147763216084717,14.0,7.0,534.0,0.015995034364695113,4.4529102038342606e-06,0.792060672441658,COMPLETE
231,2334.8382265609353,2022-09-10 03:02:28.764895,2022-09-10 03:19:27.058175,0 days 00:16:58.293280,0.5576852981279475,0.5717433971334787,3.0257336067750504e-05,0.04003862283949834,14.0,7.0,561.0,0.018125063000886232,2.0449346525375504e-06,0.7964205311175833,COMPLETE
