iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
72,2425.9431875789137,2023-02-04 04:05:13.018793,2023-02-04 04:09:46.469262,0 days 00:04:33.450469,0.07643397802496682,Plain,Bayesian,10.0,0.8649652446621958,0.23352165746146342,19.0,497.0,2.0,,COMPLETE
63,2428.014706086403,2023-02-04 03:32:34.786843,2023-02-04 03:36:56.294091,0 days 00:04:21.507248,0.08289267560018088,Plain,Bayesian,10.0,0.7661839000752818,0.23117975643725144,18.0,474.0,2.0,,COMPLETE
62,2431.424241227943,2023-02-04 03:27:52.380863,2023-02-04 03:32:30.153390,0 days 00:04:37.772527,0.00974694601398826,Plain,Bayesian,10.0,0.8936487169894999,0.2413851942191509,18.0,448.0,2.0,,COMPLETE
54,2433.0222731681297,2023-02-04 02:58:17.697130,2023-02-04 03:02:13.456923,0 days 00:03:55.759793,0.009634803756687738,Plain,Bayesian,10.0,0.8783984904911591,0.22947699064811988,19.0,410.0,2.0,,COMPLETE
51,2433.9882268286474,2023-02-04 02:45:33.665818,2023-02-04 02:49:54.838413,0 days 00:04:21.172595,0.12838647404474077,Plain,Bayesian,10.0,0.8331150366515105,0.22067921373260335,17.0,405.0,3.0,,COMPLETE
71,2434.647884685694,2023-02-04 04:01:08.796919,2023-02-04 04:05:09.001258,0 days 00:04:00.204339,0.0008113527941263632,Plain,Bayesian,10.0,0.8481470720822202,0.22967074309605556,19.0,396.0,2.0,,COMPLETE
48,2434.8733780510474,2023-02-04 02:32:35.915894,2023-02-04 02:36:37.090864,0 days 00:04:01.174970,0.24314328750772263,Plain,Bayesian,10.0,0.6919431437068366,0.24907066466968575,17.0,432.0,2.0,,COMPLETE
56,2436.6460836591564,2023-02-04 03:06:35.462800,2023-02-04 03:10:47.592588,0 days 00:04:12.129788,0.001963298025371636,Plain,Bayesian,10.0,0.8686833746129292,0.2902632617595537,20.0,409.0,2.0,,COMPLETE
55,2437.2491382461544,2023-02-04 03:02:18.132827,2023-02-04 03:06:31.247395,0 days 00:04:13.114568,0.05871754830380371,Plain,Bayesian,10.0,0.8587028871012974,0.2782116227684488,20.0,411.0,2.0,,COMPLETE
93,2437.411785694438,2023-02-04 21:22:51.361246,2023-02-04 21:26:18.725356,0 days 00:03:27.364110,0.01988869296100254,Plain,Bayesian,10.0,0.8787938913284067,0.2340880971833056,19.0,392.0,2.0,,COMPLETE
92,2437.429679463355,2023-02-04 21:19:11.129188,2023-02-04 21:22:46.478296,0 days 00:03:35.349108,0.09916892439381586,Plain,Bayesian,10.0,0.9101843841610946,0.2998961234770341,20.0,419.0,2.0,,COMPLETE
81,2437.7420126371926,2023-02-04 04:35:05.255175,2023-02-04 04:38:46.526135,0 days 00:03:41.270960,0.015847739017879295,Plain,Bayesian,10.0,0.9058274161234291,0.28366663709700063,20.0,417.0,2.0,,COMPLETE
83,2437.9421368976778,2023-02-04 04:42:22.977778,2023-02-04 04:46:14.190220,0 days 00:03:51.212442,0.4043260792363952,Plain,Bayesian,10.0,0.899761270182229,0.24650244979473063,19.0,441.0,2.0,,COMPLETE
53,2438.169299355956,2023-02-04 02:54:08.329722,2023-02-04 02:58:13.072122,0 days 00:04:04.742400,0.3388564601709597,Plain,Bayesian,10.0,0.8398426759049545,0.22558962398902416,17.0,401.0,2.0,,COMPLETE
95,2438.7388415345054,2023-02-04 21:29:54.914258,2023-02-04 21:33:21.247350,0 days 00:03:26.333092,0.02856243652478003,Plain,Bayesian,10.0,0.8775479457336564,0.19571382013661057,18.0,397.0,3.0,,COMPLETE
73,2439.2908193389094,2023-02-04 04:09:51.262220,2023-02-04 04:14:05.964223,0 days 00:04:14.702003,0.6043562834024673,Plain,Bayesian,10.0,0.8282852153161762,0.22449349050297243,19.0,498.0,3.0,,COMPLETE
98,2440.3096138403785,2023-02-04 21:39:37.714421,2023-02-04 21:43:04.793924,0 days 00:03:27.079503,0.3374052401728439,Plain,Bayesian,10.0,0.7855961984219588,0.2411472723940245,17.0,389.0,3.0,,COMPLETE
84,2441.2930436719735,2023-02-04 04:46:18.262611,2023-02-04 04:47:37.552828,0 days 00:01:19.290217,0.019538787390148145,Plain,Bayesian,10.0,0.9431084260870191,0.15659972582675902,20.0,397.0,13.0,,COMPLETE
