iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
71,2405.3616985444864,2023-01-17 20:45:01.123680,2023-01-17 20:45:32.013869,0 days 00:00:30.890189,,Plain,Bernoulli,10,0.5558691889321375,0.24529798297476701,13,483,16,0.8727709957256792,COMPLETE
96,2405.649921967389,2023-01-17 20:57:58.311674,2023-01-17 20:58:20.772368,0 days 00:00:22.460694,,Plain,Bernoulli,10,0.3980343481696837,0.23613995639301313,19,465,15,0.8924194006905097,COMPLETE
93,2407.625143434307,2023-01-17 20:56:16.042883,2023-01-17 20:56:54.392882,0 days 00:00:38.349999,,Plain,Bernoulli,10,0.44233590568665204,0.2503550185040275,17,492,14,0.8736824014568151,COMPLETE
81,2408.324766231576,2023-01-17 20:50:07.301204,2023-01-17 20:50:29.938113,0 days 00:00:22.636909,,Plain,Bernoulli,10,0.5187362114557742,0.23945197084128894,13,478,16,0.8190848692465014,COMPLETE
92,2408.399244554126,2023-01-17 20:55:46.491783,2023-01-17 20:56:09.392493,0 days 00:00:22.900710,,Plain,Bernoulli,10,0.4379837254374525,0.2368878884902433,17,471,15,0.8865414906004379,COMPLETE
91,2408.5999198778827,2023-01-17 20:55:19.078693,2023-01-17 20:55:41.982596,0 days 00:00:22.903903,,Plain,Bernoulli,10,0.4448410167822724,0.2385379715687519,17,492,15,0.8076912989404285,COMPLETE
72,2408.8513507360763,2023-01-17 20:45:38.442784,2023-01-17 20:46:07.425435,0 days 00:00:28.982651,,Plain,Bernoulli,10,0.6137660385955285,0.28596993968845535,13,487,16,0.8700389620341781,COMPLETE
95,2410.378210343898,2023-01-17 20:57:29.556233,2023-01-17 20:57:53.441721,0 days 00:00:23.885488,,Plain,Bernoulli,10,0.40711153406027617,0.23243261255746275,18,468,14,0.8834099963862653,COMPLETE
75,2411.6953814228486,2023-01-17 20:47:12.399888,2023-01-17 20:47:38.571341,0 days 00:00:26.171453,,Plain,Bernoulli,10,0.6190674701473927,0.2353511111450049,13,483,16,0.7650185019374096,COMPLETE
85,2411.8274813850744,2023-01-17 20:52:09.678909,2023-01-17 20:52:34.175509,0 days 00:00:24.496600,,Plain,Bernoulli,10,0.5110075915525056,0.24606345438150865,15,478,14,0.8250948198886449,COMPLETE
84,2412.8355821765704,2023-01-17 20:51:37.216946,2023-01-17 20:52:03.149407,0 days 00:00:25.932461,,Plain,Bernoulli,10,0.5092250435712052,0.24194178052056348,15,473,16,0.8267789170517323,COMPLETE
86,2413.4072694334773,2023-01-17 20:52:44.264056,2023-01-17 20:53:22.244220,0 days 00:00:37.980164,,Plain,Bernoulli,10,0.4455044784522312,0.16540337919932036,15,475,14,0.8477238318725319,COMPLETE
70,2414.2639023458914,2023-01-17 20:44:27.781418,2023-01-17 20:44:56.853998,0 days 00:00:29.072580,,Plain,Bernoulli,10,0.5707637653439631,0.29956368087370705,13,480,16,0.886116480474672,COMPLETE
82,2415.5765157814676,2023-01-17 20:50:35.465393,2023-01-17 20:51:01.777322,0 days 00:00:26.311929,,Plain,Bernoulli,10,0.5129582140525709,0.15846493484331128,12,480,16,0.8349161809407099,COMPLETE
58,2415.818193854102,2023-01-17 20:38:20.426338,2023-01-17 20:38:44.961094,0 days 00:00:24.534756,,Plain,Bernoulli,10,0.46562966837433395,0.19524577562222578,7,449,17,0.8108354379579082,COMPLETE
73,2415.8518708888896,2023-01-17 20:46:13.731375,2023-01-17 20:46:39.549284,0 days 00:00:25.817909,,Plain,Bernoulli,10,0.4967676523472886,0.2555129111099085,13,487,16,0.7581232855478124,COMPLETE
94,2415.93801126364,2023-01-17 20:57:01.283476,2023-01-17 20:57:24.852555,0 days 00:00:23.569079,,Plain,Bernoulli,10,0.44347740838082395,0.239860302090195,16,493,13,0.793355927058217,COMPLETE
44,2416.393831723897,2023-01-17 20:31:01.549641,2023-01-17 20:31:27.972605,0 days 00:00:26.422964,,Plain,Bernoulli,10,0.5982613663908428,0.19305900759014544,9,423,17,0.9751118055190243,COMPLETE
77,2418.346974711945,2023-01-17 20:48:11.662935,2023-01-17 20:48:34.325624,0 days 00:00:22.662689,,Plain,Bernoulli,10,0.6394698348210465,0.24009266635630258,13,467,16,0.76406654773368,COMPLETE
61,2418.673893234649,2023-01-17 20:39:54.719571,2023-01-17 20:40:16.082391,0 days 00:00:21.362820,,Plain,Bernoulli,10,0.4907325116591419,0.21897589762133968,7,409,18,0.8034156964424295,COMPLETE
83,2419.6609134970918,2023-01-17 20:51:06.723474,2023-01-17 20:51:32.535543,0 days 00:00:25.812069,,Plain,Bernoulli,10,0.5106583902336262,0.14405047318133005,12,482,15,0.8383600374231795,COMPLETE
80,2419.8140186667656,2023-01-17 20:49:37.927052,2023-01-17 20:50:01.712168,0 days 00:00:23.785116,,Plain,Bernoulli,10,0.564734406116367,0.29617503296976977,14,463,15,0.7637202341982818,COMPLETE
52,2421.053039484368,2023-01-17 20:35:13.595162,2023-01-17 20:35:44.465921,0 days 00:00:30.870759,,Plain,Bernoulli,10,0.545805354143634,0.2056937385387171,7,382,19,0.9043405010598383,COMPLETE
76,2427.736511789336,2023-01-17 20:47:45.337650,2023-01-17 20:48:06.903854,0 days 00:00:21.566204,,Plain,Bernoulli,10,0.6132027475784729,0.28597624963266605,13,485,14,0.7067130101914301,COMPLETE
98,2427.8615939622414,2023-01-17 20:58:53.388487,2023-01-17 20:59:30.723715,0 days 00:00:37.335228,,Plain,Bernoulli,10,0.3602232563336455,0.1233166566335081,18,492,12,0.8811881506444843,COMPLETE
41,2428.701263728681,2023-01-17 20:29:32.367342,2023-01-17 20:29:57.847090,0 days 00:00:25.479748,,Plain,Bernoulli,9,0.47556744327809425,0.16109241691128495,11,490,16,0.9832287873204432,COMPLETE
79,2432.4624804744626,2023-01-17 20:49:06.140309,2023-01-17 20:49:31.724764,0 days 00:00:25.584455,,Plain,Bernoulli,10,0.6408836615851576,0.130014008890448,13,473,15,0.741968478515912,COMPLETE
43,2436.2597392454527,2023-01-17 20:30:34.038490,2023-01-17 20:30:56.947119,0 days 00:00:22.908629,,Plain,Bernoulli,9,0.5905775713382786,0.1893978208006936,11,427,17,0.9839161873562021,COMPLETE
51,2436.529715599438,2023-01-17 20:34:45.341104,2023-01-17 20:35:09.550280,0 days 00:00:24.209176,,Plain,Bernoulli,9,0.5690186310751061,0.1828951443146981,7,427,17,0.9808042887134575,COMPLETE
78,2437.3730496152275,2023-01-17 20:48:38.984538,2023-01-17 20:49:02.078930,0 days 00:00:23.094392,,Plain,Bernoulli,10,0.6714301410637383,0.12459519798282521,13,499,16,0.642610550635266,COMPLETE
66,2439.5187067272864,2023-01-17 20:42:23.756932,2023-01-17 20:42:45.320844,0 days 00:00:21.563912,,Plain,Bernoulli,10,0.3852114299288633,0.14530291095675052,5,392,15,0.8522992832971799,COMPLETE
55,2440.488462140862,2023-01-17 20:36:48.180403,2023-01-17 20:37:15.905039,0 days 00:00:27.724636,,Plain,Bernoulli,9,0.7012965705922902,0.21394530233165568,7,384,19,0.7906010688782878,COMPLETE
67,2441.876817042652,2023-01-17 20:42:52.128559,2023-01-17 20:43:11.913865,0 days 00:00:19.785306,,Plain,Bernoulli,9,0.33230139554038235,0.20305249075156606,3,367,20,0.9480564960224617,COMPLETE
88,2447.8626883462434,2023-01-17 20:53:51.704743,2023-01-17 20:54:14.315975,0 days 00:00:22.611232,,Plain,Bernoulli,10,0.39284773015882596,0.12184655638964446,17,499,14,0.4794820247937727,COMPLETE
89,2448.136344688088,2023-01-17 20:54:21.852783,2023-01-17 20:54:44.105033,0 days 00:00:22.252250,,Plain,Bernoulli,10,0.4223906849787107,0.10051555101139178,15,460,13,0.8714721513584572,COMPLETE
53,2448.894956751833,2023-01-17 20:35:48.771990,2023-01-17 20:36:11.179868,0 days 00:00:22.407878,,Plain,Bernoulli,9,0.6983170734474415,0.1838498227685683,7,384,19,0.9238969380263315,COMPLETE
54,2450.9632626847883,2023-01-17 20:36:15.948267,2023-01-17 20:36:43.338030,0 days 00:00:27.389763,,Plain,Bernoulli,9,0.6353402031622205,0.17668868133047833,7,395,19,0.9223112785169446,COMPLETE
46,2457.261892935103,2023-01-17 20:32:01.325250,2023-01-17 20:32:23.018865,0 days 00:00:21.693615,,Plain,Bernoulli,10,0.6032764428629787,0.10265975743225224,9,423,17,0.9966612053870089,COMPLETE
62,2457.7421484270108,2023-01-17 20:40:21.060476,2023-01-17 20:40:45.146072,0 days 00:00:24.085596,,Plain,Bernoulli,10,0.48695264483007616,0.10773156626052684,9,409,18,0.834283935979376,COMPLETE
56,2462.187457163529,2023-01-17 20:37:20.903595,2023-01-17 20:37:48.712932,0 days 00:00:27.809337,,Plain,Bernoulli,9,0.7549987699235463,0.19130722165347255,6,338,15,0.8073810566946715,COMPLETE
68,2465.3025876557667,2023-01-17 20:43:16.252717,2023-01-17 20:43:55.426719,0 days 00:00:39.174002,,Plain,Bernoulli,10,0.534677745520811,0.09591219459069374,11,458,14,0.7094620845614709,COMPLETE
48,2478.9032785599416,2023-01-17 20:32:56.933005,2023-01-17 20:33:19.504249,0 days 00:00:22.571244,,Plain,Bernoulli,10,0.5412286414272038,0.08557846509184933,5,427,18,0.8921815894839016,COMPLETE
42,2482.4416317267896,2023-01-17 20:30:02.520145,2023-01-17 20:30:27.928509,0 days 00:00:25.408364,,Plain,Bernoulli,9,0.5702937890963713,0.11260735974827163,11,425,16,0.9953810197394719,COMPLETE
