iteration,rmse,datetime_start,datetime_complete,duration,depth,l2_leaf_reg,min_data_in_leaf,n_estimators,one_hot_max_size,state
481,2419.96540335954,2023-01-30 22:38:11.971858,2023-01-30 22:38:33.944856,0 days 00:00:21.972998,10,0.8,10,500,15,COMPLETE
480,2419.96540335954,2023-01-30 22:37:47.694083,2023-01-30 22:38:07.403183,0 days 00:00:19.709100,10,0.8,10,500,10,COMPLETE
478,2419.96540335954,2023-01-30 22:36:59.348608,2023-01-30 22:37:18.925689,0 days 00:00:19.577081,10,0.8,10,500,15,COMPLETE
476,2419.96540335954,2023-01-30 22:36:08.704568,2023-01-30 22:36:30.188980,0 days 00:00:21.484412,10,0.8,20,500,15,COMPLETE
474,2419.96540335954,2023-01-30 22:35:09.770545,2023-01-30 22:35:41.750003,0 days 00:00:31.979458,10,0.8,10,500,15,COMPLETE
473,2419.96540335954,2023-01-30 22:34:45.199507,2023-01-30 22:35:05.138751,0 days 00:00:19.939244,10,0.8,20,500,15,COMPLETE
472,2419.96540335954,2023-01-30 22:34:20.619733,2023-01-30 22:34:40.891755,0 days 00:00:20.272022,10,0.8,10,500,15,COMPLETE
471,2419.96540335954,2023-01-30 22:33:43.462249,2023-01-30 22:34:04.194084,0 days 00:00:20.731835,10,0.8,10,500,15,COMPLETE
470,2419.96540335954,2023-01-30 22:33:17.108810,2023-01-30 22:33:37.159873,0 days 00:00:20.051063,10,0.8,10,500,15,COMPLETE
469,2419.96540335954,2023-01-30 22:32:52.022721,2023-01-30 22:33:12.107571,0 days 00:00:20.084850,10,0.8,20,500,15,COMPLETE
468,2419.96540335954,2023-01-30 22:32:26.842725,2023-01-30 22:32:47.187435,0 days 00:00:20.344710,10,0.8,10,500,15,COMPLETE
466,2419.96540335954,2023-01-30 22:31:37.757586,2023-01-30 22:31:57.859807,0 days 00:00:20.102221,10,0.8,20,500,15,COMPLETE
359,2419.96540335954,2023-01-30 21:40:43.841724,2023-01-30 21:41:10.341786,0 days 00:00:26.500062,10,0.8,20,500,15,COMPLETE
429,2419.96540335954,2023-01-30 22:14:38.144016,2023-01-30 22:15:01.032471,0 days 00:00:22.888455,10,0.8,10,500,15,COMPLETE
427,2419.96540335954,2023-01-30 22:13:45.551401,2023-01-30 22:14:07.659597,0 days 00:00:22.108196,10,0.8,10,500,15,COMPLETE
392,2419.96540335954,2023-01-30 21:56:55.127283,2023-01-30 21:57:17.155248,0 days 00:00:22.027965,10,0.8,20,500,15,COMPLETE
391,2419.96540335954,2023-01-30 21:56:20.332828,2023-01-30 21:56:50.460356,0 days 00:00:30.127528,10,0.8,20,500,15,COMPLETE
388,2419.96540335954,2023-01-30 21:54:47.295262,2023-01-30 21:55:07.723168,0 days 00:00:20.427906,10,0.8,10,500,15,COMPLETE
387,2419.96540335954,2023-01-30 21:54:20.330725,2023-01-30 21:54:42.604498,0 days 00:00:22.273773,10,0.8,10,500,15,COMPLETE
386,2419.96540335954,2023-01-30 21:53:30.201812,2023-01-30 21:54:16.164217,0 days 00:00:45.962405,10,0.8,20,500,15,COMPLETE
385,2419.96540335954,2023-01-30 21:52:57.331555,2023-01-30 21:53:21.301147,0 days 00:00:23.969592,10,0.8,10,500,15,COMPLETE
383,2419.96540335954,2023-01-30 21:52:01.905167,2023-01-30 21:52:26.474099,0 days 00:00:24.568932,10,0.8,10,500,15,COMPLETE
380,2419.96540335954,2023-01-30 21:50:28.415237,2023-01-30 21:50:49.092728,0 days 00:00:20.677491,10,0.8,10,500,15,COMPLETE
379,2419.96540335954,2023-01-30 21:50:03.782708,2023-01-30 21:50:24.197228,0 days 00:00:20.414520,10,0.8,20,500,15,COMPLETE
378,2419.96540335954,2023-01-30 21:49:38.535403,2023-01-30 21:49:59.489360,0 days 00:00:20.953957,10,0.8,10,500,15,COMPLETE
377,2419.96540335954,2023-01-30 21:49:05.476715,2023-01-30 21:49:28.467818,0 days 00:00:22.991103,10,0.8,10,500,15,COMPLETE
375,2419.96540335954,2023-01-30 21:48:09.722983,2023-01-30 21:48:32.793669,0 days 00:00:23.070686,10,0.8,20,500,15,COMPLETE
373,2419.96540335954,2023-01-30 21:47:11.582400,2023-01-30 21:47:40.176746,0 days 00:00:28.594346,10,0.8,10,500,15,COMPLETE
372,2419.96540335954,2023-01-30 21:46:36.906631,2023-01-30 21:47:07.382128,0 days 00:00:30.475497,10,0.8,20,500,15,COMPLETE
371,2419.96540335954,2023-01-30 21:46:10.443887,2023-01-30 21:46:32.423229,0 days 00:00:21.979342,10,0.8,10,500,15,COMPLETE
370,2419.96540335954,2023-01-30 21:45:44.843776,2023-01-30 21:46:05.692967,0 days 00:00:20.849191,10,0.8,10,500,15,COMPLETE
368,2419.96540335954,2023-01-30 21:44:51.711380,2023-01-30 21:45:12.728724,0 days 00:00:21.017344,10,0.8,10,500,15,COMPLETE
367,2419.96540335954,2023-01-30 21:44:22.212175,2023-01-30 21:44:46.965979,0 days 00:00:24.753804,10,0.8,10,500,15,COMPLETE
365,2419.96540335954,2023-01-30 21:43:26.037466,2023-01-30 21:43:52.351234,0 days 00:00:26.313768,10,0.8,20,500,15,COMPLETE
364,2419.96540335954,2023-01-30 21:43:01.568062,2023-01-30 21:43:21.513648,0 days 00:00:19.945586,10,0.8,10,500,15,COMPLETE
363,2419.96540335954,2023-01-30 21:42:35.366452,2023-01-30 21:42:56.635361,0 days 00:00:21.268909,10,0.8,10,500,15,COMPLETE
362,2419.96540335954,2023-01-30 21:42:09.187479,2023-01-30 21:42:29.940563,0 days 00:00:20.753084,10,0.8,20,500,15,COMPLETE
361,2419.96540335954,2023-01-30 21:41:42.382209,2023-01-30 21:42:02.738748,0 days 00:00:20.356539,10,0.8,10,500,15,COMPLETE
393,2419.96540335954,2023-01-30 21:57:21.633127,2023-01-30 21:57:52.993090,0 days 00:00:31.359963,10,0.8,20,500,15,COMPLETE
428,2419.96540335954,2023-01-30 22:14:11.817953,2023-01-30 22:14:33.763581,0 days 00:00:21.945628,10,0.8,10,500,15,COMPLETE
394,2419.96540335954,2023-01-30 21:57:59.234473,2023-01-30 21:58:59.856876,0 days 00:01:00.622403,10,0.8,20,500,15,COMPLETE
398,2419.96540335954,2023-01-30 22:00:27.416994,2023-01-30 22:00:48.620972,0 days 00:00:21.203978,10,0.8,20,500,15,COMPLETE
426,2419.96540335954,2023-01-30 22:13:19.173231,2023-01-30 22:13:40.147855,0 days 00:00:20.974624,10,0.8,20,500,10,COMPLETE
425,2419.96540335954,2023-01-30 22:12:50.721333,2023-01-30 22:13:11.152514,0 days 00:00:20.431181,10,0.8,10,500,15,COMPLETE
423,2419.96540335954,2023-01-30 22:11:58.922997,2023-01-30 22:12:20.173519,0 days 00:00:21.250522,10,0.8,10,500,15,COMPLETE
422,2419.96540335954,2023-01-30 22:11:31.731133,2023-01-30 22:11:52.641295,0 days 00:00:20.910162,10,0.8,10,500,15,COMPLETE
421,2419.96540335954,2023-01-30 22:10:59.556076,2023-01-30 22:11:27.606476,0 days 00:00:28.050400,10,0.8,10,500,15,COMPLETE
420,2419.96540335954,2023-01-30 22:10:35.019985,2023-01-30 22:10:55.296756,0 days 00:00:20.276771,10,0.8,20,500,15,COMPLETE
418,2419.96540335954,2023-01-30 22:09:44.358911,2023-01-30 22:10:05.222747,0 days 00:00:20.863836,10,0.8,10,500,15,COMPLETE
416,2419.96540335954,2023-01-30 22:08:48.378385,2023-01-30 22:09:13.915470,0 days 00:00:25.537085,10,0.8,10,500,5,COMPLETE
415,2419.96540335954,2023-01-30 22:08:20.159858,2023-01-30 22:08:41.030522,0 days 00:00:20.870664,10,0.8,10,500,15,COMPLETE
414,2419.96540335954,2023-01-30 22:07:53.631672,2023-01-30 22:08:15.216728,0 days 00:00:21.585056,10,0.8,20,500,15,COMPLETE
413,2419.96540335954,2023-01-30 22:07:27.293593,2023-01-30 22:07:48.989859,0 days 00:00:21.696266,10,0.8,10,500,15,COMPLETE
412,2419.96540335954,2023-01-30 22:07:01.099747,2023-01-30 22:07:21.944358,0 days 00:00:20.844611,10,0.8,10,500,15,COMPLETE
411,2419.96540335954,2023-01-30 22:06:34.649150,2023-01-30 22:06:56.539614,0 days 00:00:21.890464,10,0.8,20,500,15,COMPLETE
409,2419.96540335954,2023-01-30 22:05:44.790297,2023-01-30 22:06:07.007528,0 days 00:00:22.217231,10,0.8,10,500,10,COMPLETE
408,2419.96540335954,2023-01-30 22:05:19.286965,2023-01-30 22:05:39.642889,0 days 00:00:20.355924,10,0.8,10,500,10,COMPLETE
407,2419.96540335954,2023-01-30 22:04:53.781270,2023-01-30 22:05:14.717178,0 days 00:00:20.935908,10,0.8,20,500,10,COMPLETE
406,2419.96540335954,2023-01-30 22:04:24.286870,2023-01-30 22:04:48.922011,0 days 00:00:24.635141,10,0.8,10,500,10,COMPLETE
405,2419.96540335954,2023-01-30 22:03:53.707378,2023-01-30 22:04:19.542451,0 days 00:00:25.835073,10,0.8,10,500,5,COMPLETE
404,2419.96540335954,2023-01-30 22:03:25.254648,2023-01-30 22:03:49.650672,0 days 00:00:24.396024,10,0.8,20,500,10,COMPLETE
403,2419.96540335954,2023-01-30 22:02:59.984302,2023-01-30 22:03:20.781237,0 days 00:00:20.796935,10,0.8,10,500,10,COMPLETE
401,2419.96540335954,2023-01-30 22:02:00.241846,2023-01-30 22:02:24.192607,0 days 00:00:23.950761,10,0.8,20,500,15,COMPLETE
400,2419.96540335954,2023-01-30 22:01:26.573605,2023-01-30 22:01:54.943771,0 days 00:00:28.370166,10,0.8,20,500,15,COMPLETE
399,2419.96540335954,2023-01-30 22:00:53.763732,2023-01-30 22:01:22.039818,0 days 00:00:28.276086,10,0.8,20,500,15,COMPLETE
397,2419.96540335954,2023-01-30 21:59:56.746911,2023-01-30 22:00:22.762684,0 days 00:00:26.015773,10,0.8,20,500,15,COMPLETE
252,2419.96540335954,2023-01-30 20:52:23.814236,2023-01-30 20:52:46.353754,0 days 00:00:22.539518,10,0.8,20,500,15,COMPLETE
249,2419.96540335954,2023-01-30 20:51:05.236050,2023-01-30 20:51:26.728954,0 days 00:00:21.492904,10,0.8,10,500,15,COMPLETE
250,2419.96540335954,2023-01-30 20:51:31.578974,2023-01-30 20:51:52.442366,0 days 00:00:20.863392,10,0.8,20,500,15,COMPLETE
110,2419.96540335954,2023-01-30 19:46:59.226165,2023-01-30 19:47:21.893789,0 days 00:00:22.667624,10,0.8,20,500,15,COMPLETE
108,2419.96540335954,2023-01-30 19:46:04.796958,2023-01-30 19:46:27.014030,0 days 00:00:22.217072,10,0.8,10,500,15,COMPLETE
107,2419.96540335954,2023-01-30 19:45:38.709158,2023-01-30 19:46:00.641462,0 days 00:00:21.932304,10,0.8,10,500,15,COMPLETE
105,2419.96540335954,2023-01-30 19:44:45.967648,2023-01-30 19:45:08.400724,0 days 00:00:22.433076,10,0.8,10,500,15,COMPLETE
104,2419.96540335954,2023-01-30 19:44:17.675145,2023-01-30 19:44:39.707064,0 days 00:00:22.031919,10,0.8,10,500,15,COMPLETE
103,2419.96540335954,2023-01-30 19:43:50.082130,2023-01-30 19:44:12.773104,0 days 00:00:22.690974,10,0.8,10,500,15,COMPLETE
101,2419.96540335954,2023-01-30 19:42:57.209913,2023-01-30 19:43:19.462211,0 days 00:00:22.252298,10,0.8,10,500,15,COMPLETE
100,2419.96540335954,2023-01-30 19:42:30.680618,2023-01-30 19:42:52.979887,0 days 00:00:22.299269,10,0.8,10,500,10,COMPLETE
99,2419.96540335954,2023-01-30 19:42:02.290806,2023-01-30 19:42:24.521708,0 days 00:00:22.230902,10,0.8,10,500,5,COMPLETE
98,2419.96540335954,2023-01-30 19:41:35.967593,2023-01-30 19:41:57.882829,0 days 00:00:21.915236,10,0.8,10,500,15,COMPLETE
112,2419.96540335954,2023-01-30 19:48:07.188263,2023-01-30 19:48:30.349675,0 days 00:00:23.161412,10,0.8,20,500,15,COMPLETE
97,2419.96540335954,2023-01-30 19:41:08.282334,2023-01-30 19:41:29.937993,0 days 00:00:21.655659,10,0.8,10,500,15,COMPLETE
95,2419.96540335954,2023-01-30 19:40:14.834328,2023-01-30 19:40:37.116173,0 days 00:00:22.281845,10,0.8,10,500,15,COMPLETE
94,2419.96540335954,2023-01-30 19:39:48.574987,2023-01-30 19:40:10.549185,0 days 00:00:21.974198,10,0.8,10,500,15,COMPLETE
93,2419.96540335954,2023-01-30 19:39:11.289839,2023-01-30 19:39:32.835374,0 days 00:00:21.545535,10,0.8,10,500,15,COMPLETE
92,2419.96540335954,2023-01-30 19:38:44.788014,2023-01-30 19:39:07.040319,0 days 00:00:22.252305,10,0.8,10,500,15,COMPLETE
91,2419.96540335954,2023-01-30 19:38:18.479401,2023-01-30 19:38:39.841927,0 days 00:00:21.362526,10,0.8,10,500,15,COMPLETE
89,2419.96540335954,2023-01-30 19:37:25.047656,2023-01-30 19:37:46.596472,0 days 00:00:21.548816,10,0.8,10,500,15,COMPLETE
88,2419.96540335954,2023-01-30 19:36:59.501804,2023-01-30 19:37:20.239896,0 days 00:00:20.738092,10,0.8,10,500,15,COMPLETE
87,2419.96540335954,2023-01-30 19:36:30.307736,2023-01-30 19:36:50.843024,0 days 00:00:20.535288,10,0.8,10,500,15,COMPLETE
86,2419.96540335954,2023-01-30 19:36:04.305193,2023-01-30 19:36:25.385166,0 days 00:00:21.079973,10,0.8,10,500,15,COMPLETE
83,2419.96540335954,2023-01-30 19:34:46.902702,2023-01-30 19:35:07.833401,0 days 00:00:20.930699,10,0.8,10,500,15,COMPLETE
96,2419.96540335954,2023-01-30 19:40:41.866435,2023-01-30 19:41:03.319104,0 days 00:00:21.452669,10,0.8,10,500,15,COMPLETE
82,2419.96540335954,2023-01-30 19:34:21.513849,2023-01-30 19:34:42.685454,0 days 00:00:21.171605,10,0.8,10,500,15,COMPLETE
113,2419.96540335954,2023-01-30 19:48:36.316684,2023-01-30 19:48:59.401191,0 days 00:00:23.084507,10,0.8,20,500,15,COMPLETE
116,2419.96540335954,2023-01-30 19:50:06.825106,2023-01-30 19:50:29.254897,0 days 00:00:22.429791,10,0.8,20,500,15,COMPLETE
144,2419.96540335954,2023-01-30 20:03:15.595190,2023-01-30 20:03:36.280965,0 days 00:00:20.685775,10,0.8,10,500,15,COMPLETE
142,2419.96540335954,2023-01-30 20:02:18.720538,2023-01-30 20:02:38.798949,0 days 00:00:20.078411,10,0.8,10,500,15,COMPLETE
140,2419.96540335954,2023-01-30 20:01:26.827029,2023-01-30 20:01:47.740201,0 days 00:00:20.913172,10,0.8,10,500,15,COMPLETE
137,2419.96540335954,2023-01-30 20:00:13.382122,2023-01-30 20:00:33.415553,0 days 00:00:20.033431,10,0.8,20,500,15,COMPLETE
136,2419.96540335954,2023-01-30 19:59:47.910686,2023-01-30 20:00:08.660001,0 days 00:00:20.749315,10,0.8,10,500,15,COMPLETE
135,2419.96540335954,2023-01-30 19:59:21.790103,2023-01-30 19:59:43.146483,0 days 00:00:21.356380,10,0.8,20,500,15,COMPLETE
134,2419.96540335954,2023-01-30 19:58:56.481398,2023-01-30 19:59:17.197262,0 days 00:00:20.715864,10,0.8,10,500,15,COMPLETE
133,2419.96540335954,2023-01-30 19:58:30.184986,2023-01-30 19:58:51.310710,0 days 00:00:21.125724,10,0.8,10,500,15,COMPLETE
132,2419.96540335954,2023-01-30 19:58:04.213928,2023-01-30 19:58:25.610452,0 days 00:00:21.396524,10,0.8,10,500,15,COMPLETE
130,2419.96540335954,2023-01-30 19:57:05.421890,2023-01-30 19:57:25.940287,0 days 00:00:20.518397,10,0.8,20,500,15,COMPLETE
114,2419.96540335954,2023-01-30 19:49:05.881701,2023-01-30 19:49:28.266946,0 days 00:00:22.385245,10,0.8,20,500,15,COMPLETE
129,2419.96540335954,2023-01-30 19:56:40.009305,2023-01-30 19:57:01.172540,0 days 00:00:21.163235,10,0.8,20,500,15,COMPLETE
127,2419.96540335954,2023-01-30 19:55:44.993734,2023-01-30 19:56:07.816617,0 days 00:00:22.822883,10,0.8,20,500,15,COMPLETE
251,2419.96540335954,2023-01-30 20:51:57.085585,2023-01-30 20:52:19.168543,0 days 00:00:22.082958,10,0.8,10,500,15,COMPLETE
125,2419.96540335954,2023-01-30 19:54:42.745568,2023-01-30 19:55:07.807713,0 days 00:00:25.062145,10,0.8,20,500,15,COMPLETE
124,2419.96540335954,2023-01-30 19:54:14.053068,2023-01-30 19:54:35.423244,0 days 00:00:21.370176,10,0.8,20,500,15,COMPLETE
123,2419.96540335954,2023-01-30 19:53:45.637040,2023-01-30 19:54:07.117003,0 days 00:00:21.479963,10,0.8,20,500,15,COMPLETE
122,2419.96540335954,2023-01-30 19:53:16.933352,2023-01-30 19:53:39.181055,0 days 00:00:22.247703,10,0.8,20,500,15,COMPLETE
121,2419.96540335954,2023-01-30 19:52:48.279895,2023-01-30 19:53:10.064422,0 days 00:00:21.784527,10,0.8,20,500,15,COMPLETE
119,2419.96540335954,2023-01-30 19:51:48.594806,2023-01-30 19:52:10.238342,0 days 00:00:21.643536,10,0.8,20,500,15,COMPLETE
118,2419.96540335954,2023-01-30 19:51:19.454335,2023-01-30 19:51:41.191688,0 days 00:00:21.737353,10,0.8,20,500,15,COMPLETE
117,2419.96540335954,2023-01-30 19:50:38.830661,2023-01-30 19:51:15.343471,0 days 00:00:36.512810,10,0.8,20,500,15,COMPLETE
128,2419.96540335954,2023-01-30 19:56:14.519277,2023-01-30 19:56:35.700825,0 days 00:00:21.181548,10,0.8,20,500,15,COMPLETE
145,2419.96540335954,2023-01-30 20:03:41.069687,2023-01-30 20:04:02.601065,0 days 00:00:21.531378,10,0.8,10,500,15,COMPLETE
80,2419.96540335954,2023-01-30 19:33:28.337226,2023-01-30 19:33:49.679813,0 days 00:00:21.342587,10,0.8,10,500,15,COMPLETE
77,2419.96540335954,2023-01-30 19:32:06.948842,2023-01-30 19:32:28.809209,0 days 00:00:21.860367,10,0.8,20,500,20,COMPLETE
42,2419.96540335954,2023-01-30 19:16:20.164212,2023-01-30 19:16:44.052634,0 days 00:00:23.888422,10,0.8,20,500,15,COMPLETE
41,2419.96540335954,2023-01-30 19:15:51.671866,2023-01-30 19:16:13.520650,0 days 00:00:21.848784,10,0.8,20,500,15,COMPLETE
36,2419.96540335954,2023-01-30 19:13:05.391843,2023-01-30 19:13:55.615890,0 days 00:00:50.224047,10,0.8,20,500,20,COMPLETE
33,2419.96540335954,2023-01-30 19:11:46.574711,2023-01-30 19:12:07.937419,0 days 00:00:21.362708,10,0.8,20,500,20,COMPLETE
32,2419.96540335954,2023-01-30 19:11:19.043385,2023-01-30 19:11:39.972436,0 days 00:00:20.929051,10,0.8,20,500,20,COMPLETE
31,2419.96540335954,2023-01-30 19:10:53.610496,2023-01-30 19:11:14.765220,0 days 00:00:21.154724,10,0.8,20,500,20,COMPLETE
30,2419.96540335954,2023-01-30 19:10:24.196184,2023-01-30 19:10:46.725093,0 days 00:00:22.528909,10,0.8,10,500,10,COMPLETE
28,2419.96540335954,2023-01-30 19:09:33.623845,2023-01-30 19:09:54.854700,0 days 00:00:21.230855,10,0.8,20,500,15,COMPLETE
26,2419.96540335954,2023-01-30 19:08:41.552202,2023-01-30 19:09:02.547034,0 days 00:00:20.994832,10,0.8,10,500,20,COMPLETE
25,2419.96540335954,2023-01-30 19:08:14.217202,2023-01-30 19:08:34.676576,0 days 00:00:20.459374,10,0.8,10,500,15,COMPLETE
43,2419.96540335954,2023-01-30 19:16:50.146725,2023-01-30 19:17:11.243117,0 days 00:00:21.096392,10,0.8,20,500,15,COMPLETE
24,2419.96540335954,2023-01-30 19:07:48.684244,2023-01-30 19:08:09.519350,0 days 00:00:20.835106,10,0.8,10,500,10,COMPLETE
22,2419.96540335954,2023-01-30 19:06:52.054390,2023-01-30 19:07:12.771661,0 days 00:00:20.717271,10,0.8,10,500,15,COMPLETE
21,2419.96540335954,2023-01-30 19:06:23.912935,2023-01-30 19:06:44.998607,0 days 00:00:21.085672,10,0.8,10,500,15,COMPLETE
19,2419.96540335954,2023-01-30 19:05:35.245953,2023-01-30 19:05:55.490433,0 days 00:00:20.244480,10,0.8,20,500,15,COMPLETE
15,2419.96540335954,2023-01-30 19:03:28.348437,2023-01-30 19:03:49.315642,0 days 00:00:20.967205,10,0.8,20,500,15,COMPLETE
14,2419.96540335954,2023-01-30 19:03:02.908084,2023-01-30 19:03:23.706269,0 days 00:00:20.798185,10,0.8,10,500,20,COMPLETE
13,2419.96540335954,2023-01-30 19:02:32.863718,2023-01-30 19:02:54.225096,0 days 00:00:21.361378,10,0.8,10,500,20,COMPLETE
12,2419.96540335954,2023-01-30 19:02:06.198239,2023-01-30 19:02:26.833961,0 days 00:00:20.635722,10,0.8,20,500,15,COMPLETE
11,2419.96540335954,2023-01-30 19:01:40.793843,2023-01-30 19:02:01.391223,0 days 00:00:20.597380,10,0.8,20,500,20,COMPLETE
10,2419.96540335954,2023-01-30 19:01:14.236858,2023-01-30 19:01:34.663588,0 days 00:00:20.426730,10,0.8,10,500,15,COMPLETE
8,2419.96540335954,2023-01-30 19:00:26.372139,2023-01-30 19:00:46.507608,0 days 00:00:20.135469,10,0.8,20,500,20,COMPLETE
23,2419.96540335954,2023-01-30 19:07:20.109102,2023-01-30 19:07:41.630431,0 days 00:00:21.521329,10,0.8,10,500,20,COMPLETE
79,2419.96540335954,2023-01-30 19:33:00.792979,2023-01-30 19:33:23.423642,0 days 00:00:22.630663,10,0.8,10,500,15,COMPLETE
44,2419.96540335954,2023-01-30 19:17:17.732759,2023-01-30 19:17:38.147887,0 days 00:00:20.415128,10,0.8,20,500,20,COMPLETE
50,2419.96540335954,2023-01-30 19:19:53.746262,2023-01-30 19:20:15.057788,0 days 00:00:21.311526,10,0.8,20,500,10,COMPLETE
76,2419.96540335954,2023-01-30 19:31:40.613166,2023-01-30 19:32:02.306673,0 days 00:00:21.693507,10,0.8,20,500,10,COMPLETE
75,2419.96540335954,2023-01-30 19:31:13.235223,2023-01-30 19:31:34.114188,0 days 00:00:20.878965,10,0.8,20,500,15,COMPLETE
74,2419.96540335954,2023-01-30 19:30:44.960304,2023-01-30 19:31:05.930718,0 days 00:00:20.970414,10,0.8,20,500,20,COMPLETE
73,2419.96540335954,2023-01-30 19:30:17.570233,2023-01-30 19:30:38.371462,0 days 00:00:20.801229,10,0.8,20,500,15,COMPLETE
72,2419.96540335954,2023-01-30 19:29:50.367524,2023-01-30 19:30:12.622062,0 days 00:00:22.254538,10,0.8,20,500,20,COMPLETE
71,2419.96540335954,2023-01-30 19:29:21.772607,2023-01-30 19:29:45.038977,0 days 00:00:23.266370,10,0.8,20,500,20,COMPLETE
69,2419.96540335954,2023-01-30 19:28:29.763397,2023-01-30 19:28:50.858631,0 days 00:00:21.095234,10,0.8,20,500,15,COMPLETE
68,2419.96540335954,2023-01-30 19:28:02.313944,2023-01-30 19:28:23.054974,0 days 00:00:20.741030,10,0.8,10,500,15,COMPLETE
67,2419.96540335954,2023-01-30 19:27:35.751802,2023-01-30 19:27:57.121282,0 days 00:00:21.369480,10,0.8,20,500,15,COMPLETE
66,2419.96540335954,2023-01-30 19:27:09.368630,2023-01-30 19:27:31.047573,0 days 00:00:21.678943,10,0.8,20,500,15,COMPLETE
48,2419.96540335954,2023-01-30 19:19:00.658821,2023-01-30 19:19:22.281035,0 days 00:00:21.622214,10,0.8,20,500,15,COMPLETE
64,2419.96540335954,2023-01-30 19:26:15.933907,2023-01-30 19:26:38.139007,0 days 00:00:22.205100,10,0.8,20,500,20,COMPLETE
62,2419.96540335954,2023-01-30 19:25:19.052244,2023-01-30 19:25:40.329318,0 days 00:00:21.277074,10,0.8,20,500,20,COMPLETE
61,2419.96540335954,2023-01-30 19:24:51.832921,2023-01-30 19:25:12.835318,0 days 00:00:21.002397,10,0.8,20,500,20,COMPLETE
60,2419.96540335954,2023-01-30 19:24:23.602609,2023-01-30 19:24:45.502496,0 days 00:00:21.899887,10,0.8,10,500,20,COMPLETE
57,2419.96540335954,2023-01-30 19:23:03.397709,2023-01-30 19:23:24.207662,0 days 00:00:20.809953,10,0.8,10,500,10,COMPLETE
56,2419.96540335954,2023-01-30 19:22:38.021030,2023-01-30 19:22:58.733067,0 days 00:00:20.712037,10,0.8,10,500,15,COMPLETE
55,2419.96540335954,2023-01-30 19:22:13.599538,2023-01-30 19:22:33.979322,0 days 00:00:20.379784,10,0.8,10,500,15,COMPLETE
54,2419.96540335954,2023-01-30 19:21:43.861957,2023-01-30 19:22:04.730482,0 days 00:00:20.868525,10,0.8,10,500,15,COMPLETE
53,2419.96540335954,2023-01-30 19:21:18.378264,2023-01-30 19:21:39.210994,0 days 00:00:20.832730,10,0.8,10,500,15,COMPLETE
52,2419.96540335954,2023-01-30 19:20:50.084278,2023-01-30 19:21:11.580832,0 days 00:00:21.496554,10,0.8,10,500,15,COMPLETE
51,2419.96540335954,2023-01-30 19:20:21.627109,2023-01-30 19:20:43.263413,0 days 00:00:21.636304,10,0.8,10,500,15,COMPLETE
63,2419.96540335954,2023-01-30 19:25:46.522217,2023-01-30 19:26:07.659674,0 days 00:00:21.137457,10,0.8,20,500,20,COMPLETE
146,2419.96540335954,2023-01-30 20:04:07.460055,2023-01-30 20:04:44.648099,0 days 00:00:37.188044,10,0.8,10,500,15,COMPLETE
126,2419.96540335954,2023-01-30 19:55:14.831183,2023-01-30 19:55:40.414131,0 days 00:00:25.582948,10,0.8,20,500,15,COMPLETE
148,2419.96540335954,2023-01-30 20:05:14.641674,2023-01-30 20:05:34.787577,0 days 00:00:20.145903,10,0.8,20,500,15,COMPLETE
220,2419.96540335954,2023-01-30 20:37:30.784168,2023-01-30 20:37:52.169034,0 days 00:00:21.384866,10,0.8,20,500,15,COMPLETE
219,2419.96540335954,2023-01-30 20:37:04.523347,2023-01-30 20:37:25.617420,0 days 00:00:21.094073,10,0.8,10,500,15,COMPLETE
218,2419.96540335954,2023-01-30 20:36:37.042311,2023-01-30 20:36:58.337263,0 days 00:00:21.294952,10,0.8,20,500,15,COMPLETE
217,2419.96540335954,2023-01-30 20:36:10.418722,2023-01-30 20:36:32.209628,0 days 00:00:21.790906,10,0.8,10,500,15,COMPLETE
215,2419.96540335954,2023-01-30 20:35:08.978127,2023-01-30 20:35:29.872558,0 days 00:00:20.894431,10,0.8,20,500,15,COMPLETE
214,2419.96540335954,2023-01-30 20:34:41.404694,2023-01-30 20:35:01.905682,0 days 00:00:20.500988,10,0.8,20,500,15,COMPLETE
213,2419.96540335954,2023-01-30 20:34:15.179821,2023-01-30 20:34:36.603200,0 days 00:00:21.423379,10,0.8,20,500,15,COMPLETE
212,2419.96540335954,2023-01-30 20:33:41.851369,2023-01-30 20:34:08.236038,0 days 00:00:26.384669,10,0.8,20,500,15,COMPLETE
211,2419.96540335954,2023-01-30 20:33:14.301476,2023-01-30 20:33:35.479880,0 days 00:00:21.178404,10,0.8,20,500,15,COMPLETE
210,2419.96540335954,2023-01-30 20:32:48.613037,2023-01-30 20:33:09.972573,0 days 00:00:21.359536,10,0.8,20,500,15,COMPLETE
147,2419.96540335954,2023-01-30 20:04:49.439783,2023-01-30 20:05:09.730269,0 days 00:00:20.290486,10,0.8,10,500,15,COMPLETE
208,2419.96540335954,2023-01-30 20:31:48.712258,2023-01-30 20:32:09.751719,0 days 00:00:21.039461,10,0.8,10,500,15,COMPLETE
207,2419.96540335954,2023-01-30 20:31:03.013403,2023-01-30 20:31:44.326723,0 days 00:00:41.313320,10,0.8,20,500,15,COMPLETE
206,2419.96540335954,2023-01-30 20:30:35.060610,2023-01-30 20:30:56.268916,0 days 00:00:21.208306,10,0.8,20,500,15,COMPLETE
204,2419.96540335954,2023-01-30 20:29:44.635759,2023-01-30 20:30:04.980119,0 days 00:00:20.344360,10,0.8,20,500,15,COMPLETE
