iteration,rmse,datetime_start,datetime_complete,duration,depth,l2_leaf_reg,min_data_in_leaf,n_estimators,one_hot_max_size,state
441,2420.7434100351447,2023-01-30 07:04:50.301292,2023-01-30 07:05:20.034864,0 days 00:00:29.733572,10.0,0.75,10.0,500.0,10.0,COMPLETE
439,2420.7434100351447,2023-01-30 07:03:57.161213,2023-01-30 07:04:19.735091,0 days 00:00:22.573878,10.0,0.75,10.0,500.0,15.0,COMPLETE
369,2420.7434100351447,2023-01-30 06:29:37.445877,2023-01-30 06:29:55.643835,0 days 00:00:18.197958,10.0,0.75,10.0,500.0,10.0,COMPLETE
370,2420.7434100351447,2023-01-30 06:29:59.953715,2023-01-30 06:30:24.391121,0 days 00:00:24.437406,10.0,0.75,10.0,500.0,15.0,COMPLETE
371,2420.7434100351447,2023-01-30 06:30:29.431346,2023-01-30 06:30:49.551922,0 days 00:00:20.120576,10.0,0.75,10.0,500.0,10.0,COMPLETE
372,2420.7434100351447,2023-01-30 06:30:58.854070,2023-01-30 06:31:34.910860,0 days 00:00:36.056790,10.0,0.75,10.0,500.0,15.0,COMPLETE
373,2420.7434100351447,2023-01-30 06:31:39.410771,2023-01-30 06:32:05.335247,0 days 00:00:25.924476,10.0,0.75,10.0,500.0,20.0,COMPLETE
438,2420.7434100351447,2023-01-30 07:03:25.903981,2023-01-30 07:03:52.985987,0 days 00:00:27.082006,10.0,0.75,10.0,500.0,10.0,COMPLETE
437,2420.7434100351447,2023-01-30 07:02:59.672161,2023-01-30 07:03:21.371968,0 days 00:00:21.699807,10.0,0.75,10.0,500.0,15.0,COMPLETE
376,2420.7434100351447,2023-01-30 06:33:07.774511,2023-01-30 06:33:32.488014,0 days 00:00:24.713503,10.0,0.75,10.0,500.0,15.0,COMPLETE
16,2420.7434100351447,2023-01-30 03:35:33.273432,2023-01-30 03:36:02.612972,0 days 00:00:29.339540,10.0,0.75,10.0,500.0,10.0,COMPLETE
378,2420.7434100351447,2023-01-30 06:34:07.563369,2023-01-30 06:34:32.327015,0 days 00:00:24.763646,10.0,0.75,10.0,500.0,15.0,COMPLETE
442,2420.7434100351447,2023-01-30 07:05:24.898752,2023-01-30 07:05:47.388764,0 days 00:00:22.490012,10.0,0.75,10.0,500.0,10.0,COMPLETE
447,2420.7434100351447,2023-01-30 07:07:55.490416,2023-01-30 07:08:21.082895,0 days 00:00:25.592479,10.0,0.75,10.0,500.0,10.0,COMPLETE
277,2420.7434100351447,2023-01-30 05:45:40.337248,2023-01-30 05:46:00.633799,0 days 00:00:20.296551,10.0,0.75,10.0,500.0,15.0,COMPLETE
181,2420.7434100351447,2023-01-30 04:56:47.910523,2023-01-30 04:57:13.518022,0 days 00:00:25.607499,10.0,0.75,10.0,500.0,15.0,COMPLETE
83,2420.7434100351447,2023-01-30 04:09:04.739423,2023-01-30 04:09:33.647829,0 days 00:00:28.908406,10.0,0.75,20.0,500.0,15.0,COMPLETE
309,2420.7434100351447,2023-01-30 06:01:16.107532,2023-01-30 06:01:41.903454,0 days 00:00:25.795922,10.0,0.75,10.0,500.0,15.0,COMPLETE
179,2420.7434100351447,2023-01-30 04:55:53.197917,2023-01-30 04:56:18.816464,0 days 00:00:25.618547,10.0,0.75,10.0,500.0,15.0,COMPLETE
84,2420.7434100351447,2023-01-30 04:09:37.886408,2023-01-30 04:10:03.933897,0 days 00:00:26.047489,10.0,0.75,20.0,500.0,15.0,COMPLETE
176,2420.7434100351447,2023-01-30 04:54:33.384434,2023-01-30 04:54:52.858187,0 days 00:00:19.473753,10.0,0.75,10.0,500.0,15.0,COMPLETE
37,2420.7434100351447,2023-01-30 03:45:22.007875,2023-01-30 03:45:48.531052,0 days 00:00:26.523177,10.0,0.75,20.0,500.0,10.0,COMPLETE
182,2420.7434100351447,2023-01-30 04:57:25.675420,2023-01-30 04:57:45.443230,0 days 00:00:19.767810,10.0,0.75,10.0,500.0,15.0,COMPLETE
172,2420.7434100351447,2023-01-30 04:52:38.609234,2023-01-30 04:53:06.910961,0 days 00:00:28.301727,10.0,0.75,10.0,500.0,15.0,COMPLETE
168,2420.7434100351447,2023-01-30 04:50:36.015426,2023-01-30 04:51:00.663370,0 days 00:00:24.647944,10.0,0.75,10.0,500.0,10.0,COMPLETE
167,2420.7434100351447,2023-01-30 04:50:03.499566,2023-01-30 04:50:23.619427,0 days 00:00:20.119861,10.0,0.75,10.0,500.0,15.0,COMPLETE
166,2420.7434100351447,2023-01-30 04:49:32.089945,2023-01-30 04:49:58.765532,0 days 00:00:26.675587,10.0,0.75,10.0,500.0,15.0,COMPLETE
163,2420.7434100351447,2023-01-30 04:48:08.475195,2023-01-30 04:48:36.461777,0 days 00:00:27.986582,10.0,0.75,10.0,500.0,15.0,COMPLETE
162,2420.7434100351447,2023-01-30 04:47:41.117914,2023-01-30 04:48:04.315452,0 days 00:00:23.197538,10.0,0.75,10.0,500.0,15.0,COMPLETE
85,2420.7434100351447,2023-01-30 04:10:08.209754,2023-01-30 04:10:34.181519,0 days 00:00:25.971765,10.0,0.75,20.0,500.0,15.0,COMPLETE
171,2420.7434100351447,2023-01-30 04:52:06.362977,2023-01-30 04:52:34.374968,0 days 00:00:28.011991,10.0,0.75,10.0,500.0,15.0,COMPLETE
155,2420.7434100351447,2023-01-30 04:44:09.493142,2023-01-30 04:44:29.342978,0 days 00:00:19.849836,10.0,0.75,10.0,500.0,15.0,COMPLETE
183,2420.7434100351447,2023-01-30 04:57:50.100915,2023-01-30 04:58:18.011928,0 days 00:00:27.911013,10.0,0.75,10.0,500.0,15.0,COMPLETE
185,2420.7434100351447,2023-01-30 04:58:53.230633,2023-01-30 04:59:13.754399,0 days 00:00:20.523766,10.0,0.75,10.0,500.0,15.0,COMPLETE
206,2420.7434100351447,2023-01-30 05:10:07.024464,2023-01-30 05:10:31.081253,0 days 00:00:24.056789,10.0,0.75,10.0,500.0,10.0,COMPLETE
205,2420.7434100351447,2023-01-30 05:09:36.049629,2023-01-30 05:10:01.779384,0 days 00:00:25.729755,10.0,0.75,10.0,500.0,10.0,COMPLETE
204,2420.7434100351447,2023-01-30 05:09:04.446147,2023-01-30 05:09:31.096745,0 days 00:00:26.650598,10.0,0.75,10.0,500.0,10.0,COMPLETE
203,2420.7434100351447,2023-01-30 05:08:32.967201,2023-01-30 05:09:00.205272,0 days 00:00:27.238071,10.0,0.75,10.0,500.0,10.0,COMPLETE
200,2420.7434100351447,2023-01-30 05:07:05.022076,2023-01-30 05:07:26.575452,0 days 00:00:21.553376,10.0,0.75,10.0,500.0,15.0,COMPLETE
197,2420.7434100351447,2023-01-30 05:05:23.784254,2023-01-30 05:05:51.873357,0 days 00:00:28.089103,10.0,0.75,10.0,500.0,15.0,COMPLETE
184,2420.7434100351447,2023-01-30 04:58:23.794351,2023-01-30 04:58:48.928953,0 days 00:00:25.134602,10.0,0.75,10.0,500.0,15.0,COMPLETE
195,2420.7434100351447,2023-01-30 05:04:00.656723,2023-01-30 05:04:44.116301,0 days 00:00:43.459578,10.0,0.75,10.0,500.0,15.0,COMPLETE
191,2420.7434100351447,2023-01-30 05:01:54.971812,2023-01-30 05:02:26.506583,0 days 00:00:31.534771,10.0,0.75,10.0,500.0,15.0,COMPLETE
81,2420.7434100351447,2023-01-30 04:07:42.569197,2023-01-30 04:08:27.425401,0 days 00:00:44.856204,10.0,0.75,20.0,500.0,15.0,COMPLETE
190,2420.7434100351447,2023-01-30 05:01:27.618345,2023-01-30 05:01:48.156095,0 days 00:00:20.537750,10.0,0.75,10.0,500.0,15.0,COMPLETE
188,2420.7434100351447,2023-01-30 05:00:20.592054,2023-01-30 05:00:50.356559,0 days 00:00:29.764505,10.0,0.75,10.0,500.0,15.0,COMPLETE
187,2420.7434100351447,2023-01-30 04:59:49.060551,2023-01-30 05:00:16.343371,0 days 00:00:27.282820,10.0,0.75,10.0,500.0,15.0,COMPLETE
82,2420.7434100351447,2023-01-30 04:08:33.687583,2023-01-30 04:08:58.299629,0 days 00:00:24.612046,10.0,0.75,10.0,500.0,15.0,COMPLETE
193,2420.7434100351447,2023-01-30 05:03:03.829208,2023-01-30 05:03:29.653578,0 days 00:00:25.824370,10.0,0.75,10.0,500.0,15.0,COMPLETE
153,2420.7434100351447,2023-01-30 04:43:05.036025,2023-01-30 04:43:30.241335,0 days 00:00:25.205310,10.0,0.75,10.0,500.0,15.0,COMPLETE
152,2420.7434100351447,2023-01-30 04:42:40.683620,2023-01-30 04:43:00.141310,0 days 00:00:19.457690,10.0,0.75,10.0,500.0,15.0,COMPLETE
40,2420.7434100351447,2023-01-30 03:46:43.296297,2023-01-30 03:47:23.639920,0 days 00:00:40.343623,10.0,0.75,20.0,500.0,5.0,COMPLETE
99,2420.7434100351447,2023-01-30 04:16:49.668711,2023-01-30 04:17:08.152268,0 days 00:00:18.483557,10.0,0.75,10.0,500.0,15.0,COMPLETE
122,2420.7434100351447,2023-01-30 04:28:08.389207,2023-01-30 04:28:32.015739,0 days 00:00:23.626532,10.0,0.75,10.0,500.0,15.0,COMPLETE
120,2420.7434100351447,2023-01-30 04:27:06.745293,2023-01-30 04:27:32.816421,0 days 00:00:26.071128,10.0,0.75,10.0,500.0,10.0,COMPLETE
119,2420.7434100351447,2023-01-30 04:26:36.175951,2023-01-30 04:27:02.721073,0 days 00:00:26.545122,10.0,0.75,10.0,500.0,15.0,COMPLETE
117,2420.7434100351447,2023-01-30 04:25:35.081884,2023-01-30 04:26:02.234592,0 days 00:00:27.152708,10.0,0.75,10.0,500.0,10.0,COMPLETE
101,2420.7434100351447,2023-01-30 04:17:45.662669,2023-01-30 04:18:11.834386,0 days 00:00:26.171717,10.0,0.75,10.0,500.0,15.0,COMPLETE
123,2420.7434100351447,2023-01-30 04:28:36.539564,2023-01-30 04:28:57.262411,0 days 00:00:20.722847,10.0,0.75,10.0,500.0,15.0,COMPLETE
116,2420.7434100351447,2023-01-30 04:25:09.821748,2023-01-30 04:25:30.169264,0 days 00:00:20.347516,10.0,0.75,10.0,500.0,10.0,COMPLETE
48,2420.7434100351447,2023-01-30 03:50:54.121574,2023-01-30 03:51:21.551438,0 days 00:00:27.429864,10.0,0.75,20.0,500.0,15.0,COMPLETE
113,2420.7434100351447,2023-01-30 04:23:36.131773,2023-01-30 04:23:58.481832,0 days 00:00:22.350059,10.0,0.75,10.0,500.0,10.0,COMPLETE
112,2420.7434100351447,2023-01-30 04:23:07.687598,2023-01-30 04:23:29.621118,0 days 00:00:21.933520,10.0,0.75,10.0,500.0,10.0,COMPLETE
111,2420.7434100351447,2023-01-30 04:22:45.243019,2023-01-30 04:23:03.515817,0 days 00:00:18.272798,10.0,0.75,10.0,500.0,10.0,COMPLETE
109,2420.7434100351447,2023-01-30 04:21:46.328260,2023-01-30 04:22:12.346653,0 days 00:00:26.018393,10.0,0.75,10.0,500.0,15.0,COMPLETE
47,2420.7434100351447,2023-01-30 03:50:20.011387,2023-01-30 03:50:49.709774,0 days 00:00:29.698387,10.0,0.75,10.0,500.0,15.0,COMPLETE
114,2420.7434100351447,2023-01-30 04:24:04.684528,2023-01-30 04:24:31.235321,0 days 00:00:26.550793,10.0,0.75,10.0,500.0,10.0,COMPLETE
125,2420.7434100351447,2023-01-30 04:29:33.364439,2023-01-30 04:29:57.611464,0 days 00:00:24.247025,10.0,0.75,10.0,500.0,15.0,COMPLETE
126,2420.7434100351447,2023-01-30 04:30:01.832675,2023-01-30 04:30:23.070171,0 days 00:00:21.237496,10.0,0.75,10.0,500.0,15.0,COMPLETE
128,2420.7434100351447,2023-01-30 04:30:52.273755,2023-01-30 04:31:15.743312,0 days 00:00:23.469557,10.0,0.75,10.0,500.0,10.0,COMPLETE
150,2420.7434100351447,2023-01-30 04:41:38.765836,2023-01-30 04:42:07.321979,0 days 00:00:28.556143,10.0,0.75,10.0,500.0,15.0,COMPLETE
148,2420.7434100351447,2023-01-30 04:40:42.953586,2023-01-30 04:41:02.061253,0 days 00:00:19.107667,10.0,0.75,10.0,500.0,15.0,COMPLETE
147,2420.7434100351447,2023-01-30 04:40:11.409260,2023-01-30 04:40:38.010307,0 days 00:00:26.601047,10.0,0.75,20.0,500.0,15.0,COMPLETE
146,2420.7434100351447,2023-01-30 04:39:39.994616,2023-01-30 04:40:06.734452,0 days 00:00:26.739836,10.0,0.75,10.0,500.0,10.0,COMPLETE
144,2420.7434100351447,2023-01-30 04:38:44.008374,2023-01-30 04:39:10.148516,0 days 00:00:26.140142,10.0,0.75,10.0,500.0,15.0,COMPLETE
142,2420.7434100351447,2023-01-30 04:37:36.655208,2023-01-30 04:38:07.553410,0 days 00:00:30.898202,10.0,0.75,10.0,500.0,15.0,COMPLETE
90,2420.7434100351447,2023-01-30 04:12:27.498139,2023-01-30 04:12:51.738401,0 days 00:00:24.240262,10.0,0.75,10.0,500.0,10.0,COMPLETE
141,2420.7434100351447,2023-01-30 04:37:12.985453,2023-01-30 04:37:32.510317,0 days 00:00:19.524864,10.0,0.75,10.0,500.0,15.0,COMPLETE
96,2420.7434100351447,2023-01-30 04:15:26.326191,2023-01-30 04:15:51.239810,0 days 00:00:24.913619,10.0,0.75,10.0,500.0,15.0,COMPLETE
137,2420.7434100351447,2023-01-30 04:35:00.732027,2023-01-30 04:35:19.263916,0 days 00:00:18.531889,10.0,0.75,10.0,500.0,10.0,COMPLETE
97,2420.7434100351447,2023-01-30 04:15:57.174931,2023-01-30 04:16:19.040800,0 days 00:00:21.865869,10.0,0.75,10.0,500.0,15.0,COMPLETE
132,2420.7434100351447,2023-01-30 04:32:48.729887,2023-01-30 04:33:08.755940,0 days 00:00:20.026053,10.0,0.75,10.0,500.0,15.0,COMPLETE
131,2420.7434100351447,2023-01-30 04:32:17.202483,2023-01-30 04:32:44.020533,0 days 00:00:26.818050,10.0,0.75,10.0,500.0,15.0,COMPLETE
43,2420.7434100351447,2023-01-30 03:48:15.501094,2023-01-30 03:48:54.092334,0 days 00:00:38.591240,10.0,0.75,10.0,500.0,15.0,COMPLETE
129,2420.7434100351447,2023-01-30 04:31:20.613010,2023-01-30 04:31:48.099935,0 days 00:00:27.486925,10.0,0.75,10.0,500.0,15.0,COMPLETE
106,2420.7434100351447,2023-01-30 04:20:17.290345,2023-01-30 04:20:40.714256,0 days 00:00:23.423911,10.0,0.75,10.0,500.0,15.0,COMPLETE
208,2420.7434100351447,2023-01-30 05:11:06.475068,2023-01-30 05:11:26.015157,0 days 00:00:19.540089,10.0,0.75,10.0,500.0,15.0,COMPLETE
207,2420.7434100351447,2023-01-30 05:10:35.781619,2023-01-30 05:11:01.480721,0 days 00:00:25.699102,10.0,0.75,10.0,500.0,15.0,COMPLETE
212,2420.7434100351447,2023-01-30 05:13:13.659885,2023-01-30 05:13:38.110017,0 days 00:00:24.450132,10.0,0.75,10.0,500.0,15.0,COMPLETE
287,2420.7434100351447,2023-01-30 05:50:14.730939,2023-01-30 05:50:36.848861,0 days 00:00:22.117922,10.0,0.75,10.0,500.0,15.0,COMPLETE
286,2420.7434100351447,2023-01-30 05:49:50.473446,2023-01-30 05:50:10.085524,0 days 00:00:19.612078,10.0,0.75,10.0,500.0,10.0,COMPLETE
284,2420.7434100351447,2023-01-30 05:48:50.613588,2023-01-30 05:49:14.938773,0 days 00:00:24.325185,10.0,0.75,10.0,500.0,15.0,COMPLETE
282,2420.7434100351447,2023-01-30 05:47:55.565898,2023-01-30 05:48:20.723191,0 days 00:00:25.157293,10.0,0.75,10.0,500.0,15.0,COMPLETE
55,2420.7434100351447,2023-01-30 03:54:38.554503,2023-01-30 03:55:00.421639,0 days 00:00:21.867136,10.0,0.75,10.0,500.0,20.0,COMPLETE
272,2420.7434100351447,2023-01-30 05:43:17.589709,2023-01-30 05:43:36.934812,0 days 00:00:19.345103,10.0,0.75,10.0,500.0,10.0,COMPLETE
64,2420.7434100351447,2023-01-30 03:58:57.429331,2023-01-30 03:59:21.404085,0 days 00:00:23.974754,10.0,0.75,10.0,500.0,15.0,COMPLETE
271,2420.7434100351447,2023-01-30 05:42:47.282581,2023-01-30 05:43:13.155430,0 days 00:00:25.872849,10.0,0.75,20.0,500.0,15.0,COMPLETE
268,2420.7434100351447,2023-01-30 05:41:21.038206,2023-01-30 05:41:48.124092,0 days 00:00:27.085886,10.0,0.75,10.0,500.0,15.0,COMPLETE
264,2420.7434100351447,2023-01-30 05:39:21.027034,2023-01-30 05:39:38.665295,0 days 00:00:17.638261,10.0,0.75,10.0,500.0,15.0,COMPLETE
261,2420.7434100351447,2023-01-30 05:37:43.553263,2023-01-30 05:38:06.675343,0 days 00:00:23.122080,10.0,0.75,10.0,500.0,20.0,COMPLETE
260,2420.7434100351447,2023-01-30 05:37:19.907340,2023-01-30 05:37:38.832719,0 days 00:00:18.925379,10.0,0.75,10.0,500.0,10.0,COMPLETE
259,2420.7434100351447,2023-01-30 05:36:53.433049,2023-01-30 05:37:10.987305,0 days 00:00:17.554256,10.0,0.75,10.0,500.0,15.0,COMPLETE
70,2420.7434100351447,2023-01-30 04:02:05.262400,2023-01-30 04:02:25.047041,0 days 00:00:19.784641,10.0,0.75,10.0,500.0,15.0,COMPLETE
69,2420.7434100351447,2023-01-30 04:01:33.926687,2023-01-30 04:02:00.556802,0 days 00:00:26.630115,10.0,0.75,10.0,500.0,10.0,COMPLETE
71,2420.7434100351447,2023-01-30 04:02:32.629227,2023-01-30 04:03:00.475879,0 days 00:00:27.846652,10.0,0.75,10.0,500.0,10.0,COMPLETE
288,2420.7434100351447,2023-01-30 05:50:40.969505,2023-01-30 05:51:07.986363,0 days 00:00:27.016858,10.0,0.75,10.0,500.0,10.0,COMPLETE
290,2420.7434100351447,2023-01-30 05:51:43.965369,2023-01-30 05:52:10.185511,0 days 00:00:26.220142,10.0,0.75,10.0,500.0,15.0,COMPLETE
307,2420.7434100351447,2023-01-30 06:00:15.655519,2023-01-30 06:00:41.524038,0 days 00:00:25.868519,10.0,0.75,10.0,500.0,15.0,COMPLETE
306,2420.7434100351447,2023-01-30 05:59:45.384392,2023-01-30 06:00:10.671568,0 days 00:00:25.287176,10.0,0.75,20.0,500.0,15.0,COMPLETE
305,2420.7434100351447,2023-01-30 05:59:16.032445,2023-01-30 05:59:40.800294,0 days 00:00:24.767849,10.0,0.75,10.0,500.0,15.0,COMPLETE
304,2420.7434100351447,2023-01-30 05:58:45.242705,2023-01-30 05:59:10.807495,0 days 00:00:25.564790,10.0,0.75,10.0,500.0,10.0,COMPLETE
58,2420.7434100351447,2023-01-30 03:55:56.360857,2023-01-30 03:56:15.994523,0 days 00:00:19.633666,10.0,0.75,10.0,500.0,10.0,COMPLETE
302,2420.7434100351447,2023-01-30 05:57:51.091135,2023-01-30 05:58:10.633507,0 days 00:00:19.542372,10.0,0.75,10.0,500.0,15.0,COMPLETE
289,2420.7434100351447,2023-01-30 05:51:12.529332,2023-01-30 05:51:39.656658,0 days 00:00:27.127326,10.0,0.75,20.0,500.0,15.0,COMPLETE
301,2420.7434100351447,2023-01-30 05:57:27.616892,2023-01-30 05:57:46.309415,0 days 00:00:18.692523,10.0,0.75,10.0,500.0,15.0,COMPLETE
299,2420.7434100351447,2023-01-30 05:56:30.006506,2023-01-30 05:56:49.278902,0 days 00:00:19.272396,10.0,0.75,10.0,500.0,15.0,COMPLETE
297,2420.7434100351447,2023-01-30 05:55:31.811356,2023-01-30 05:55:58.067542,0 days 00:00:26.256186,10.0,0.75,10.0,500.0,10.0,COMPLETE
295,2420.7434100351447,2023-01-30 05:54:39.730232,2023-01-30 05:54:57.908529,0 days 00:00:18.178297,10.0,0.75,10.0,500.0,15.0,COMPLETE
27,2420.7434100351447,2023-01-30 03:40:51.630845,2023-01-30 03:41:17.444207,0 days 00:00:25.813362,10.0,0.75,10.0,500.0,15.0,COMPLETE
293,2420.7434100351447,2023-01-30 05:53:36.988527,2023-01-30 05:54:03.293905,0 days 00:00:26.305378,10.0,0.75,10.0,500.0,15.0,COMPLETE
54,2420.7434100351447,2023-01-30 03:54:04.393719,2023-01-30 03:54:30.584026,0 days 00:00:26.190307,10.0,0.75,10.0,500.0,15.0,COMPLETE
59,2420.7434100351447,2023-01-30 03:56:20.221355,2023-01-30 03:56:45.677190,0 days 00:00:25.455835,10.0,0.75,10.0,500.0,10.0,COMPLETE
33,2420.7434100351447,2023-01-30 03:43:34.831703,2023-01-30 03:43:52.922988,0 days 00:00:18.091285,10.0,0.75,10.0,500.0,15.0,COMPLETE
30,2420.7434100351447,2023-01-30 03:42:04.375676,2023-01-30 03:42:21.938449,0 days 00:00:17.562773,10.0,0.75,10.0,500.0,15.0,COMPLETE
252,2420.7434100351447,2023-01-30 05:33:18.849610,2023-01-30 05:33:36.959317,0 days 00:00:18.109707,10.0,0.75,10.0,500.0,15.0,COMPLETE
76,2420.7434100351447,2023-01-30 04:05:09.023103,2023-01-30 04:05:34.934488,0 days 00:00:25.911385,10.0,0.75,10.0,500.0,10.0,COMPLETE
230,2420.7434100351447,2023-01-30 05:22:32.336970,2023-01-30 05:22:58.827553,0 days 00:00:26.490583,10.0,0.75,10.0,500.0,10.0,COMPLETE
229,2420.7434100351447,2023-01-30 05:21:48.158713,2023-01-30 05:22:28.078714,0 days 00:00:39.920001,10.0,0.75,10.0,500.0,15.0,COMPLETE
228,2420.7434100351447,2023-01-30 05:21:14.001457,2023-01-30 05:21:43.838341,0 days 00:00:29.836884,10.0,0.75,10.0,500.0,5.0,COMPLETE
227,2420.7434100351447,2023-01-30 05:20:41.668651,2023-01-30 05:21:04.587649,0 days 00:00:22.918998,10.0,0.75,20.0,500.0,15.0,COMPLETE
226,2420.7434100351447,2023-01-30 05:20:13.132445,2023-01-30 05:20:32.359650,0 days 00:00:19.227205,10.0,0.75,10.0,500.0,10.0,COMPLETE
254,2420.7434100351447,2023-01-30 05:34:19.233341,2023-01-30 05:34:55.581646,0 days 00:00:36.348305,10.0,0.75,20.0,500.0,15.0,COMPLETE
223,2420.7434100351447,2023-01-30 05:18:52.353579,2023-01-30 05:19:13.801854,0 days 00:00:21.448275,10.0,0.75,10.0,500.0,10.0,COMPLETE
221,2420.7434100351447,2023-01-30 05:17:35.556078,2023-01-30 05:18:17.817273,0 days 00:00:42.261195,10.0,0.75,10.0,500.0,10.0,COMPLETE
220,2420.7434100351447,2023-01-30 05:16:57.116574,2023-01-30 05:17:23.081547,0 days 00:00:25.964973,10.0,0.75,10.0,500.0,15.0,COMPLETE
218,2420.7434100351447,2023-01-30 05:16:01.557810,2023-01-30 05:16:22.951147,0 days 00:00:21.393337,10.0,0.75,10.0,500.0,15.0,COMPLETE
216,2420.7434100351447,2023-01-30 05:15:07.812403,2023-01-30 05:15:25.851948,0 days 00:00:18.039545,10.0,0.75,10.0,500.0,15.0,COMPLETE
215,2420.7434100351447,2023-01-30 05:14:37.628299,2023-01-30 05:15:03.335743,0 days 00:00:25.707444,10.0,0.75,10.0,500.0,15.0,COMPLETE
78,2420.7434100351447,2023-01-30 04:06:14.114126,2023-01-30 04:06:40.314949,0 days 00:00:26.200823,10.0,0.75,10.0,500.0,5.0,COMPLETE
222,2420.7434100351447,2023-01-30 05:18:22.104346,2023-01-30 05:18:47.642116,0 days 00:00:25.537770,10.0,0.75,10.0,500.0,10.0,COMPLETE
51,2420.7434100351447,2023-01-30 03:52:08.872136,2023-01-30 03:52:26.602418,0 days 00:00:17.730282,10.0,0.75,10.0,500.0,15.0,COMPLETE
75,2420.7434100351447,2023-01-30 04:04:38.720165,2023-01-30 04:05:04.145252,0 days 00:00:25.425087,10.0,0.75,10.0,500.0,10.0,COMPLETE
233,2420.7434100351447,2023-01-30 05:23:53.344006,2023-01-30 05:24:17.331668,0 days 00:00:23.987662,10.0,0.75,10.0,500.0,10.0,COMPLETE
72,2420.7434100351447,2023-01-30 04:03:04.494340,2023-01-30 04:03:32.371077,0 days 00:00:27.876737,10.0,0.75,10.0,500.0,10.0,COMPLETE
31,2420.7434100351447,2023-01-30 03:42:26.589580,2023-01-30 03:43:04.409507,0 days 00:00:37.819927,10.0,0.75,10.0,500.0,15.0,COMPLETE
73,2420.7434100351447,2023-01-30 04:03:36.872078,2023-01-30 04:03:58.601387,0 days 00:00:21.729309,10.0,0.75,10.0,500.0,10.0,COMPLETE
244,2420.7434100351447,2023-01-30 05:29:20.469625,2023-01-30 05:29:44.779687,0 days 00:00:24.310062,10.0,0.75,10.0,500.0,10.0,COMPLETE
232,2420.7434100351447,2023-01-30 05:23:28.075074,2023-01-30 05:23:49.102098,0 days 00:00:21.027024,10.0,0.75,10.0,500.0,10.0,COMPLETE
105,2420.7434100351447,2023-01-30 04:19:44.946808,2023-01-30 04:20:13.101522,0 days 00:00:28.154714,10.0,0.75,10.0,500.0,15.0,COMPLETE
241,2420.7434100351447,2023-01-30 05:27:54.800863,2023-01-30 05:28:14.719168,0 days 00:00:19.918305,10.0,0.75,10.0,500.0,10.0,COMPLETE
240,2420.7434100351447,2023-01-30 05:27:24.554713,2023-01-30 05:27:50.043737,0 days 00:00:25.489024,10.0,0.75,10.0,500.0,15.0,COMPLETE
32,2420.7434100351447,2023-01-30 03:43:09.241321,2023-01-30 03:43:28.042432,0 days 00:00:18.801111,10.0,0.75,10.0,500.0,15.0,COMPLETE
236,2420.7434100351447,2023-01-30 05:25:28.997582,2023-01-30 05:25:54.885725,0 days 00:00:25.888143,10.0,0.75,10.0,500.0,10.0,COMPLETE
235,2420.7434100351447,2023-01-30 05:24:58.446623,2023-01-30 05:25:24.239787,0 days 00:00:25.793164,10.0,0.75,10.0,500.0,10.0,COMPLETE
242,2420.7434100351447,2023-01-30 05:28:19.010616,2023-01-30 05:28:44.898412,0 days 00:00:25.887796,10.0,0.75,10.0,500.0,10.0,COMPLETE
2,2425.1347137743705,2023-01-30 03:28:51.480838,2023-01-30 03:29:35.020314,0 days 00:00:43.539476,10.0,0.8,20.0,450.0,15.0,COMPLETE
19,2425.270190714859,2023-01-30 03:36:59.337174,2023-01-30 03:37:18.050234,0 days 00:00:18.713060,10.0,0.75,10.0,450.0,5.0,COMPLETE
50,2427.7909321922766,2023-01-30 03:51:46.723043,2023-01-30 03:52:03.903259,0 days 00:00:17.180216,10.0,0.8,10.0,450.0,10.0,COMPLETE
497,2427.7909321922766,2023-01-30 07:32:12.413779,2023-01-30 07:32:28.999040,0 days 00:00:16.585261,10.0,0.8,20.0,450.0,15.0,COMPLETE
17,2427.7909321922766,2023-01-30 03:36:06.877727,2023-01-30 03:36:33.968206,0 days 00:00:27.090479,10.0,0.8,10.0,450.0,5.0,COMPLETE
100,2428.015722350365,2023-01-30 04:17:13.011135,2023-01-30 04:17:40.993067,0 days 00:00:27.981932,10.0,0.75,20.0,450.0,20.0,COMPLETE
77,2428.015722350365,2023-01-30 04:05:42.328317,2023-01-30 04:06:09.410882,0 days 00:00:27.082565,10.0,0.75,10.0,450.0,15.0,COMPLETE
26,2428.015722350365,2023-01-30 03:40:19.098565,2023-01-30 03:40:45.424936,0 days 00:00:26.326371,10.0,0.75,10.0,450.0,10.0,COMPLETE
15,2428.015722350365,2023-01-30 03:35:11.912615,2023-01-30 03:35:28.645463,0 days 00:00:16.732848,10.0,0.75,10.0,450.0,10.0,COMPLETE
303,2428.015722350365,2023-01-30 05:58:15.862184,2023-01-30 05:58:40.594330,0 days 00:00:24.732146,10.0,0.75,10.0,450.0,10.0,COMPLETE
446,2428.015722350365,2023-01-30 07:07:30.110043,2023-01-30 07:07:50.701248,0 days 00:00:20.591205,10.0,0.75,10.0,450.0,15.0,COMPLETE
270,2428.015722350365,2023-01-30 05:42:20.832570,2023-01-30 05:42:43.130094,0 days 00:00:22.297524,10.0,0.75,10.0,450.0,10.0,COMPLETE
28,2428.015722350365,2023-01-30 03:41:21.672306,2023-01-30 03:41:38.928854,0 days 00:00:17.256548,10.0,0.75,10.0,450.0,20.0,COMPLETE
