iteration,rmse,datetime_start,datetime_complete,duration,depth,l2_leaf_reg,min_data_in_leaf,n_estimators,one_hot_max_size,state
469,2419.96540335954,2023-01-30 15:29:29.855736,2023-01-30 15:29:50.940744,0 days 00:00:21.085008,10,0.8,20,500,5,COMPLETE
374,2419.96540335954,2023-01-30 14:43:32.674322,2023-01-30 14:43:53.821539,0 days 00:00:21.147217,10,0.8,20,500,5,COMPLETE
438,2419.96540335954,2023-01-30 15:14:17.731573,2023-01-30 15:14:40.171879,0 days 00:00:22.440306,10,0.8,20,500,5,COMPLETE
436,2419.96540335954,2023-01-30 15:13:24.517548,2023-01-30 15:13:45.521939,0 days 00:00:21.004391,10,0.8,20,500,5,COMPLETE
402,2419.96540335954,2023-01-30 14:57:11.700208,2023-01-30 14:57:32.572537,0 days 00:00:20.872329,10,0.8,20,500,5,COMPLETE
401,2419.96540335954,2023-01-30 14:56:40.662855,2023-01-30 14:57:01.827344,0 days 00:00:21.164489,10,0.8,20,500,5,COMPLETE
400,2419.96540335954,2023-01-30 14:56:03.207703,2023-01-30 14:56:24.054699,0 days 00:00:20.846996,10,0.8,20,500,5,COMPLETE
399,2419.96540335954,2023-01-30 14:55:35.503703,2023-01-30 14:55:59.008009,0 days 00:00:23.504306,10,0.8,20,500,5,COMPLETE
398,2419.96540335954,2023-01-30 14:55:03.218709,2023-01-30 14:55:30.553345,0 days 00:00:27.334636,10,0.8,20,500,5,COMPLETE
397,2419.96540335954,2023-01-30 14:54:37.596575,2023-01-30 14:54:58.289670,0 days 00:00:20.693095,10,0.8,20,500,5,COMPLETE
396,2419.96540335954,2023-01-30 14:54:09.213460,2023-01-30 14:54:29.935055,0 days 00:00:20.721595,10,0.8,20,500,5,COMPLETE
395,2419.96540335954,2023-01-30 14:53:43.673102,2023-01-30 14:54:03.778840,0 days 00:00:20.105738,10,0.8,20,500,5,COMPLETE
394,2419.96540335954,2023-01-30 14:53:13.102825,2023-01-30 14:53:39.377862,0 days 00:00:26.275037,10,0.8,20,500,5,COMPLETE
393,2419.96540335954,2023-01-30 14:52:47.565122,2023-01-30 14:53:08.189466,0 days 00:00:20.624344,10,0.8,20,500,5,COMPLETE
392,2419.96540335954,2023-01-30 14:52:21.073887,2023-01-30 14:52:42.369718,0 days 00:00:21.295831,10,0.8,20,500,5,COMPLETE
390,2419.96540335954,2023-01-30 14:51:13.325047,2023-01-30 14:51:35.644984,0 days 00:00:22.319937,10,0.8,20,500,5,COMPLETE
389,2419.96540335954,2023-01-30 14:50:39.783839,2023-01-30 14:51:08.285581,0 days 00:00:28.501742,10,0.8,20,500,5,COMPLETE
388,2419.96540335954,2023-01-30 14:50:03.440523,2023-01-30 14:50:34.735099,0 days 00:00:31.294576,10,0.8,20,500,5,COMPLETE
387,2419.96540335954,2023-01-30 14:49:18.740952,2023-01-30 14:49:57.394747,0 days 00:00:38.653795,10,0.8,20,500,5,COMPLETE
386,2419.96540335954,2023-01-30 14:48:51.320521,2023-01-30 14:49:12.208310,0 days 00:00:20.887789,10,0.8,20,500,5,COMPLETE
385,2419.96540335954,2023-01-30 14:48:25.640409,2023-01-30 14:48:46.554675,0 days 00:00:20.914266,10,0.8,20,500,5,COMPLETE
384,2419.96540335954,2023-01-30 14:48:00.336280,2023-01-30 14:48:21.455810,0 days 00:00:21.119530,10,0.8,20,500,5,COMPLETE
383,2419.96540335954,2023-01-30 14:47:34.600379,2023-01-30 14:47:55.470059,0 days 00:00:20.869680,10,0.8,10,500,5,COMPLETE
382,2419.96540335954,2023-01-30 14:47:04.325359,2023-01-30 14:47:30.057088,0 days 00:00:25.731729,10,0.8,20,500,5,COMPLETE
381,2419.96540335954,2023-01-30 14:46:38.931496,2023-01-30 14:46:59.900329,0 days 00:00:20.968833,10,0.8,20,500,5,COMPLETE
244,2419.96540335954,2023-01-30 13:37:24.208255,2023-01-30 13:37:54.370613,0 days 00:00:30.162358,10,0.8,20,500,5,COMPLETE
379,2419.96540335954,2023-01-30 14:45:46.148856,2023-01-30 14:46:07.600032,0 days 00:00:21.451176,10,0.8,20,500,5,COMPLETE
378,2419.96540335954,2023-01-30 14:45:19.915624,2023-01-30 14:45:41.329226,0 days 00:00:21.413602,10,0.8,20,500,5,COMPLETE
377,2419.96540335954,2023-01-30 14:44:50.969123,2023-01-30 14:45:12.782764,0 days 00:00:21.813641,10,0.8,20,500,5,COMPLETE
403,2419.96540335954,2023-01-30 14:57:37.395273,2023-01-30 14:57:57.955526,0 days 00:00:20.560253,10,0.8,20,500,5,COMPLETE
437,2419.96540335954,2023-01-30 15:13:51.985861,2023-01-30 15:14:13.407666,0 days 00:00:21.421805,10,0.8,20,500,5,COMPLETE
404,2419.96540335954,2023-01-30 14:58:02.702307,2023-01-30 14:58:23.826595,0 days 00:00:21.124288,10,0.8,20,500,5,COMPLETE
406,2419.96540335954,2023-01-30 14:58:52.752712,2023-01-30 14:59:13.223595,0 days 00:00:20.470883,10,0.8,20,500,5,COMPLETE
435,2419.96540335954,2023-01-30 15:12:57.259482,2023-01-30 15:13:19.721044,0 days 00:00:22.461562,10,0.8,20,500,5,COMPLETE
434,2419.96540335954,2023-01-30 15:12:23.288682,2023-01-30 15:12:51.690773,0 days 00:00:28.402091,10,0.8,20,500,5,COMPLETE
433,2419.96540335954,2023-01-30 15:11:55.442090,2023-01-30 15:12:18.275636,0 days 00:00:22.833546,10,0.8,20,500,5,COMPLETE
432,2419.96540335954,2023-01-30 15:11:28.237960,2023-01-30 15:11:48.709455,0 days 00:00:20.471495,10,0.8,20,500,5,COMPLETE
431,2419.96540335954,2023-01-30 15:10:58.736624,2023-01-30 15:11:19.853968,0 days 00:00:21.117344,10,0.8,20,500,5,COMPLETE
430,2419.96540335954,2023-01-30 15:10:19.518080,2023-01-30 15:10:53.758606,0 days 00:00:34.240526,10,0.8,20,500,5,COMPLETE
429,2419.96540335954,2023-01-30 15:09:52.736442,2023-01-30 15:10:14.610960,0 days 00:00:21.874518,10,0.8,20,500,5,COMPLETE
427,2419.96540335954,2023-01-30 15:09:03.198323,2023-01-30 15:09:23.608721,0 days 00:00:20.410398,10,0.8,20,500,5,COMPLETE
426,2419.96540335954,2023-01-30 15:08:37.953765,2023-01-30 15:08:58.568428,0 days 00:00:20.614663,10,0.8,20,500,5,COMPLETE
425,2419.96540335954,2023-01-30 15:08:07.221405,2023-01-30 15:08:33.450984,0 days 00:00:26.229579,10,0.8,20,500,5,COMPLETE
424,2419.96540335954,2023-01-30 15:07:39.836791,2023-01-30 15:08:01.050672,0 days 00:00:21.213881,10,0.8,20,500,5,COMPLETE
423,2419.96540335954,2023-01-30 15:07:10.683388,2023-01-30 15:07:31.315441,0 days 00:00:20.632053,10,0.8,20,500,5,COMPLETE
422,2419.96540335954,2023-01-30 15:06:32.904030,2023-01-30 15:06:53.733853,0 days 00:00:20.829823,10,0.8,20,500,5,COMPLETE
421,2419.96540335954,2023-01-30 15:06:07.150520,2023-01-30 15:06:28.414218,0 days 00:00:21.263698,10,0.8,10,500,5,COMPLETE
419,2419.96540335954,2023-01-30 15:05:09.867926,2023-01-30 15:05:31.683896,0 days 00:00:21.815970,10,0.8,20,500,5,COMPLETE
418,2419.96540335954,2023-01-30 15:04:43.292466,2023-01-30 15:05:05.440792,0 days 00:00:22.148326,10,0.8,20,500,5,COMPLETE
416,2419.96540335954,2023-01-30 15:03:36.809215,2023-01-30 15:03:57.330795,0 days 00:00:20.521580,10,0.8,20,500,5,COMPLETE
415,2419.96540335954,2023-01-30 15:03:11.044841,2023-01-30 15:03:32.230774,0 days 00:00:21.185933,10,0.8,20,500,5,COMPLETE
414,2419.96540335954,2023-01-30 15:02:44.331544,2023-01-30 15:03:05.819767,0 days 00:00:21.488223,10,0.8,20,500,5,COMPLETE
413,2419.96540335954,2023-01-30 15:02:18.861294,2023-01-30 15:02:40.228032,0 days 00:00:21.366738,10,0.8,20,500,5,COMPLETE
412,2419.96540335954,2023-01-30 15:01:44.371813,2023-01-30 15:02:14.340207,0 days 00:00:29.968394,10,0.8,20,500,5,COMPLETE
411,2419.96540335954,2023-01-30 15:01:19.083343,2023-01-30 15:01:40.217709,0 days 00:00:21.134366,10,0.8,20,500,5,COMPLETE
410,2419.96540335954,2023-01-30 15:00:52.398239,2023-01-30 15:01:14.041146,0 days 00:00:21.642907,10,0.8,20,500,5,COMPLETE
409,2419.96540335954,2023-01-30 15:00:24.913365,2023-01-30 15:00:47.916811,0 days 00:00:23.003446,10,0.8,20,500,5,COMPLETE
408,2419.96540335954,2023-01-30 14:59:42.253356,2023-01-30 15:00:20.194520,0 days 00:00:37.941164,10,0.8,20,500,5,COMPLETE
405,2419.96540335954,2023-01-30 14:58:28.202411,2023-01-30 14:58:48.515150,0 days 00:00:20.312739,10,0.8,20,500,20,COMPLETE
243,2419.96540335954,2023-01-30 13:36:50.580870,2023-01-30 13:37:19.813552,0 days 00:00:29.232682,10,0.8,20,500,5,COMPLETE
499,2419.96540335954,2023-01-30 15:44:26.353108,2023-01-30 15:44:47.027453,0 days 00:00:20.674345,10,0.8,20,500,5,COMPLETE
241,2419.96540335954,2023-01-30 13:35:37.378708,2023-01-30 13:36:07.723923,0 days 00:00:30.345215,10,0.8,20,500,5,COMPLETE
118,2419.96540335954,2023-01-30 12:27:47.899137,2023-01-30 12:28:10.493920,0 days 00:00:22.594783,10,0.8,20,500,5,COMPLETE
115,2419.96540335954,2023-01-30 12:26:16.866994,2023-01-30 12:26:38.936773,0 days 00:00:22.069779,10,0.8,20,500,5,COMPLETE
114,2419.96540335954,2023-01-30 12:25:50.264580,2023-01-30 12:26:12.095461,0 days 00:00:21.830881,10,0.8,20,500,5,COMPLETE
113,2419.96540335954,2023-01-30 12:25:23.737492,2023-01-30 12:25:45.309414,0 days 00:00:21.571922,10,0.8,20,500,5,COMPLETE
112,2419.96540335954,2023-01-30 12:24:56.349106,2023-01-30 12:25:18.452556,0 days 00:00:22.103450,10,0.8,20,500,5,COMPLETE
111,2419.96540335954,2023-01-30 12:24:28.848296,2023-01-30 12:24:52.063508,0 days 00:00:23.215212,10,0.8,20,500,5,COMPLETE
110,2419.96540335954,2023-01-30 12:23:55.618859,2023-01-30 12:24:19.190631,0 days 00:00:23.571772,10,0.8,20,500,5,COMPLETE
108,2419.96540335954,2023-01-30 12:23:02.512532,2023-01-30 12:23:24.742515,0 days 00:00:22.229983,10,0.8,20,500,5,COMPLETE
107,2419.96540335954,2023-01-30 12:22:34.938010,2023-01-30 12:22:58.349489,0 days 00:00:23.411479,10,0.8,20,500,5,COMPLETE
105,2419.96540335954,2023-01-30 12:21:43.290539,2023-01-30 12:22:04.815873,0 days 00:00:21.525334,10,0.8,20,500,5,COMPLETE
119,2419.96540335954,2023-01-30 12:28:15.323232,2023-01-30 12:28:59.654872,0 days 00:00:44.331640,10,0.8,20,500,5,COMPLETE
104,2419.96540335954,2023-01-30 12:21:12.441844,2023-01-30 12:21:38.423218,0 days 00:00:25.981374,10,0.8,20,500,5,COMPLETE
101,2419.96540335954,2023-01-30 12:19:34.650551,2023-01-30 12:20:05.213648,0 days 00:00:30.563097,10,0.8,20,500,5,COMPLETE
100,2419.96540335954,2023-01-30 12:19:02.018656,2023-01-30 12:19:29.648946,0 days 00:00:27.630290,10,0.8,20,500,5,COMPLETE
97,2419.96540335954,2023-01-30 12:17:31.948002,2023-01-30 12:17:55.307537,0 days 00:00:23.359535,10,0.8,20,500,5,COMPLETE
96,2419.96540335954,2023-01-30 12:17:03.835347,2023-01-30 12:17:24.874749,0 days 00:00:21.039402,10,0.8,20,500,5,COMPLETE
95,2419.96540335954,2023-01-30 12:16:37.397622,2023-01-30 12:16:59.603704,0 days 00:00:22.206082,10,0.8,20,500,5,COMPLETE
94,2419.96540335954,2023-01-30 12:16:09.719399,2023-01-30 12:16:32.363072,0 days 00:00:22.643673,10,0.8,20,500,5,COMPLETE
92,2419.96540335954,2023-01-30 12:15:03.351082,2023-01-30 12:15:25.617232,0 days 00:00:22.266150,10,0.8,20,500,5,COMPLETE
90,2419.96540335954,2023-01-30 12:13:55.143969,2023-01-30 12:14:17.396949,0 days 00:00:22.252980,10,0.8,20,500,5,COMPLETE
89,2419.96540335954,2023-01-30 12:13:29.657057,2023-01-30 12:13:50.407421,0 days 00:00:20.750364,10,0.8,20,500,5,COMPLETE
88,2419.96540335954,2023-01-30 12:12:54.981852,2023-01-30 12:13:23.228744,0 days 00:00:28.246892,10,0.8,20,500,5,COMPLETE
102,2419.96540335954,2023-01-30 12:20:09.654198,2023-01-30 12:20:34.991333,0 days 00:00:25.337135,10,0.8,20,500,5,COMPLETE
87,2419.96540335954,2023-01-30 12:12:28.448884,2023-01-30 12:12:50.087272,0 days 00:00:21.638388,10,0.8,20,500,15,COMPLETE
120,2419.96540335954,2023-01-30 12:29:08.200518,2023-01-30 12:29:29.948693,0 days 00:00:21.748175,10,0.8,20,500,5,COMPLETE
122,2419.96540335954,2023-01-30 12:30:19.944848,2023-01-30 12:30:43.954472,0 days 00:00:24.009624,10,0.8,20,500,5,COMPLETE
149,2419.96540335954,2023-01-30 12:44:39.202284,2023-01-30 12:45:01.906110,0 days 00:00:22.703826,10,0.8,20,500,5,COMPLETE
148,2419.96540335954,2023-01-30 12:44:03.343241,2023-01-30 12:44:34.703432,0 days 00:00:31.360191,10,0.8,20,500,5,COMPLETE
147,2419.96540335954,2023-01-30 12:43:30.821242,2023-01-30 12:43:56.679363,0 days 00:00:25.858121,10,0.8,20,500,5,COMPLETE
146,2419.96540335954,2023-01-30 12:42:56.263064,2023-01-30 12:43:18.824407,0 days 00:00:22.561343,10,0.8,20,500,5,COMPLETE
145,2419.96540335954,2023-01-30 12:42:29.611777,2023-01-30 12:42:51.679855,0 days 00:00:22.068078,10,0.8,20,500,5,COMPLETE
144,2419.96540335954,2023-01-30 12:42:01.668612,2023-01-30 12:42:24.929231,0 days 00:00:23.260619,10,0.8,20,500,5,COMPLETE
143,2419.96540335954,2023-01-30 12:41:29.296469,2023-01-30 12:41:56.945426,0 days 00:00:27.648957,10,0.8,20,500,5,COMPLETE
142,2419.96540335954,2023-01-30 12:40:56.822515,2023-01-30 12:41:22.512556,0 days 00:00:25.690041,10,0.8,20,500,5,COMPLETE
139,2419.96540335954,2023-01-30 12:39:21.793630,2023-01-30 12:39:43.541861,0 days 00:00:21.748231,10,0.8,10,500,5,COMPLETE
138,2419.96540335954,2023-01-30 12:38:45.468575,2023-01-30 12:39:17.487674,0 days 00:00:32.019099,10,0.8,20,500,5,COMPLETE
121,2419.96540335954,2023-01-30 12:29:34.726791,2023-01-30 12:30:14.915294,0 days 00:00:40.188503,10,0.8,20,500,5,COMPLETE
137,2419.96540335954,2023-01-30 12:38:15.891284,2023-01-30 12:38:38.467713,0 days 00:00:22.576429,10,0.8,20,500,5,COMPLETE
134,2419.96540335954,2023-01-30 12:36:45.228066,2023-01-30 12:37:06.528953,0 days 00:00:21.300887,10,0.8,20,500,5,COMPLETE
133,2419.96540335954,2023-01-30 12:36:13.711882,2023-01-30 12:36:40.388285,0 days 00:00:26.676403,10,0.8,20,500,20,COMPLETE
132,2419.96540335954,2023-01-30 12:35:48.117388,2023-01-30 12:36:09.312572,0 days 00:00:21.195184,10,0.8,20,500,10,COMPLETE
131,2419.96540335954,2023-01-30 12:35:12.506528,2023-01-30 12:35:43.487835,0 days 00:00:30.981307,10,0.8,20,500,15,COMPLETE
129,2419.96540335954,2023-01-30 12:33:57.933845,2023-01-30 12:34:21.995038,0 days 00:00:24.061193,10,0.8,20,500,5,COMPLETE
242,2419.96540335954,2023-01-30 13:36:14.643715,2023-01-30 13:36:44.375372,0 days 00:00:29.731657,10,0.8,20,500,5,COMPLETE
126,2419.96540335954,2023-01-30 12:32:22.965627,2023-01-30 12:32:50.999779,0 days 00:00:28.034152,10,0.8,20,500,5,COMPLETE
125,2419.96540335954,2023-01-30 12:31:57.669133,2023-01-30 12:32:18.831771,0 days 00:00:21.162638,10,0.8,20,500,5,COMPLETE
124,2419.96540335954,2023-01-30 12:31:17.882396,2023-01-30 12:31:50.776759,0 days 00:00:32.894363,10,0.8,20,500,5,COMPLETE
123,2419.96540335954,2023-01-30 12:30:48.194017,2023-01-30 12:31:12.461705,0 days 00:00:24.267688,10,0.8,20,500,5,COMPLETE
135,2419.96540335954,2023-01-30 12:37:11.590584,2023-01-30 12:37:33.962827,0 days 00:00:22.372243,10,0.8,20,500,10,COMPLETE
151,2419.96540335954,2023-01-30 12:45:35.168290,2023-01-30 12:46:02.102721,0 days 00:00:26.934431,10,0.8,20,500,15,COMPLETE
86,2419.96540335954,2023-01-30 12:11:57.069576,2023-01-30 12:12:23.581340,0 days 00:00:26.511764,10,0.8,20,500,10,COMPLETE
84,2419.96540335954,2023-01-30 12:10:42.091664,2023-01-30 12:11:12.894950,0 days 00:00:30.803286,10,0.8,20,500,20,COMPLETE
41,2419.96540335954,2023-01-30 11:50:16.625885,2023-01-30 11:50:38.056751,0 days 00:00:21.430866,10,0.8,20,500,5,COMPLETE
40,2419.96540335954,2023-01-30 11:49:50.198056,2023-01-30 11:50:12.088283,0 days 00:00:21.890227,10,0.8,20,500,5,COMPLETE
35,2419.96540335954,2023-01-30 11:47:29.998694,2023-01-30 11:47:51.078482,0 days 00:00:21.079788,10,0.8,20,500,10,COMPLETE
34,2419.96540335954,2023-01-30 11:46:56.464640,2023-01-30 11:47:21.691318,0 days 00:00:25.226678,10,0.8,20,500,5,COMPLETE
33,2419.96540335954,2023-01-30 11:46:28.625340,2023-01-30 11:46:49.925368,0 days 00:00:21.300028,10,0.8,20,500,5,COMPLETE
32,2419.96540335954,2023-01-30 11:46:02.114867,2023-01-30 11:46:24.046965,0 days 00:00:21.932098,10,0.8,20,500,5,COMPLETE
31,2419.96540335954,2023-01-30 11:45:24.496262,2023-01-30 11:45:45.762285,0 days 00:00:21.266023,10,0.8,20,500,5,COMPLETE
30,2419.96540335954,2023-01-30 11:44:57.840789,2023-01-30 11:45:19.414124,0 days 00:00:21.573335,10,0.8,20,500,5,COMPLETE
28,2419.96540335954,2023-01-30 11:44:08.184191,2023-01-30 11:44:29.430363,0 days 00:00:21.246172,10,0.8,20,500,15,COMPLETE
26,2419.96540335954,2023-01-30 11:43:17.553481,2023-01-30 11:43:38.257690,0 days 00:00:20.704209,10,0.8,20,500,10,COMPLETE
44,2419.96540335954,2023-01-30 11:51:51.297152,2023-01-30 11:52:12.823412,0 days 00:00:21.526260,10,0.8,20,500,5,COMPLETE
25,2419.96540335954,2023-01-30 11:42:51.103578,2023-01-30 11:43:11.676113,0 days 00:00:20.572535,10,0.8,20,500,5,COMPLETE
23,2419.96540335954,2023-01-30 11:41:56.335491,2023-01-30 11:42:18.907993,0 days 00:00:22.572502,10,0.8,20,500,5,COMPLETE
22,2419.96540335954,2023-01-30 11:41:28.839569,2023-01-30 11:41:50.081247,0 days 00:00:21.241678,10,0.8,20,500,5,COMPLETE
21,2419.96540335954,2023-01-30 11:40:51.070652,2023-01-30 11:41:12.778165,0 days 00:00:21.707513,10,0.8,20,500,5,COMPLETE
18,2419.96540335954,2023-01-30 11:39:34.433113,2023-01-30 11:39:56.830565,0 days 00:00:22.397452,10,0.8,20,500,5,COMPLETE
16,2419.96540335954,2023-01-30 11:38:17.824821,2023-01-30 11:38:52.322043,0 days 00:00:34.497222,10,0.8,20,500,15,COMPLETE
15,2419.96540335954,2023-01-30 11:37:49.761150,2023-01-30 11:38:10.575752,0 days 00:00:20.814602,10,0.8,20,500,5,COMPLETE
13,2419.96540335954,2023-01-30 11:36:56.678778,2023-01-30 11:37:17.257588,0 days 00:00:20.578810,10,0.8,20,500,15,COMPLETE
12,2419.96540335954,2023-01-30 11:36:29.930626,2023-01-30 11:36:51.495884,0 days 00:00:21.565258,10,0.8,20,500,5,COMPLETE
11,2419.96540335954,2023-01-30 11:36:01.440875,2023-01-30 11:36:25.342862,0 days 00:00:23.901987,10,0.8,20,500,5,COMPLETE
10,2419.96540335954,2023-01-30 11:35:34.859072,2023-01-30 11:35:56.828794,0 days 00:00:21.969722,10,0.8,20,500,5,COMPLETE
24,2419.96540335954,2023-01-30 11:42:25.223223,2023-01-30 11:42:46.090383,0 days 00:00:20.867160,10,0.8,20,500,10,COMPLETE
85,2419.96540335954,2023-01-30 12:11:19.969567,2023-01-30 12:11:52.162282,0 days 00:00:32.192715,10,0.8,20,500,5,COMPLETE
45,2419.96540335954,2023-01-30 11:52:17.861641,2023-01-30 11:52:40.135941,0 days 00:00:22.274300,10,0.8,20,500,5,COMPLETE
51,2419.96540335954,2023-01-30 11:55:01.703767,2023-01-30 11:55:25.312504,0 days 00:00:23.608737,10,0.8,20,500,5,COMPLETE
83,2419.96540335954,2023-01-30 12:10:05.102561,2023-01-30 12:10:36.946712,0 days 00:00:31.844151,10,0.8,20,500,15,COMPLETE
82,2419.96540335954,2023-01-30 12:09:39.682890,2023-01-30 12:10:00.452606,0 days 00:00:20.769716,10,0.8,20,500,15,COMPLETE
81,2419.96540335954,2023-01-30 12:09:13.149384,2023-01-30 12:09:34.618053,0 days 00:00:21.468669,10,0.8,20,500,15,COMPLETE
80,2419.96540335954,2023-01-30 12:08:45.428176,2023-01-30 12:09:08.843642,0 days 00:00:23.415466,10,0.8,20,500,5,COMPLETE
77,2419.96540335954,2023-01-30 12:07:20.030779,2023-01-30 12:07:41.833250,0 days 00:00:21.802471,10,0.8,20,500,15,COMPLETE
76,2419.96540335954,2023-01-30 12:06:54.505254,2023-01-30 12:07:15.561583,0 days 00:00:21.056329,10,0.8,20,500,5,COMPLETE
75,2419.96540335954,2023-01-30 12:06:24.428051,2023-01-30 12:06:49.399986,0 days 00:00:24.971935,10,0.8,20,500,5,COMPLETE
74,2419.96540335954,2023-01-30 12:05:52.577739,2023-01-30 12:06:14.371184,0 days 00:00:21.793445,10,0.8,20,500,5,COMPLETE
73,2419.96540335954,2023-01-30 12:05:13.165488,2023-01-30 12:05:47.520363,0 days 00:00:34.354875,10,0.8,20,500,5,COMPLETE
72,2419.96540335954,2023-01-30 12:04:46.714135,2023-01-30 12:05:08.442458,0 days 00:00:21.728323,10,0.8,20,500,5,COMPLETE
48,2419.96540335954,2023-01-30 11:53:46.321841,2023-01-30 11:54:07.182157,0 days 00:00:20.860316,10,0.8,20,500,10,COMPLETE
71,2419.96540335954,2023-01-30 12:04:20.118033,2023-01-30 12:04:41.610817,0 days 00:00:21.492784,10,0.8,20,500,5,COMPLETE
67,2419.96540335954,2023-01-30 12:02:26.047504,2023-01-30 12:02:48.682369,0 days 00:00:22.634865,10,0.8,20,500,5,COMPLETE
66,2419.96540335954,2023-01-30 12:02:00.467205,2023-01-30 12:02:21.768065,0 days 00:00:21.300860,10,0.8,20,500,5,COMPLETE
64,2419.96540335954,2023-01-30 12:01:01.606756,2023-01-30 12:01:29.508169,0 days 00:00:27.901413,10,0.8,20,500,10,COMPLETE
58,2419.96540335954,2023-01-30 11:58:11.714053,2023-01-30 11:58:38.647057,0 days 00:00:26.933004,10,0.8,20,500,5,COMPLETE
57,2419.96540335954,2023-01-30 11:57:41.535994,2023-01-30 11:58:03.119261,0 days 00:00:21.583267,10,0.8,20,500,5,COMPLETE
56,2419.96540335954,2023-01-30 11:57:13.911374,2023-01-30 11:57:35.163084,0 days 00:00:21.251710,10,0.8,20,500,5,COMPLETE
55,2419.96540335954,2023-01-30 11:56:48.498921,2023-01-30 11:57:09.255134,0 days 00:00:20.756213,10,0.8,20,500,5,COMPLETE
54,2419.96540335954,2023-01-30 11:56:22.066240,2023-01-30 11:56:43.476648,0 days 00:00:21.410408,10,0.8,20,500,15,COMPLETE
53,2419.96540335954,2023-01-30 11:55:55.574399,2023-01-30 11:56:17.077704,0 days 00:00:21.503305,10,0.8,20,500,5,COMPLETE
52,2419.96540335954,2023-01-30 11:55:30.070102,2023-01-30 11:55:50.596703,0 days 00:00:20.526601,10,0.8,20,500,5,COMPLETE
68,2419.96540335954,2023-01-30 12:02:53.501441,2023-01-30 12:03:15.252301,0 days 00:00:21.750860,10,0.8,20,500,10,COMPLETE
153,2419.96540335954,2023-01-30 12:46:33.327090,2023-01-30 12:46:55.793222,0 days 00:00:22.466132,10,0.8,20,500,5,COMPLETE
128,2419.96540335954,2023-01-30 12:33:31.401552,2023-01-30 12:33:53.637706,0 days 00:00:22.236154,10,0.8,20,500,5,COMPLETE
198,2419.96540335954,2023-01-30 13:09:51.791449,2023-01-30 13:10:13.457601,0 days 00:00:21.666152,10,0.8,20,500,5,COMPLETE
238,2419.96540335954,2023-01-30 13:33:45.412656,2023-01-30 13:34:21.038903,0 days 00:00:35.626247,10,0.8,20,500,5,COMPLETE
239,2419.96540335954,2023-01-30 13:34:25.423956,2023-01-30 13:34:48.168008,0 days 00:00:22.744052,10,0.8,20,500,5,COMPLETE
240,2419.96540335954,2023-01-30 13:34:54.595170,2023-01-30 13:35:29.329464,0 days 00:00:34.734294,10,0.8,20,500,5,COMPLETE
196,2419.96540335954,2023-01-30 13:08:47.221359,2023-01-30 13:09:20.746943,0 days 00:00:33.525584,10,0.8,20,500,5,COMPLETE
194,2419.96540335954,2023-01-30 13:07:53.116786,2023-01-30 13:08:15.069382,0 days 00:00:21.952596,10,0.8,20,500,5,COMPLETE
193,2419.96540335954,2023-01-30 13:07:27.761252,2023-01-30 13:07:48.664141,0 days 00:00:20.902889,10,0.8,20,500,5,COMPLETE
216,2419.96540335954,2023-01-30 13:20:32.536479,2023-01-30 13:20:56.782406,0 days 00:00:24.245927,10,0.8,20,500,5,COMPLETE
228,2419.96540335954,2023-01-30 13:27:28.060531,2023-01-30 13:27:59.115869,0 days 00:00:31.055338,10,0.8,20,500,5,COMPLETE
218,2419.96540335954,2023-01-30 13:21:47.422011,2023-01-30 13:22:11.636824,0 days 00:00:24.214813,10,0.8,20,500,5,COMPLETE
219,2419.96540335954,2023-01-30 13:22:15.816901,2023-01-30 13:22:39.526058,0 days 00:00:23.709157,10,0.8,20,500,5,COMPLETE
220,2419.96540335954,2023-01-30 13:22:46.614310,2023-01-30 13:23:10.693248,0 days 00:00:24.078938,10,0.8,20,500,5,COMPLETE
232,2419.96540335954,2023-01-30 13:29:34.711749,2023-01-30 13:30:16.479282,0 days 00:00:41.767533,10,0.8,20,500,15,COMPLETE
192,2419.96540335954,2023-01-30 13:06:58.920847,2023-01-30 13:07:21.779863,0 days 00:00:22.859016,10,0.8,20,500,20,COMPLETE
191,2419.96540335954,2023-01-30 13:06:24.372167,2023-01-30 13:06:52.590079,0 days 00:00:28.217912,10,0.8,20,500,15,COMPLETE
221,2419.96540335954,2023-01-30 13:23:15.200446,2023-01-30 13:23:45.847852,0 days 00:00:30.647406,10,0.8,20,500,5,COMPLETE
190,2419.96540335954,2023-01-30 13:05:58.908784,2023-01-30 13:06:20.013911,0 days 00:00:21.105127,10,0.8,20,500,5,COMPLETE
233,2419.96540335954,2023-01-30 13:30:22.692924,2023-01-30 13:31:15.587777,0 days 00:00:52.894853,10,0.8,20,500,15,COMPLETE
189,2419.96540335954,2023-01-30 13:05:31.321001,2023-01-30 13:05:52.370992,0 days 00:00:21.049991,10,0.8,20,500,5,COMPLETE
237,2419.96540335954,2023-01-30 13:32:55.688946,2023-01-30 13:33:38.899348,0 days 00:00:43.210402,10,0.8,20,500,15,COMPLETE
236,2419.96540335954,2023-01-30 13:32:21.287545,2023-01-30 13:32:45.705764,0 days 00:00:24.418219,10,0.8,20,500,15,COMPLETE
210,2419.96540335954,2023-01-30 13:16:39.562466,2023-01-30 13:17:02.087823,0 days 00:00:22.525357,10,0.8,20,500,10,COMPLETE
211,2419.96540335954,2023-01-30 13:17:21.682560,2023-01-30 13:17:56.860636,0 days 00:00:35.178076,10,0.8,20,500,5,COMPLETE
