iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
82,2426.535912026413,2023-02-07 19:28:45.210274,2023-02-07 19:29:03.106977,0 days 00:00:17.896703,,Plain,Bernoulli,10,0.5667335052105306,0.19521465224022572,17,500,15,0.9424791660183555,COMPLETE
90,2428.0859246568953,2023-02-07 19:31:27.200958,2023-02-07 19:31:44.191447,0 days 00:00:16.990489,,Plain,Bernoulli,10,0.519106248193654,0.19536223612824555,12,458,11,0.8983355941696144,COMPLETE
57,2428.383778469272,2023-02-07 19:21:09.723271,2023-02-07 19:21:22.644729,0 days 00:00:12.921458,,Plain,Bernoulli,10,0.6114607649611962,0.2079280604166199,18,473,14,0.9489899474557073,COMPLETE
62,2428.9948770818405,2023-02-07 19:22:35.266150,2023-02-07 19:22:55.202113,0 days 00:00:19.935963,,Plain,Bernoulli,10,0.4919105544730931,0.23000404168986432,17,455,13,0.9665778406216254,COMPLETE
64,2429.926783048776,2023-02-07 19:23:16.519271,2023-02-07 19:23:29.396790,0 days 00:00:12.877519,,Plain,Bernoulli,10,0.5524457892488503,0.23066933677454884,17,462,13,0.9997352968454205,COMPLETE
53,2430.2697026070196,2023-02-07 19:19:49.247403,2023-02-07 19:20:11.715649,0 days 00:00:22.468246,,Plain,Bernoulli,10,0.5938746107553858,0.19010797219772946,18,494,14,0.9398078150205854,COMPLETE
50,2430.3574069694173,2023-02-07 19:18:56.189378,2023-02-07 19:19:09.068162,0 days 00:00:12.878784,,Plain,Bernoulli,10,0.7390941969489561,0.2147743764091959,20,498,13,0.928003857549687,COMPLETE
83,2431.5862633712895,2023-02-07 19:29:07.549243,2023-02-07 19:29:20.608777,0 days 00:00:13.059534,,Plain,Bernoulli,10,0.5423493599608877,0.203456904025728,16,466,15,0.8882016333915169,COMPLETE
60,2433.3636582795457,2023-02-07 19:22:01.397784,2023-02-07 19:22:13.357364,0 days 00:00:11.959580,,Plain,Bernoulli,10,0.5526599341335257,0.22517579330908188,17,454,13,0.9562160942280762,COMPLETE
51,2433.364079674185,2023-02-07 19:19:13.431208,2023-02-07 19:19:26.441891,0 days 00:00:13.010683,,Plain,Bernoulli,10,0.7370520186904173,0.19180225402576695,20,491,14,0.9313182556481666,COMPLETE
52,2434.8888083125944,2023-02-07 19:19:30.685968,2023-02-07 19:19:44.049569,0 days 00:00:13.363601,,Plain,Bernoulli,10,0.7390437100583841,0.18160913736555573,18,488,14,0.9354163909116939,COMPLETE
97,2435.129897997261,2023-02-07 19:33:41.975199,2023-02-07 19:33:55.119262,0 days 00:00:13.144063,,Plain,Bernoulli,10,0.4339124240828589,0.17146533083252918,12,448,14,0.8570966234477013,COMPLETE
81,2436.013653851668,2023-02-07 19:28:27.041520,2023-02-07 19:28:40.532411,0 days 00:00:13.490891,,Plain,Bernoulli,10,0.5724582410928506,0.15107192131790126,18,491,14,0.9590289828044278,COMPLETE
71,2436.0216494469682,2023-02-07 19:25:26.437274,2023-02-07 19:25:40.338913,0 days 00:00:13.901639,,Plain,Bernoulli,10,0.5760081789925278,0.14843076390778687,18,488,14,0.967093163689856,COMPLETE
61,2436.359900565732,2023-02-07 19:22:17.827179,2023-02-07 19:22:30.618314,0 days 00:00:12.791135,,Plain,Bernoulli,10,0.5100542405748905,0.21103232696258667,17,444,13,0.9438675123218527,COMPLETE
74,2436.69615873024,2023-02-07 19:26:20.838023,2023-02-07 19:26:34.005866,0 days 00:00:13.167843,,Plain,Bernoulli,10,0.685201605093937,0.1425357118667827,20,471,17,0.989990251474862,COMPLETE
54,2440.440665201407,2023-02-07 19:20:16.037957,2023-02-07 19:20:29.915617,0 days 00:00:13.877660,,Plain,Bernoulli,9,0.614907245854385,0.191999939691827,18,500,14,0.9341203875952301,COMPLETE
99,2440.485130814733,2023-02-07 19:34:22.366529,2023-02-07 19:34:37.212556,0 days 00:00:14.846027,,Plain,Bernoulli,10,0.6957894883783953,0.13921377627868178,17,485,12,0.9837264840087399,COMPLETE
93,2442.0748373265887,2023-02-07 19:32:22.043997,2023-02-07 19:32:34.747558,0 days 00:00:12.703561,,Plain,Bernoulli,10,0.4868937730898931,0.16102939153492324,17,454,15,0.9751935269758577,COMPLETE
84,2442.1087204637456,2023-02-07 19:29:25.187404,2023-02-07 19:29:37.781198,0 days 00:00:12.593794,,Plain,Bernoulli,10,0.5368751617523013,0.23467392447281926,16,466,16,0.8908064450382678,COMPLETE
68,2442.529421311864,2023-02-07 19:24:30.456725,2023-02-07 19:24:43.017996,0 days 00:00:12.561271,,Plain,Bernoulli,9,0.4025072008967167,0.2249195743629372,19,486,13,0.9043650685974843,COMPLETE
88,2442.572110804702,2023-02-07 19:30:48.386445,2023-02-07 19:31:01.197193,0 days 00:00:12.810748,,Plain,Bernoulli,10,0.537614497392094,0.15967253892434727,20,469,16,0.8585878030743673,COMPLETE
