iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
88,2570.2768426020807,2023-02-08 23:19:23.934161,2023-02-08 23:19:38.877643,0 days 00:00:14.943482,,Ordered,Bernoulli,7,0.1099943199030786,0.2182819258839888,10,305,6,0.9703891011646607,COMPLETE
48,2571.057650796755,2023-02-08 23:03:39.256647,2023-02-08 23:04:01.140001,0 days 00:00:21.883354,,Ordered,Bernoulli,6,0.32175867467067765,0.20913069190477515,20,476,14,0.8575093766190183,COMPLETE
78,2572.2332473628758,2023-02-08 23:15:37.693099,2023-02-08 23:15:53.456356,0 days 00:00:15.763257,,Ordered,Bernoulli,7,0.2834802643231658,0.18247912376882386,13,314,18,0.8851375251908089,COMPLETE
90,2575.383270295052,2023-02-08 23:19:58.063105,2023-02-08 23:20:13.316904,0 days 00:00:15.253799,,Plain,Bernoulli,8,0.23316738125831424,0.09969285216406872,12,381,18,0.9235171086368408,COMPLETE
84,2592.0440167774227,2023-02-08 23:17:54.798338,2023-02-08 23:18:10.713119,0 days 00:00:15.914781,,Ordered,Bernoulli,8,0.14714998398647844,0.18289395223633673,12,244,17,0.9613539004495288,COMPLETE
45,2594.430735782164,2023-02-08 23:02:12.841788,2023-02-08 23:02:37.605970,0 days 00:00:24.764182,0.016279811464353422,Ordered,Bayesian,6,0.4031137661935766,0.18041629046725266,14,475,18,,COMPLETE
74,2598.236715224446,2023-02-08 23:13:59.860077,2023-02-08 23:14:15.189032,0 days 00:00:15.328955,,Ordered,Bernoulli,8,0.13004469331559504,0.19301389261272178,12,204,20,0.8891135547986487,COMPLETE
46,2608.0730499794404,2023-02-08 23:02:42.299610,2023-02-08 23:02:59.581163,0 days 00:00:17.281553,,Ordered,Bernoulli,7,0.3448490484468869,0.10883556328298014,16,421,17,0.9264991205299654,COMPLETE
80,2609.57262393712,2023-02-08 23:16:19.953661,2023-02-08 23:16:37.733576,0 days 00:00:17.779915,,Ordered,Bernoulli,9,0.2164514319787325,0.13396800868988024,12,214,20,0.9761929374461337,COMPLETE
26,2610.202412177652,2023-02-08 22:53:20.772390,2023-02-08 22:53:38.393874,0 days 00:00:17.621484,,Ordered,Bernoulli,9,0.30113157704666904,0.13743050760144487,11,303,20,0.993064655236808,COMPLETE
33,2611.0754022228252,2023-02-08 22:57:14.170962,2023-02-08 22:57:30.953146,0 days 00:00:16.782184,,Ordered,Bernoulli,7,0.24080931019426505,0.11864369641767938,10,397,17,0.7806816215722958,COMPLETE
61,2611.8178734458497,2023-02-08 23:08:47.746979,2023-02-08 23:09:05.355963,0 days 00:00:17.608984,,Ordered,Bernoulli,9,0.11438915532246612,0.15131040507115703,11,436,18,0.9422735387890285,COMPLETE
99,2615.3743484918605,2023-02-08 23:22:41.709703,2023-02-08 23:22:52.802448,0 days 00:00:11.092745,,Plain,Bernoulli,8,0.21501143434025907,0.13306952192920035,16,236,19,0.8557855650993387,COMPLETE
75,2623.409012148247,2023-02-08 23:14:22.005679,2023-02-08 23:14:41.646176,0 days 00:00:19.640497,,Ordered,Bernoulli,9,0.09540188208835546,0.09965315658256818,11,267,17,0.9631138560967735,COMPLETE
44,2650.1605069434713,2023-02-08 23:01:49.793360,2023-02-08 23:02:08.652034,0 days 00:00:18.858674,,Ordered,Bernoulli,7,0.35850796910960947,0.08222782629004202,17,430,16,0.8904604766285961,COMPLETE
79,2658.280323908173,2023-02-08 23:15:57.889320,2023-02-08 23:16:15.968768,0 days 00:00:18.079448,,Ordered,Bernoulli,8,0.04177822608556932,0.08475765561972154,14,309,12,0.8300056954352005,COMPLETE
34,2661.488868739323,2023-02-08 22:57:39.440930,2023-02-08 22:58:02.502435,0 days 00:00:23.061505,,Ordered,Bernoulli,8,0.44169827057865213,0.051574478397659176,13,495,19,0.7876508497380715,COMPLETE
47,2678.514689445335,2023-02-08 23:03:03.582362,2023-02-08 23:03:34.217153,0 days 00:00:30.634791,,Ordered,Bernoulli,8,0.6082576848426848,0.07047966185899941,8,443,20,0.9195757038555685,COMPLETE
59,2695.123110985103,2023-02-08 23:08:00.430333,2023-02-08 23:08:17.686324,0 days 00:00:17.255991,,Ordered,Bernoulli,9,0.325801352449791,0.10327187581327744,10,407,9,0.8802074673280629,COMPLETE
16,2695.2038469675813,2023-02-08 22:50:36.330791,2023-02-08 22:50:47.318574,0 days 00:00:10.987783,,Plain,MVS,9,0.2199365634759175,0.29073044124426006,9,233,19,,COMPLETE
21,2713.2206727404005,2023-02-08 22:51:51.880764,2023-02-08 22:52:07.742417,0 days 00:00:15.861653,,Plain,MVS,10,0.1492399771628764,0.22391966025885413,4,154,14,,COMPLETE
12,2713.7303926237123,2023-02-08 22:49:23.637237,2023-02-08 22:49:34.460069,0 days 00:00:10.822832,,Plain,MVS,10,0.07337079587315357,0.22315440632236072,2,123,16,,COMPLETE
10,2716.1041444721154,2023-02-08 22:48:52.225929,2023-02-08 22:49:03.600050,0 days 00:00:11.374121,,Plain,MVS,10,0.1467046590771655,0.28634326723434544,2,107,15,,COMPLETE
11,2717.109625366505,2023-02-08 22:49:08.270367,2023-02-08 22:49:18.635954,0 days 00:00:10.365587,,Plain,MVS,10,0.0902765408387977,0.2703696196182934,2,106,16,,COMPLETE
27,2719.0911231251775,2023-02-08 22:53:42.768314,2023-02-08 22:54:04.048184,0 days 00:00:21.279870,,Ordered,Bernoulli,9,0.3371453038846988,0.05883573480151535,11,311,20,0.9971023172299118,COMPLETE
22,2738.9116794764604,2023-02-08 22:52:11.547725,2023-02-08 22:52:22.418077,0 days 00:00:10.870352,,Plain,MVS,10,0.2823395852500611,0.15076708672243153,4,159,13,,COMPLETE
