iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
90,2537.027738605847,2022-12-27 10:59:38.098532,2022-12-27 11:01:15.959294,0 days 00:01:37.860762,,Plain,Bernoulli,9,0.06681147043415146,0.10570647211800685,13,347,4,0.8521521840518496,COMPLETE
12,2537.551880274554,2022-12-27 08:03:05.616706,2022-12-27 08:04:23.910377,0 days 00:01:18.293671,,Plain,Bernoulli,10,0.9525488434703375,0.0757946455725759,10,372,7,0.9831769601693684,COMPLETE
35,2538.9343881108125,2022-12-27 08:48:14.367420,2022-12-27 08:49:30.657060,0 days 00:01:16.289640,,Plain,Bernoulli,8,0.144334263749229,0.2976920252516639,16,245,9,0.4725516859823718,COMPLETE
73,2539.537292383318,2022-12-27 10:20:08.902304,2022-12-27 10:21:57.087867,0 days 00:01:48.185563,,Plain,Bernoulli,10,0.09829374435031382,0.11544677929811893,9,367,6,0.22667813006991522,COMPLETE
80,2557.3418115079994,2022-12-27 10:35:13.613471,2022-12-27 10:36:49.137900,0 days 00:01:35.524429,,Plain,Bernoulli,10,0.16143452457452523,0.08718436903295076,11,285,4,0.8340576087660845,COMPLETE
3,2576.5348346611236,2022-12-27 07:52:36.983233,2022-12-27 07:53:53.580702,0 days 00:01:16.597469,,Plain,Bernoulli,9,0.5130470951674665,0.20680544632222453,18,379,15,0.10312438215358187,COMPLETE
23,2591.1991569935717,2022-12-27 08:23:12.826037,2022-12-27 08:25:01.918283,0 days 00:01:49.092246,2.5239851342468147,Plain,Bayesian,8,0.6379344172165234,0.28055352984833287,6,442,17,,COMPLETE
11,2598.397331278806,2022-12-27 08:01:47.327007,2022-12-27 08:03:01.170592,0 days 00:01:13.843585,,Plain,Bernoulli,10,0.9870191822233647,0.05110752071917087,8,391,8,0.9714773383022688,COMPLETE
26,2638.3595677472294,2022-12-27 08:29:24.035410,2022-12-27 08:31:36.034692,0 days 00:02:11.999282,,Ordered,Bernoulli,7,0.06350250254301065,0.13619656906674724,4,341,6,0.4024998590824629,COMPLETE
21,2642.56749069343,2022-12-27 08:18:56.892441,2022-12-27 08:20:48.920580,0 days 00:01:52.028139,3.6548352084235702,Plain,Bayesian,9,0.397807783624561,0.29020357612162007,13,428,10,,COMPLETE
48,2649.95950921731,2022-12-27 09:17:02.506580,2022-12-27 09:18:59.113972,0 days 00:01:56.607392,,Plain,Bernoulli,7,0.5574253886949715,0.07541305314251748,16,480,8,0.719492672848505,COMPLETE
24,2651.7680263756633,2022-12-27 08:25:12.519203,2022-12-27 08:27:14.165110,0 days 00:02:01.645907,,Plain,Bernoulli,10,0.23719001507857562,0.033081899122377724,12,467,10,0.7275451256636565,COMPLETE
70,2659.1281500038335,2022-12-27 10:09:51.912760,2022-12-27 10:15:33.320723,0 days 00:05:41.407963,,Ordered,Bernoulli,10,0.044389186027004236,0.04283476660163376,9,398,3,0.9666947372685172,COMPLETE
57,2660.1761118195946,2022-12-27 09:36:50.649999,2022-12-27 09:42:31.676503,0 days 00:05:41.026504,2.1924540213689596,Ordered,Bayesian,10,0.2027761404021105,0.05764613347487631,10,385,4,,COMPLETE
13,2676.6035344508787,2022-12-27 08:04:29.439932,2022-12-27 08:05:29.394398,0 days 00:00:59.954466,,Plain,Bernoulli,8,0.33836954648815976,0.06344760461055422,20,368,4,0.5915135008729284,COMPLETE
10,2688.0869294157055,2022-12-27 08:00:29.016783,2022-12-27 08:01:43.140750,0 days 00:01:14.123967,,Plain,Bernoulli,10,0.998068487041637,0.03496100026847835,8,393,8,0.9360452643320731,COMPLETE
22,2690.981876592444,2022-12-27 08:20:56.651254,2022-12-27 08:23:02.906796,0 days 00:02:06.255542,4.2255565804769555,Plain,Bayesian,9,0.23086686724020491,0.12610884966518768,9,499,12,,COMPLETE
27,2704.541810206381,2022-12-27 08:31:46.528735,2022-12-27 08:33:45.451855,0 days 00:01:58.923120,1.8968481812355247,Plain,Bayesian,8,0.8565054806410456,0.04950105158857157,7,471,9,,COMPLETE
46,2716.140877442032,2022-12-27 09:12:00.461492,2022-12-27 09:15:01.467658,0 days 00:03:01.006166,,Ordered,Bernoulli,8,0.4896409904674341,0.05198782240348267,14,408,6,0.6382043441088985,COMPLETE
98,2718.2533850486425,2022-12-27 11:18:26.396586,2022-12-27 11:20:01.322744,0 days 00:01:34.926158,,Plain,Bernoulli,5,0.26728098124793337,0.1324274292316449,9,446,4,0.8117044433949616,COMPLETE
40,2803.06915820922,2022-12-27 08:59:48.598500,2022-12-27 09:01:25.671771,0 days 00:01:37.073271,,Plain,Bernoulli,9,0.8466802001369877,0.033729532247034094,3,353,16,0.8764389523777717,COMPLETE
25,2837.6587882349054,2022-12-27 08:27:24.767107,2022-12-27 08:29:13.413438,0 days 00:01:48.646331,7.032119340008737,Plain,Bayesian,9,0.46040842191207654,0.1148909595053539,9,417,13,,COMPLETE
87,2844.242784759178,2022-12-27 10:50:44.665045,2022-12-27 10:55:02.687438,0 days 00:04:18.022393,,Ordered,Bernoulli,9,0.05329330946270015,0.025231947374041556,12,416,7,0.9765233794231345,COMPLETE
15,2847.7678012455945,2022-12-27 08:06:54.815223,2022-12-27 08:08:10.538256,0 days 00:01:15.723033,,Plain,Bernoulli,9,0.32659606924815776,0.021057191867686176,11,494,10,0.7818837782416448,COMPLETE
16,2969.30162942514,2022-12-27 08:08:17.053297,2022-12-27 08:09:30.830498,0 days 00:01:13.777201,8.92868888740324,Plain,Bayesian,8,0.423450548452335,0.09463379207727303,11,449,5,,COMPLETE
18,3095.143786322268,2022-12-27 08:11:35.573179,2022-12-27 08:14:38.480886,0 days 00:03:02.907707,,Ordered,Bernoulli,8,0.5843260333229153,0.01740286002872757,7,427,11,0.7536198674787138,COMPLETE
47,3153.108245479646,2022-12-27 09:15:15.571911,2022-12-27 09:16:46.589629,0 days 00:01:31.017718,6.024147687092847,Plain,Bayesian,4,0.7169047514415977,0.20734144202771665,13,433,10,,COMPLETE
5,3161.769730756578,2022-12-27 07:54:51.575577,2022-12-27 07:55:39.663852,0 days 00:00:48.088275,6.228832340072094,Plain,Bayesian,5,0.7799137175664612,0.22847859246319474,16,229,15,,COMPLETE
36,3377.2646838033916,2022-12-27 08:49:42.495037,2022-12-27 08:50:45.059122,0 days 00:01:02.564085,,Plain,MVS,3,0.44620856558440125,0.16247325941693438,8,180,14,,COMPLETE
89,3534.90899725699,2022-12-27 10:57:25.490074,2022-12-27 10:59:13.684516,0 days 00:01:48.194442,,Plain,Bernoulli,6,0.09600077332815501,0.013258527829387167,11,454,3,0.9381106929394634,COMPLETE
37,3536.50705705809,2022-12-27 08:50:56.888727,2022-12-27 08:52:31.970282,0 days 00:01:35.081555,9.961049009670662,Plain,Bayesian,4,0.6453091863763963,0.10016359780795978,12,485,11,,COMPLETE
28,3953.150874224376,2022-12-27 08:33:55.554014,2022-12-27 08:34:54.018693,0 days 00:00:58.464679,,Plain,MVS,9,0.585650305443615,0.016759654157304845,10,121,12,,COMPLETE
67,4096.230153622777,2022-12-27 10:03:22.036531,2022-12-27 10:05:12.838911,0 days 00:01:50.802380,,Plain,Bernoulli,10,0.010945278274387071,0.004281926592151277,8,377,4,0.9996843074685078,COMPLETE
2,4122.636159507679,2022-12-27 07:50:16.460865,2022-12-27 07:52:30.123085,0 days 00:02:13.662220,0.6583824844942554,Ordered,Bayesian,5,0.7821899258272528,0.0075547244197573995,2,459,19,,COMPLETE
6,5069.687952617411,2022-12-27 07:55:44.160204,2022-12-27 07:56:38.797366,0 days 00:00:54.637162,,Plain,Bernoulli,5,0.5512503669853387,0.0056255944855653,5,273,2,0.13260815335874182,COMPLETE
77,5661.801341074681,2022-12-27 10:28:37.096923,2022-12-27 10:30:26.617044,0 days 00:01:49.520121,,Plain,Bernoulli,9,0.14632023716175863,0.0019581620961215975,10,417,5,0.9981963325100967,COMPLETE
38,5943.169432654147,2022-12-27 08:52:45.330144,2022-12-27 08:57:54.595809,0 days 00:05:09.265665,,Ordered,Bernoulli,10,0.5170461245732091,0.002086419366750684,15,334,14,0.6292371157166001,COMPLETE
20,6817.403684858674,2022-12-27 08:16:53.047391,2022-12-27 08:18:48.896032,0 days 00:01:55.848641,0.4537904855645305,Plain,Bayesian,7,0.17788616015769018,0.0010567309743655746,5,496,13,,COMPLETE
7,7502.398938221886,2022-12-27 07:56:43.204060,2022-12-27 07:57:36.602373,0 days 00:00:53.398313,,Ordered,MVS,5,0.32533144338608505,0.0030588188249540166,14,140,12,,COMPLETE
30,7783.722683974913,2022-12-27 08:36:51.586540,2022-12-27 08:38:26.405029,0 days 00:01:34.818489,,Plain,Bernoulli,7,0.4940828652917167,0.000721324105076385,4,417,11,0.6706440453024072,COMPLETE
45,8586.418420087219,2022-12-27 09:09:51.968997,2022-12-27 09:11:46.228650,0 days 00:01:54.259653,,Plain,Bernoulli,9,0.1825489556885165,0.0003116351576129969,18,462,3,0.5307251594134504,COMPLETE
0,8627.740572444764,2022-12-27 07:46:45.026054,2022-12-27 07:47:59.414390,0 days 00:01:14.388336,,Plain,Bernoulli,4,0.1228841492447291,0.0005179409370686726,3,313,8,0.5692351069737637,COMPLETE
1,8651.499985789325,2022-12-27 07:48:06.538111,2022-12-27 07:50:09.972608,0 days 00:02:03.434497,,Ordered,MVS,7,0.708976786880611,0.003352725542324018,15,474,15,,COMPLETE
8,9124.270845763072,2022-12-27 07:57:43.265033,2022-12-27 07:59:23.750810,0 days 00:01:40.485777,,Ordered,Bernoulli,6,0.7510978336727759,0.00017012431877044232,20,397,16,0.2922838983080116,COMPLETE
29,9340.10604636673,2022-12-27 08:35:04.106813,2022-12-27 08:36:41.336668,0 days 00:01:37.229855,,Plain,Bernoulli,10,0.12362341890938916,0.00010559411414057027,6,288,17,0.8209091593921826,COMPLETE
39,9498.77354245019,2022-12-27 08:58:08.034802,2022-12-27 08:59:35.323425,0 days 00:01:27.288623,,Plain,MVS,10,0.07162718427990783,0.19745419417586765,9,451,11,,COMPLETE
76,9507.877539356563,2022-12-27 10:26:46.821664,2022-12-27 10:28:17.941702,0 days 00:01:31.120038,,Plain,MVS,10,0.18984177747622932,0.1560859574963447,12,457,2,,COMPLETE
88,9538.857702825317,2022-12-27 10:55:26.701600,2022-12-27 10:56:58.623530,0 days 00:01:31.921930,,Plain,MVS,10,0.03411772061510748,0.06325587888065404,12,439,6,,COMPLETE
4,9544.747310926216,2022-12-27 07:53:58.355762,2022-12-27 07:54:47.454528,0 days 00:00:49.098766,,Plain,MVS,3,0.6900701582400239,0.15951568803071253,15,321,20,,COMPLETE
49,9559.614461540816,2022-12-27 09:19:13.345900,2022-12-27 09:20:48.785133,0 days 00:01:35.439233,,Plain,MVS,6,0.3931486879953301,0.00804366109611047,18,498,12,,COMPLETE
9,9562.431475313571,2022-12-27 07:59:27.838159,2022-12-27 08:00:22.868002,0 days 00:00:55.029843,,Plain,MVS,6,0.021775400072788657,0.009950501426766836,2,214,14,,COMPLETE
