iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
28,2787.5985662944463,2023-02-03 23:29:53.604292,2023-02-03 23:30:33.603359,0 days 00:00:39.999067,,Ordered,Bernoulli,10,0.4379689794210517,0.033639344757098934,10,312,9,0.7760231231709539,COMPLETE
74,2808.30183420778,2023-02-03 23:48:40.142419,2023-02-03 23:48:56.864214,0 days 00:00:16.721795,,Plain,Bernoulli,4,0.7626525983354366,0.1474855299099263,3,477,17,0.9967439343924387,COMPLETE
16,2835.8433323386785,2023-02-03 23:23:37.587242,2023-02-03 23:24:22.024428,0 days 00:00:44.437186,,Ordered,Bernoulli,8,0.21597647087724264,0.02957927847993375,11,496,8,0.48423548809288686,COMPLETE
17,2839.6981387894807,2023-02-03 23:24:26.251402,2023-02-03 23:24:58.390772,0 days 00:00:32.139370,,Ordered,Bernoulli,5,0.07958942144723025,0.10585364158058153,16,386,5,0.2739121318430971,COMPLETE
0,2842.9466191443053,2023-02-03 23:15:26.017953,2023-02-03 23:16:10.909621,0 days 00:00:44.891668,5.406786189277505,Ordered,Bayesian,9,0.3112929809209196,0.16932413740028118,4,377,4,,COMPLETE
49,2895.799190776684,2023-02-03 23:38:38.471856,2023-02-03 23:38:55.411893,0 days 00:00:16.940037,7.512925267168734,Plain,Bayesian,10,0.8475824853685733,0.06757105135068593,10,404,17,,COMPLETE
36,2979.5424856306245,2023-02-03 23:33:39.908881,2023-02-03 23:33:54.642652,0 days 00:00:14.733771,9.88279710857795,Plain,Bayesian,10,0.7952271842980277,0.16050689165147264,7,207,15,,COMPLETE
14,3027.270337779072,2023-02-03 23:22:40.387303,2023-02-03 23:22:59.142444,0 days 00:00:18.755141,,Ordered,Bernoulli,7,0.18775817109130483,0.04925034458031103,10,234,9,0.26419728751141336,COMPLETE
70,3050.652100292215,2023-02-03 23:47:05.434249,2023-02-03 23:47:19.835660,0 days 00:00:14.401411,,Plain,Bernoulli,3,0.8258188882565343,0.13358315187502426,2,433,20,0.9228818105966806,COMPLETE
33,3078.567577141018,2023-02-03 23:32:33.266454,2023-02-03 23:32:53.985359,0 days 00:00:20.718905,,Ordered,Bernoulli,5,0.6083229153102228,0.06957859142704642,16,292,8,0.6022840237015491,COMPLETE
