iteration,rmse,datetime_start,datetime_complete,duration,depth,l2_leaf_reg,min_data_in_leaf,n_estimators,one_hot_max_size,state
289,2419.96540335954,2023-01-31 03:41:09.659749,2023-01-31 03:41:32.414596,0 days 00:00:22.754847,10,0.8,10,500,5,COMPLETE
288,2419.96540335954,2023-01-31 03:40:41.320432,2023-01-31 03:41:03.576485,0 days 00:00:22.256053,10,0.8,10,500,5,COMPLETE
286,2419.96540335954,2023-01-31 03:39:31.192675,2023-01-31 03:40:03.722083,0 days 00:00:32.529408,10,0.8,10,500,10,COMPLETE
285,2419.96540335954,2023-01-31 03:39:00.905598,2023-01-31 03:39:24.619875,0 days 00:00:23.714277,10,0.8,10,500,5,COMPLETE
300,2419.96540335954,2023-01-31 03:46:30.423753,2023-01-31 03:47:05.102351,0 days 00:00:34.678598,10,0.8,10,500,5,COMPLETE
357,2419.96540335954,2023-01-31 04:13:57.006226,2023-01-31 04:14:19.198667,0 days 00:00:22.192441,10,0.8,10,500,5,COMPLETE
375,2419.96540335954,2023-01-31 04:22:53.976635,2023-01-31 04:23:15.772230,0 days 00:00:21.795595,10,0.8,10,500,5,COMPLETE
359,2419.96540335954,2023-01-31 04:14:49.941212,2023-01-31 04:15:11.521768,0 days 00:00:21.580556,10,0.8,10,500,5,COMPLETE
462,2419.96540335954,2023-01-31 05:03:55.371956,2023-01-31 05:04:26.973827,0 days 00:00:31.601871,10,0.8,10,500,5,COMPLETE
461,2419.96540335954,2023-01-31 05:03:29.102067,2023-01-31 05:03:50.522502,0 days 00:00:21.420435,10,0.8,10,500,5,COMPLETE
460,2419.96540335954,2023-01-31 05:03:02.602499,2023-01-31 05:03:24.734149,0 days 00:00:22.131650,10,0.8,10,500,5,COMPLETE
459,2419.96540335954,2023-01-31 05:02:34.127900,2023-01-31 05:02:56.495982,0 days 00:00:22.368082,10,0.8,10,500,20,COMPLETE
458,2419.96540335954,2023-01-31 05:01:58.823480,2023-01-31 05:02:27.810020,0 days 00:00:28.986540,10,0.8,10,500,5,COMPLETE
457,2419.96540335954,2023-01-31 05:01:33.551591,2023-01-31 05:01:54.783547,0 days 00:00:21.231956,10,0.8,10,500,15,COMPLETE
456,2419.96540335954,2023-01-31 05:01:06.804216,2023-01-31 05:01:28.541094,0 days 00:00:21.736878,10,0.8,10,500,5,COMPLETE
455,2419.96540335954,2023-01-31 05:00:40.489611,2023-01-31 05:01:02.027384,0 days 00:00:21.537773,10,0.8,10,500,5,COMPLETE
454,2419.96540335954,2023-01-31 05:00:14.392976,2023-01-31 05:00:36.288943,0 days 00:00:21.895967,10,0.8,10,500,5,COMPLETE
453,2419.96540335954,2023-01-31 04:59:37.270538,2023-01-31 05:00:09.331403,0 days 00:00:32.060865,10,0.8,10,500,5,COMPLETE
451,2419.96540335954,2023-01-31 04:58:46.797044,2023-01-31 04:59:07.710379,0 days 00:00:20.913335,10,0.8,10,500,5,COMPLETE
449,2419.96540335954,2023-01-31 04:57:52.211127,2023-01-31 04:58:16.092167,0 days 00:00:23.881040,10,0.8,10,500,5,COMPLETE
448,2419.96540335954,2023-01-31 04:57:24.843779,2023-01-31 04:57:47.653492,0 days 00:00:22.809713,10,0.8,10,500,20,COMPLETE
447,2419.96540335954,2023-01-31 04:56:55.896592,2023-01-31 04:57:17.387136,0 days 00:00:21.490544,10,0.8,10,500,5,COMPLETE
445,2419.96540335954,2023-01-31 04:56:00.904931,2023-01-31 04:56:21.982937,0 days 00:00:21.078006,10,0.8,10,500,5,COMPLETE
441,2419.96540335954,2023-01-31 04:54:15.957069,2023-01-31 04:54:37.675207,0 days 00:00:21.718138,10,0.8,10,500,5,COMPLETE
438,2419.96540335954,2023-01-31 04:52:52.560726,2023-01-31 04:53:13.871282,0 days 00:00:21.310556,10,0.8,10,500,5,COMPLETE
437,2419.96540335954,2023-01-31 04:52:27.230557,2023-01-31 04:52:48.354833,0 days 00:00:21.124276,10,0.8,10,500,5,COMPLETE
436,2419.96540335954,2023-01-31 04:52:01.598016,2023-01-31 04:52:22.818403,0 days 00:00:21.220387,10,0.8,10,500,5,COMPLETE
435,2419.96540335954,2023-01-31 04:51:30.936371,2023-01-31 04:51:54.750521,0 days 00:00:23.814150,10,0.8,10,500,10,COMPLETE
434,2419.96540335954,2023-01-31 04:51:05.341880,2023-01-31 04:51:26.157275,0 days 00:00:20.815395,10,0.8,10,500,15,COMPLETE
433,2419.96540335954,2023-01-31 04:50:36.957737,2023-01-31 04:50:58.798400,0 days 00:00:21.840663,10,0.8,20,500,20,COMPLETE
432,2419.96540335954,2023-01-31 04:50:09.892602,2023-01-31 04:50:32.191713,0 days 00:00:22.299111,10,0.8,10,500,20,COMPLETE
463,2419.96540335954,2023-01-31 05:04:31.765841,2023-01-31 05:04:53.286382,0 days 00:00:21.520541,10,0.8,10,500,5,COMPLETE
464,2419.96540335954,2023-01-31 05:04:57.915893,2023-01-31 05:05:18.970383,0 days 00:00:21.054490,10,0.8,10,500,5,COMPLETE
465,2419.96540335954,2023-01-31 05:05:23.157040,2023-01-31 05:05:44.665704,0 days 00:00:21.508664,10,0.8,10,500,20,COMPLETE
466,2419.96540335954,2023-01-31 05:05:49.312205,2023-01-31 05:06:10.439251,0 days 00:00:21.127046,10,0.8,10,500,5,COMPLETE
497,2419.96540335954,2023-01-31 05:20:33.353975,2023-01-31 05:20:53.970648,0 days 00:00:20.616673,10,0.8,10,500,5,COMPLETE
495,2419.96540335954,2023-01-31 05:19:36.168528,2023-01-31 05:19:58.491512,0 days 00:00:22.322984,10,0.8,10,500,5,COMPLETE
494,2419.96540335954,2023-01-31 05:19:10.840601,2023-01-31 05:19:31.658458,0 days 00:00:20.817857,10,0.8,10,500,5,COMPLETE
493,2419.96540335954,2023-01-31 05:18:45.348414,2023-01-31 05:19:05.816265,0 days 00:00:20.467851,10,0.8,10,500,5,COMPLETE
492,2419.96540335954,2023-01-31 05:18:18.922598,2023-01-31 05:18:40.451364,0 days 00:00:21.528766,10,0.8,10,500,5,COMPLETE
490,2419.96540335954,2023-01-31 05:17:25.639025,2023-01-31 05:17:47.334759,0 days 00:00:21.695734,10,0.8,10,500,20,COMPLETE
489,2419.96540335954,2023-01-31 05:16:59.294752,2023-01-31 05:17:20.312814,0 days 00:00:21.018062,10,0.8,10,500,5,COMPLETE
488,2419.96540335954,2023-01-31 05:16:33.085513,2023-01-31 05:16:54.509552,0 days 00:00:21.424039,10,0.8,10,500,5,COMPLETE
486,2419.96540335954,2023-01-31 05:15:41.770980,2023-01-31 05:16:02.597024,0 days 00:00:20.826044,10,0.8,10,500,5,COMPLETE
484,2419.96540335954,2023-01-31 05:14:38.262110,2023-01-31 05:15:04.981046,0 days 00:00:26.718936,10,0.8,10,500,5,COMPLETE
483,2419.96540335954,2023-01-31 05:14:11.033564,2023-01-31 05:14:31.718182,0 days 00:00:20.684618,10,0.8,10,500,5,COMPLETE
431,2419.96540335954,2023-01-31 04:49:40.238045,2023-01-31 04:50:04.121497,0 days 00:00:23.883452,10,0.8,10,500,10,COMPLETE
482,2419.96540335954,2023-01-31 05:13:44.790592,2023-01-31 05:14:06.148651,0 days 00:00:21.358059,10,0.8,10,500,20,COMPLETE
